Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
SP2,14/06/03,Getafe,Poli Ejido,2,0,H,1,0,H,2.2,2.5,3.75,2.1,2.5,3.75,,,,2.2,2.6,3.4,2.3,2.75,2.95,,,,,,
SP2,14/06/03,Numancia,Las Palmas,0,1,A,0,1,A,2.2,2.75,3.25,2.2,2.75,3.1,2.2,2.7,3,2.2,2.75,3.2,2.2,2.7,3.2,,,,,,
SP2,14/06/03,Tenerife,Murcia,2,1,H,1,0,H,2.5,2.75,2.75,2.5,2.7,2.7,2.4,2.7,2.8,2.6,2.75,2.6,2.5,2.7,2.7,,,,,,
SP2,15/06/03,Badajoz,Elche,2,3,A,1,1,D,,,,2.35,2.83,2.75,2.4,2.8,2.7,2.4,2.75,2.8,2.45,2.7,2.8,,,,,,
SP2,15/06/03,Compostela,Cordoba,1,2,A,1,0,H,2.2,2.75,3.25,2.25,2.75,3,2.2,2.7,3,2.3,2.75,3,2.3,2.7,3,,,,,,
SP2,15/06/03,Oviedo,Salamanca,0,3,A,0,1,A,1.909,3,3.75,1.83,3.25,3.5,,,,1.9,3,3.6,1.9,3,3.6,,,,,,
SP2,15/06/03,Terrassa,Xerez,2,0,H,1,0,H,1.727,3.1,4.5,1.6,3.35,4.5,,,,1.75,3.2,4,1.8,3,4,,,,,,
SP2,15/06/03,Zaragoza,Albacete,1,1,D,0,0,D,,,,2.2,2.4,3.7,2.2,2.5,3.3,,,,2.2,2.2,4.2,,,,,,
SP2,21/06/03,Albacete,Almeria,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,,
SP2,21/06/03,Cordoba,Oviedo,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,
SP2,21/06/03,Elche,Numancia,1,1,D,0,0,D,,,,,,,1.9,2.3,5,,,,,,,,,,,,
SP2,21/06/03,Leganes,Eibar,0,1,A,0,1,A,1.833,3.1,3.75,,,,1.9,2.8,4,,,,,,,,,,,,
SP2,21/06/03,Levante,Compostela,3,4,A,2,0,H,2.2,2.75,3.2,,,,,,,,,,,,,,,,,,
SP2,21/06/03,Murcia,Ferrol,5,0,H,3,0,H,,,,,,,,,,,,,,,,,,,,,
SP2,21/06/03,Poli Ejido,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,
SP2,21/06/03,Salamanca,Getafe,3,1,H,1,0,H,,,,,,,1.9,2.7,4.2,,,,,,,,,,,,
SP2,21/06/03,Sp Gijon,Terrassa,0,0,D,0,0,D,2.2,2.4,3.75,,,,2.2,2.2,4,,,,,,,,,,,,
SP2,21/06/03,Tenerife,Las Palmas,0,0,D,0,0,D,2.3,2.625,3.1,,,,2.3,2.7,3,,,,,,,,,,,,
SP2,21/06/03,Xerez,Badajoz,5,3,H,3,1,H,,,,,,,,,,,,,,,,,,,,,
SP2,28/06/03,Badajoz,Sp Gijon,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,
SP2,28/06/03,Numancia,Xerez,1,4,A,1,3,A,,,,,,,2.1,2.8,3.3,,,,,,,,,,,,
SP2,28/06/03,Oviedo,Levante,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,
SP2,28/06/03,Zaragoza,Salamanca,1,3,A,1,1,D,,,,,,,1.75,3.1,3.8,,,,,,,,,,,,
SP2,29/06/03,Almeria,Poli Ejido,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,
SP2,29/06/03,Compostela,Murcia,1,0,H,0,0,D,,,,,,,2.5,2.8,2.7,,,,,,,,,,,,
SP2,29/06/03,Eibar,Albacete,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,
SP2,29/06/03,Ferrol,Tenerife,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,
SP2,29/06/03,Getafe,Cordoba,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,,
SP2,29/06/03,Las Palmas,Elche,4,1,H,2,0,H,,,,,,,1.9,2.7,4,,,,,,,,,,,,
SP2,29/06/03,Terrassa,Leganes,2,0,H,1,0,H,,,,,,,2.3,2.6,3.1,,,,,,,,,,,,
