Id,name,key,place_id,code,alt_names,country_id,region_id,city_id,pop,popm,area,m,c,d,created_at,updated_at
552,Waterford,waterford,981,,,115,174,,51519,,,False,False,False,2014-10-17T00:53:58.2675450-04:00,2014-10-17T00:53:58.3083940-04:00
553,Cork,cork,983,,,115,175,,198582,,,False,False,False,2014-10-17T00:53:58.2770800-04:00,2014-10-17T00:53:58.3002490-04:00
554,Tralee,tralee,985,,,115,176,,,,,False,False,False,2014-10-17T00:53:58.2873820-04:00,2014-10-17T00:53:58.2873820-04:00
555,Drogheda,drogheda,986,,,115,150,,38578,,,False,False,False,2014-10-17T00:53:58.3109410-04:00,2014-10-17T00:53:58.3109410-04:00
556,Bray,bray,987,,,115,170,,32781,,,False,False,False,2014-10-17T00:53:58.3168480-04:00,2014-10-17T00:53:58.3168480-04:00
557,Swords,swords,988,,,115,163,,30742,,,False,False,False,2014-10-17T00:53:58.3196660-04:00,2014-10-17T00:53:58.3196660-04:00
558,Aosta,aosta,990,,,116,177,,,,,False,False,False,2014-10-17T00:53:58.3269440-04:00,2014-10-17T00:53:58.3269440-04:00
559,Genova [Genoa],genova,992,,,116,178,,655704,,,False,False,False,2014-10-17T00:53:58.3363340-04:00,2014-10-17T00:53:58.5445520-04:00
560,Milano,milano,994,,,116,179,,1338436,5232000,,False,False,False,2014-10-17T00:53:58.3441070-04:00,2014-10-17T00:54:04.3064920-04:00
561,Torino [Turin],torino,996,,,116,180,,921485,1499000,,False,False,False,2014-10-17T00:53:58.3510850-04:00,2014-10-17T00:53:58.5380500-04:00
562,Bologna,bologna,998,,,116,181,,385813,,,False,False,False,2014-10-17T00:53:58.3592350-04:00,2014-10-17T00:53:58.5472630-04:00
563,Trieste,trieste,1000,,,116,182,,222589,,,False,False,False,2014-10-17T00:53:58.3673910-04:00,2014-10-17T00:53:58.5683070-04:00
564,Trento,trento,1002,,,116,183,,,,,False,False,False,2014-10-17T00:53:58.3758030-04:00,2014-10-17T00:53:58.3758030-04:00
565,Venezia [Venice],venezia,1004,,,116,184,,297743,,,False,False,False,2014-10-17T00:53:58.3846540-04:00,2014-10-17T00:53:58.5586340-04:00
566,Roma,roma,1006,,,116,185,,2777979,3799000,,False,False,False,2014-10-17T00:53:58.3919820-04:00,2014-10-17T00:54:04.2931880-04:00
567,Ancona,ancona,1008,,,116,186,,,,,False,False,False,2014-10-17T00:53:58.4012170-04:00,2014-10-17T00:53:58.4012170-04:00
568,Firenze [Florence],firenze,1010,,,116,187,,381762,821000,,False,False,False,2014-10-17T00:53:58.4087740-04:00,2014-10-17T00:53:58.5499150-04:00
569,Perugia,perugia,1012,,,116,188,,,,,False,False,False,2014-10-17T00:53:58.4157610-04:00,2014-10-17T00:53:58.4157610-04:00
570,L'Aquila,laquila,1014,,,116,189,,,,,False,False,False,2014-10-17T00:53:58.4227890-04:00,2014-10-17T00:53:58.4227890-04:00
571,Bari,bari,1016,,,116,190,,335647,,,False,False,False,2014-10-17T00:53:58.4314020-04:00,2014-10-17T00:53:58.5560910-04:00
572,Potenza,potenza,1018,,,116,191,,,,,False,False,False,2014-10-17T00:53:58.4384700-04:00,2014-10-17T00:53:58.4384700-04:00
573,Catanzaro,catanzaro,1020,,,116,192,,,,,False,False,False,2014-10-17T00:53:58.4458800-04:00,2014-10-17T00:53:58.4458800-04:00
574,Napoli,napoli,1022,,,116,193,,1046987,3726000,,False,False,False,2014-10-17T00:53:58.4535750-04:00,2014-10-17T00:54:04.3126960-04:00
575,Campobasso,campobasso,1024,,,116,194,,,,,False,False,False,2014-10-17T00:53:58.4614820-04:00,2014-10-17T00:53:58.4614820-04:00
576,Cagliari,cagliari,1026,,,116,195,,149883,,,False,False,False,2014-10-17T00:53:58.4689620-04:00,2014-10-17T00:53:58.5739400-04:00
577,Palermo,palermo,1028,,,116,196,,689349,876000,,False,False,False,2014-10-17T00:53:58.4775970-04:00,2014-10-17T00:53:58.5416000-04:00
578,Catania,catania,1029,,,116,196,,341685,,,False,False,False,2014-10-17T00:53:58.5530810-04:00,2014-10-17T00:53:58.5530810-04:00
579,Messina,messina,1030,,,116,196,,262524,,,False,False,False,2014-10-17T00:53:58.5619080-04:00,2014-10-17T00:53:58.5619080-04:00
580,Verona,verona,1031,,,116,184,,254146,,,False,False,False,2014-10-17T00:53:58.5651790-04:00,2014-10-17T00:53:58.5651790-04:00
581,Bergamo,bergamo,1032,,,116,179,,121316,,,False,False,False,2014-10-17T00:53:58.5711740-04:00,2014-10-17T00:53:58.5711740-04:00
582,Parma,parma,1033,,,116,181,,187214,,,False,False,False,2014-10-17T00:53:58.5765380-04:00,2014-10-17T00:53:58.5765380-04:00
583,Pescara,pescara,1034,,,116,189,,123103,,,False,False,False,2014-10-17T00:53:58.5792870-04:00,2014-10-17T00:53:58.5792870-04:00
584,Siena,siena,1035,,,116,187,,54526,,,False,False,False,2014-10-17T00:53:58.5819930-04:00,2014-10-17T00:53:58.5819930-04:00
585,Udine,udine,1036,,,116,182,,100514,,,False,False,False,2014-10-17T00:53:58.5880340-04:00,2014-10-17T00:53:58.5880340-04:00
586,Vilnius,vilnius,1037,,,126,,,554060,838852,,False,False,False,2014-10-17T00:53:58.5932750-04:00,2014-10-17T00:53:58.5932750-04:00
587,Riga,riga,1038,,,125,,,699203,1018295,,False,False,False,2014-10-17T00:53:58.5974590-04:00,2014-10-17T00:53:58.5974590-04:00
588,Groningen,groningen,1040,,,119,197,,,,,False,False,False,2014-10-17T00:53:58.6047260-04:00,2014-10-17T00:53:58.6047260-04:00
589,Leeuwarden,leeuwarden,1042,,,119,198,,,,,False,False,False,2014-10-17T00:53:58.6136000-04:00,2014-10-17T00:53:58.6136000-04:00
590,Assen,assen,1044,,,119,199,,,,,False,False,False,2014-10-17T00:53:58.6202070-04:00,2014-10-17T00:53:58.6202070-04:00
591,Zwolle,zwolle,1046,,,119,200,,,,,False,False,False,2014-10-17T00:53:58.6261150-04:00,2014-10-17T00:53:58.6261150-04:00
592,Arnhem,arnhem,1048,,,119,201,,,,,False,False,False,2014-10-17T00:53:58.6312720-04:00,2014-10-17T00:53:58.6312720-04:00
593,Lelystad,lelystad,1050,,,119,202,,,,,False,False,False,2014-10-17T00:53:58.6366310-04:00,2014-10-17T00:53:58.6366310-04:00
594,Haarlem,haarlem,1053,,,119,204,,,,,False,False,False,2014-10-17T00:53:58.6437540-04:00,2014-10-17T00:53:58.6437540-04:00
595,'s-Hertogenbosch,shertogenbosch,1057,,,119,207,,,,,False,False,False,2014-10-17T00:53:58.6580990-04:00,2014-10-17T00:53:58.6580990-04:00
596,Maastricht,maastricht,1059,,,119,208,,,,,False,False,False,2014-10-17T00:53:58.6631960-04:00,2014-10-17T00:53:58.6631960-04:00
597,Rotterdam-Den Haag [Rotterdam-The Hague],rotterdamdenhaag,1060,,,119,,,,2113000,,False,False,False,2014-10-17T00:53:58.6677010-04:00,2014-10-17T00:53:58.6677010-04:00
598,Amsterdam,amsterdam,1061,,,119,,,,1050000,,False,False,False,2014-10-17T00:53:58.6700960-04:00,2014-10-17T00:53:58.6700960-04:00
599,Rotterdam,rotterdam,1062,,,119,,,,,,False,False,False,2014-10-17T00:53:58.6724560-04:00,2014-10-17T00:53:58.6724560-04:00
600,Den Haag,denhaag,1063,,'s-Gravenhage [The Hague],119,,,,,,False,False,False,2014-10-17T00:53:58.6747940-04:00,2014-10-17T00:53:58.6747940-04:00
601,Alkmaar,alkmaar,1064,,,119,,,,,,False,False,False,2014-10-17T00:53:58.6771210-04:00,2014-10-17T00:53:58.6771210-04:00
602,Oslo,oslo,1065,,,143,,,,922000,,False,False,False,2014-10-17T00:53:58.6811930-04:00,2014-10-17T00:53:58.6811930-04:00
603,Katowice (Upper-Silesian Metropolis),katowicemetro,1066,,,127,,,,2505000,,False,False,False,2014-10-17T00:53:58.6856800-04:00,2014-10-17T00:53:58.6856800-04:00
604,GdaÅ„sk (Tricity),gdansktri,1067,,,127,,,,775000,,False,False,False,2014-10-17T00:53:58.6882630-04:00,2014-10-17T00:53:58.6882630-04:00
605,Warszawa,warszawa,1068,,,127,,,1720398,1713000,,False,False,False,2014-10-17T00:53:58.6909150-04:00,2014-10-17T00:54:04.3335250-04:00
606,ÅÃ³dÅº,lodz,1069,,,127,,,,907000,,False,False,False,2014-10-17T00:53:58.6935000-04:00,2014-10-17T00:53:58.6935000-04:00
607,KrakÃ³w,krakow,1070,,,127,,,,760000,,False,False,False,2014-10-17T00:53:58.6960230-04:00,2014-10-17T00:53:58.6960230-04:00
608,Katowice,katowice,1071,,,127,,,,,,False,False,False,2014-10-17T00:53:58.6986320-04:00,2014-10-17T00:53:58.6986320-04:00
609,Lisboa,lisboa,1072,,Lissabon[de],120,,,,3051000,,False,False,False,2014-10-17T00:53:58.7037680-04:00,2014-10-17T00:54:04.3593670-04:00
610,Porto,porto,1073,,,120,,,,1491000,,False,False,False,2014-10-17T00:53:58.7065890-04:00,2014-10-17T00:53:58.7065890-04:00
611,Braga,braga,1074,,,120,,,,,,False,False,False,2014-10-17T00:53:58.7091510-04:00,2014-10-17T00:53:58.7091510-04:00
612,Oradea,oradea,1076,,,128,209,,,,,False,False,False,2014-10-17T00:53:58.7161940-04:00,2014-10-17T00:53:58.7161940-04:00
613,BistriÈ›a,bistrita,1078,,,128,210,,,,,False,False,False,2014-10-17T00:53:58.7291940-04:00,2014-10-17T00:53:58.7291940-04:00
614,Cluj-Napoca,clujnapoca,1080,,,128,211,,,,,False,False,False,2014-10-17T00:53:58.7387480-04:00,2014-10-17T00:53:58.7387480-04:00
615,Baia Mare,baiamare,1082,,,128,212,,,,,False,False,False,2014-10-17T00:53:58.7489440-04:00,2014-10-17T00:53:58.7489440-04:00
616,Satu Mare,satumare,1084,,,128,213,,,,,False,False,False,2014-10-17T00:53:58.7588320-04:00,2014-10-17T00:53:58.7588320-04:00
617,ZalÄƒu,zalau,1086,,,128,214,,,,,False,False,False,2014-10-17T00:53:58.7702240-04:00,2014-10-17T00:53:58.7702240-04:00
618,Alba Iulia,albaiulia,1088,,,128,215,,,,,False,False,False,2014-10-17T00:53:58.7887830-04:00,2014-10-17T00:53:58.7887830-04:00
619,BraÈ™ov,brasov,1090,,,128,216,,,,,False,False,False,2014-10-17T00:53:58.8063400-04:00,2014-10-17T00:53:58.8063400-04:00
620,SfÃ¢ntu Gheorghe,sfantugheorghe,1092,,,128,217,,,,,False,False,False,2014-10-17T00:53:58.8156400-04:00,2014-10-17T00:53:58.8156400-04:00
621,Miercurea-Ciuc,miercureaciuc,1094,,,128,218,,,,,False,False,False,2014-10-17T00:53:58.8256940-04:00,2014-10-17T00:53:58.8256940-04:00
622,TÃ¢rgu MureÈ™,targumures,1096,,,128,219,,,,,False,False,False,2014-10-17T00:53:58.8352550-04:00,2014-10-17T00:53:58.8352550-04:00
623,Sibiu,sibiu,1098,,,128,220,,,,,False,False,False,2014-10-17T00:53:58.8446340-04:00,2014-10-17T00:53:58.8446340-04:00
624,BacÄƒu,bacau,1100,,,128,221,,,,,False,False,False,2014-10-17T00:53:58.8540710-04:00,2014-10-17T00:53:58.8540710-04:00
625,BotoÈ™ani,botosani,1102,,,128,222,,,,,False,False,False,2014-10-17T00:53:58.8648130-04:00,2014-10-17T00:53:58.8648130-04:00
626,IaÈ™i,iasi,1104,,,128,223,,,,,False,False,False,2014-10-17T00:53:58.8744080-04:00,2014-10-17T00:53:58.8744080-04:00
627,Piatra-NeamÈ›,piatraneamt,1106,,,128,224,,,,,False,False,False,2014-10-17T00:53:58.8837760-04:00,2014-10-17T00:53:58.8837760-04:00
628,Suceava,suceava,1108,,,128,225,,,,,False,False,False,2014-10-17T00:53:58.8930160-04:00,2014-10-17T00:53:58.8930160-04:00
629,Vaslui,vaslui,1110,,,128,226,,,,,False,False,False,2014-10-17T00:53:58.9027140-04:00,2014-10-17T00:53:58.9027140-04:00
630,BrÄƒila,braila,1112,,,128,227,,,,,False,False,False,2014-10-17T00:53:58.9121150-04:00,2014-10-17T00:53:58.9121150-04:00
631,BuzÄƒu,buzau,1114,,,128,228,,,,,False,False,False,2014-10-17T00:53:58.9233300-04:00,2014-10-17T00:53:58.9233300-04:00
632,ConstanÈ›a,constanta,1116,,,128,229,,,,,False,False,False,2014-10-17T00:53:58.9326430-04:00,2014-10-17T00:53:58.9326430-04:00
633,GalaÈ›i,galati,1118,,,128,230,,,,,False,False,False,2014-10-17T00:53:58.9427240-04:00,2014-10-17T00:53:58.9427240-04:00
634,Tulcea,tulcea,1120,,,128,231,,,,,False,False,False,2014-10-17T00:53:58.9523420-04:00,2014-10-17T00:53:58.9523420-04:00
635,FocÈ™ani,focsani,1122,,,128,232,,,,,False,False,False,2014-10-17T00:53:58.9618500-04:00,2014-10-17T00:53:58.9618500-04:00
636,PiteÈ™ti,pitesti,1124,,,128,233,,,,,False,False,False,2014-10-17T00:53:58.9713940-04:00,2014-10-17T00:53:58.9713940-04:00
637,CÄƒlÄƒraÈ™i,calarasi,1126,,,128,234,,,,,False,False,False,2014-10-17T00:53:58.9818870-04:00,2014-10-17T00:53:58.9818870-04:00
638,TÃ¢rgoviÈ™te,targoviste,1128,,,128,235,,,,,False,False,False,2014-10-17T00:53:58.9910150-04:00,2014-10-17T00:53:58.9910150-04:00
639,Giurgiu,giurgiu,1130,,,128,236,,,,,False,False,False,2014-10-17T00:53:59.0048900-04:00,2014-10-17T00:53:59.0048900-04:00
640,Slobozia,slobozia,1132,,,128,237,,,,,False,False,False,2014-10-17T00:53:59.0144430-04:00,2014-10-17T00:53:59.0144430-04:00
641,PloieÈ™ti,ploiesti,1134,,,128,238,,,,,False,False,False,2014-10-17T00:53:59.0239770-04:00,2014-10-17T00:53:59.0239770-04:00
642,Alexandria,alexandria,1136,,,128,239,,,,,False,False,False,2014-10-17T00:53:59.0335140-04:00,2014-10-17T00:53:59.0335140-04:00
643,BucureÈ™ti [Bucharest],bucuresti,1138,,,128,240,,1677985,1931000,,False,False,False,2014-10-17T00:53:59.0428200-04:00,2014-10-17T00:53:59.1534040-04:00
644,Craiova,craiova,1141,,,128,242,,,,,False,False,False,2014-10-17T00:53:59.0591630-04:00,2014-10-17T00:53:59.0591630-04:00
645,TÃ¢rgu Jiu,targujiu,1143,,,128,243,,,,,False,False,False,2014-10-17T00:53:59.0697740-04:00,2014-10-17T00:53:59.0697740-04:00
646,Drobeta-Turnu Severin,drobetaturnuseverin,1145,,,128,244,,,,,False,False,False,2014-10-17T00:53:59.0803420-04:00,2014-10-17T00:53:59.0803420-04:00
647,Slatina,slatina,1147,,,128,245,,,,,False,False,False,2014-10-17T00:53:59.0896880-04:00,2014-10-17T00:53:59.0896880-04:00
648,RÃ¢mnicu VÃ¢lcea,ramnicuvalcea,1149,,,128,246,,,,,False,False,False,2014-10-17T00:53:59.0993940-04:00,2014-10-17T00:53:59.0993940-04:00
649,Arad,arad,1151,,,128,247,,,,,False,False,False,2014-10-17T00:53:59.1091160-04:00,2014-10-17T00:53:59.1091160-04:00
650,ReÈ™iÈ›a,resita,1153,,,128,248,,,,,False,False,False,2014-10-17T00:53:59.1197620-04:00,2014-10-17T00:53:59.1197620-04:00
651,Deva,deva,1155,,,128,249,,,,,False,False,False,2014-10-17T00:53:59.1299100-04:00,2014-10-17T00:53:59.1299100-04:00
652,TimiÈ™oara,timisoara,1157,,,128,250,,,,,False,False,False,2014-10-17T00:53:59.1417880-04:00,2014-10-17T00:53:59.1417880-04:00
653,Cluj,cluj,1158,,,128,211,,,,,False,False,False,2014-10-17T00:53:59.1568440-04:00,2014-10-17T00:53:59.1568440-04:00
654,Beograd [Belgrade],beograd,1159,,,138,,,1154589,1,,False,False,False,2014-10-17T00:53:59.1613040-04:00,2014-10-17T00:53:59.1613040-04:00
655,Moskva,moskva,1160,,ÐœÐ¾ÑÐºÐ²Ð°[ru] [Moscow],139,,,11689048,15512000,,False,False,False,2014-10-17T00:53:59.1657890-04:00,2014-10-17T00:53:59.1657890-04:00
656,Sankt-Peterburg,sanktpeterburg,1161,,Ð¡Ð°Ð½ÐºÑ‚-ÐŸÐµÑ‚ÐµÑ€Ð±ÑƒÑ€[ru] [St. Petersburg],139,,,4879566,4879000,,False,False,False,2014-10-17T00:53:59.1683310-04:00,2014-10-17T00:53:59.1683310-04:00
657,Nizhny Novgorod,nizhnynovgorod,1162,,ÐÐ¸Ð¶Ð½Ð¸Ð¹ ÐÐ¾Ð²Ð³Ð¾Ñ€Ð¾Ð´[ru]|Novgorod [Nizhny Novgorod|Nizhny|Nizhniy Novgorod],139,,,1250615,1248000,,False,False,False,2014-10-17T00:53:59.1709040-04:00,2014-10-17T00:53:59.1709040-04:00
658,Novosibirsk,novosibirsk,1163,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1734070-04:00,2014-10-17T00:53:59.1734070-04:00
659,Jekaterinburg [Yekaterinburg],jekaterinburg,1164,,,139,,,1350136,1,,False,False,False,2014-10-17T00:53:59.1760100-04:00,2014-10-17T00:53:59.1760100-04:00
660,Volgograd,volgograd,1165,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1783420-04:00,2014-10-17T00:53:59.1783420-04:00
661,ÄŒel'abinsk [Chelyabinsk],celabinsk,1166,,,139,,,1130273,1,,False,False,False,2014-10-17T00:53:59.1808530-04:00,2014-10-17T00:53:59.1808530-04:00
662,Samara,samara,1167,,Ð¡Ð°Ð¼Ð°Ñ€Ð°[ru],139,,,1164896,1,,False,False,False,2014-10-17T00:53:59.1834110-04:00,2014-10-17T00:53:59.1834110-04:00
663,Kazan,kazan,1168,,ÐšÐ°Ð·Ð°Ð½ÑŒ[ru],139,,,1143546,1,,False,False,False,2014-10-17T00:53:59.1858870-04:00,2014-10-17T00:53:59.1858870-04:00
664,Rostov-na-Donu [Rostov-on-Don],rostovnadonu,1169,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1892920-04:00,2014-10-17T00:53:59.1892920-04:00
665,Omsk,omsk,1170,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1928910-04:00,2014-10-17T00:53:59.1928910-04:00
666,Saratov,saratov,1171,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1957210-04:00,2014-10-17T00:53:59.1957210-04:00
667,Ufa,ufa,1172,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.1981990-04:00,2014-10-17T00:53:59.1981990-04:00
668,Perm,perm,1173,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.2006590-04:00,2014-10-17T00:53:59.2006590-04:00
669,Krasnojarsk [Krasnoyarsk],krasnojarsk,1174,,,139,,,,1,,False,False,False,2014-10-17T00:53:59.2035830-04:00,2014-10-17T00:53:59.2035830-04:00
670,Glasgow,glasgow,1175,,,220,,,,1201000,,False,False,False,2014-10-17T00:53:59.2082250-04:00,2014-10-17T00:53:59.2082250-04:00
671,Stockholm,stockholm,1176,,,129,,,,1288000,,False,False,False,2014-10-17T00:53:59.2126390-04:00,2014-10-17T00:53:59.2126390-04:00
672,Bratislava,bratislava,1178,,,121,251,,462603,,,False,False,False,2014-10-17T00:53:59.2201260-04:00,2014-10-17T00:53:59.2878830-04:00
673,Trnava,trnava,1180,,,121,252,,66219,,,False,False,False,2014-10-17T00:53:59.2255610-04:00,2014-10-17T00:53:59.3039990-04:00
674,TrenÄÃ­n,trencin,1182,,,121,253,,55832,,,False,False,False,2014-10-17T00:53:59.2352570-04:00,2014-10-17T00:53:59.3096330-04:00
675,Nitra,nitra,1184,,,121,254,,78875,,,False,False,False,2014-10-17T00:53:59.2431180-04:00,2014-10-17T00:53:59.3013040-04:00
676,Å½ilina,zilina,1186,,,121,255,,81515,,,False,False,False,2014-10-17T00:53:59.2512160-04:00,2014-10-17T00:53:59.2959950-04:00
677,BanskÃ¡ Bystrica,banskabystrica,1188,,,121,256,,79775,,,False,False,False,2014-10-17T00:53:59.2598430-04:00,2014-10-17T00:53:59.2987580-04:00
678,PreÅ¡ov,presov,1190,,,121,257,,91638,,,False,False,False,2014-10-17T00:53:59.2697240-04:00,2014-10-17T00:53:59.2931970-04:00
679,KoÅ¡ice,kosice,1192,,,121,258,,240688,,,False,False,False,2014-10-17T00:53:59.2810230-04:00,2014-10-17T00:53:59.2906350-04:00
680,Martin,martin,1193,,,121,255,,57300,,,False,False,False,2014-10-17T00:53:59.3066960-04:00,2014-10-17T00:53:59.3066960-04:00
681,Poprad,poprad,1194,,,121,257,,52791,,,False,False,False,2014-10-17T00:53:59.3126020-04:00,2014-10-17T00:53:59.3126020-04:00
682,Prievidza,prievidza,1195,,,121,253,,48866,,,False,False,False,2014-10-17T00:53:59.3158080-04:00,2014-10-17T00:53:59.3158080-04:00
683,Zvolen,zvolen,1196,,,121,256,,43311,,,False,False,False,2014-10-17T00:53:59.3188190-04:00,2014-10-17T00:53:59.3188190-04:00
684,PovaÅ¾skÃ¡ Bystrica,povazskabystrica,1197,,,121,253,,41153,,,False,False,False,2014-10-17T00:53:59.3224100-04:00,2014-10-17T00:53:59.3224100-04:00
685,Michalovce,michalovce,1198,,,121,258,,39940,,,False,False,False,2014-10-17T00:53:59.3258880-04:00,2014-10-17T00:53:59.3258880-04:00
686,NovÃ© ZÃ¡mky,novezamky,1199,,,121,254,,39585,,,False,False,False,2014-10-17T00:53:59.3289690-04:00,2014-10-17T00:53:59.3289690-04:00
687,SpiÅ¡skÃ¡ NovÃ¡ Ves,spisskanovaves,1200,,,121,258,,37948,,,False,False,False,2014-10-17T00:53:59.3317700-04:00,2014-10-17T00:53:59.3317700-04:00
688,HumennÃ©,humenne,1201,,,121,257,,34913,,,False,False,False,2014-10-17T00:53:59.3352120-04:00,2014-10-17T00:53:59.3352120-04:00
689,Levice,levice,1202,,,121,254,,34649,,,False,False,False,2014-10-17T00:53:59.3388470-04:00,2014-10-17T00:53:59.3388470-04:00
690,KomÃ¡rno,komarno,1203,,,121,254,,34478,,,False,False,False,2014-10-17T00:53:59.3418130-04:00,2014-10-17T00:53:59.3418130-04:00
691,Bardejov,bardejov,1204,,,121,257,,33625,,,False,False,False,2014-10-17T00:53:59.3444500-04:00,2014-10-17T00:53:59.3444500-04:00
692,Ä°stanbul [Istanbul],istanbul,1205,,,140,,,13624240,13576000,,False,False,False,2014-10-17T00:53:59.3491560-04:00,2014-10-17T00:53:59.3491560-04:00
693,Ankara,ankara,1206,,,140,,,,4,,False,False,False,2014-10-17T00:53:59.3517890-04:00,2014-10-17T00:53:59.3517890-04:00
694,Ä°zmir   [Izmir],izmir,1207,,,140,,,,2,,False,False,False,2014-10-17T00:53:59.3544920-04:00,2014-10-17T00:53:59.3544920-04:00
695,Bursa,bursa,1208,,,140,,,,1,,False,False,False,2014-10-17T00:53:59.3576900-04:00,2014-10-17T00:53:59.3576900-04:00
696,Adana,adana,1209,,,140,,,,1,,False,False,False,2014-10-17T00:53:59.3603160-04:00,2014-10-17T00:53:59.3603160-04:00
697,Gaziantep,gaziantep,1210,,,140,,,,1,,False,False,False,2014-10-17T00:53:59.3630130-04:00,2014-10-17T00:53:59.3630130-04:00
698,Konya,konya,1211,,,140,,,,1,,False,False,False,2014-10-17T00:53:59.3656370-04:00,2014-10-17T00:53:59.3656370-04:00
699,Antalya,antalya,1212,,,140,,,,1,,False,False,False,2014-10-17T00:53:59.3721450-04:00,2014-10-17T00:53:59.3721450-04:00
700,Kyiv,kyiv,1213,,Kiev[ru],141,,,2785100,2812000,,False,False,False,2014-10-17T00:53:59.3770510-04:00,2014-10-17T00:53:59.3770510-04:00
701,Kharkiv,kharkiv,1214,,Kharkov[ru],141,,,1470000,1,,False,False,False,2014-10-17T00:53:59.3797610-04:00,2014-10-17T00:53:59.3797610-04:00
702,Donetsk,donetsk,1215,,Donetsk[ru]|Donezk[de],141,,,,1,,False,False,False,2014-10-17T00:53:59.3823880-04:00,2014-10-17T00:54:04.3858750-04:00
703,Dnipropetrovsk,dnipropetrovsk,1216,,Dnepropetrovsk[ru]|Dnipropetrowsk[de],141,,,1007200,1,,False,False,False,2014-10-17T00:53:59.3854170-04:00,2014-10-17T00:53:59.3854170-04:00
704,Odessa,odessa,1217,,Odesa,141,,,1003705,1,,False,False,False,2014-10-17T00:53:59.3882070-04:00,2014-10-17T00:53:59.3882070-04:00
705,Swansea,swansea,1218,,,221,,,239000,,,False,False,False,2014-10-17T00:53:59.3927250-04:00,2014-10-17T00:53:59.3927250-04:00
706,Dubayy [Dubai],dubayy,1219,,,160,,,,1,,False,False,False,2014-10-17T00:53:59.4996100-04:00,2014-10-17T00:53:59.4996100-04:00
707,Ash-ShÄriqah [Sharjah],ashshariqah,1220,,,160,,,,1,,False,False,False,2014-10-17T00:53:59.5026250-04:00,2014-10-17T00:53:59.5026250-04:00
708,Al-ManÄmah [Manama],almanamah,1221,,,155,,,,1,,False,False,False,2014-10-17T00:53:59.5072200-04:00,2014-10-17T00:53:59.5072200-04:00
709,Tel Aviv,telaviv,1222,,,163,,,,,,False,False,False,2014-10-17T00:53:59.5116110-04:00,2014-10-17T00:53:59.5116110-04:00
710,Yafo [Jaffa],yafo,1223,,,163,,,,,,False,False,False,2014-10-17T00:53:59.5140510-04:00,2014-10-17T00:53:59.5140510-04:00
711,Al-Mawá¹£il [Mosul],almawsil,1224,,,162,,,,1,,False,False,False,2014-10-17T00:53:59.5209940-04:00,2014-10-17T00:53:59.5209940-04:00
712,Al-Baá¹£rah [Basra],albasrah,1225,,,162,,,,1,,False,False,False,2014-10-17T00:53:59.5236060-04:00,2014-10-17T00:53:59.5236060-04:00
713,ArbÄ«l     [Erbil],arbil,1226,,,162,,,,1,,False,False,False,2014-10-17T00:53:59.5262300-04:00,2014-10-17T00:53:59.5262300-04:00
714,KirkÅ«k    [Kirkuk],kirkuk,1227,,,162,,,,1,,False,False,False,2014-10-17T00:53:59.5289970-04:00,2014-10-17T00:53:59.5289970-04:00
715,Mashhad [Meshed],mashhad,1228,,,168,,,,2,,False,False,False,2014-10-17T00:53:59.5368020-04:00,2014-10-17T00:53:59.5368020-04:00
716,Eá¹£fahÄn [Isfahan],esfahan,1229,,,168,,,,2,,False,False,False,2014-10-17T00:53:59.5396550-04:00,2014-10-17T00:53:59.5396550-04:00
717,ShÄ«rÄz [Shiraz],shiraz,1230,,,168,,,,1,,False,False,False,2014-10-17T00:53:59.5423460-04:00,2014-10-17T00:53:59.5423460-04:00
718,TabrÄ«z [Tabriz],tabriz,1231,,,168,,,,1,,False,False,False,2014-10-17T00:53:59.5448190-04:00,2014-10-17T00:53:59.5448190-04:00
719,AhvÄz [Ahvaz],ahvaz,1232,,,168,,,,1,,False,False,False,2014-10-17T00:53:59.5472170-04:00,2014-10-17T00:53:59.5472170-04:00
720,Qom,qom,1233,,,168,,,,1,,False,False,False,2014-10-17T00:53:59.5497940-04:00,2014-10-17T00:53:59.5497940-04:00
721,Al-Kuwayt [Kuwait City],alkuwayt,1234,,,156,,,,3,,False,False,False,2014-10-17T00:53:59.5603170-04:00,2014-10-17T00:53:59.5603170-04:00
722,BayrÅ«t [Beirut],bayrut,1235,,,165,,,,1,,False,False,False,2014-10-17T00:53:59.5643490-04:00,2014-10-17T00:53:59.5643490-04:00
723,Ghazzah [Gaza],ghazzah,1236,,,166,,,,1,,False,False,False,2014-10-17T00:53:59.5687260-04:00,2014-10-17T00:53:59.5687260-04:00
724,Ad-Dawá¸¥ah [Doha],addawhah,1237,,,158,,,,1,,False,False,False,2014-10-17T00:53:59.5732560-04:00,2014-10-17T00:53:59.5732560-04:00
725,Ar-RiyÄd [Riyadh],arriyad,1238,,,159,,,4205961,6,,False,False,False,2014-10-17T00:53:59.5778550-04:00,2014-10-17T00:53:59.5778550-04:00
