Id,tag_id,taggable_id,taggable_type,created_at,updated_at
697,4,152,WorldDb::Model::Country,2014-10-17T00:53:52.1778950-04:00,2014-10-17T00:53:52.1778950-04:00
698,73,152,WorldDb::Model::Country,2014-10-17T00:53:52.1798910-04:00,2014-10-17T00:53:52.1798910-04:00
699,76,152,WorldDb::Model::Country,2014-10-17T00:53:52.1834320-04:00,2014-10-17T00:53:52.1834320-04:00
700,4,153,WorldDb::Model::Country,2014-10-17T00:53:52.1886100-04:00,2014-10-17T00:53:52.1886100-04:00
701,73,153,WorldDb::Model::Country,2014-10-17T00:53:52.1905780-04:00,2014-10-17T00:53:52.1905780-04:00
702,76,153,WorldDb::Model::Country,2014-10-17T00:53:52.1928040-04:00,2014-10-17T00:53:52.1928040-04:00
703,4,154,WorldDb::Model::Country,2014-10-17T00:53:52.2034170-04:00,2014-10-17T00:53:52.2034170-04:00
704,73,154,WorldDb::Model::Country,2014-10-17T00:53:52.2056200-04:00,2014-10-17T00:53:52.2056200-04:00
705,76,154,WorldDb::Model::Country,2014-10-17T00:53:52.2076010-04:00,2014-10-17T00:53:52.2076010-04:00
706,27,155,WorldDb::Model::Country,2014-10-17T00:53:52.2166110-04:00,2014-10-17T00:53:52.2166110-04:00
707,30,155,WorldDb::Model::Country,2014-10-17T00:53:52.2184650-04:00,2014-10-17T00:53:52.2184650-04:00
708,38,155,WorldDb::Model::Country,2014-10-17T00:53:52.2204830-04:00,2014-10-17T00:53:52.2204830-04:00
709,40,155,WorldDb::Model::Country,2014-10-17T00:53:52.2224570-04:00,2014-10-17T00:53:52.2224570-04:00
710,77,155,WorldDb::Model::Country,2014-10-17T00:53:52.2257060-04:00,2014-10-17T00:53:52.2257060-04:00
711,73,155,WorldDb::Model::Country,2014-10-17T00:53:52.2277190-04:00,2014-10-17T00:53:52.2277190-04:00
712,78,155,WorldDb::Model::Country,2014-10-17T00:53:52.2308610-04:00,2014-10-17T00:53:52.2308610-04:00
713,48,155,WorldDb::Model::Country,2014-10-17T00:53:52.2328070-04:00,2014-10-17T00:53:52.2328070-04:00
714,27,156,WorldDb::Model::Country,2014-10-17T00:53:52.2402180-04:00,2014-10-17T00:53:52.2402180-04:00
715,30,156,WorldDb::Model::Country,2014-10-17T00:53:52.2422190-04:00,2014-10-17T00:53:52.2422190-04:00
716,38,156,WorldDb::Model::Country,2014-10-17T00:53:52.2442170-04:00,2014-10-17T00:53:52.2442170-04:00
717,40,156,WorldDb::Model::Country,2014-10-17T00:53:52.2464560-04:00,2014-10-17T00:53:52.2464560-04:00
718,77,156,WorldDb::Model::Country,2014-10-17T00:53:52.2486430-04:00,2014-10-17T00:53:52.2486430-04:00
719,73,156,WorldDb::Model::Country,2014-10-17T00:53:52.2505660-04:00,2014-10-17T00:53:52.2505660-04:00
720,78,156,WorldDb::Model::Country,2014-10-17T00:53:52.2523550-04:00,2014-10-17T00:53:52.2523550-04:00
721,27,157,WorldDb::Model::Country,2014-10-17T00:53:52.2597600-04:00,2014-10-17T00:53:52.2597600-04:00
722,30,157,WorldDb::Model::Country,2014-10-17T00:53:52.2614840-04:00,2014-10-17T00:53:52.2614840-04:00
723,38,157,WorldDb::Model::Country,2014-10-17T00:53:52.2632330-04:00,2014-10-17T00:53:52.2632330-04:00
724,40,157,WorldDb::Model::Country,2014-10-17T00:53:52.2650930-04:00,2014-10-17T00:53:52.2650930-04:00
725,77,157,WorldDb::Model::Country,2014-10-17T00:53:52.2697770-04:00,2014-10-17T00:53:52.2697770-04:00
726,73,157,WorldDb::Model::Country,2014-10-17T00:53:52.2733940-04:00,2014-10-17T00:53:52.2733940-04:00
727,78,157,WorldDb::Model::Country,2014-10-17T00:53:52.2753780-04:00,2014-10-17T00:53:52.2753780-04:00
728,27,158,WorldDb::Model::Country,2014-10-17T00:53:52.2843740-04:00,2014-10-17T00:53:52.2843740-04:00
729,30,158,WorldDb::Model::Country,2014-10-17T00:53:52.2863320-04:00,2014-10-17T00:53:52.2863320-04:00
730,38,158,WorldDb::Model::Country,2014-10-17T00:53:52.2881910-04:00,2014-10-17T00:53:52.2881910-04:00
731,40,158,WorldDb::Model::Country,2014-10-17T00:53:52.2900090-04:00,2014-10-17T00:53:52.2900090-04:00
732,77,158,WorldDb::Model::Country,2014-10-17T00:53:52.2918130-04:00,2014-10-17T00:53:52.2918130-04:00
733,73,158,WorldDb::Model::Country,2014-10-17T00:53:52.2935210-04:00,2014-10-17T00:53:52.2935210-04:00
734,78,158,WorldDb::Model::Country,2014-10-17T00:53:52.2954630-04:00,2014-10-17T00:53:52.2954630-04:00
735,27,159,WorldDb::Model::Country,2014-10-17T00:53:52.3007130-04:00,2014-10-17T00:53:52.3007130-04:00
736,27,160,WorldDb::Model::Country,2014-10-17T00:53:52.3083140-04:00,2014-10-17T00:53:52.3083140-04:00
737,30,160,WorldDb::Model::Country,2014-10-17T00:53:52.3103770-04:00,2014-10-17T00:53:52.3103770-04:00
738,38,160,WorldDb::Model::Country,2014-10-17T00:53:52.3124250-04:00,2014-10-17T00:53:52.3124250-04:00
739,40,160,WorldDb::Model::Country,2014-10-17T00:53:52.3142270-04:00,2014-10-17T00:53:52.3142270-04:00
740,77,160,WorldDb::Model::Country,2014-10-17T00:53:52.3159620-04:00,2014-10-17T00:53:52.3159620-04:00
741,73,160,WorldDb::Model::Country,2014-10-17T00:53:52.3207880-04:00,2014-10-17T00:53:52.3207880-04:00
742,78,160,WorldDb::Model::Country,2014-10-17T00:53:52.3229090-04:00,2014-10-17T00:53:52.3229090-04:00
743,27,161,WorldDb::Model::Country,2014-10-17T00:53:52.3359340-04:00,2014-10-17T00:53:52.3359340-04:00
744,30,161,WorldDb::Model::Country,2014-10-17T00:53:52.3411970-04:00,2014-10-17T00:53:52.3411970-04:00
745,38,161,WorldDb::Model::Country,2014-10-17T00:53:52.3436380-04:00,2014-10-17T00:53:52.3436380-04:00
746,40,161,WorldDb::Model::Country,2014-10-17T00:53:52.3458300-04:00,2014-10-17T00:53:52.3458300-04:00
747,77,161,WorldDb::Model::Country,2014-10-17T00:53:52.3477780-04:00,2014-10-17T00:53:52.3477780-04:00
748,73,161,WorldDb::Model::Country,2014-10-17T00:53:52.3498550-04:00,2014-10-17T00:53:52.3498550-04:00
749,78,161,WorldDb::Model::Country,2014-10-17T00:53:52.3516400-04:00,2014-10-17T00:53:52.3516400-04:00
750,27,162,WorldDb::Model::Country,2014-10-17T00:53:52.3594100-04:00,2014-10-17T00:53:52.3594100-04:00
751,30,162,WorldDb::Model::Country,2014-10-17T00:53:52.3613490-04:00,2014-10-17T00:53:52.3613490-04:00
752,38,162,WorldDb::Model::Country,2014-10-17T00:53:52.3633150-04:00,2014-10-17T00:53:52.3633150-04:00
753,40,162,WorldDb::Model::Country,2014-10-17T00:53:52.3652460-04:00,2014-10-17T00:53:52.3652460-04:00
754,77,162,WorldDb::Model::Country,2014-10-17T00:53:52.3672280-04:00,2014-10-17T00:53:52.3672280-04:00
755,73,162,WorldDb::Model::Country,2014-10-17T00:53:52.3692200-04:00,2014-10-17T00:53:52.3692200-04:00
756,79,162,WorldDb::Model::Country,2014-10-17T00:53:52.3725850-04:00,2014-10-17T00:53:52.3725850-04:00
757,27,163,WorldDb::Model::Country,2014-10-17T00:53:52.3780980-04:00,2014-10-17T00:53:52.3780980-04:00
758,30,163,WorldDb::Model::Country,2014-10-17T00:53:52.3800300-04:00,2014-10-17T00:53:52.3800300-04:00
759,38,163,WorldDb::Model::Country,2014-10-17T00:53:52.3821120-04:00,2014-10-17T00:53:52.3821120-04:00
760,39,163,WorldDb::Model::Country,2014-10-17T00:53:52.3838960-04:00,2014-10-17T00:53:52.3838960-04:00
761,73,163,WorldDb::Model::Country,2014-10-17T00:53:52.3857980-04:00,2014-10-17T00:53:52.3857980-04:00
762,79,163,WorldDb::Model::Country,2014-10-17T00:53:52.3877510-04:00,2014-10-17T00:53:52.3877510-04:00
763,27,164,WorldDb::Model::Country,2014-10-17T00:53:52.3952320-04:00,2014-10-17T00:53:52.3952320-04:00
764,30,164,WorldDb::Model::Country,2014-10-17T00:53:52.3973550-04:00,2014-10-17T00:53:52.3973550-04:00
765,38,164,WorldDb::Model::Country,2014-10-17T00:53:52.3994730-04:00,2014-10-17T00:53:52.3994730-04:00
766,40,164,WorldDb::Model::Country,2014-10-17T00:53:52.4013990-04:00,2014-10-17T00:53:52.4013990-04:00
767,77,164,WorldDb::Model::Country,2014-10-17T00:53:52.4036370-04:00,2014-10-17T00:53:52.4036370-04:00
768,73,164,WorldDb::Model::Country,2014-10-17T00:53:52.4055990-04:00,2014-10-17T00:53:52.4055990-04:00
769,79,164,WorldDb::Model::Country,2014-10-17T00:53:52.4074220-04:00,2014-10-17T00:53:52.4074220-04:00
770,27,165,WorldDb::Model::Country,2014-10-17T00:53:52.4151240-04:00,2014-10-17T00:53:52.4151240-04:00
771,30,165,WorldDb::Model::Country,2014-10-17T00:53:52.4172040-04:00,2014-10-17T00:53:52.4172040-04:00
772,38,165,WorldDb::Model::Country,2014-10-17T00:53:52.4190680-04:00,2014-10-17T00:53:52.4190680-04:00
773,40,165,WorldDb::Model::Country,2014-10-17T00:53:52.4210130-04:00,2014-10-17T00:53:52.4210130-04:00
774,77,165,WorldDb::Model::Country,2014-10-17T00:53:52.4229960-04:00,2014-10-17T00:53:52.4229960-04:00
775,73,165,WorldDb::Model::Country,2014-10-17T00:53:52.4249900-04:00,2014-10-17T00:53:52.4249900-04:00
776,79,165,WorldDb::Model::Country,2014-10-17T00:53:52.4268280-04:00,2014-10-17T00:53:52.4268280-04:00
777,27,166,WorldDb::Model::Country,2014-10-17T00:53:52.4321480-04:00,2014-10-17T00:53:52.4321480-04:00
778,38,166,WorldDb::Model::Country,2014-10-17T00:53:52.4342310-04:00,2014-10-17T00:53:52.4342310-04:00
779,40,166,WorldDb::Model::Country,2014-10-17T00:53:52.4362160-04:00,2014-10-17T00:53:52.4362160-04:00
780,77,166,WorldDb::Model::Country,2014-10-17T00:53:52.4385120-04:00,2014-10-17T00:53:52.4385120-04:00
781,73,166,WorldDb::Model::Country,2014-10-17T00:53:52.4433760-04:00,2014-10-17T00:53:52.4433760-04:00
782,79,166,WorldDb::Model::Country,2014-10-17T00:53:52.4454270-04:00,2014-10-17T00:53:52.4454270-04:00
783,27,167,WorldDb::Model::Country,2014-10-17T00:53:52.4530770-04:00,2014-10-17T00:53:52.4530770-04:00
784,30,167,WorldDb::Model::Country,2014-10-17T00:53:52.4556430-04:00,2014-10-17T00:53:52.4556430-04:00
785,38,167,WorldDb::Model::Country,2014-10-17T00:53:52.4579990-04:00,2014-10-17T00:53:52.4579990-04:00
786,40,167,WorldDb::Model::Country,2014-10-17T00:53:52.4596730-04:00,2014-10-17T00:53:52.4596730-04:00
787,77,167,WorldDb::Model::Country,2014-10-17T00:53:52.4615920-04:00,2014-10-17T00:53:52.4615920-04:00
788,73,167,WorldDb::Model::Country,2014-10-17T00:53:52.4637020-04:00,2014-10-17T00:53:52.4637020-04:00
789,79,167,WorldDb::Model::Country,2014-10-17T00:53:52.4654910-04:00,2014-10-17T00:53:52.4654910-04:00
790,27,168,WorldDb::Model::Country,2014-10-17T00:53:52.4734330-04:00,2014-10-17T00:53:52.4734330-04:00
791,30,168,WorldDb::Model::Country,2014-10-17T00:53:52.4753790-04:00,2014-10-17T00:53:52.4753790-04:00
792,38,168,WorldDb::Model::Country,2014-10-17T00:53:52.4773670-04:00,2014-10-17T00:53:52.4773670-04:00
793,40,168,WorldDb::Model::Country,2014-10-17T00:53:52.4793880-04:00,2014-10-17T00:53:52.4793880-04:00
794,77,168,WorldDb::Model::Country,2014-10-17T00:53:52.4812330-04:00,2014-10-17T00:53:52.4812330-04:00
795,73,168,WorldDb::Model::Country,2014-10-17T00:53:52.4831220-04:00,2014-10-17T00:53:52.4831220-04:00
796,11,169,WorldDb::Model::Country,2014-10-17T00:53:52.4897410-04:00,2014-10-17T00:53:52.4897410-04:00
797,30,169,WorldDb::Model::Country,2014-10-17T00:53:52.4916440-04:00,2014-10-17T00:53:52.4916440-04:00
798,38,169,WorldDb::Model::Country,2014-10-17T00:53:52.4935300-04:00,2014-10-17T00:53:52.4935300-04:00
799,44,169,WorldDb::Model::Country,2014-10-17T00:53:52.4954600-04:00,2014-10-17T00:53:52.4954600-04:00
800,80,169,WorldDb::Model::Country,2014-10-17T00:53:52.4990470-04:00,2014-10-17T00:53:52.4990470-04:00
801,32,169,WorldDb::Model::Country,2014-10-17T00:53:52.5010910-04:00,2014-10-17T00:53:52.5010910-04:00
802,33,169,WorldDb::Model::Country,2014-10-17T00:53:52.5029870-04:00,2014-10-17T00:53:52.5029870-04:00
803,35,169,WorldDb::Model::Country,2014-10-17T00:53:52.5048130-04:00,2014-10-17T00:53:52.5048130-04:00
804,11,170,WorldDb::Model::Country,2014-10-17T00:53:52.5098330-04:00,2014-10-17T00:53:52.5098330-04:00
805,11,171,WorldDb::Model::Country,2014-10-17T00:53:52.5147740-04:00,2014-10-17T00:53:52.5147740-04:00
806,81,172,WorldDb::Model::Country,2014-10-17T00:53:52.5231350-04:00,2014-10-17T00:53:52.5231350-04:00
807,30,172,WorldDb::Model::Country,2014-10-17T00:53:52.5254190-04:00,2014-10-17T00:53:52.5254190-04:00
808,38,172,WorldDb::Model::Country,2014-10-17T00:53:52.5272510-04:00,2014-10-17T00:53:52.5272510-04:00
809,40,172,WorldDb::Model::Country,2014-10-17T00:53:52.5291150-04:00,2014-10-17T00:53:52.5291150-04:00
810,33,172,WorldDb::Model::Country,2014-10-17T00:53:52.5310080-04:00,2014-10-17T00:53:52.5310080-04:00
811,35,172,WorldDb::Model::Country,2014-10-17T00:53:52.5331930-04:00,2014-10-17T00:53:52.5331930-04:00
812,81,173,WorldDb::Model::Country,2014-10-17T00:53:52.5389980-04:00,2014-10-17T00:53:52.5389980-04:00
813,30,173,WorldDb::Model::Country,2014-10-17T00:53:52.5407720-04:00,2014-10-17T00:53:52.5407720-04:00
814,38,173,WorldDb::Model::Country,2014-10-17T00:53:52.5426120-04:00,2014-10-17T00:53:52.5426120-04:00
815,41,173,WorldDb::Model::Country,2014-10-17T00:53:52.5444500-04:00,2014-10-17T00:53:52.5444500-04:00
816,82,173,WorldDb::Model::Country,2014-10-17T00:53:52.5474950-04:00,2014-10-17T00:53:52.5474950-04:00
817,35,173,WorldDb::Model::Country,2014-10-17T00:53:52.5495320-04:00,2014-10-17T00:53:52.5495320-04:00
818,81,174,WorldDb::Model::Country,2014-10-17T00:53:52.5574480-04:00,2014-10-17T00:53:52.5574480-04:00
819,30,174,WorldDb::Model::Country,2014-10-17T00:53:52.5592890-04:00,2014-10-17T00:53:52.5592890-04:00
820,38,174,WorldDb::Model::Country,2014-10-17T00:53:52.5612190-04:00,2014-10-17T00:53:52.5612190-04:00
821,41,174,WorldDb::Model::Country,2014-10-17T00:53:52.5631550-04:00,2014-10-17T00:53:52.5631550-04:00
822,82,174,WorldDb::Model::Country,2014-10-17T00:53:52.5651270-04:00,2014-10-17T00:53:52.5651270-04:00
823,35,174,WorldDb::Model::Country,2014-10-17T00:53:52.5669290-04:00,2014-10-17T00:53:52.5669290-04:00
824,81,175,WorldDb::Model::Country,2014-10-17T00:53:52.5743610-04:00,2014-10-17T00:53:52.5743610-04:00
825,30,175,WorldDb::Model::Country,2014-10-17T00:53:52.5761720-04:00,2014-10-17T00:53:52.5761720-04:00
826,38,175,WorldDb::Model::Country,2014-10-17T00:53:52.5781070-04:00,2014-10-17T00:53:52.5781070-04:00
827,41,175,WorldDb::Model::Country,2014-10-17T00:53:52.5799120-04:00,2014-10-17T00:53:52.5799120-04:00
828,82,175,WorldDb::Model::Country,2014-10-17T00:53:52.5817580-04:00,2014-10-17T00:53:52.5817580-04:00
829,35,175,WorldDb::Model::Country,2014-10-17T00:53:52.5836450-04:00,2014-10-17T00:53:52.5836450-04:00
830,81,176,WorldDb::Model::Country,2014-10-17T00:53:52.5915800-04:00,2014-10-17T00:53:52.5915800-04:00
831,30,176,WorldDb::Model::Country,2014-10-17T00:53:52.5935910-04:00,2014-10-17T00:53:52.5935910-04:00
832,38,176,WorldDb::Model::Country,2014-10-17T00:53:52.5955490-04:00,2014-10-17T00:53:52.5955490-04:00
833,41,176,WorldDb::Model::Country,2014-10-17T00:53:52.5975110-04:00,2014-10-17T00:53:52.5975110-04:00
834,82,176,WorldDb::Model::Country,2014-10-17T00:53:52.5994770-04:00,2014-10-17T00:53:52.5994770-04:00
835,35,176,WorldDb::Model::Country,2014-10-17T00:53:52.6014400-04:00,2014-10-17T00:53:52.6014400-04:00
836,81,177,WorldDb::Model::Country,2014-10-17T00:53:52.6088810-04:00,2014-10-17T00:53:52.6088810-04:00
837,30,177,WorldDb::Model::Country,2014-10-17T00:53:52.6108160-04:00,2014-10-17T00:53:52.6108160-04:00
838,83,177,WorldDb::Model::Country,2014-10-17T00:53:52.6147880-04:00,2014-10-17T00:53:52.6147880-04:00
839,48,177,WorldDb::Model::Country,2014-10-17T00:53:52.6168310-04:00,2014-10-17T00:53:52.6168310-04:00
840,81,178,WorldDb::Model::Country,2014-10-17T00:53:52.6255460-04:00,2014-10-17T00:53:52.6255460-04:00
841,30,178,WorldDb::Model::Country,2014-10-17T00:53:52.6274360-04:00,2014-10-17T00:53:52.6274360-04:00
842,83,178,WorldDb::Model::Country,2014-10-17T00:53:52.6293160-04:00,2014-10-17T00:53:52.6293160-04:00
843,48,178,WorldDb::Model::Country,2014-10-17T00:53:52.6310610-04:00,2014-10-17T00:53:52.6310610-04:00
844,81,179,WorldDb::Model::Country,2014-10-17T00:53:52.6380860-04:00,2014-10-17T00:53:52.6380860-04:00
845,30,179,WorldDb::Model::Country,2014-10-17T00:53:52.6400050-04:00,2014-10-17T00:53:52.6400050-04:00
846,83,179,WorldDb::Model::Country,2014-10-17T00:53:52.6417640-04:00,2014-10-17T00:53:52.6417640-04:00
847,48,179,WorldDb::Model::Country,2014-10-17T00:53:52.6436730-04:00,2014-10-17T00:53:52.6436730-04:00
848,81,180,WorldDb::Model::Country,2014-10-17T00:53:52.6522220-04:00,2014-10-17T00:53:52.6522220-04:00
849,30,180,WorldDb::Model::Country,2014-10-17T00:53:52.6542460-04:00,2014-10-17T00:53:52.6542460-04:00
850,83,180,WorldDb::Model::Country,2014-10-17T00:53:52.6561760-04:00,2014-10-17T00:53:52.6561760-04:00
851,48,180,WorldDb::Model::Country,2014-10-17T00:53:52.6581180-04:00,2014-10-17T00:53:52.6581180-04:00
852,35,180,WorldDb::Model::Country,2014-10-17T00:53:52.6600800-04:00,2014-10-17T00:53:52.6600800-04:00
853,81,181,WorldDb::Model::Country,2014-10-17T00:53:52.6673380-04:00,2014-10-17T00:53:52.6673380-04:00
854,30,181,WorldDb::Model::Country,2014-10-17T00:53:52.6694130-04:00,2014-10-17T00:53:52.6694130-04:00
855,83,181,WorldDb::Model::Country,2014-10-17T00:53:52.6714180-04:00,2014-10-17T00:53:52.6714180-04:00
856,48,181,WorldDb::Model::Country,2014-10-17T00:53:52.6734260-04:00,2014-10-17T00:53:52.6734260-04:00
857,35,181,WorldDb::Model::Country,2014-10-17T00:53:52.6754080-04:00,2014-10-17T00:53:52.6754080-04:00
858,81,182,WorldDb::Model::Country,2014-10-17T00:53:52.6806270-04:00,2014-10-17T00:53:52.6806270-04:00
859,30,182,WorldDb::Model::Country,2014-10-17T00:53:52.6828800-04:00,2014-10-17T00:53:52.6828800-04:00
860,38,182,WorldDb::Model::Country,2014-10-17T00:53:52.6847460-04:00,2014-10-17T00:53:52.6847460-04:00
861,41,182,WorldDb::Model::Country,2014-10-17T00:53:52.6865970-04:00,2014-10-17T00:53:52.6865970-04:00
862,84,182,WorldDb::Model::Country,2014-10-17T00:53:52.6896490-04:00,2014-10-17T00:53:52.6896490-04:00
863,35,182,WorldDb::Model::Country,2014-10-17T00:53:52.6916540-04:00,2014-10-17T00:53:52.6916540-04:00
864,81,183,WorldDb::Model::Country,2014-10-17T00:53:52.7019320-04:00,2014-10-17T00:53:52.7019320-04:00
865,30,183,WorldDb::Model::Country,2014-10-17T00:53:52.7040190-04:00,2014-10-17T00:53:52.7040190-04:00
866,38,183,WorldDb::Model::Country,2014-10-17T00:53:52.7060140-04:00,2014-10-17T00:53:52.7060140-04:00
867,41,183,WorldDb::Model::Country,2014-10-17T00:53:52.7082240-04:00,2014-10-17T00:53:52.7082240-04:00
868,84,183,WorldDb::Model::Country,2014-10-17T00:53:52.7105620-04:00,2014-10-17T00:53:52.7105620-04:00
869,35,183,WorldDb::Model::Country,2014-10-17T00:53:52.7124180-04:00,2014-10-17T00:53:52.7124180-04:00
870,81,184,WorldDb::Model::Country,2014-10-17T00:53:52.7197270-04:00,2014-10-17T00:53:52.7197270-04:00
871,30,184,WorldDb::Model::Country,2014-10-17T00:53:52.7216260-04:00,2014-10-17T00:53:52.7216260-04:00
872,38,184,WorldDb::Model::Country,2014-10-17T00:53:52.7235020-04:00,2014-10-17T00:53:52.7235020-04:00
873,41,184,WorldDb::Model::Country,2014-10-17T00:53:52.7254120-04:00,2014-10-17T00:53:52.7254120-04:00
874,84,184,WorldDb::Model::Country,2014-10-17T00:53:52.7273170-04:00,2014-10-17T00:53:52.7273170-04:00
875,48,184,WorldDb::Model::Country,2014-10-17T00:53:52.7292580-04:00,2014-10-17T00:53:52.7292580-04:00
876,35,184,WorldDb::Model::Country,2014-10-17T00:53:52.7312380-04:00,2014-10-17T00:53:52.7312380-04:00
877,81,185,WorldDb::Model::Country,2014-10-17T00:53:52.7382940-04:00,2014-10-17T00:53:52.7382940-04:00
878,30,185,WorldDb::Model::Country,2014-10-17T00:53:52.7401670-04:00,2014-10-17T00:53:52.7401670-04:00
879,84,185,WorldDb::Model::Country,2014-10-17T00:53:52.7420570-04:00,2014-10-17T00:53:52.7420570-04:00
880,41,185,WorldDb::Model::Country,2014-10-17T00:53:52.7438170-04:00,2014-10-17T00:53:52.7438170-04:00
881,48,185,WorldDb::Model::Country,2014-10-17T00:53:52.7456930-04:00,2014-10-17T00:53:52.7456930-04:00
882,35,185,WorldDb::Model::Country,2014-10-17T00:53:52.7475450-04:00,2014-10-17T00:53:52.7475450-04:00
883,12,186,WorldDb::Model::Country,2014-10-17T00:53:52.7542810-04:00,2014-10-17T00:53:52.7542810-04:00
884,30,186,WorldDb::Model::Country,2014-10-17T00:53:52.7560900-04:00,2014-10-17T00:53:52.7560900-04:00
885,38,186,WorldDb::Model::Country,2014-10-17T00:53:52.7579790-04:00,2014-10-17T00:53:52.7579790-04:00
886,85,186,WorldDb::Model::Country,2014-10-17T00:53:52.7611970-04:00,2014-10-17T00:53:52.7611970-04:00
887,33,186,WorldDb::Model::Country,2014-10-17T00:53:52.7631730-04:00,2014-10-17T00:53:52.7631730-04:00
888,16,186,WorldDb::Model::Country,2014-10-17T00:53:52.7649990-04:00,2014-10-17T00:53:52.7649990-04:00
889,12,187,WorldDb::Model::Country,2014-10-17T00:53:52.7698000-04:00,2014-10-17T00:53:52.7698000-04:00
890,30,187,WorldDb::Model::Country,2014-10-17T00:53:52.7717540-04:00,2014-10-17T00:53:52.7717540-04:00
891,38,187,WorldDb::Model::Country,2014-10-17T00:53:52.7737040-04:00,2014-10-17T00:53:52.7737040-04:00
892,85,187,WorldDb::Model::Country,2014-10-17T00:53:52.7756580-04:00,2014-10-17T00:53:52.7756580-04:00
893,15,187,WorldDb::Model::Country,2014-10-17T00:53:52.7774030-04:00,2014-10-17T00:53:52.7774030-04:00
894,12,188,WorldDb::Model::Country,2014-10-17T00:53:52.7825060-04:00,2014-10-17T00:53:52.7825060-04:00
895,30,188,WorldDb::Model::Country,2014-10-17T00:53:52.7845040-04:00,2014-10-17T00:53:52.7845040-04:00
896,38,188,WorldDb::Model::Country,2014-10-17T00:53:52.7863930-04:00,2014-10-17T00:53:52.7863930-04:00
897,85,188,WorldDb::Model::Country,2014-10-17T00:53:52.7884670-04:00,2014-10-17T00:53:52.7884670-04:00
898,31,188,WorldDb::Model::Country,2014-10-17T00:53:52.7907160-04:00,2014-10-17T00:53:52.7907160-04:00
899,33,188,WorldDb::Model::Country,2014-10-17T00:53:52.7925250-04:00,2014-10-17T00:53:52.7925250-04:00
900,16,188,WorldDb::Model::Country,2014-10-17T00:53:52.7942670-04:00,2014-10-17T00:53:52.7942670-04:00
901,12,189,WorldDb::Model::Country,2014-10-17T00:53:52.7989940-04:00,2014-10-17T00:53:52.7989940-04:00
902,30,189,WorldDb::Model::Country,2014-10-17T00:53:52.8012190-04:00,2014-10-17T00:53:52.8012190-04:00
903,38,189,WorldDb::Model::Country,2014-10-17T00:53:52.8042540-04:00,2014-10-17T00:53:52.8042540-04:00
904,85,189,WorldDb::Model::Country,2014-10-17T00:53:52.8063110-04:00,2014-10-17T00:53:52.8063110-04:00
905,16,189,WorldDb::Model::Country,2014-10-17T00:53:52.8081850-04:00,2014-10-17T00:53:52.8081850-04:00
906,12,190,WorldDb::Model::Country,2014-10-17T00:53:52.8129770-04:00,2014-10-17T00:53:52.8129770-04:00
907,30,190,WorldDb::Model::Country,2014-10-17T00:53:52.8149700-04:00,2014-10-17T00:53:52.8149700-04:00
908,38,190,WorldDb::Model::Country,2014-10-17T00:53:52.8169710-04:00,2014-10-17T00:53:52.8169710-04:00
909,85,190,WorldDb::Model::Country,2014-10-17T00:53:52.8191370-04:00,2014-10-17T00:53:52.8191370-04:00
910,15,190,WorldDb::Model::Country,2014-10-17T00:53:52.8209570-04:00,2014-10-17T00:53:52.8209570-04:00
911,12,191,WorldDb::Model::Country,2014-10-17T00:53:52.8260870-04:00,2014-10-17T00:53:52.8260870-04:00
912,30,191,WorldDb::Model::Country,2014-10-17T00:53:52.8280780-04:00,2014-10-17T00:53:52.8280780-04:00
913,38,191,WorldDb::Model::Country,2014-10-17T00:53:52.8300510-04:00,2014-10-17T00:53:52.8300510-04:00
914,85,191,WorldDb::Model::Country,2014-10-17T00:53:52.8322220-04:00,2014-10-17T00:53:52.8322220-04:00
915,15,191,WorldDb::Model::Country,2014-10-17T00:53:52.8344220-04:00,2014-10-17T00:53:52.8344220-04:00
916,12,192,WorldDb::Model::Country,2014-10-17T00:53:52.8398740-04:00,2014-10-17T00:53:52.8398740-04:00
917,30,192,WorldDb::Model::Country,2014-10-17T00:53:52.8418180-04:00,2014-10-17T00:53:52.8418180-04:00
918,38,192,WorldDb::Model::Country,2014-10-17T00:53:52.8476850-04:00,2014-10-17T00:53:52.8476850-04:00
919,85,192,WorldDb::Model::Country,2014-10-17T00:53:52.8500880-04:00,2014-10-17T00:53:52.8500880-04:00
920,15,192,WorldDb::Model::Country,2014-10-17T00:53:52.8523630-04:00,2014-10-17T00:53:52.8523630-04:00
921,12,193,WorldDb::Model::Country,2014-10-17T00:53:52.8646760-04:00,2014-10-17T00:53:52.8646760-04:00
922,30,193,WorldDb::Model::Country,2014-10-17T00:53:52.8668930-04:00,2014-10-17T00:53:52.8668930-04:00
923,38,193,WorldDb::Model::Country,2014-10-17T00:53:52.8689660-04:00,2014-10-17T00:53:52.8689660-04:00
924,85,193,WorldDb::Model::Country,2014-10-17T00:53:52.8712040-04:00,2014-10-17T00:53:52.8712040-04:00
925,16,193,WorldDb::Model::Country,2014-10-17T00:53:52.8796310-04:00,2014-10-17T00:53:52.8796310-04:00
926,12,194,WorldDb::Model::Country,2014-10-17T00:53:52.8903050-04:00,2014-10-17T00:53:52.8903050-04:00
927,30,194,WorldDb::Model::Country,2014-10-17T00:53:52.8925910-04:00,2014-10-17T00:53:52.8925910-04:00
928,38,194,WorldDb::Model::Country,2014-10-17T00:53:52.8945530-04:00,2014-10-17T00:53:52.8945530-04:00
