Id,name,kind,lat,lng,created_at,updated_at
1193,Martin,CITY,,,2014-10-17T00:53:59.3069300-04:00,2014-10-17T00:53:59.3069300-04:00
1194,Poprad,CITY,,,2014-10-17T00:53:59.3128310-04:00,2014-10-17T00:53:59.3128310-04:00
1195,Prievidza,CITY,,,2014-10-17T00:53:59.3160320-04:00,2014-10-17T00:53:59.3160320-04:00
1196,Zvolen,CITY,,,2014-10-17T00:53:59.3191230-04:00,2014-10-17T00:53:59.3191230-04:00
1197,PovaÅ¾skÃ¡ Bystrica,CITY,,,2014-10-17T00:53:59.3226840-04:00,2014-10-17T00:53:59.3226840-04:00
1198,Michalovce,CITY,,,2014-10-17T00:53:59.3261590-04:00,2014-10-17T00:53:59.3261590-04:00
1199,NovÃ© ZÃ¡mky,CITY,,,2014-10-17T00:53:59.3291920-04:00,2014-10-17T00:53:59.3291920-04:00
1200,SpiÅ¡skÃ¡ NovÃ¡ Ves,CITY,,,2014-10-17T00:53:59.3319900-04:00,2014-10-17T00:53:59.3319900-04:00
1201,HumennÃ©,CITY,,,2014-10-17T00:53:59.3354520-04:00,2014-10-17T00:53:59.3354520-04:00
1202,Levice,CITY,,,2014-10-17T00:53:59.3390850-04:00,2014-10-17T00:53:59.3390850-04:00
1203,KomÃ¡rno,CITY,,,2014-10-17T00:53:59.3420430-04:00,2014-10-17T00:53:59.3420430-04:00
1204,Bardejov,CITY,,,2014-10-17T00:53:59.3446910-04:00,2014-10-17T00:53:59.3446910-04:00
1205,Ä°stanbul [Istanbul],MTRO,,,2014-10-17T00:53:59.3493750-04:00,2014-10-17T00:53:59.3493750-04:00
1206,Ankara,MTRO,,,2014-10-17T00:53:59.3520300-04:00,2014-10-17T00:53:59.3520300-04:00
1207,Ä°zmir   [Izmir],MTRO,,,2014-10-17T00:53:59.3547200-04:00,2014-10-17T00:53:59.3547200-04:00
1208,Bursa,MTRO,,,2014-10-17T00:53:59.3579090-04:00,2014-10-17T00:53:59.3579090-04:00
1209,Adana,MTRO,,,2014-10-17T00:53:59.3605180-04:00,2014-10-17T00:53:59.3605180-04:00
1210,Gaziantep,MTRO,,,2014-10-17T00:53:59.3632300-04:00,2014-10-17T00:53:59.3632300-04:00
1211,Konya,MTRO,,,2014-10-17T00:53:59.3658590-04:00,2014-10-17T00:53:59.3658590-04:00
1212,Antalya,MTRO,,,2014-10-17T00:53:59.3723960-04:00,2014-10-17T00:53:59.3723960-04:00
1213,Kyiv,MTRO,,,2014-10-17T00:53:59.3772510-04:00,2014-10-17T00:53:59.3772510-04:00
1214,Kharkiv,MTRO,,,2014-10-17T00:53:59.3799710-04:00,2014-10-17T00:53:59.3799710-04:00
1215,Donetsk,MTRO,,,2014-10-17T00:53:59.3826490-04:00,2014-10-17T00:54:04.3864380-04:00
1216,Dnipropetrovsk,MTRO,,,2014-10-17T00:53:59.3856490-04:00,2014-10-17T00:53:59.3856490-04:00
1217,Odessa,MTRO,,,2014-10-17T00:53:59.3884300-04:00,2014-10-17T00:53:59.3884300-04:00
1218,Swansea,CITY,,,2014-10-17T00:53:59.3929500-04:00,2014-10-17T00:53:59.3929500-04:00
1219,Dubayy [Dubai],MTRO,,,2014-10-17T00:53:59.4998690-04:00,2014-10-17T00:53:59.4998690-04:00
1220,Ash-ShÄriqah [Sharjah],MTRO,,,2014-10-17T00:53:59.5028420-04:00,2014-10-17T00:53:59.5028420-04:00
1221,Al-ManÄmah [Manama],MTRO,,,2014-10-17T00:53:59.5074240-04:00,2014-10-17T00:53:59.5074240-04:00
1222,Tel Aviv,CITY,,,2014-10-17T00:53:59.5118470-04:00,2014-10-17T00:53:59.5118470-04:00
1223,Yafo [Jaffa],CITY,,,2014-10-17T00:53:59.5142570-04:00,2014-10-17T00:53:59.5142570-04:00
1224,Al-Mawá¹£il [Mosul],MTRO,,,2014-10-17T00:53:59.5212390-04:00,2014-10-17T00:53:59.5212390-04:00
1225,Al-Baá¹£rah [Basra],MTRO,,,2014-10-17T00:53:59.5238110-04:00,2014-10-17T00:53:59.5238110-04:00
1226,ArbÄ«l     [Erbil],MTRO,,,2014-10-17T00:53:59.5265200-04:00,2014-10-17T00:53:59.5265200-04:00
1227,KirkÅ«k    [Kirkuk],MTRO,,,2014-10-17T00:53:59.5292040-04:00,2014-10-17T00:53:59.5292040-04:00
1228,Mashhad [Meshed],MTRO,,,2014-10-17T00:53:59.5370500-04:00,2014-10-17T00:53:59.5370500-04:00
1229,Eá¹£fahÄn [Isfahan],MTRO,,,2014-10-17T00:53:59.5398760-04:00,2014-10-17T00:53:59.5398760-04:00
1230,ShÄ«rÄz [Shiraz],MTRO,,,2014-10-17T00:53:59.5425530-04:00,2014-10-17T00:53:59.5425530-04:00
1231,TabrÄ«z [Tabriz],MTRO,,,2014-10-17T00:53:59.5450420-04:00,2014-10-17T00:53:59.5450420-04:00
1232,AhvÄz [Ahvaz],MTRO,,,2014-10-17T00:53:59.5474210-04:00,2014-10-17T00:53:59.5474210-04:00
1233,Qom,MTRO,,,2014-10-17T00:53:59.5500420-04:00,2014-10-17T00:53:59.5500420-04:00
1234,Al-Kuwayt [Kuwait City],MTRO,,,2014-10-17T00:53:59.5605580-04:00,2014-10-17T00:53:59.5605580-04:00
1235,BayrÅ«t [Beirut],MTRO,,,2014-10-17T00:53:59.5645530-04:00,2014-10-17T00:53:59.5645530-04:00
1236,Ghazzah [Gaza],MTRO,,,2014-10-17T00:53:59.5689620-04:00,2014-10-17T00:53:59.5689620-04:00
1237,Ad-Dawá¸¥ah [Doha],MTRO,,,2014-10-17T00:53:59.5734710-04:00,2014-10-17T00:53:59.5734710-04:00
1238,Ar-RiyÄd [Riyadh],MTRO,,,2014-10-17T00:53:59.5780650-04:00,2014-10-17T00:53:59.5780650-04:00
1239,Jiddah,MTRO,,,2014-10-17T00:53:59.5808300-04:00,2014-10-17T00:53:59.5808300-04:00
1240,Makkah [Mecca],MTRO,,,2014-10-17T00:53:59.5835080-04:00,2014-10-17T00:53:59.5835080-04:00
1241,Al-MadÄ«nah [Medina],CITY,,,2014-10-17T00:53:59.5861650-04:00,2014-10-17T00:53:59.5861650-04:00
1242,Ad-DammÄm [Dammam],MTRO,,,2014-10-17T00:53:59.5887910-04:00,2014-10-17T00:53:59.5887910-04:00
1243,Aá¹­-á¹¬Äâ€™if [Taif],CITY,,,2014-10-17T00:53:59.5916420-04:00,2014-10-17T00:53:59.5916420-04:00
1244,á¸ªamÄ«s MuÅ¡ayá¹­ [Khamis Mushait,CITY,,,2014-10-17T00:53:59.5945340-04:00,2014-10-17T00:53:59.5945340-04:00
1245,Burayda [Buraydah,CITY,,,2014-10-17T00:53:59.5973200-04:00,2014-10-17T00:53:59.5973200-04:00
1246,Al-Khubar [Al Khubar,CITY,,,2014-10-17T00:53:59.5999290-04:00,2014-10-17T00:53:59.5999290-04:00
1247,Dimashq [Damascus],MTRO,,,2014-10-17T00:53:59.6063770-04:00,2014-10-17T00:53:59.6063770-04:00
1248,á¸¤alab [Aleppo],MTRO,,,2014-10-17T00:53:59.6089830-04:00,2014-10-17T00:53:59.6089830-04:00
1249,á¹¢an'Ä' [Sana'a],MTRO,,,2014-10-17T00:53:59.6138250-04:00,2014-10-17T00:53:59.6138250-04:00
1250,British Columbia,ADM1,,,2014-10-17T00:53:59.6610680-04:00,2014-10-17T00:53:59.6610680-04:00
1251,Alberta,ADM1,,,2014-10-17T00:53:59.6734550-04:00,2014-10-17T00:53:59.6734550-04:00
1252,Edmonton,CITY,,,2014-10-17T00:53:59.6762400-04:00,2014-10-17T00:53:59.6762400-04:00
1253,Manitoba,ADM1,,,2014-10-17T00:53:59.6866710-04:00,2014-10-17T00:53:59.6866710-04:00
1254,Winnipeg,CITY,,,2014-10-17T00:53:59.6893070-04:00,2014-10-17T00:53:59.6893070-04:00
1255,Saskatchewan,ADM1,,,2014-10-17T00:53:59.6982810-04:00,2014-10-17T00:53:59.6982810-04:00
1256,Regina,CITY,,,2014-10-17T00:53:59.7007720-04:00,2014-10-17T00:53:59.7007720-04:00
1257,New Brunswick,ADM1,,,2014-10-17T00:53:59.7116050-04:00,2014-10-17T00:53:59.7116050-04:00
1258,Fredericton,CITY,,,2014-10-17T00:53:59.7142080-04:00,2014-10-17T00:53:59.7142080-04:00
1259,Nova Scotia,ADM1,,,2014-10-17T00:53:59.7321360-04:00,2014-10-17T00:53:59.7321360-04:00
1260,Halifax,CITY,,,2014-10-17T00:53:59.7350230-04:00,2014-10-17T00:53:59.7350230-04:00
1261,Prince Edward Island,ADM1,,,2014-10-17T00:53:59.7456510-04:00,2014-10-17T00:53:59.7456510-04:00
1262,Charlottetown,CITY,,,2014-10-17T00:53:59.7482900-04:00,2014-10-17T00:53:59.7482900-04:00
1263,Newfoundland and Labrador,ADM1,,,2014-10-17T00:53:59.7635620-04:00,2014-10-17T00:53:59.7635620-04:00
1264,St John's,CITY,,,2014-10-17T00:53:59.7664430-04:00,2014-10-17T00:53:59.9372790-04:00
1265,Ontario,ADM1,,,2014-10-17T00:53:59.7765090-04:00,2014-10-17T00:53:59.7765090-04:00
1266,Toronto,CITY,,,2014-10-17T00:53:59.7790350-04:00,2014-10-17T00:53:59.7790350-04:00
1267,QuÃ©bec,ADM1,,,2014-10-17T00:53:59.7894460-04:00,2014-10-17T00:53:59.7894460-04:00
1268,Quebec City,CITY,,,2014-10-17T00:53:59.7921220-04:00,2014-10-17T00:53:59.7921220-04:00
1269,Northwest Territories,ADM1,,,2014-10-17T00:53:59.8036410-04:00,2014-10-17T00:53:59.8036410-04:00
1270,Yellowknife,CITY,,,2014-10-17T00:53:59.8063690-04:00,2014-10-17T00:53:59.8063690-04:00
1271,Yukon,ADM1,,,2014-10-17T00:53:59.8207030-04:00,2014-10-17T00:53:59.8207030-04:00
1272,Whitehorse,CITY,,,2014-10-17T00:53:59.8234190-04:00,2014-10-17T00:53:59.8234190-04:00
1273,Nunavut,ADM1,,,2014-10-17T00:53:59.8330740-04:00,2014-10-17T00:53:59.8330740-04:00
1274,Iqaluit,CITY,,,2014-10-17T00:53:59.8357990-04:00,2014-10-17T00:53:59.8357990-04:00
1275,Montreal ,CITY,,,2014-10-17T00:53:59.8861560-04:00,2014-10-17T00:54:04.4096300-04:00
1276,Vancouver,CITY,,,2014-10-17T00:53:59.8894500-04:00,2014-10-17T00:53:59.8894500-04:00
1277,Ottawa,CITY,,,2014-10-17T00:53:59.8926270-04:00,2014-10-17T00:53:59.8926270-04:00
1278,Calgary,CITY,,,2014-10-17T00:53:59.8957430-04:00,2014-10-17T00:53:59.8957430-04:00
1279,QuÃ©bec,CITY,,,2014-10-17T00:53:59.9019860-04:00,2014-10-17T00:53:59.9019860-04:00
1280,Kitchener,CITY,,,2014-10-17T00:53:59.9110950-04:00,2014-10-17T00:53:59.9110950-04:00
1281,St Catharines-Niagara,CITY,,,2014-10-17T00:53:59.9166860-04:00,2014-10-17T00:53:59.9166860-04:00
1282,Windsor,CITY,,,2014-10-17T00:53:59.9246360-04:00,2014-10-17T00:53:59.9246360-04:00
1283,Oshawa,CITY,,,2014-10-17T00:53:59.9278320-04:00,2014-10-17T00:53:59.9278320-04:00
1284,Saskatoon,CITY,,,2014-10-17T00:53:59.9308450-04:00,2014-10-17T00:53:59.9308450-04:00
1285,Sudbury,CITY,,,2014-10-17T00:53:59.9402480-04:00,2014-10-17T00:53:59.9402480-04:00
1286,Chicoutimi,CITY,,,2014-10-17T00:53:59.9432570-04:00,2014-10-17T00:53:59.9432570-04:00
1287,Sherbrooke,CITY,,,2014-10-17T00:53:59.9463770-04:00,2014-10-17T00:53:59.9463770-04:00
1288,Trois-RiviÃ¨res,CITY,,,2014-10-17T00:53:59.9519470-04:00,2014-10-17T00:53:59.9519470-04:00
1289,Kelowna,CITY,,,2014-10-17T00:53:59.9548590-04:00,2014-10-17T00:53:59.9548590-04:00
1290,Abbotsford,CITY,,,2014-10-17T00:53:59.9575560-04:00,2014-10-17T00:53:59.9575560-04:00
1291,Saint John,CITY,,,2014-10-17T00:53:59.9603090-04:00,2014-10-17T00:53:59.9603090-04:00
1292,Thunder Bay,CITY,,,2014-10-17T00:53:59.9631830-04:00,2014-10-17T00:53:59.9631830-04:00
1293,Barrie,CITY,,,2014-10-17T00:53:59.9660640-04:00,2014-10-17T00:53:59.9660640-04:00
1294,Sydney,MTRO,,,2014-10-17T00:53:59.9688170-04:00,2014-10-17T00:54:01.3563200-04:00
1295,Frederiction,CITY,,,2014-10-17T00:53:59.9716800-04:00,2014-10-17T00:53:59.9716800-04:00
1296,Maine,ADM1,,,2014-10-17T00:53:59.9943050-04:00,2014-10-17T00:53:59.9943050-04:00
1297,Augusta,CITY,,,2014-10-17T00:53:59.9971280-04:00,2014-10-17T00:53:59.9971280-04:00
1298,New Hampshire,ADM1,,,2014-10-17T00:54:00.0059430-04:00,2014-10-17T00:54:00.0059430-04:00
1299,Concord,CITY,,,2014-10-17T00:54:00.0085750-04:00,2014-10-17T00:54:00.0085750-04:00
1300,Vermont,ADM1,,,2014-10-17T00:54:00.0151800-04:00,2014-10-17T00:54:00.0151800-04:00
1301,Montpelier,CITY,,,2014-10-17T00:54:00.0188480-04:00,2014-10-17T00:54:00.0188480-04:00
1302,Massachusetts,ADM1,,,2014-10-17T00:54:00.0257790-04:00,2014-10-17T00:54:00.0257790-04:00
1303,Boston,CITY,,,2014-10-17T00:54:00.0284300-04:00,2014-10-17T00:54:00.0284300-04:00
1304,Rhode Island,ADM1,,,2014-10-17T00:54:00.0354310-04:00,2014-10-17T00:54:00.0354310-04:00
1305,Providence,CITY,,,2014-10-17T00:54:00.0382350-04:00,2014-10-17T00:54:00.0382350-04:00
1306,Connecticut,ADM1,,,2014-10-17T00:54:00.0455310-04:00,2014-10-17T00:54:00.0455310-04:00
1307,Hartford,CITY,,,2014-10-17T00:54:00.0480720-04:00,2014-10-17T00:54:00.0480720-04:00
1308,New York,ADM1,,,2014-10-17T00:54:00.0577260-04:00,2014-10-17T00:54:00.0577260-04:00
1309,Albany,CITY,,,2014-10-17T00:54:00.0605090-04:00,2014-10-17T00:54:00.0605090-04:00
1310,Pennsylvania,ADM1,,,2014-10-17T00:54:00.0688600-04:00,2014-10-17T00:54:00.0688600-04:00
1311,Harrisburg,CITY,,,2014-10-17T00:54:00.0724550-04:00,2014-10-17T00:54:00.0724550-04:00
1312,New Jersey,ADM1,,,2014-10-17T00:54:00.0814260-04:00,2014-10-17T00:54:00.0814260-04:00
1313,Trenton,CITY,,,2014-10-17T00:54:00.0848820-04:00,2014-10-17T00:54:00.0848820-04:00
1314,Wisconsin,ADM1,,,2014-10-17T00:54:00.0926530-04:00,2014-10-17T00:54:00.0926530-04:00
1315,Madison,CITY,,,2014-10-17T00:54:00.0953580-04:00,2014-10-17T00:54:00.0953580-04:00
1316,Michigan,ADM1,,,2014-10-17T00:54:00.1056400-04:00,2014-10-17T00:54:00.1056400-04:00
1317,Lansing,CITY,,,2014-10-17T00:54:00.1081550-04:00,2014-10-17T00:54:00.1081550-04:00
1318,Illinois,ADM1,,,2014-10-17T00:54:00.1149650-04:00,2014-10-17T00:54:00.1149650-04:00
1319,Springfield,CITY,,,2014-10-17T00:54:00.1176370-04:00,2014-10-17T00:54:00.1176370-04:00
1320,Indiana,ADM1,,,2014-10-17T00:54:00.1245440-04:00,2014-10-17T00:54:00.1245440-04:00
1321,Indianapolis,CITY,,,2014-10-17T00:54:00.1273190-04:00,2014-10-17T00:54:00.1273190-04:00
1322,Ohio,ADM1,,,2014-10-17T00:54:00.1348980-04:00,2014-10-17T00:54:00.1348980-04:00
1323,Columbus,CITY,,,2014-10-17T00:54:00.1383100-04:00,2014-10-17T00:54:00.1383100-04:00
1324,Missouri,ADM1,,,2014-10-17T00:54:00.1514500-04:00,2014-10-17T00:54:00.1514500-04:00
1325,Jefferson City,CITY,,,2014-10-17T00:54:00.1542570-04:00,2014-10-17T00:54:00.1542570-04:00
1326,North Dakota,ADM1,,,2014-10-17T00:54:00.1624110-04:00,2014-10-17T00:54:00.1624110-04:00
1327,Bismarck,CITY,,,2014-10-17T00:54:00.1649650-04:00,2014-10-17T00:54:00.1649650-04:00
1328,South Dakota,ADM1,,,2014-10-17T00:54:00.1720710-04:00,2014-10-17T00:54:00.1720710-04:00
1329,Pierre,CITY,,,2014-10-17T00:54:00.1749150-04:00,2014-10-17T00:54:00.1749150-04:00
1330,Nebraska,ADM1,,,2014-10-17T00:54:00.1819470-04:00,2014-10-17T00:54:00.1819470-04:00
1331,Lincoln,CITY,,,2014-10-17T00:54:00.1846730-04:00,2014-10-17T00:54:00.1846730-04:00
1332,Kansas,ADM1,,,2014-10-17T00:54:00.1920180-04:00,2014-10-17T00:54:00.1920180-04:00
1333,Topeka,CITY,,,2014-10-17T00:54:00.1947800-04:00,2014-10-17T00:54:00.1947800-04:00
1334,Minnesota,ADM1,,,2014-10-17T00:54:00.2018430-04:00,2014-10-17T00:54:00.2018430-04:00
1335,Saint Paul,CITY,,,2014-10-17T00:54:00.2045800-04:00,2014-10-17T00:54:00.2045800-04:00
1336,Iowa,ADM1,,,2014-10-17T00:54:00.2116480-04:00,2014-10-17T00:54:00.2116480-04:00
1337,Des Moines,CITY,,,2014-10-17T00:54:00.2143340-04:00,2014-10-17T00:54:00.2143340-04:00
1338,Delaware,ADM1,,,2014-10-17T00:54:00.2210560-04:00,2014-10-17T00:54:00.2210560-04:00
1339,Dover,CITY,,,2014-10-17T00:54:00.2236780-04:00,2014-10-17T00:54:00.2236780-04:00
1340,Maryland,ADM1,,,2014-10-17T00:54:00.2324550-04:00,2014-10-17T00:54:00.2324550-04:00
1341,Annapolis,CITY,,,2014-10-17T00:54:00.2353790-04:00,2014-10-17T00:54:00.2353790-04:00
1342,District of Columbia,ADM1,,,2014-10-17T00:54:00.2426830-04:00,2014-10-17T00:54:00.2426830-04:00
1343,Washingtion,CITY,,,2014-10-17T00:54:00.2453120-04:00,2014-10-17T00:54:00.2453120-04:00
1344,Virginia,ADM1,,,2014-10-17T00:54:00.2526120-04:00,2014-10-17T00:54:00.2526120-04:00
1345,Richmond,CITY,,,2014-10-17T00:54:00.2553400-04:00,2014-10-17T00:54:00.2553400-04:00
1346,West Virginia,ADM1,,,2014-10-17T00:54:00.2624180-04:00,2014-10-17T00:54:00.2624180-04:00
1347,Charleston,CITY,,,2014-10-17T00:54:00.2650240-04:00,2014-10-17T00:54:00.2650240-04:00
1348,North Carolina,ADM1,,,2014-10-17T00:54:00.2716770-04:00,2014-10-17T00:54:00.2716770-04:00
1349,Raleigh,CITY,,,2014-10-17T00:54:00.2743530-04:00,2014-10-17T00:54:00.2743530-04:00
1350,South Carolina,ADM1,,,2014-10-17T00:54:00.2810540-04:00,2014-10-17T00:54:00.2810540-04:00
1351,Columbia,CITY,,,2014-10-17T00:54:00.2837710-04:00,2014-10-17T00:54:00.2837710-04:00
1352,Georgia,ADM1,,,2014-10-17T00:54:00.2906860-04:00,2014-10-17T00:54:00.2906860-04:00
1353,Atlanta,CITY,,,2014-10-17T00:54:00.2933410-04:00,2014-10-17T00:54:00.2933410-04:00
1354,Florida,ADM1,,,2014-10-17T00:54:00.3000890-04:00,2014-10-17T00:54:00.3000890-04:00
1355,Tallahassee,CITY,,,2014-10-17T00:54:00.3027020-04:00,2014-10-17T00:54:00.3027020-04:00
1356,Kentucky,ADM1,,,2014-10-17T00:54:00.3095690-04:00,2014-10-17T00:54:00.3095690-04:00
1357,Frankfort,CITY,,,2014-10-17T00:54:00.3122640-04:00,2014-10-17T00:54:00.3122640-04:00
1358,Tennessee,ADM1,,,2014-10-17T00:54:00.3204640-04:00,2014-10-17T00:54:00.3204640-04:00
1359,Nashville,CITY,,,2014-10-17T00:54:00.3234450-04:00,2014-10-17T00:54:00.3234450-04:00
1360,Mississippi,ADM1,,,2014-10-17T00:54:00.3316300-04:00,2014-10-17T00:54:00.3316300-04:00
1361,Jackson,CITY,,,2014-10-17T00:54:00.3342460-04:00,2014-10-17T00:54:00.3342460-04:00
1362,Alabama,ADM1,,,2014-10-17T00:54:00.3416130-04:00,2014-10-17T00:54:00.3416130-04:00
1363,Montgomery,CITY,,,2014-10-17T00:54:00.3442120-04:00,2014-10-17T00:54:00.3442120-04:00
1364,Oklahoma,ADM1,,,2014-10-17T00:54:00.3512830-04:00,2014-10-17T00:54:00.3512830-04:00
1365,Oklahoma City,CITY,,,2014-10-17T00:54:00.3539010-04:00,2014-10-17T00:54:00.3539010-04:00
1366,Texas,ADM1,,,2014-10-17T00:54:00.3623690-04:00,2014-10-17T00:54:00.3623690-04:00
1367,Austin,CITY,,,2014-10-17T00:54:00.3650740-04:00,2014-10-17T00:54:00.3650740-04:00
1368,Arkansas,ADM1,,,2014-10-17T00:54:00.3721710-04:00,2014-10-17T00:54:00.3721710-04:00
1369,Little Rock,CITY,,,2014-10-17T00:54:00.3747990-04:00,2014-10-17T00:54:00.3747990-04:00
1370,Louisiana,ADM1,,,2014-10-17T00:54:00.3814020-04:00,2014-10-17T00:54:00.3814020-04:00
1371,Baton Rouge,CITY,,,2014-10-17T00:54:00.3840060-04:00,2014-10-17T00:54:00.3840060-04:00
1372,Idaho,ADM1,,,2014-10-17T00:54:00.3906230-04:00,2014-10-17T00:54:00.3906230-04:00
1373,Boise,CITY,,,2014-10-17T00:54:00.3932430-04:00,2014-10-17T00:54:00.3932430-04:00
1374,Montana,ADM1,,,2014-10-17T00:54:00.4019840-04:00,2014-10-17T00:54:00.4019840-04:00
1375,Helena,CITY,,,2014-10-17T00:54:00.4047940-04:00,2014-10-17T00:54:00.4047940-04:00
1376,Wyoming,ADM1,,,2014-10-17T00:54:00.4113050-04:00,2014-10-17T00:54:00.4113050-04:00
1377,Cheyenne,CITY,,,2014-10-17T00:54:00.4138740-04:00,2014-10-17T00:54:00.4138740-04:00
1378,Nevada,ADM1,,,2014-10-17T00:54:00.4206070-04:00,2014-10-17T00:54:00.4206070-04:00
1379,Carson City,CITY,,,2014-10-17T00:54:00.4232630-04:00,2014-10-17T00:54:00.4232630-04:00
1380,Utah,ADM1,,,2014-10-17T00:54:00.4298980-04:00,2014-10-17T00:54:00.4298980-04:00
1381,Salt Lake City (Sandy),CITY,,,2014-10-17T00:54:00.4325690-04:00,2014-10-17T00:54:04.5272720-04:00
1382,Colorado,ADM1,,,2014-10-17T00:54:00.4396330-04:00,2014-10-17T00:54:00.4396330-04:00
1383,Denver,CITY,,,2014-10-17T00:54:00.4429250-04:00,2014-10-17T00:54:00.4429250-04:00
1384,Arizona,ADM1,,,2014-10-17T00:54:00.4509260-04:00,2014-10-17T00:54:00.4509260-04:00
1385,Phoenix,CITY,,,2014-10-17T00:54:00.4537330-04:00,2014-10-17T00:54:00.4537330-04:00
1386,New Mexico,ADM1,,,2014-10-17T00:54:00.4615270-04:00,2014-10-17T00:54:00.4615270-04:00
1387,Santa Fe,CITY,,,2014-10-17T00:54:00.4642550-04:00,2014-10-17T00:54:00.4642550-04:00
1388,Alaska,ADM1,,,2014-10-17T00:54:00.4713980-04:00,2014-10-17T00:54:00.4713980-04:00
1389,Juneau,CITY,,,2014-10-17T00:54:00.4741640-04:00,2014-10-17T00:54:00.4741640-04:00
1390,Washington,ADM1,,,2014-10-17T00:54:00.4811940-04:00,2014-10-17T00:54:00.4811940-04:00
1391,Olympia,CITY,,,2014-10-17T00:54:00.4848250-04:00,2014-10-17T00:54:00.4848250-04:00
1392,Oregon,ADM1,,,2014-10-17T00:54:00.4935150-04:00,2014-10-17T00:54:00.4935150-04:00
1393,Salem,CITY,,,2014-10-17T00:54:00.4962760-04:00,2014-10-17T00:54:00.4962760-04:00
1394,California,ADM1,,,2014-10-17T00:54:00.5027560-04:00,2014-10-17T00:54:00.5027560-04:00
1395,Sacramento,CITY,,,2014-10-17T00:54:00.5054350-04:00,2014-10-17T00:54:00.5054350-04:00
1396,Hawaii,ADM1,,,2014-10-17T00:54:00.5119590-04:00,2014-10-17T00:54:00.5119590-04:00
1397,Honolulu,CITY,,,2014-10-17T00:54:00.5157230-04:00,2014-10-17T00:54:00.5157230-04:00
1398,New York,CITY,,,2014-10-17T00:54:00.6477050-04:00,2014-10-17T00:54:00.6477050-04:00
1399,Los Angeles,CITY,,,2014-10-17T00:54:00.6505590-04:00,2014-10-17T00:54:00.6505590-04:00
1400,Chicago,CITY,,,2014-10-17T00:54:00.6534440-04:00,2014-10-17T00:54:00.6534440-04:00
1401,Houston,CITY,,,2014-10-17T00:54:00.6564400-04:00,2014-10-17T00:54:00.6564400-04:00
1402,Philadelphia,CITY,,,2014-10-17T00:54:00.6592860-04:00,2014-10-17T00:54:00.6592860-04:00
1403,San Antonio,CITY,,,2014-10-17T00:54:00.6650300-04:00,2014-10-17T00:54:00.6650300-04:00
1404,San Diego,CITY,,,2014-10-17T00:54:00.6678850-04:00,2014-10-17T00:54:00.6678850-04:00
1405,Dallas,CITY,,,2014-10-17T00:54:00.6708260-04:00,2014-10-17T00:54:00.6708260-04:00
1406,Buffalo,CITY,,,2014-10-17T00:54:00.6768340-04:00,2014-10-17T00:54:00.6768340-04:00
1407,Detroit,CITY,,,2014-10-17T00:54:00.6857660-04:00,2014-10-17T00:54:00.6857660-04:00
1408,Anaheim,CITY,,,2014-10-17T00:54:00.6922870-04:00,2014-10-17T00:54:00.6922870-04:00
1409,St. Louis,CITY,,,2014-10-17T00:54:00.6951380-04:00,2014-10-17T00:54:00.6951380-04:00
1410,Pittsburgh,CITY,,,2014-10-17T00:54:00.6979630-04:00,2014-10-17T00:54:00.6979630-04:00
1411,Washington,CITY,,,2014-10-17T00:54:00.7010820-04:00,2014-10-17T00:54:00.7010820-04:00
1412,Newark,CITY,,,2014-10-17T00:54:00.7058030-04:00,2014-10-17T00:54:00.7058030-04:00
1413,Miami (Miami Gardens),CITY,,,2014-10-17T00:54:00.7113630-04:00,2014-10-17T00:54:04.5127880-04:00
1414,Tampa,CITY,,,2014-10-17T00:54:00.7147380-04:00,2014-10-17T00:54:00.7147380-04:00
1415,St. Paul,CITY,,,2014-10-17T00:54:00.7205550-04:00,2014-10-17T00:54:00.7205550-04:00
1416,Baltimore,CITY,,,2014-10-17T00:54:00.7239320-04:00,2014-10-17T00:54:00.7239320-04:00
1417,Cincinnati,CITY,,,2014-10-17T00:54:00.7268400-04:00,2014-10-17T00:54:00.7268400-04:00
1418,Cleveland,CITY,,,2014-10-17T00:54:00.7298560-04:00,2014-10-17T00:54:00.7298560-04:00
1419,Jacksonville,CITY,,,2014-10-17T00:54:00.7371730-04:00,2014-10-17T00:54:00.7371730-04:00
1420,Oakland,CITY,,,2014-10-17T00:54:00.7399580-04:00,2014-10-17T00:54:00.7399580-04:00
1421,San Francisco,CITY,,,2014-10-17T00:54:00.7428850-04:00,2014-10-17T00:54:00.7428850-04:00
1422,Kansas City,CITY,,,2014-10-17T00:54:00.7459030-04:00,2014-10-17T00:54:00.7459030-04:00
1423,Green Bay,CITY,,,2014-10-17T00:54:00.7490230-04:00,2014-10-17T00:54:00.7490230-04:00
1424,Minneapolis,CITY,,,2014-10-17T00:54:00.7520720-04:00,2014-10-17T00:54:00.7520720-04:00
1425,New Orleans,CITY,,,2014-10-17T00:54:00.7580470-04:00,2014-10-17T00:54:00.7580470-04:00
1426,Charlotte,CITY,,,2014-10-17T00:54:00.7609230-04:00,2014-10-17T00:54:00.7609230-04:00
1427,Seattle,CITY,,,2014-10-17T00:54:00.7637850-04:00,2014-10-17T00:54:00.7637850-04:00
1428,Aguascalientes,ADM1,,,2014-10-17T00:54:00.7687930-04:00,2014-10-17T00:54:00.7687930-04:00
1429,Aguascalientes,CITY,,,2014-10-17T00:54:00.7724040-04:00,2014-10-17T00:54:00.7724040-04:00
