Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E0,04/01/05,Arsenal,Man City,1,1,D,0,1,A,R Styles,13,5,9,4,10,13,12,5,3,3,0,0,1.28,4.5,9,1.3,4.5,9,1.3,4.75,10,1.25,4.5,9,1.22,5,10,1.29,5,10,1.25,5,8,1.65,2.05,1.75,2.05,1.3,3.22,-0.5,1.96,1.88,-1.5,2,1.9,-1.5
E0,04/01/05,Birmingham,Bolton,1,2,A,0,1,A,U Rennie,14,11,8,6,12,12,6,5,2,2,0,0,1.8,3.25,4,1.85,3.2,4,1.85,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.83,3.4,4.2,1.8,3.3,3.75,2.05,1.65,2.15,1.66,1.85,1.87,-0.5,1.92,1.92,-0.5,1.925,1.975,-0.5
E0,04/01/05,Chelsea,Middlesbrough,2,0,H,2,0,H,S Bennett,14,2,10,1,15,9,4,3,2,1,0,0,1.36,4,7.5,1.45,3.7,7,1.37,4.2,9,1.4,3.9,6,1.3,4.33,8,1.36,4.33,8.5,1.36,3.75,8,1.95,1.75,1.95,1.85,1.93,1.64,-1.5,1.84,2,-1.25,1.85,2.05,-1.25
E0,04/01/05,Everton,Portsmouth,2,1,H,1,1,D,P Walton,17,9,7,6,5,9,8,1,0,0,0,0,1.72,3.25,4.33,1.75,3.2,4.6,1.73,3.4,4.75,1.75,3.2,4,1.67,3.25,4.5,1.73,3.4,4.75,1.72,3.4,4,2,1.71,2.15,1.66,1.73,1.98,-0.5,1.88,1.96,-0.5,1.925,1.975,-0.5
E0,04/01/05,Man United,Tottenham,0,0,D,0,0,D,M Clattenburg,23,7,16,5,11,13,8,2,1,2,0,0,1.4,3.75,7.5,1.4,4,7.25,1.4,4.1,8,1.4,3.9,6,1.36,3.75,8,1.4,4,8.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,2.02,1.58,-1.5,2.02,1.82,-1.25,2.05,1.85,-1.25
E0,05/01/05,Southampton,Fulham,3,3,D,2,2,D,G Poll,8,12,5,7,16,16,2,10,2,2,0,0,2.37,3.2,2.62,2.3,3.1,2.9,2.3,3.3,2.9,2.2,3,2.9,2.2,3.2,2.8,2.38,3.2,2.88,2.37,3.3,2.5,2,1.71,2.1,1.7,2.3,1.54,-0.5,2.06,1.78,-0.25,2.075,1.825,-0.25
E0,15/01/05,Aston Villa,Norwich,3,0,H,2,0,H,M Riley,22,7,10,1,15,12,7,5,0,0,0,0,1.72,3.4,5,1.6,3.4,5.5,1.7,3.35,5.25,1.65,3.3,4.4,1.67,3.25,4.5,1.67,3.4,5.5,1.66,3.3,4.5,1.95,1.75,2.1,1.7,1.9,1.9,-0.75,1.92,1.92,-0.75,1.95,1.95,-0.75
E0,15/01/05,Bolton,Arsenal,1,0,H,1,0,H,M Clattenburg,9,11,3,7,8,8,8,7,2,1,0,0,6.5,3.5,1.57,6.5,3.55,1.5,6.25,3.5,1.57,4.4,3.3,1.65,5,3.5,1.57,6,3.6,1.57,6,3.4,1.5,1.85,1.85,2.05,1.75,2,1.72,0.75,2.04,1.8,0.75,2.1,1.8,0.75
E0,15/01/05,Charlton,Birmingham,3,1,H,1,0,H,C Foy,10,10,6,6,11,10,4,4,0,2,0,0,2.2,3.1,3.4,2.05,3.2,3.3,2.1,3.2,3.45,2,3.1,3.2,2,3,3.4,2.1,3.2,3.4,1.9,3.2,3.5,2,1.71,2.1,1.7,1.9,1.9,-0.25,1.92,1.92,-0.25,1.95,1.95,-0.25
E0,15/01/05,Liverpool,Man United,0,1,A,0,1,A,S Bennett,13,5,5,2,12,25,9,4,2,4,0,1,2.62,3.2,2.6,2.4,3.1,2.75,2.85,3.3,2.85,2.5,3,2.5,2.38,3,2.75,2.6,3.2,2.6,2.62,2.9,2.5,2.05,1.65,2.2,1.65,1.88,1.92,0,1.86,1.98,0,1.875,2.025,0
E0,15/01/05,Man City,Crystal Palace,3,1,H,2,1,H,A Marriner,16,7,9,2,10,11,7,7,2,1,0,0,1.72,3.4,5,1.7,3.2,5,1.7,3.3,5.3,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.4,5,1.66,3.3,4.5,1.9,1.79,2,1.8,1.88,1.92,-0.75,1.82,2.02,-0.75,1.9,2,-0.75
E0,15/01/05,Newcastle,Southampton,2,1,H,2,1,H,U Rennie,22,9,17,6,12,20,14,4,0,2,0,0,1.57,3.5,6.5,1.55,3.5,5.75,1.6,3.3,6.5,1.6,3.4,4.6,1.62,3.25,5,1.57,3.6,6,1.57,3.3,5.5,1.79,1.9,1.85,1.95,1.9,1.9,-1,1.92,1.92,-1,1.95,1.95,-1
E0,15/01/05,Portsmouth,Blackburn,0,1,A,0,0,D,A D'Urso,11,14,1,6,13,23,5,6,2,6,2,0,2.2,3.1,3.4,1.95,3.2,3.6,2.1,3.2,3.45,2.1,3,3.1,1.91,3.25,3.4,2.05,3.25,3.5,1.95,3.2,3.3,2.05,1.65,2.2,1.65,1.8,2,-0.25,1.84,2,-0.25,1.875,2.025,-0.25
E0,15/01/05,Tottenham,Chelsea,0,2,A,0,1,A,G Poll,12,12,4,5,14,12,4,7,2,4,0,0,4.5,3.25,1.83,5,3.35,1.65,4.5,3.25,1.83,4.2,3.2,1.7,3.75,3.25,1.8,4.33,3.4,1.8,4.5,3.1,1.72,1.95,1.75,2.05,1.75,1.89,1.83,0.5,2.02,1.82,0.5,2.05,1.85,0.5
E0,16/01/05,Fulham,West Brom,1,0,H,0,0,D,P Walton,8,7,4,6,12,12,7,5,3,1,0,0,1.8,3.1,5,1.7,3.2,5,1.77,3.3,4.7,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.3,5,1.72,3.1,4.5,1.95,1.75,2.05,1.75,1.77,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5
E0,16/01/05,Middlesbrough,Everton,1,1,D,1,0,H,D Gallagher,18,13,12,5,12,10,9,6,1,2,0,0,2.2,3.1,3.4,2.1,3.2,3.2,2.1,3.25,3.4,2.2,3,2.9,2.1,3.2,3,2.1,3.2,3.4,2.1,3,3.2,2.05,1.65,2.2,1.65,1.8,2,-0.25,1.84,2,-0.25,1.875,2.025,-0.25
E0,22/01/05,Birmingham,Fulham,1,2,A,0,0,D,P Dowd,8,6,5,3,16,11,5,3,1,3,0,0,1.9,3.1,4.33,1.95,3.1,3.75,1.95,3.25,3.9,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,4,1.9,3.2,3.5,1.95,1.75,2.1,1.7,1.95,1.77,-0.5,2,1.84,-0.5,2.025,1.875,-0.5
E0,22/01/05,Chelsea,Portsmouth,3,0,H,3,0,H,M Riley,14,9,9,5,2,9,2,3,0,0,0,0,1.2,6,13,1.2,5.5,12,1.22,5.5,13,1.22,4.8,9.5,1.2,5,11,1.22,5.5,12,1.2,5,11,1.71,2,1.8,2,2,1.8,-1.75,2.06,1.78,-1.75,2.075,1.825,-1.75
E0,22/01/05,Crystal Palace,Tottenham,3,0,H,0,0,D,C Foy,8,12,7,6,9,14,5,4,1,2,0,0,3.1,3.2,2.25,3.45,3.2,2,3.1,3.2,2.25,3.1,3,2.1,3,3.2,2.1,3.2,3.2,2.2,3,3.1,2.15,2,1.71,2.3,1.6,1.9,1.9,0.25,1.92,1.92,0.25,1.95,1.95,0.25
E0,22/01/05,Everton,Charlton,0,1,A,0,1,A,H Webb,12,4,7,3,13,10,9,5,1,2,0,0,1.83,3.3,4.33,1.85,3.2,4,1.85,3.3,4.25,1.8,3.1,3.8,1.73,3.2,4.33,1.83,3.25,4.33,1.8,3.25,3.8,2,1.71,2.3,1.6,1.85,1.86,-0.5,1.96,1.88,-0.5,1.975,1.925,-0.5
E0,22/01/05,Man United,Aston Villa,3,1,H,1,0,H,M Halsey,18,10,11,6,11,21,4,2,2,5,0,0,1.33,4.5,9.5,1.3,4.5,9,1.33,4.65,9,1.3,4.2,8,1.33,3.75,9,1.33,4.5,9,1.28,4.33,8.5,1.79,1.9,1.8,2,1.85,1.7,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5
E0,22/01/05,Norwich,Middlesbrough,4,4,D,1,1,D,M Messias,17,22,9,15,11,16,5,8,0,3,0,0,3.1,3.2,2.25,3.45,3.1,2.05,3.1,3.2,2.25,2.9,3,2.2,3,3.2,2.1,3.1,3.25,2.2,2.8,3.1,2.25,1.95,1.75,2.1,1.7,1.85,1.95,0.25,1.86,1.96,0.25,1.925,1.975,0.25
E0,22/01/05,Southampton,Liverpool,2,0,H,2,0,H,A Wiley,11,11,7,2,10,12,6,3,1,2,0,0,4.5,3.25,1.83,5,3.2,1.7,4.5,3.25,1.83,3.5,3.1,1.9,4,3.2,1.8,4.33,3.25,1.83,4.33,3.2,1.72,2,1.71,2.25,1.61,1.89,1.83,0.5,2.04,1.8,0.5,2.075,1.825,0.5
E0,22/01/05,West Brom,Man City,2,0,H,1,0,H,G Poll,13,11,6,5,9,12,3,11,2,0,0,0,3,3.25,2.3,3,3.1,2.25,3,3.2,2.3,2.7,3,2.3,2.8,3.2,2.2,3,3.2,2.3,2.87,3.1,2.2,1.95,1.75,2.15,1.66,1.85,1.95,0.25,1.88,1.96,0.25,1.9,2,0.25
E0,23/01/05,Arsenal,Newcastle,1,0,H,1,0,H,S Dunn,13,4,8,1,17,19,11,1,2,3,0,0,1.44,4,7.5,1.45,3.6,7.5,1.45,3.85,8,1.4,3.9,6,1.44,3.6,6.5,1.44,4,7.5,1.4,3.5,8,1.65,2.05,1.8,2,1.8,2,-1,1.84,2,-1,1.875,2.025,-1
E0,24/01/05,Blackburn,Bolton,0,1,A,0,0,D,S Bennett,9,6,4,3,16,19,7,7,1,4,0,0,2.3,3.1,3.1,2.15,3.1,3.2,2.3,3.2,3,2.2,2.9,3,2.2,3.2,2.8,2.25,3.2,3.1,2.25,3,2.87,1.95,1.75,2.2,1.65,2.02,1.78,-0.25,2.02,1.82,-0.25,2.075,1.825,-0.25
E0,01/02/05,Arsenal,Man United,2,4,A,2,1,H,G Poll,11,10,10,9,20,16,6,7,2,4,0,1,2.25,3.1,3.2,2,3.2,3.45,2.45,3.25,3.5,2.2,3,2.9,2.1,3.2,3,2.25,3.2,3.1,2.2,3,3,2.05,1.65,2.3,1.6,2,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25
E0,01/02/05,Bolton,Tottenham,3,1,H,0,0,D,M Dean,15,11,9,5,9,17,4,6,0,2,0,1,2.37,3.25,2.87,2.4,3.2,2.7,2.4,3.2,2.85,2.2,3,2.9,2.1,3.2,3,2.3,3.2,3,2.25,3.2,2.75,2.05,1.65,2.4,1.55,1.9,1.9,-0.25,1.9,1.94,-0.25,1.9,2,-0.25
E0,01/02/05,Charlton,Liverpool,1,2,A,1,0,H,N Barry,4,19,3,7,11,15,3,7,0,0,0,0,2.87,3.2,2.4,2.9,3.1,2.3,2.75,3.25,2.45,2.4,3,2.6,2.75,3,2.38,2.8,3.25,2.4,2.62,3.2,2.3,2.05,1.65,2.2,1.65,2.05,1.75,0,2.1,1.74,0,2.15,1.75,0
E0,01/02/05,Portsmouth,Middlesbrough,2,1,H,1,1,D,P Crossley,14,9,5,2,9,8,9,5,1,2,0,0,2.6,3.2,2.62,2.5,3.15,2.6,2.55,3.25,2.65,2.4,3,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.4,3.25,2.5,2.05,1.65,2.1,1.7,1.8,2,0,1.84,2,0,1.875,2.025,0
E0,01/02/05,West Brom,Crystal Palace,2,2,D,0,0,D,D Gallagher,12,4,7,4,17,11,8,4,1,0,0,1,2.2,3.2,3.25,2.2,3.1,3.1,2.3,3.2,3.05,2.2,3,2.9,2.2,3.2,2.8,2.3,3.2,3,2.25,3.1,2.8,2.05,1.65,2.1,1.7,2,1.8,-0.25,1.98,1.86,-0.25,1.95,1.95,-0.25
E0,02/02/05,Birmingham,Southampton,2,1,H,2,0,H,P Walton,12,6,4,3,11,18,8,1,0,2,0,0,1.9,3.1,4.33,1.85,3.3,3.9,2,3.2,3.75,1.8,3.1,3.8,1.8,3.2,4,1.85,3.4,4,1.8,3.3,3.75,2.05,1.65,2.2,1.65,2,1.73,-0.5,2,1.84,-0.5,2.05,1.85,-0.5
E0,02/02/05,Blackburn,Chelsea,0,1,A,0,1,A,U Rennie,11,6,2,3,24,15,4,4,2,2,0,0,7,3.75,1.5,7.25,4,1.4,7,3.7,1.5,4.6,3.4,1.6,7,3.75,1.4,7,3.75,1.5,6.5,3.6,1.44,2.05,1.65,2.2,1.65,1.92,1.88,1,1.98,1.86,1,2,1.9,1
E0,02/02/05,Everton,Norwich,1,0,H,0,0,D,A Wiley,18,11,4,6,12,16,3,3,1,0,0,0,1.57,3.4,7,1.5,3.4,7,1.55,3.5,7,1.55,3.5,4.8,1.5,3.4,6,1.53,3.6,6.5,1.53,3.5,5.5,2,1.71,2.1,1.7,1.75,2.05,-0.75,1.76,2.08,-0.75,1.775,2.125,-0.75
E0,02/02/05,Fulham,Aston Villa,1,1,D,0,0,D,C Foy,12,12,3,2,12,17,4,8,1,3,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.3,3.2,3.05,2.1,3,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.2,3.1,2.87,2,1.71,2.1,1.7,2,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25
E0,02/02/05,Man City,Newcastle,1,1,D,0,1,A,A D'Urso,5,3,1,1,11,18,3,1,2,3,0,0,2.37,3.25,2.87,2.25,3.2,2.9,2.4,3.2,2.85,2.3,3,2.7,2.25,3.2,2.75,2.3,3.25,3,2.25,3.2,2.75,1.95,1.75,2.05,1.75,1.8,2,0,1.82,2.02,0,1.85,2.05,0
E0,05/02/05,Aston Villa,Arsenal,1,3,A,0,3,A,S Bennett,5,15,1,6,13,11,5,2,2,0,0,0,4.5,3.4,1.8,5,3.4,1.65,4.9,3.45,1.7,4.2,3.2,1.7,4.33,3.2,1.73,4.75,3.4,1.73,5,3.3,1.61,2,1.71,2.1,1.7,1.8,2,0.75,1.78,2.06,0.75,1.75,2.15,0.75
E0,05/02/05,Crystal Palace,Bolton,0,1,A,0,1,A,G Poll,17,9,7,6,16,10,6,4,0,1,0,0,2.5,3.25,2.75,2.4,3.1,2.75,2.55,3.3,2.6,2.4,3,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.5,3.1,2.5,1.95,1.75,2.3,1.6,1.8,2,0,1.86,1.98,0,1.875,2.025,0
E0,05/02/05,Liverpool,Fulham,3,1,H,1,1,D,R Styles,10,6,7,2,12,13,4,3,1,4,0,0,1.5,3.75,7,1.45,3.75,7,1.51,3.6,7,1.5,3.7,5,1.53,3.25,6,1.53,3.6,6.5,1.5,3.4,6,1.85,1.85,2.15,1.66,1.85,1.95,-1,1.84,2,-1,1.85,2.05,-1
E0,05/02/05,Man United,Birmingham,2,0,H,0,0,D,D Gallagher,17,7,11,1,10,16,5,2,1,3,0,0,1.28,5,10,1.3,4.5,9,1.3,4.5,11,1.27,4.3,8.5,1.25,4.5,10,1.29,4.75,11,1.25,4.5,10,1.71,2,1.8,2,1.77,1.78,-1.5,1.82,2.02,-1.5,1.85,2.05,-1.5
E0,05/02/05,Middlesbrough,Blackburn,1,0,H,1,0,H,M Riley,13,6,7,3,14,10,8,10,1,2,1,0,1.8,3.4,4.5,1.7,3.2,5,1.77,3.25,4.85,1.8,3.1,3.8,1.73,3.2,4.33,1.8,3.3,4.5,1.8,2.9,4.5,2,1.71,2.2,1.65,1.77,1.95,-0.5,2.08,1.76,-0.75,1.875,2.025,-0.5
E0,05/02/05,Newcastle,Charlton,1,1,D,0,0,D,M Halsey,21,8,10,2,10,12,7,2,1,1,0,0,1.8,3.4,4.5,1.85,3.2,4,1.83,3.25,4.35,1.8,3.1,3.8,1.8,3.2,4,1.8,3.4,4.33,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.83,1.86,-0.5,1.86,1.98,-0.5,1.85,2.05,-0.5
E0,05/02/05,Norwich,West Brom,3,2,H,1,1,D,C Foy,13,15,7,8,18,13,3,3,0,3,0,0,2.3,3.25,3,2.2,3.1,3.1,2.2,3.2,3.2,2.2,3,2.9,2.2,3.2,2.8,2.2,3.25,3.1,2.1,3.1,3.1,1.95,1.75,2.15,1.66,2,1.8,-0.25,1.96,1.88,-0.25,2,1.9,-0.25
E0,05/02/05,Tottenham,Portsmouth,3,1,H,1,1,D,S Dunn,18,6,10,3,10,8,9,2,0,0,0,0,1.72,3.4,5,1.8,3.2,4.3,1.7,3.45,4.9,1.75,3.2,4,1.73,3.2,4.33,1.67,3.6,5,1.66,3.3,4.5,1.95,1.75,2.05,1.75,2,1.8,-0.75,2,1.84,-0.75,2,1.9,-0.75
E0,06/02/05,Chelsea,Man City,0,0,D,0,0,D,H Webb,11,5,8,2,9,11,7,1,2,1,0,0,1.25,5.5,11,1.2,5.5,12,1.27,5,11,1.25,4.5,9,1.2,5,11,1.25,5,12,1.2,5,11,1.75,1.95,1.9,1.9,1.8,2,-1.5,2.08,1.76,-1.75,1.925,1.975,-1.5
E0,06/02/05,Southampton,Everton,2,2,D,1,1,D,A D'Urso,21,8,9,4,15,11,8,3,0,2,0,0,2.63,3.2,2.63,2.55,3.1,2.6,2.6,3.3,2.55,2.5,3,2.5,2.6,3.2,2.38,2.6,3.2,2.6,2.6,3.1,2.4,2.05,1.65,2.3,1.6,1.8,2,0,1.84,2,0,1.9,2,0
E0,12/02/05,Birmingham,Liverpool,2,0,H,2,0,H,H Webb,5,6,3,2,16,10,10,4,2,0,0,0,3.2,3.2,2.2,3,3.1,2.25,3.2,3.2,2.2,3.1,3,2.1,3.2,3.2,2,3.2,3.2,2.2,3,3.1,2.15,2,1.71,2.2,1.65,2,1.8,0.25,2.06,1.78,0.25,2.1,1.8,0.25
E0,12/02/05,Blackburn,Norwich,3,0,H,2,0,H,S Dunn,18,9,13,6,15,14,12,3,2,1,0,0,1.8,3.4,4.5,1.8,3.05,4.55,1.83,3.25,4.5,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.3,4.5,1.83,3,4,2,1.71,2.15,1.67,1.83,1.89,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5
E0,12/02/05,Bolton,Middlesbrough,0,0,D,0,0,D,A Wiley,13,5,8,2,11,15,3,2,0,1,0,0,2.1,3.2,3.5,2.1,3.2,3.25,2.2,3.2,3.2,2.1,3,3.1,1.91,3.2,3.5,2.1,3.25,3.4,2.05,3.1,3.2,2,1.71,2.15,1.67,1.77,2.05,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25
E0,12/02/05,Everton,Chelsea,0,1,A,0,0,D,M Riley,4,25,2,11,14,9,3,9,1,2,1,0,4.5,3.25,1.83,5,3.2,1.7,4.75,3.2,1.8,4,3,1.8,4,3.2,1.8,4.5,3.3,1.8,4.33,3.2,1.72,2.05,1.65,2.2,1.65,1.91,1.8,0.5,1.76,2.08,0.75,1.775,2.125,0.75
E0,12/02/05,Portsmouth,Aston Villa,1,2,A,1,1,D,D Gallagher,9,6,3,4,14,22,6,3,2,1,0,0,2.3,3.25,3,2.25,3.2,2.9,2.25,3.2,3.1,2.1,3,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.1,3.2,3,2,1.71,2.15,1.67,2,1.8,-0.25,2.02,1.82,-0.25,2.05,1.85,-0.25
E0,13/02/05,Man City,Man United,0,2,A,0,0,D,S Bennett,9,10,3,3,9,14,4,6,2,3,0,0,4.5,3.4,1.8,4.3,3.2,1.8,5.6,3.6,1.83,3.8,3.1,1.8,4,3,1.83,4.5,3.3,1.8,4.2,3,1.8,1.9,1.79,2.05,1.75,1.89,1.83,0.5,2.1,1.74,0.5,2.125,1.775,0.5
E0,14/02/05,Arsenal,Crystal Palace,5,1,H,3,0,H,R Styles,17,6,12,3,8,17,5,1,1,2,0,0,1.22,5.5,13,1.25,5,10,1.25,5.1,12,1.25,4.5,9,1.25,4.5,10,1.22,5.5,12,1.16,5.5,12,1.55,2.25,1.65,2.2,1.95,1.85,-1.75,2.02,1.82,-1.75,2.05,1.85,-1.75
E0,22/02/05,West Brom,Southampton,0,0,D,0,0,D,M Riley,9,11,4,7,15,15,7,3,2,3,0,0,2.3,3.25,3,2.4,3.2,2.7,2.35,3.2,2.95,2.2,2.9,3,2.1,3.2,3,2.3,3.25,3,2.2,3.2,2.8,2.1,1.66,2.2,1.65,2,1.8,-0.25,1.94,1.9,-0.25,2.05,1.85,-0.25
E0,26/02/05,Aston Villa,Everton,1,3,A,0,1,A,G Poll,9,15,6,9,22,17,3,7,3,0,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.2,3.1,2.1,3,3.1,2.25,3,2.88,2.25,3.2,3.1,2.15,3.1,3,2.15,1.6,2.2,1.65,1.9,1.9,-0.25,1.94,1.9,-0.25,1.925,1.975,-0.25
E0,26/02/05,Crystal Palace,Birmingham,2,0,H,1,0,H,P Dowd,8,9,2,5,23,15,4,7,3,3,0,0,2.6,3.2,2.62,2.5,3.05,2.7,2.55,3.2,2.65,2.4,3,2.6,2.25,3.2,2.75,2.5,3.2,2.7,2.4,3.1,2.6,2,1.71,2.15,1.66,1.9,1.9,0,1.9,1.94,0,1.925,1.975,0
E0,26/02/05,Man United,Portsmouth,2,1,H,1,0,H,M Halsey,13,8,6,4,15,15,4,3,1,2,0,0,1.22,5.5,13,1.2,5.35,12,1.25,5.2,12,1.2,5,10,1.2,5,11,1.22,5.5,12,1.2,5,11,1.65,2.05,1.75,2.05,1.8,2,-1.5,1.78,2.06,-1.5,1.85,2.049,-1.5
E0,26/02/05,Southampton,Arsenal,1,1,D,0,1,A,A Wiley,10,17,3,12,9,13,3,5,1,1,1,1,6.5,3.5,1.57,6.75,3.5,1.5,6.5,3.4,1.6,4.8,3.3,1.6,6,3.4,1.5,6.5,3.6,1.53,5.5,3.5,1.53,1.85,1.85,1.9,1.9,1.8,2,1,1.76,2.08,1,1.8,2.1,1
E0,26/02/05,Tottenham,Fulham,2,0,H,0,0,D,N Barry,18,8,8,5,6,13,13,2,0,1,0,0,1.8,3.1,5,1.8,3.2,4.3,1.83,3.3,4.33,1.9,3.1,3.5,1.8,3.2,4,1.83,3.25,4.33,1.7,3.3,4.33,1.9,1.79,1.9,1.9,1.83,1.87,-0.5,1.8,2.04,-0.5,1.825,2.075,-0.5
E0,27/02/05,Middlesbrough,Charlton,2,2,D,0,1,A,M Riley,21,5,18,2,10,15,10,1,0,3,0,0,1.9,3.1,4.33,1.75,3.2,4.6,1.91,3.2,4.2,1.85,3.1,3.6,1.8,3.25,3.75,1.83,3.25,4.33,1.9,3.2,3.5,2,1.71,2.2,1.65,1.91,1.82,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5
E0,27/02/05,Newcastle,Bolton,2,1,H,1,1,D,S Dunn,14,4,9,2,12,19,6,3,0,2,0,0,1.83,3.3,4.33,1.95,3.2,3.6,2,3.25,3.7,1.9,3.1,3.5,1.8,3.2,4,1.91,3.25,4,1.83,3.2,3.75,1.9,1.79,2,1.8,2,1.73,-0.5,1.92,1.92,-0.5,1.95,1.95,-0.5
E0,28/02/05,Norwich,Man City,2,3,A,2,2,D,R Styles,5,17,4,10,12,7,3,12,2,2,1,0,2.6,3.2,2.62,2.55,3,2.65,2.65,3.2,2.55,2.3,3,2.7,2.38,3.2,2.6,2.6,3.2,2.6,2.7,3,2.37,2,1.71,2.15,1.66,1.9,1.9,0,,,,1.899,2,0
E0,05/03/05,Arsenal,Portsmouth,3,0,H,1,0,H,C Foy,11,5,6,2,12,15,7,3,0,2,0,0,1.36,4.33,9,1.3,4.5,9,1.33,4.5,9.5,1.33,4,7.5,1.29,4.33,9,1.33,4.5,9,1.3,4.2,8.5,1.95,1.75,1.8,2,1.8,1.95,-1,2.08,1.76,-1.25,2.1,1.8,-1.25
E0,05/03/05,Aston Villa,Middlesbrough,2,0,H,0,0,D,R Styles,8,5,4,1,8,6,5,4,1,2,0,0,2.3,3.25,3,2.25,3.2,2.9,2.35,3.2,2.95,2.2,3,2.9,2.2,3.2,2.8,2.3,3.2,3,2.2,3.1,2.87,1.71,2,2.2,1.65,1.6,2.2,0,2,1.84,-0.25,2,1.9,-0.25
E0,05/03/05,Crystal Palace,Man United,0,0,D,0,0,D,M Clattenburg,2,16,1,9,12,9,2,7,5,4,1,0,7.5,3.6,1.5,6,3.45,1.55,6.5,3.6,1.55,4.8,3.5,1.55,6.5,3.6,1.44,7,3.75,1.5,6.5,3.6,1.44,1.85,1.85,2,1.8,1.41,2.38,1.5,1.84,2,1,1.9,2,1
E0,05/03/05,Fulham,Charlton,0,0,D,0,0,D,S Bennett,10,9,5,6,9,12,5,5,3,2,0,0,2.3,3.25,3,2.25,3.2,2.9,2.3,3.25,3,2.3,3,2.7,2.25,3.2,2.75,2.3,3.2,3,2.3,3.1,2.75,1.71,2,2.2,1.65,1.65,2.15,0,2.02,1.82,-0.25,2.05,1.85,-0.25
E0,05/03/05,Newcastle,Liverpool,1,0,H,0,0,D,H Webb,13,6,4,3,11,16,5,4,2,2,0,0,2.4,3.2,2.87,2.45,3.1,2.7,2.5,3.2,2.75,2.4,3,2.6,2.25,3.2,2.75,2.4,3.25,2.8,2.3,3.1,2.75,1.75,1.95,2.3,1.6,2.05,1.7,-0.25,1.74,2.1,0,1.75,2.15,0
E0,05/03/05,Norwich,Chelsea,1,3,A,0,1,A,M Halsey,8,23,5,13,14,15,7,7,1,2,0,0,7.5,4.33,1.4,7.25,4,1.4,7.5,3.95,1.45,5,3.7,1.5,7,3.75,1.4,8.5,4,1.4,7.5,3.6,1.4,1.79,1.9,2.2,1.65,1.54,2.08,1.5,1.96,1.88,1,2,1.9,1
E0,05/03/05,Southampton,Tottenham,1,0,H,0,0,D,P Walton,9,13,4,8,7,11,4,10,1,2,0,0,2.5,3.2,2.75,2.4,3.1,2.75,2.5,3.2,2.75,2.4,2.9,2.7,2.38,3.2,2.6,2.5,3.2,2.7,2.5,3.1,2.5,1.71,2,2.2,1.65,1.65,2.15,0,2.06,1.78,-0.25,2.075,1.825,-0.25
E0,06/03/05,Everton,Blackburn,0,1,A,0,0,D,P Dowd,12,11,4,5,15,20,6,3,3,2,0,0,1.72,3.4,5,1.7,3.2,5,1.75,3.35,4.85,1.7,3.2,4.2,1.67,3.2,5,1.7,3.4,5,1.66,3.3,4.5,1.65,2.05,2.37,1.55,1.5,2.45,-0.25,1.86,1.98,-0.5,1.85,2.05,-0.5
E0,06/03/05,West Brom,Birmingham,2,0,H,0,0,D,S Dunn,12,7,7,0,16,18,13,3,1,1,0,0,2.75,3.2,2.5,2.65,3.1,2.5,2.6,3.25,2.6,2.5,3,2.5,2.5,2.88,2.62,2.6,3.2,2.6,2.5,3.1,2.5,1.65,2.05,2.37,1.55,2.3,1.55,-0.25,1.94,1.9,0,1.95,1.95,0
E0,07/03/05,Man City,Bolton,0,1,A,0,1,A,A Wiley,8,11,3,3,10,21,5,5,1,2,0,0,2.25,3.2,3.1,2.2,3.2,3,2.3,3.25,3,2,3.1,3.2,2.2,3.2,2.8,2.3,3.2,3,2.1,3.1,3.1,1.71,2,2.3,1.6,1.55,2.3,0,1.9,1.94,-0.25,2,1.9,-0.25
