Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E3,27/11/04,Chester,Oxford,1,3,A,1,1,D,N Miller,9,8,3,3,17,8,5,3,6,5,0,0,1.83,3.2,4,1.85,3.2,3.85,1.85,3.25,3.97,1.8,3.1,3.6,1.62,3.25,5,1.73,3.25,4.33,1.83,3.3,3.6,1.95,1.75,1.85,1.79,-0.5,1.84,2,-0.5,1.8,2.05,-0.5
E3,27/11/04,Kidderminster,Northampton,0,2,A,0,1,A,A D'Urso,5,11,4,10,13,12,6,5,3,0,0,0,2.87,3.3,2.2,2.7,3.25,2.3,2.85,3.25,2.25,2.8,3,2.2,2.75,3.2,2.25,2.8,3.25,2.2,2.75,3.25,2.2,1.9,1.79,1.52,2.25,0.5,1.86,1.98,0.25,1.95,1.9,0.25
E3,27/11/04,Lincoln,Yeovil,3,1,H,2,0,H,M Cowburn,14,13,4,9,12,10,7,13,2,2,1,1,2.3,3.25,2.75,2.25,3.2,2.8,2.35,3.2,2.75,2.3,3,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.1,2.6,1.9,1.79,2.35,1.48,-0.5,1.76,2.08,0,1.75,2.1,0
E3,27/11/04,Mansfield,Leyton Orient,0,1,A,0,0,D,S Mathieson,12,6,7,4,12,13,1,7,0,0,0,0,2.25,3.25,2.8,2.25,3.15,2.85,2.25,3.25,2.85,2.2,3,2.8,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.85,1.85,2.25,1.52,-0.5,2.02,1.82,-0.25,1.975,1.875,-0.25
E3,27/11/04,Notts County,Cambridge,2,1,H,1,0,H,T Parkes,8,13,5,7,13,13,7,2,1,1,1,0,1.83,3.4,3.75,1.95,3.2,3.5,1.91,3.35,3.6,2,3.1,3.1,1.8,3.25,3.75,1.83,3.25,3.75,2,3.2,3.2,1.95,1.75,1.91,1.74,-0.5,1.96,1.88,-0.5,1.95,1.9,-0.5
E3,27/11/04,Rochdale,Boston,2,0,H,0,0,D,P Prosser,15,13,10,8,15,17,6,7,3,3,0,0,2,3.25,3.4,2.05,3.1,3.3,2.1,3.2,3.2,2.2,3,2.8,2.1,3.2,3,2.2,3.2,2.88,2.3,3,2.8,2,1.71,2.1,1.6,-0.5,1.92,1.92,-0.25,1.875,1.975,-0.25
E3,27/11/04,Rushden & D,Macclesfield,0,2,A,0,1,A,I Williamson,18,6,12,2,15,13,9,0,1,1,0,0,2.25,3.4,2.75,2.3,3.2,2.75,2.3,3.3,2.75,2.3,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.37,3.1,2.62,2,1.71,2.3,1.5,-0.5,2,1.84,-0.25,1.95,1.9,-0.25
E3,27/11/04,Scunthorpe,Shrewsbury,3,1,H,1,0,H,P Joslin,20,3,7,2,12,17,8,2,1,1,0,1,1.5,3.5,6.5,1.5,3.45,6.35,1.5,3.55,6.5,1.5,3.6,4.8,1.5,3.4,6,1.5,3.5,6,1.5,3.4,6,1.79,1.9,2.11,1.44,-1.5,1.8,2.04,-1,1.825,2.025,-1
E3,27/11/04,Swansea,Bury,1,3,A,1,2,A,S Tanner,9,8,4,6,12,22,10,6,0,0,0,0,1.8,3.3,4,1.75,3.25,4.25,1.75,3.3,4.45,1.7,3.2,4,1.8,3.25,3.75,1.67,3.4,4.5,1.7,3.2,4.5,1.85,1.85,1.75,1.89,-0.5,,,,1.875,1.975,-0.5
E3,27/11/04,Wycombe,Bristol Rvs,1,0,H,0,0,D,A Penn,8,6,2,0,5,11,4,4,1,2,0,0,2,3.25,3.4,2.1,3.15,3.15,2.1,3.2,3.2,2.3,3,2.6,2.2,3.25,2.75,2.2,3.2,2.88,2.3,3.2,2.62,2.05,1.65,2.1,1.6,-0.5,1.96,1.88,-0.25,1.95,1.9,-0.25
E3,07/12/04,Bristol Rvs,Chester,4,1,H,2,1,H,P Joslin,11,9,9,3,18,21,1,5,0,2,0,0,2,3.25,3.25,1.95,3.2,3.5,2,3.25,3.4,1.9,3.1,3.3,2,3.2,3.2,2,3.25,3.4,1.9,3.25,3.4,1.9,1.79,2,1.66,-0.5,1.74,2.1,-0.25,1.775,2.075,-0.25
E3,07/12/04,Bury,Wycombe,2,2,D,1,0,H,M Warren,7,6,5,3,11,10,5,3,1,2,1,0,2.1,3.25,3,2.1,3.2,3.1,2.1,3.25,3.15,2,3.1,3.1,2,3.2,3.2,2.1,3.25,3.2,2,3.2,3.2,1.95,1.75,2.1,1.6,-0.5,1.72,2.12,-0.25,1.775,2.075,-0.25
E3,07/12/04,Cambridge,Scunthorpe,1,2,A,1,0,H,A Hall,6,25,4,14,22,18,0,7,2,3,1,0,3,3.25,2.1,3.1,3.2,2.1,3.15,3.25,2.1,3.1,3.1,2,3.2,3.2,2,3.25,3.2,2.1,3,3.2,2.1,1.9,1.79,1.6,2.1,0.5,2,1.84,0.25,1.975,1.875,0.25
E3,07/12/04,Darlington,Mansfield,2,1,H,0,1,A,E Evans,11,9,8,4,13,14,11,5,1,1,0,0,1.72,3.5,4,1.8,3.25,4,1.83,3.3,4,1.8,3.1,3.6,1.83,3.25,3.6,1.83,3.25,4,1.83,3.3,3.6,1.95,1.75,1.83,1.81,-0.5,1.88,1.96,-0.5,1.95,1.9,-0.5
E3,07/12/04,Grimsby,Notts County,3,2,H,1,1,D,A Penn,14,9,7,4,8,13,1,7,0,0,0,0,2.1,3.25,3,2.1,3.2,3.1,2.1,3.25,3.15,2,3.1,3.1,1.91,3.25,3.4,2.1,3.25,3.2,2,3.2,3.2,1.95,1.75,2.1,1.6,-0.5,1.72,2.12,-0.25,1.75,2.1,-0.25
E3,07/12/04,Leyton Orient,Southend,2,2,D,1,2,A,K Stroud,5,5,4,3,11,8,9,6,0,1,0,0,1.9,3.25,3.5,1.9,3.2,3.65,2,3.25,3.4,1.9,3.1,3.3,2,3.2,3.2,2,3.25,3.4,2,3.2,3.2,1.75,1.95,2,1.66,-0.5,2.02,1.82,-0.5,2,1.85,-0.5
E3,07/12/04,Macclesfield,Lincoln,2,1,H,0,0,D,J Ross,16,12,6,8,11,6,6,6,1,1,0,0,2.25,3.25,2.75,2.3,3.2,2.75,2.3,3.2,2.8,2.2,3,2.8,2.25,3.2,2.75,2.38,3.2,2.75,2.25,3.25,2.7,1.9,1.79,2.3,1.49,-0.5,2.12,1.72,-0.25,2.15,1.7,-0.25
E3,07/12/04,Northampton,Cheltenham,1,1,D,0,0,D,P Melin,14,11,6,7,10,13,6,4,0,1,0,0,2,3.25,3.25,2,3.2,3.35,1.9,3.25,3.75,1.9,3.1,3.3,1.8,3.25,3.75,2,3.25,3.4,1.9,3.25,3.4,1.95,1.75,1.9,1.74,-0.5,1.98,1.86,-0.5,1.975,1.875,-0.5
E3,07/12/04,Shrewsbury,Rochdale,0,2,A,0,0,D,S Tanner,10,7,3,3,12,12,7,6,0,2,0,0,2.4,3.2,2.6,2.5,3.2,2.5,2.4,3.2,2.7,2.4,3,2.5,2.6,3.2,2.38,2.5,3.2,2.6,2.4,3.1,2.6,1.95,1.75,2.4,1.46,-0.5,1.82,2.02,0,1.85,2,0
E3,07/12/04,Yeovil,Kidderminster,2,1,H,1,1,D,R Oliver,10,3,7,1,11,12,6,2,0,3,0,0,1.36,4,7.5,1.3,4.5,8.5,1.4,4,7.4,1.35,3.9,6.5,1.33,4,8,1.4,4,7.5,1.4,3.6,7.5,1.65,2.05,1.4,2.6,-0.5,2.02,1.82,-1.5,2,1.85,-1.5
E3,08/12/04,Boston,Rushden & D,1,0,H,1,0,H,S Mathieson,11,8,7,5,15,15,1,0,1,0,0,0,1.66,3.5,4.33,1.8,3.25,4,1.73,3.4,4.4,1.7,3.2,4,1.73,3.2,4.33,1.73,3.4,4.33,1.72,3.25,4.2,1.85,1.85,1.73,1.92,-0.5,2,1.84,-0.75,1.975,1.875,-0.75
E3,08/12/04,Oxford,Swansea,0,1,A,0,0,D,P Danson,10,18,6,11,21,13,2,8,2,2,1,0,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.15,2.6,2.4,3,2.5,2.25,3.4,2.62,2.5,3.2,2.6,2.5,3.1,2.5,2,1.71,2.5,1.42,-0.5,1.82,2.02,0,1.85,2,0
E3,11/12/04,Bristol Rvs,Macclesfield,0,0,D,0,0,D,A Woolmer,11,2,3,2,12,7,6,6,1,0,0,0,2.1,3.2,3.2,2.2,3.2,2.9,2.15,3.2,3.1,2.1,3,3,2.2,3.25,2.75,2.2,3.2,3,2.1,3.2,3,1.85,1.85,2.15,1.57,-0.5,1.92,1.92,-0.25,1.975,1.875,-0.25
E3,11/12/04,Bury,Southend,0,1,A,0,1,A,T Parkes,5,5,5,3,15,7,5,3,1,1,0,0,2,3.2,3.5,2.1,3.2,3.1,2.05,3.25,3.25,2,3.1,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3.2,3.1,1.85,1.85,2.05,1.63,-0.5,1.78,2.06,-0.25,1.825,2.025,-0.25
E3,11/12/04,Chester,Shrewsbury,1,1,D,0,0,D,C Webster,8,12,3,8,12,17,5,6,3,4,1,2,1.9,3.25,3.6,1.9,3.15,3.7,1.9,3.25,3.75,1.85,3.1,3.5,1.67,3.25,4.5,1.83,3.25,4,1.83,3.2,3.75,1.9,1.79,1.9,1.74,-0.5,1.96,1.88,-0.5,1.9,1.95,-0.5
E3,11/12/04,Darlington,Leyton Orient,3,0,H,1,0,H,M Atkinson,6,11,4,4,13,6,4,4,1,1,0,0,2.2,3.3,2.87,2.25,3.2,2.8,2.25,3.25,2.85,2.2,3,2.8,2.2,3.25,2.75,2.25,3.25,2.88,2.25,3.2,2.75,1.9,1.79,2.25,1.52,-0.5,2,1.84,-0.25,2.025,1.825,-0.25
E3,11/12/04,Kidderminster,Rochdale,2,1,H,1,1,D,P Danson,4,6,3,3,21,16,3,6,3,2,0,0,2.8,3.4,2.2,2.8,3.2,2.25,2.8,3.25,2.3,2.6,3,2.3,2.75,3.25,2.2,2.88,3.25,2.2,2.62,3.2,2.3,2,1.71,1.5,2.3,0.5,2.1,1.74,0,2.125,1.725,0
E3,11/12/04,Lincoln,Cheltenham,0,0,D,0,0,D,G Hegley,7,10,4,6,14,8,7,9,3,0,0,0,1.8,3.3,4,1.9,3.2,3.65,1.85,3.25,4,1.85,3.1,3.5,1.73,3.4,4,1.91,3.25,3.75,1.9,3.2,3.5,1.9,1.79,1.85,1.79,-0.5,1.94,1.9,-0.5,1.925,1.925,-0.5
E3,11/12/04,Mansfield,Rushden & D,0,0,D,0,0,D,J Ross,17,4,8,2,13,13,15,2,0,3,0,0,1.83,3.4,3.75,1.85,3.2,3.85,1.9,3.25,3.75,1.85,3.1,3.5,1.8,3.25,3.75,1.91,3.25,3.75,1.9,3.2,3.5,1.9,1.79,1.9,1.74,-0.5,2,1.84,-0.5,1.975,1.875,-0.5
E3,11/12/04,Northampton,Boston,2,1,H,0,0,D,K Stroud,7,10,5,3,19,20,6,1,3,4,0,0,1.8,3.3,4,1.9,3.2,3.85,1.85,3.25,4,1.8,3.1,3.6,1.73,3.2,4.33,1.83,3.25,4,1.83,3.2,3.75,1.9,1.79,1.85,1.79,-0.5,1.84,2,-0.5,1.85,2,-0.5
E3,11/12/04,Notts County,Wycombe,0,1,A,0,1,A,P Prosser,6,10,3,5,17,11,2,5,0,0,0,0,2.25,3.25,2.8,2.25,3.2,2.8,2.3,3.25,2.8,2.2,3,2.8,2.2,3.25,2.75,2.25,3.25,2.88,2.3,3.2,2.62,1.9,1.79,2.3,1.5,-0.5,2,1.84,-0.25,2.05,1.8,-0.25
E3,11/12/04,Oxford,Cambridge,2,1,H,2,0,H,T Kettle,21,18,12,9,17,12,6,6,2,3,0,0,1.72,3.4,4.33,1.85,3.2,3.85,1.8,3.3,4.15,1.8,3.1,3.6,1.73,3.2,4.33,1.83,3.25,4,1.83,3.2,3.75,2.05,1.65,1.8,1.84,-0.5,1.82,2.02,-0.5,1.85,2,-0.5
E3,11/12/04,Scunthorpe,Swansea,1,0,H,1,0,H,L Mason,13,6,9,1,14,15,7,3,1,4,0,0,1.83,3.4,3.75,1.95,3.2,3.5,1.85,3.4,3.75,1.85,3.1,3.5,1.83,3.2,3.75,1.91,3.25,3.75,1.9,3.2,3.5,1.85,1.85,1.85,1.78,-0.5,2,1.84,-0.5,1.975,1.875,-0.5
E3,11/12/04,Yeovil,Grimsby,2,1,H,1,0,H,L Probert,4,8,2,2,17,11,1,4,1,2,0,0,1.66,3.5,4.5,1.7,3.25,4.65,1.67,3.5,4.65,1.6,3.4,4.4,1.62,3.5,4.5,1.67,3.4,4.75,1.61,3.3,5,1.75,1.95,1.67,2,-0.5,1.78,2.06,-0.75,1.775,2.075,-0.75
E3,17/12/04,Grimsby,Oxford,1,1,D,1,0,H,R Booth,18,8,11,7,9,15,5,5,1,2,0,0,2,3.25,3.4,2,3.25,3.3,1.9,3.25,3.75,1.9,3.1,3.3,1.8,3.25,3.75,2,3.25,3.4,1.95,3.2,3.3,1.95,1.75,3,1.2,-1.5,1.9,1.94,-0.5,1.925,1.925,-0.5
E3,17/12/04,Southend,Chester,1,0,H,0,0,D,P Prosser,13,9,6,6,11,15,9,2,1,2,0,0,1.8,3.25,4,1.75,3.25,4.25,1.75,3.4,4.25,1.7,3.2,4,1.8,3.25,3.75,1.8,3.25,4.2,1.72,3.25,4.2,1.95,1.75,1.75,1.89,-0.5,1.78,2.06,-0.5,1.75,2.1,-0.5
E3,18/12/04,Boston,Darlington,3,1,H,3,0,H,F Graham,8,11,5,6,18,7,3,7,2,2,0,0,2.37,3.25,2.62,2.25,3.2,2.8,2.25,3.25,2.85,2.2,3,2.8,2.2,3.2,2.8,2.3,3.25,2.8,2.2,3.2,2.8,1.95,1.75,2.25,1.52,-0.5,2,1.84,-0.25,2.05,1.8,-0.25
E3,18/12/04,Cambridge,Bury,1,1,D,0,0,D,J Singh,25,7,15,2,18,13,8,4,1,1,0,1,2.5,3.25,2.5,2.5,3.2,2.5,2.5,3.3,2.5,2.45,3,2.45,2.6,3.2,2.38,2.6,3.2,2.5,2.5,3.1,2.5,2,1.71,2.5,1.42,-0.5,1.98,1.86,0,2.025,1.825,0
E3,18/12/04,Cheltenham,Kidderminster,2,0,H,0,0,D,D Drysdale,16,10,6,6,14,12,9,7,1,2,0,1,1.61,3.5,5,1.6,3.45,5,1.65,3.5,4.75,1.6,3.4,4.4,1.53,3.5,5.5,1.62,3.5,5,1.61,3.3,5,1.95,1.75,1.65,2.02,-0.5,1.8,2.04,-0.75,1.75,2.1,-0.75
E3,18/12/04,Leyton Orient,Yeovil,2,3,A,0,2,A,B Knight,8,9,4,5,18,11,5,2,2,1,0,0,2.4,3.25,2.62,2.35,3.25,2.6,2.4,3.25,2.65,2.3,3,2.6,2.38,3.2,2.6,2.4,3.2,2.7,2.37,3.1,2.62,1.95,1.75,2.4,1.46,-0.5,2,1.84,0,1.975,1.875,0
E3,18/12/04,Macclesfield,Northampton,1,3,A,0,0,D,C Oliver,12,8,4,4,11,11,10,5,1,2,0,0,2.2,3.3,2.87,2.05,3.25,3.15,2.15,3.2,3.1,2.1,3,3,2.2,3.25,2.75,2.2,3.2,3,2.05,3.2,3.1,1.9,1.79,2.15,1.57,-0.5,1.94,1.9,-0.25,2.075,1.775,-0.25
E3,18/12/04,Rochdale,Bristol Rvs,0,0,D,0,0,D,E Ilderton,18,9,8,4,14,11,10,3,3,0,0,0,2.1,3.4,3,2.05,3.3,3.1,2.1,3.3,3.1,2.1,3,3,2,3.4,3,2.1,3.2,3.2,2.05,3.2,3.1,2,1.71,2.1,1.6,-0.5,1.82,2.02,-0.25,1.825,2.025,-0.25
E3,18/12/04,Rushden & D,Scunthorpe,1,3,A,1,1,D,M Russell,7,8,3,3,9,15,5,8,1,0,0,0,3.25,3.4,2,3.25,3.3,2,3.25,3.3,2.05,3.1,3.1,2,3.5,3.2,1.91,3.25,3.25,2.05,3.1,3.2,2.05,1.95,1.75,1.64,2.05,0.5,1.98,1.86,0.25,2.025,1.825,0.25
E3,18/12/04,Shrewsbury,Mansfield,0,2,A,0,1,A,M Cowburn,12,5,6,4,13,12,5,4,2,1,0,0,2.3,3.25,2.75,2.15,3.2,3,2.3,3.25,2.8,2.2,3,2.8,2.2,3.25,2.75,2.38,3.2,2.75,2.25,3.2,2.75,2,1.71,2.3,1.5,-0.5,2.06,1.78,-0.25,2.1,1.75,-0.25
E3,18/12/04,Swansea,Notts County,4,0,H,1,0,H,A Woolmer,19,11,15,4,12,21,10,3,1,1,0,0,1.57,3.5,5.5,1.6,3.4,5.15,1.6,3.5,5.25,1.6,3.4,4.4,1.57,3.5,5,1.62,3.5,5,1.61,3.3,5,1.79,1.9,1.6,2.1,-0.5,1.76,2.08,-0.75,1.75,2.1,-0.75
E3,18/12/04,Wycombe,Lincoln,1,0,H,0,0,D,T Bates,16,14,11,10,9,18,5,5,0,0,0,0,2.1,3.4,3,2.15,3.3,2.9,2.15,3.3,3,2.1,3,3,2.2,3.25,2.75,2.2,3.2,3,2.15,3.2,2.9,1.95,1.75,2.15,1.57,-0.5,1.9,1.94,-0.25,1.925,1.925,-0.25
E3,26/12/04,Bristol Rvs,Leyton Orient,1,1,D,0,1,A,C Penton,6,15,1,10,10,21,2,5,1,2,1,0,2.1,3.25,3,2.15,3.1,3.1,2.15,3.3,3,2,3.1,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3.2,3.1,1.85,1.85,2.15,1.57,-0.5,1.84,2,-0.25,1.85,2,-0.25
E3,26/12/04,Chester,Scunthorpe,1,1,D,1,1,D,A Woolmer,7,4,3,2,19,11,3,3,3,2,0,0,3,3.25,2.1,3.3,3.2,2,3.15,3.25,2.1,3,3,2.1,3,3.2,2.1,3,3.2,2.2,3.1,3.1,2.1,1.85,1.85,1.6,2.1,0.5,1.98,1.86,0.25,2.1,1.75,0.25
E3,26/12/04,Darlington,Rochdale,0,3,A,0,1,A,M Jones,9,22,3,16,10,17,7,7,2,0,0,0,1.72,3.5,4,1.95,3.2,3.5,1.91,3.25,3.7,1.85,3.1,3.5,1.83,3.25,3.6,1.91,3.25,3.75,1.9,3.2,3.5,1.79,1.9,1.91,1.73,-0.5,1.92,1.92,-0.5,1.925,1.925,-0.5
E3,26/12/04,Grimsby,Macclesfield,0,0,D,0,0,D,P Joslin,21,8,7,6,9,9,6,6,1,1,0,0,2.2,3.25,2.8,2.3,3.1,2.8,2.2,3.2,3,2.1,3,3,2.2,3.2,2.8,2.2,3.2,3,2.15,3.2,2.9,1.71,2,2.2,1.55,-0.5,1.96,1.88,-0.25,1.925,1.925,-0.25
E3,26/12/04,Kidderminster,Swansea,1,5,A,0,2,A,M Cowburn,9,5,4,4,22,12,6,2,2,0,0,1,3.5,3.25,1.9,3.1,3.2,2.1,3.1,3.3,2.1,3,3,2.1,3,3.2,2.1,3.4,3.25,2,3,3.2,2.1,1.65,2.05,1.6,2.1,0.5,2.06,1.78,0.25,1.925,1.925,0.5
E3,26/12/04,Rushden & D,Oxford,3,3,D,1,2,A,M Fletcher,20,14,11,7,8,19,3,8,2,2,0,1,2.3,3.2,2.7,2.2,3.2,2.9,2.27,3.3,2.8,2.2,3,2.8,2.38,3.2,2.6,2.3,3.2,2.8,2.25,3.2,2.75,1.65,2.05,2.27,1.51,-0.5,,,,2.1,1.75,-0.25
E3,26/12/04,Wycombe,Southend,0,1,A,0,1,A,P Melin,8,5,5,4,6,16,6,4,0,1,0,0,2,3.25,3.25,2.05,3.2,3.2,2.1,3.25,3.15,2,3.1,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3.1,3.2,1.71,2,2.1,1.6,-0.5,1.82,2.02,-0.25,1.8,2.05,-0.25
E3,26/12/04,Yeovil,Cheltenham,4,1,H,2,1,H,M Russell,22,11,13,7,10,10,9,5,1,1,0,0,1.66,3.4,4.5,1.7,3.3,4.5,1.67,3.3,5,1.65,3.3,4.2,1.62,3.25,5,1.67,3.4,4.75,1.66,3.3,4.5,1.79,1.9,1.67,1.99,-0.5,1.84,2,-0.75,1.85,2,-0.75
E3,28/12/04,Cambridge,Yeovil,3,5,A,1,0,H,F Graham,11,18,8,11,14,10,3,7,2,1,0,0,3.5,3.25,1.91,3.45,3.25,1.95,3.75,3.25,1.9,3.3,3.1,1.9,3.5,3.4,1.83,3.5,3.4,1.91,3.25,3.3,1.95,1.9,1.79,1.74,1.9,0.5,2.02,1.82,0.5,2,1.85,0.5
E3,28/12/04,Leyton Orient,Rushden & D,2,2,D,0,1,A,B Curson,8,5,7,5,11,9,19,4,2,1,0,1,1.61,3.6,4.5,1.8,3.1,4.3,1.7,3.45,4.5,1.65,3.3,4.2,1.62,3.5,4.5,1.67,3.5,4.75,1.66,3.4,4.33,1.79,1.9,1.7,1.95,-0.5,1.8,2.04,-0.75,1.825,2.025,-0.75
E3,28/12/04,Macclesfield,Wycombe,2,1,H,1,0,H,R Booth,13,18,7,3,11,9,5,4,1,0,0,0,2.1,3.25,3,2.05,3.2,3.2,2.2,3.2,3,2.1,3,3,2.2,3.25,2.75,2.2,3.2,3,2.15,3.25,2.87,1.85,1.85,2.2,1.55,-0.5,1.92,1.92,-0.25,1.925,1.925,-0.25
E3,28/12/04,Northampton,Bury,2,0,H,1,0,H,A Marriner,13,5,6,0,8,10,5,2,1,2,0,1,1.66,3.5,4.33,1.85,3.1,4,1.73,3.35,4.5,1.7,3.2,4,1.67,3.4,4.33,1.7,3.5,4.5,1.72,3.4,4,1.9,1.79,1.73,1.92,-0.5,1.82,2.02,-0.75,1.925,1.925,-0.75
E3,28/12/04,Oxford,Kidderminster,0,2,A,0,1,A,K Friend,20,7,8,3,15,14,7,4,1,0,0,0,1.61,3.4,5,1.6,3.5,5,1.65,3.4,5,1.6,3.4,4.4,1.62,3.5,4.5,1.62,3.5,5,1.66,3.4,4.33,1.85,1.85,1.65,2.02,-0.5,1.74,2.1,-0.75,1.75,2.1,-0.75
E3,28/12/04,Rochdale,Chester,2,2,D,0,1,A,A Leake,13,7,11,4,12,27,5,4,2,3,0,0,1.8,3.25,4,1.8,3.25,4,1.85,3.3,3.9,1.8,3.1,3.6,1.73,3.4,4,1.8,3.4,4,1.83,3.3,3.6,1.85,1.85,1.85,1.79,-0.5,1.86,1.98,-0.5,1.875,1.975,-0.5
E3,28/12/04,Scunthorpe,Notts County,0,0,D,0,0,D,C Oliver,18,2,9,0,16,17,9,2,3,4,1,0,1.4,4,6.5,1.55,3.5,5.5,1.47,3.75,6.5,1.45,3.7,5.2,1.4,3.75,7,1.44,3.75,7,1.44,3.75,6,1.9,1.79,1.47,2.38,-0.5,1.96,1.88,-1.25,1.925,1.925,-1.25
E3,28/12/04,Shrewsbury,Darlington,4,0,H,3,0,H,M Russell,10,7,7,4,9,6,2,7,0,1,0,0,2.62,3.2,2.37,2.6,3.2,2.4,2.65,3.2,2.45,2.6,3,2.3,2.75,3.2,2.25,2.7,3.25,2.38,2.62,3.2,2.3,1.79,1.9,1.45,2.45,0.5,2.06,1.78,0,2.1,1.75,0
E3,28/12/04,Southend,Mansfield,0,1,A,0,0,D,P Robinson,11,11,4,8,11,14,3,2,1,1,0,0,1.72,3.5,4,1.7,3.3,4.5,1.75,3.4,4.25,1.7,3.2,4,1.67,3.4,4.33,1.73,3.4,4.5,1.72,3.4,4,1.75,1.95,1.75,1.89,-0.5,1.92,1.92,-0.75,1.9,1.95,-0.75
E3,28/12/04,Swansea,Boston,3,1,H,3,0,H,J Singh,13,10,12,5,22,19,6,7,1,3,0,0,1.66,3.4,4.5,1.7,3.3,4.5,1.67,3.45,4.75,1.6,3.4,4.4,1.62,3.5,4.5,1.62,3.5,5,1.57,3.5,5,1.79,1.9,1.67,2,-0.5,1.74,2.1,-0.75,1.75,2.1,-0.75
E3,29/12/04,Cheltenham,Bristol Rvs,1,1,D,1,1,D,D Gallagher,15,8,7,4,10,13,10,7,0,0,0,0,2.2,3.25,2.8,2.05,3.25,3.15,2.15,3.2,3.1,2,3.1,3.1,2.1,3.2,3,2.1,3.3,3.1,2.1,3.2,3,1.71,2,2.15,1.57,-0.5,1.94,1.9,-0.25,1.975,1.875,-0.25
E3,29/12/04,Lincoln,Grimsby,0,0,D,0,0,D,P Crossley,9,10,5,5,15,12,2,8,2,1,0,0,1.83,3.5,3.5,2,3.05,3.5,1.9,3.3,3.7,1.85,3.1,3.5,1.8,3.25,3.75,1.91,3.25,3.75,1.83,3.2,3.75,1.85,1.85,1.9,1.74,-0.5,2.02,1.82,-0.5,1.85,2,-0.5
E3,01/01/05,Cambridge,Boston,0,1,A,0,0,D,P Robinson,15,9,8,5,21,16,8,4,0,0,0,0,2.4,3.2,2.6,2.4,3.05,2.7,2.45,3.25,2.6,2.4,3,2.5,2.5,3.25,2.4,2.5,3.2,2.6,2.37,3.1,2.62,1.95,1.75,2.45,1.44,-0.5,1.86,1.98,0,1.825,2.025,0
E3,01/01/05,Cheltenham,Notts County,0,2,A,0,0,D,L Probert,9,12,2,8,8,13,10,4,0,0,0,0,1.72,3.25,4.33,1.85,3.1,4,1.75,3.4,4.25,1.75,3.2,3.8,1.73,3.4,4,1.8,3.25,4.2,1.72,3.25,4.2,2,1.71,1.75,1.89,-0.5,1.82,2.02,-0.5,1.825,2.025,-0.5
E3,01/01/05,Leyton Orient,Kidderminster,2,1,H,0,1,A,P Mellin,8,6,5,3,13,12,12,3,0,0,0,0,1.61,3.4,5,1.65,3.45,4.6,1.63,3.4,5.25,1.55,3.5,4.6,1.67,3.25,4.5,1.62,3.5,5,1.57,3.5,5,1.75,1.95,1.63,2.06,-0.5,1.96,1.88,-1,2.05,1.8,-1
E3,01/01/05,Lincoln,Bury,1,0,H,1,0,H,K Wright,9,4,3,3,12,13,8,5,0,2,0,0,1.9,3.25,3.5,2.05,3.15,3.25,1.93,3.25,3.65,1.85,3.1,3.5,1.8,3.2,4,1.91,3.25,3.75,1.83,3.2,3.75,1.95,1.75,1.93,1.72,-0.5,2,1.84,-0.5,2.05,1.8,-0.5
E3,01/01/05,Macclesfield,Chester,1,2,A,1,0,H,U Rennie,12,16,7,9,9,17,3,13,0,0,0,0,1.72,3.5,4,1.8,3.1,4.3,1.8,3.4,4,1.8,3.1,3.6,1.73,3.2,4.33,1.73,3.4,4.33,1.8,3.3,3.75,1.9,1.79,1.8,1.84,-0.5,1.82,2.02,-0.5,1.825,2.025,-0.5
E3,01/01/05,Northampton,Mansfield,2,1,H,0,1,A,A Penn,19,4,10,4,7,15,15,8,1,3,0,1,1.66,3.4,4.5,1.85,3.1,4,1.75,3.4,4.25,1.7,3.2,4,1.67,3.4,4.33,1.73,3.4,4.33,1.72,3.25,4.2,1.9,1.79,1.75,1.89,-0.5,2.04,1.8,-0.75,2.05,1.8,-0.75
E3,01/01/05,Oxford,Wycombe,2,1,H,1,0,H,M Cowburn,8,11,6,9,19,15,4,9,2,2,1,0,2.37,3.2,2.62,2.5,3.2,2.5,2.45,3.25,2.6,2.3,3,2.6,2.38,3.2,2.6,2.38,3.2,2.75,2.3,3.1,2.75,2.05,1.65,2.45,1.44,-0.5,1.82,2.02,0,1.825,2.025,0
