Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
P1,19/04/09,Rio Ave,Trofense,2,1,H,2,0,H,2.1,3.1,3.4,2,3,3.7,2.1,3.1,3.3,2.15,3,3,2.1,3.2,3,2.15,3.1,3.2,2,3,3.45,2.2,2.88,3.5,2.1,3,3.5,2.2,3.1,3,30,2.2,2.08,3.15,3.08,3.75,3.43,28,2.7,2.42,1.57,1.51,13,0,1.53,1.48,2.66,2.52
P1,19/04/09,Setubal,Benfica,0,4,A,0,3,A,5.5,3.4,1.62,5,3.4,1.65,5.25,3.5,1.6,4.4,3.3,1.65,4.5,3.3,1.67,5.5,3.5,1.57,5.5,3.4,1.55,5,3.4,1.67,5,3.25,1.7,4.75,3.3,1.67,30,5.85,5.05,3.6,3.4,1.75,1.66,27,2.33,2.11,1.7,1.65,15,0.75,1.9,1.88,2.05,2.01
P1,20/04/09,Naval,Leixoes,1,0,H,1,0,H,2.2,3.1,3.2,2.1,3,3.4,2.25,3,3.1,2.2,2.9,3,2.25,3.2,2.75,2.25,3,3.1,2.15,2.9,3.2,2.1,3,3.5,2.1,3,3.5,2.25,3,3,26,2.25,2.16,3.1,3.04,3.5,3.27,23,2.61,2.39,1.55,1.52,11,-0.25,1.89,1.87,2.06,2.02
P1,24/04/09,Sp Braga,Trofense,1,0,H,0,0,D,1.4,4.2,9,1.4,3.9,7.5,1.4,4,7.25,1.4,3.7,6.5,1.4,3.75,7,1.4,3.9,7.5,1.4,3.9,6.5,1.44,3.75,7.5,1.35,4,7.5,1.4,3.75,8,29,1.43,1.4,4.6,4.01,10.43,7.87,27,2.32,2.19,1.67,1.6,16,-1.25,2,1.95,1.99,1.94
P1,25/04/09,Sp Lisbon,Est Amadora,2,1,H,1,1,D,1.22,5,12,1.2,5.6,11,1.25,5,10,1.22,4.8,9.5,1.25,4.5,10,1.2,5.75,10.5,1.2,5,11,1.25,5,11,1.2,5,12,1.25,4.5,11,29,1.29,1.23,5.75,5.18,15,11.23,26,1.93,1.82,2.02,1.91,15,-1.5,2,1.91,1.99,1.95
P1,26/04/09,Belenenses,Nacional,1,2,A,1,1,D,2.5,3,2.8,2.45,2.95,2.8,2.55,3,2.65,2.3,3.1,2.6,2.6,3.1,2.4,2.6,2.9,2.7,2.55,2.9,2.6,2.7,2.88,2.7,2.6,2.9,2.65,2.6,2.88,2.6,28,2.7,2.5,3.2,2.99,3.1,2.74,25,2.45,2.28,1.63,1.56,13,0,1.85,1.77,2.17,2.01
P1,26/04/09,Benfica,Maritimo,3,2,H,3,1,H,1.4,4.2,7.5,1.35,4.2,8,1.42,4,7,1.35,4,7,1.36,4,7,1.4,3.9,7.5,1.45,3.6,6.5,1.4,4,7.5,1.45,3.75,7,1.44,3.6,7,29,1.45,1.41,4.2,3.93,8.5,7.43,26,2.14,2.05,1.78,1.71,13,-1.25,2.1,2.09,1.83,1.79
P1,26/04/09,Naval,Rio Ave,0,1,A,0,1,A,2.05,3.25,3.4,2,2.9,3.85,1.95,3.1,3.8,2,3,3.3,1.91,3.1,3.6,1.9,3,4.1,1.9,3.1,3.65,2,3,3.75,1.9,3.1,3.75,1.91,3.1,3.75,27,2.19,2.02,3.25,3.1,3.9,3.56,24,2.5,2.34,1.59,1.54,12,0,1.5,1.46,2.7,2.57
P1,26/04/09,Porto,Setubal,2,0,H,0,0,D,1.2,5.5,13,1.13,6.7,15,1.2,5.5,12,1.17,5.5,11,1.2,5,11,1.15,6.5,13,1.15,5.75,13,1.15,6.5,15,1.2,5.5,12,1.2,5,13,28,1.2,1.18,6.7,5.78,15,12.9,25,1.75,1.68,2.19,2.06,13,-1.75,1.97,1.93,1.95,1.94
P1,27/04/09,Leixoes,Guimaraes,2,2,D,2,1,H,2.4,3,2.9,2.35,2.9,3,2.3,3,3,2.2,3,2.9,2.3,3.1,2.75,2.35,2.9,3,2.35,3,2.75,2.3,2.88,3.25,2.25,2.9,3.1,2.25,2.88,3.1,26,2.5,2.33,3.2,2.97,3.35,2.99,23,2.6,2.37,1.56,1.52,12,0,1.77,1.67,2.2,2.14
P1,27/04/09,Pacos Ferreira,Academica,1,1,D,1,0,H,2.1,3.1,3.4,2.15,3,3.3,2.1,3,3.4,2.1,3,3.1,2.1,3.2,3,2.15,3,3.3,2.15,2.9,3.2,2.15,2.88,3.6,2.1,3,3.4,2.2,3,3.1,25,2.2,2.13,3.1,3.03,3.6,3.36,23,2.5,2.34,1.6,1.54,12,0,1.53,1.51,2.5,2.41
P1,01/05/09,Rio Ave,Sp Braga,0,0,D,0,0,D,3.25,3,2.35,3.4,3.25,2,2.85,3.1,2.35,2.7,2.9,2.4,2.8,3.1,2.25,3.2,3.1,2.15,2.9,3,2.25,2.88,3,2.4,2.9,2.9,2.35,2.8,3.1,2.3,30,3.8,3.16,3.25,3.05,2.35,2.26,28,2.67,2.47,1.57,1.49,17,0,2.6,2.23,1.67,1.61
P1,02/05/09,Academica,Sp Lisbon,0,0,D,0,0,D,5.5,3.6,1.57,5.7,3.55,1.55,5.25,3.5,1.6,4.8,3.5,1.55,5,3.25,1.62,5.2,3.5,1.6,5.5,3.5,1.53,5,3.6,1.62,5.5,3.5,1.55,5.5,3.4,1.57,25,6.25,5.52,3.6,3.49,1.65,1.59,24,2.4,2.24,1.62,1.59,14,0.75,2.08,2.07,1.88,1.83
P1,02/05/09,Nacional,Benfica,3,1,H,0,0,D,3.75,3.25,1.9,4.1,3.3,1.8,3.8,3.2,1.9,3.5,3.1,1.9,3.5,3.2,1.91,4.2,3.25,1.8,3.5,3.2,1.91,4,3,2,3.75,3.2,1.9,3.4,3.1,2,27,4.1,3.74,3.3,3.18,2.13,1.94,26,2.24,2.12,1.75,1.65,15,0.5,1.8,1.79,2.15,2.1
P1,03/05/09,Est Amadora,Leixoes,2,1,H,1,0,H,2.3,3.1,3,2.35,2.9,3,2.3,3,3,2.3,2.8,2.9,2.25,3.2,2.75,2.3,3,3,2.2,3,3,2.2,2.88,3.4,2.3,2.9,3.1,2.38,3,2.8,28,2.38,2.31,3.1,3.02,3.2,3.02,26,2.71,2.4,1.57,1.51,13,0,1.67,1.63,2.31,2.16
P1,03/05/09,Guimaraes,Naval,1,0,H,0,0,D,1.9,3.25,3.75,1.8,3.2,4.25,1.9,3.2,3.8,2,2.9,3.4,1.91,3.2,3.5,1.83,3.25,4,1.9,3.15,3.6,1.91,3,4.2,1.9,3,4,1.91,3.1,3.75,27,2.05,1.91,3.3,3.19,4.25,3.87,25,2.45,2.3,1.58,1.55,13,-0.5,2.05,2,1.93,1.89
P1,03/05/09,Maritimo,Porto,0,3,A,0,1,A,5.5,3.6,1.57,7,3.7,1.45,5.75,3.5,1.55,5,3.7,1.5,5.5,3.4,1.53,6.75,3.5,1.5,5.5,3.5,1.53,5.5,3.5,1.62,6.5,3.5,1.5,5,3.4,1.62,28,7,6,3.7,3.54,1.62,1.54,27,2.18,2.07,1.73,1.68,15,1,1.86,1.84,2.07,2.03
P1,03/05/09,Setubal,Pacos Ferreira,2,1,H,2,1,H,2.25,3.1,3.1,2.15,2.9,3.45,2.25,3,3.1,2.1,3.2,2.9,2.2,3.1,2.88,2.25,3,3.1,2.15,3,3.1,2,3,3.75,2.25,3,3.1,2.15,3.1,3.1,28,2.42,2.22,3.15,3.04,3.45,3.15,26,2.45,2.29,1.58,1.56,14,0,1.66,1.58,2.38,2.25
P1,04/05/09,Trofense,Belenenses,2,1,H,2,1,H,2.25,3.1,3.1,2.35,2.9,3,2.25,3.1,3,2.3,3.2,2.5,2.38,3,2.7,2.25,3,3.1,2.25,3,2.9,2.3,2.88,3.2,2.25,3,3,2.38,3,2.8,24,2.45,2.31,3.2,3.04,3.1,2.99,22,2.43,2.29,1.59,1.56,12,0,1.81,1.67,2.2,2.1
P1,08/05/09,Guimaraes,Rio Ave,0,1,A,0,1,A,2.15,3.2,3.5,1.95,3.15,3.7,2,3.1,3.6,2.1,3.1,3,2,3.2,3.2,2,3.1,3.6,1.95,3.1,3.5,2.1,3,3.6,2.1,3.2,3.25,2,3.1,3.4,31,2.23,2.06,3.26,3.13,3.8,3.51,31,2.63,2.41,1.55,1.51,17,-0.25,1.91,1.88,2.05,2.01
P1,09/05/09,Benfica,Trofense,2,2,D,2,1,H,1.22,5.5,11,1.22,5,12,1.2,5.5,11,1.22,4.8,9.5,1.2,5,11,1.18,5.75,12,1.17,5.5,12,1.3,4.33,10,1.18,5.5,13,1.25,5,9,29,1.3,1.24,5.65,5.18,13,11.02,28,2,1.86,2.02,1.88,14,-1.5,1.98,1.95,1.95,1.9
P1,09/05/09,Sp Lisbon,Setubal,2,1,H,1,1,D,1.2,5.5,12,1.22,5.2,11,1.22,5.5,10,1.25,4.5,9,1.22,5,10,1.25,5,10,1.2,5,11,1.22,5,13,1.2,5.5,10,1.25,5,9,29,1.29,1.23,5.5,5.16,13,10.98,28,1.91,1.8,2.12,1.94,14,-1.5,1.86,1.81,2.09,2.05
P1,10/05/09,Leixoes,Academica,0,1,A,0,1,A,2,3.2,3.5,2,3.1,3.55,2.05,3.1,3.4,2,3,3.3,2,3.2,3.2,2.1,3.1,3.3,2.1,3,3.2,2.1,3,3.6,2,3,3.5,2,3.1,3.4,27,2.25,2.05,3.25,3.1,3.75,3.52,27,2.6,2.4,1.55,1.51,13,-0.5,2.14,2.1,1.82,1.79
P1,10/05/09,Naval,Est Amadora,0,0,D,0,0,D,2.2,3.1,3.2,2.05,3,3.55,2.2,3,3.2,1.9,3.1,3.5,1.91,3.2,3.5,2.1,3,3.4,1.95,3.05,3.55,2,3,3.75,2.2,2.8,3.25,2.1,3,3.25,28,2.25,2.11,3.25,3,3.95,3.46,27,2.6,2.39,1.55,1.52,13,-0.25,1.86,1.84,2.08,2.05
P1,10/05/09,Pacos Ferreira,Maritimo,2,1,H,0,1,A,2.25,3.1,3.1,2.3,2.85,3.25,2.25,3,3.1,2.2,3,2.9,2.25,3.2,2.75,2.3,3,3,2.2,3,3,2.25,3,3.2,2.25,2.8,3.2,2.38,3,2.8,29,2.38,2.27,3.2,3,3.45,3.12,28,2.38,2.25,1.62,1.57,13,-0.25,1.99,1.96,1.95,1.92
P1,10/05/09,Porto,Nacional,1,0,H,0,0,D,1.36,4.2,8,1.35,4.2,8,1.4,4,7.5,1.37,4,7,1.4,4,6.5,1.4,4,7.5,1.36,4,7,1.36,4.33,8.5,1.35,4,7.5,1.36,4,7.5,29,1.42,1.38,4.33,4.1,9.25,7.79,28,2,1.88,2,1.86,13,-1.25,1.99,1.95,1.96,1.93
P1,11/05/09,Belenenses,Sp Braga,0,5,A,0,1,A,2.75,3.2,2.4,2.7,3.1,2.4,2.75,3,2.45,2.3,3,2.7,2.6,3.1,2.4,2.7,3,2.5,2.6,3.1,2.4,2.5,3.2,2.63,2.7,3,2.4,2.62,3,2.5,25,3.1,2.76,3.2,3.07,2.63,2.45,22,2.35,2.23,1.65,1.58,11,0,2.2,2.07,1.75,1.73
P1,16/05/09,Academica,Naval,3,1,H,0,1,A,2,3,4,2,3.1,3.6,2,3,3.75,1.9,2.9,3.7,2,3,3.4,2.05,3.1,3.4,2,3,3.45,2.1,3.1,3.4,1.9,3.1,3.75,1.91,3.1,3.75,29,2.21,2.03,3.16,3.06,4.05,3.62,25,2.67,2.39,1.57,1.51,14,0,1.5,1.46,2.7,2.52
P1,16/05/09,Belenenses,Rio Ave,1,0,H,0,0,D,2.3,3,3.1,2.35,3,2.9,2.35,3.1,2.85,2.3,3.2,2.5,2.2,3.2,2.8,2.4,3.1,2.75,2.35,3.2,2.6,2.3,3.1,3,2.3,3.1,2.9,2.38,3.2,2.62,29,2.4,2.3,3.24,3.1,3.45,2.95,25,2.3,2.22,1.67,1.59,14,0,1.76,1.67,2.2,2.07
P1,16/05/09,Est Amadora,Guimaraes,1,0,H,0,0,D,2.4,3,2.9,2.5,2.85,2.85,2.45,2.9,2.85,2.3,3,2.7,2.2,3.1,2.88,2.45,2.9,2.9,2.45,3,2.6,2.4,3.1,2.8,2.4,2.9,2.8,2.38,3,2.8,31,2.66,2.45,3.15,2.98,3,2.84,26,2.45,2.28,1.62,1.55,14,0,1.87,1.8,2.07,1.99
P1,16/05/09,Maritimo,Sp Lisbon,1,2,A,0,1,A,4.75,3.3,1.7,4.6,3.35,1.7,4,3.4,1.8,3.5,3.2,1.85,4,3.4,1.73,5,3.4,1.65,3.8,3.25,1.8,4.33,3.2,1.85,4.5,3.4,1.65,4,3.25,1.8,29,5,4.52,3.51,3.32,1.86,1.75,26,2.35,2.16,1.67,1.61,13,0.5,2.07,2.04,1.86,1.84
P1,16/05/09,Setubal,Leixoes,0,1,A,0,1,A,1.8,3.2,4.5,1.85,3.15,4.1,1.8,3.25,4.25,1.65,3.4,4.2,1.83,3.2,3.75,1.75,3.25,4.5,1.7,3.2,4.5,1.8,3.2,4.5,1.8,3.25,4,1.8,3.2,4,29,1.85,1.77,3.4,3.27,4.85,4.36,26,2.5,2.28,1.62,1.55,14,-0.5,1.81,1.79,2.15,2.1
P1,16/05/09,Trofense,Porto,1,4,A,0,2,A,4.5,3.4,1.73,4.5,3.4,1.7,4,3.4,1.8,3.6,3.3,1.8,5,3.5,1.57,4.2,3.5,1.73,4.2,3.4,1.7,4.2,3.25,1.83,4.5,3.4,1.7,3.8,3.3,1.83,30,5,4.38,3.75,3.41,1.83,1.74,26,2.12,1.99,1.8,1.74,14,0,3.8,3.34,1.31,1.28
P1,17/05/09,Nacional,Pacos Ferreira,1,0,H,0,0,D,1.62,3.4,5.5,1.55,3.55,5.7,1.55,3.5,5.75,1.6,3.4,4.6,1.57,3.5,5,1.53,3.5,6,1.57,3.4,5.2,1.67,3.25,5.5,1.6,3.4,5,1.62,3.4,5,29,1.67,1.6,3.55,3.43,6,5.46,26,2.13,2.01,1.86,1.74,14,0,1.22,1.17,4.7,4.33
P1,17/05/09,Sp Braga,Benfica,1,3,A,0,2,A,2.5,3,2.75,2.45,3.15,2.65,2.5,3,2.7,2.4,3,2.6,2.5,3.1,2.5,2.4,3.1,2.75,2.5,3.1,2.5,2.4,3,2.88,2.5,3.1,2.5,2.5,3,2.62,30,2.62,2.51,3.19,3.04,3.11,2.72,26,2.38,2.17,1.73,1.61,14,0,1.85,1.76,2.19,2.04
P1,23/05/09,Benfica,Belenenses,3,1,H,1,1,D,1.8,3.6,4.5,1.65,3.4,5,1.7,3.5,4.25,1.8,3.5,3.2,1.57,3.75,4.5,1.6,3.6,5,1.65,3.5,4.35,1.73,3.75,4,1.7,3.4,4.5,1.73,3.5,4,31,1.85,1.72,3.85,3.51,5,4.38,26,1.95,1.88,2,1.87,14,-0.75,2.1,2.07,1.83,1.8
P1,23/05/09,Guimaraes,Academica,3,2,H,1,1,D,2.1,3.2,3.6,2,2.9,3.45,2.1,3,3.4,2.1,3,3.1,2.1,3,3.2,2.05,3.1,3.4,2.1,3,3.2,2.1,3,3.5,2,3,3.5,2,3.1,3.4,29,2.25,2.09,3.2,3.05,3.8,3.47,25,2.4,2.27,1.62,1.56,14,0,1.55,1.5,2.5,2.42
P1,23/05/09,Leixoes,Maritimo,1,0,H,0,0,D,2.3,3.2,3.25,2.2,2.85,3.35,2.15,3,3.3,2.1,3,3.1,2.1,3,3.2,2.15,3,3.3,2.2,3,3,2.1,3,3.5,2.1,3,3.2,2.2,3,3.1,32,2.33,2.2,3.21,3.02,3.5,3.25,27,2.3,2.23,1.67,1.58,15,-0.25,2,1.98,1.93,1.9
P1,23/05/09,Naval,Setubal,2,2,D,1,0,H,3,3.25,2.38,2.7,3.35,2.3,2.65,3.3,2.35,2.9,3.4,2,2.6,3.25,2.3,2.8,3.2,2.3,2.55,3.25,2.35,3.2,3,2.25,2.75,3.3,2.25,2.75,3.25,2.25,31,3.2,2.83,3.4,3.27,2.49,2.3,26,2.38,2.22,1.62,1.59,15,0,2.2,2.09,1.79,1.72
P1,23/05/09,Pacos Ferreira,Trofense,1,0,H,0,0,D,2.7,3.25,2.4,2.5,3.3,2.5,2.45,3.4,2.45,2.5,3,2.5,2.5,3.3,2.38,2.45,3.5,2.45,2.4,3.4,2.4,2.63,3.25,2.4,2.5,3.25,2.5,2.6,3.2,2.4,32,3,2.64,3.5,3.3,2.6,2.42,26,2.11,2,1.88,1.75,15,0,2.05,1.95,1.9,1.82
P1,23/05/09,Rio Ave,Est Amadora,2,1,H,1,0,H,1.83,3.2,4.2,1.7,3.15,5.1,1.85,2.9,4.5,1.75,2.7,5,1.91,3,3.75,1.8,2.9,5,1.7,2.9,5.3,1.91,2.6,5,1.75,3.1,4.5,1.73,3.1,4.75,32,1.95,1.82,3.3,3.01,5.5,4.71,27,2.5,2.31,1.6,1.54,14,-0.5,1.9,1.87,2.04,2.01
P1,24/05/09,Porto,Sp Braga,1,1,D,1,0,H,1.5,3.6,6.5,1.45,3.7,7,1.45,3.75,6.75,1.45,3.8,5.4,1.44,3.6,6.5,1.45,3.75,6.75,1.4,3.9,6.5,1.53,3.6,6.5,1.44,3.75,6,1.44,3.75,6.5,32,1.53,1.47,4.37,3.74,8.5,6.86,27,2.04,1.9,1.92,1.85,15,-1,1.77,1.74,2.2,2.14
P1,24/05/09,Sp Lisbon,Nacional,3,1,H,2,1,H,1.67,3.5,4.75,1.75,3.35,4.25,1.65,3.5,4.75,1.6,3.4,4.6,1.5,3.6,5.5,1.6,3.5,5.2,1.57,3.4,5.2,1.57,3.5,6,1.57,3.5,5.5,1.57,3.4,5.5,32,1.76,1.63,3.71,3.45,6,5.2,26,2,1.89,1.97,1.85,15,-0.75,2.02,2,1.91,1.87
