Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E2,27/10/09,Bristol Rvs,Leeds,0,4,A,0,1,A,A Woolmer,5,23,2,14,7,11,1,4,1,2,0,0,3.1,3.25,2.3,3,3.3,2.1,3,3.2,2.2,2.8,3.1,2.2,3.1,3.25,2.3,2.9,3.3,2.2,3.1,3.3,2.3,3,3.25,2.2,2.75,3.25,2.25,3.25,3.3,2.2,36,3.25,3,3.5,3.26,2.32,2.24,27,2.05,1.95,1.89,1.79,18,0,2.28,2.15,1.71,1.63
E2,30/10/09,Southend,Gillingham,1,0,H,0,0,D,G Ward,13,8,8,6,18,13,11,4,4,5,0,0,2,3.4,3.75,1.9,3.35,3.45,1.95,3.3,3.5,1.85,3.2,3.5,2,3.5,3.6,1.95,3.3,3.5,1.91,3.2,3.5,2,3.4,3.25,1.91,3.3,3.75,2,3.4,3.6,37,2.14,2,3.51,3.3,3.9,3.53,27,2.01,1.91,1.9,1.83,19,0,1.5,1.43,2.8,2.62
E2,31/10/09,Brighton,Hartlepool,3,3,D,2,3,A,P Miller,17,12,6,6,8,17,9,8,0,2,0,0,2.38,3.4,2.88,2.1,3.35,2.95,2.2,3.3,2.9,2.2,3.1,2.8,2.25,3.5,3,2.2,3.25,2.95,2.2,3.2,2.8,2.25,3.25,2.88,2.25,3.3,2.8,2.3,3.3,3,35,2.38,2.24,3.54,3.29,3.2,2.98,25,2.09,1.99,1.84,1.77,17,0,1.68,1.6,2.38,2.18
E2,31/10/09,Carlisle,Charlton,3,1,H,1,1,D,M Haywood,14,11,9,5,11,11,5,3,1,1,0,0,3.4,3.4,2.1,3,3.3,2.1,3,3.3,2.15,3,3.1,2.1,3.4,3.4,2.1,3.1,3.3,2.1,3.4,3.25,1.91,3,3.2,2.2,3.2,3.3,2.1,3.2,3.3,2.2,34,3.54,3.19,3.51,3.28,2.2,2.14,24,2.09,1.98,1.84,1.77,17,0,2.42,2.28,1.62,1.55
E2,31/10/09,Exeter,Brentford,3,0,H,2,0,H,D Whitestone,7,8,3,6,12,9,7,8,1,2,1,0,2.5,3.25,2.8,2.3,3.2,2.75,2.3,3.25,2.75,2.3,3.1,2.6,2.38,3.4,2.88,2.35,3.25,2.7,2.3,3.2,2.62,2.38,3.2,2.75,2.4,3.25,2.75,2.5,3.25,2.75,34,2.55,2.41,3.4,3.24,2.97,2.75,24,2.05,1.96,1.86,1.79,17,0,1.83,1.74,2.12,1.98
E2,31/10/09,Leeds,Yeovil,4,0,H,1,0,H,A Haines,13,7,8,2,15,9,3,0,0,2,0,0,1.4,4.33,8.5,1.4,3.75,7.5,1.42,4,7,1.4,3.9,6,1.4,4.33,8.5,1.35,4.2,8.5,1.3,4.33,8,1.44,3.75,7,1.36,4.2,8,1.4,4.2,8.5,35,1.41,1.39,4.76,4.14,9.36,8.09,25,1.86,1.78,2.05,1.97,16,0,1.14,1.11,6.5,5.79
E2,31/10/09,Leyton Orient,Southampton,2,2,D,1,0,H,J Linington,6,17,2,9,9,14,5,13,0,2,0,0,4.2,3.5,1.91,3.1,3.3,2.05,3.4,3.3,2,3.1,3.2,2,3.75,3.4,2,3.4,3.25,2,3.5,3.4,1.83,3.25,3.4,2,3.5,3.3,2,3.75,3.3,2,34,4.01,3.6,3.52,3.3,2.05,1.98,24,1.91,1.82,2.02,1.93,17,0,2.81,2.6,1.5,1.43
E2,31/10/09,Millwall,Colchester,2,1,H,0,1,A,G Horwood,21,13,11,4,16,17,11,5,2,2,0,0,2.3,3.3,3.1,2.25,3.3,2.75,2.25,3.25,2.9,2.2,3.1,2.8,2.25,3.5,3,2.2,3.25,2.95,2.25,3.2,2.75,2.2,3.2,3,2.3,3.3,2.9,2.3,3.3,3,35,2.43,2.27,3.5,3.26,3.35,2.95,25,2.12,2.01,1.81,1.75,17,0,1.67,1.61,2.36,2.17
E2,31/10/09,Milton Keynes Dons,Bristol Rvs,2,1,H,0,0,D,D McDermid,7,5,3,2,13,11,9,5,0,1,0,0,1.8,3.5,4.5,1.85,3.3,3.75,1.8,3.4,4,1.8,3.2,3.7,1.73,3.5,5,1.8,3.3,4.2,1.73,3.4,4,1.8,3.4,4,1.75,3.3,4.33,1.75,3.6,4.5,35,1.87,1.8,3.75,3.41,5,4.23,25,1.91,1.75,2.1,1.97,17,0,1.36,1.32,3.25,3.04
E2,31/10/09,Stockport,Norwich,1,3,A,0,1,A,A Woolmer,10,8,3,5,14,16,6,4,2,3,0,0,4.33,3.5,1.83,3.6,3.25,1.9,3.75,3.3,1.9,3.4,3.2,1.9,4.2,3.3,1.91,3.75,3.25,1.9,3.4,3.25,1.91,3.75,3.25,1.91,3.8,3.3,1.9,4,3.4,1.91,33,4.33,3.88,3.5,3.33,2,1.88,23,2,1.91,1.9,1.83,16,0,2.98,2.77,1.44,1.38
E2,31/10/09,Tranmere,Swindon,1,4,A,0,2,A,A Bates,7,16,6,9,13,6,10,4,2,1,0,0,2.6,3.25,2.7,2.5,3.2,2.5,2.5,3.25,2.55,2.4,3.1,2.5,2.6,3.3,2.62,2.5,3.25,2.55,2.5,3.1,2.5,2.5,3.4,2.5,2.6,3.3,2.5,2.6,3.3,2.62,35,2.71,2.56,3.4,3.22,2.9,2.6,25,2.09,1.96,1.9,1.79,15,0,1.93,1.85,2.06,1.92
E2,31/10/09,Wycombe,Walsall,2,3,A,2,0,H,J Waugh,16,5,6,4,3,3,4,5,2,4,0,0,2.5,3.3,2.75,2.5,3.2,2.5,2.5,3.25,2.55,2.4,3.1,2.5,2.5,3.4,2.7,2.38,3.25,2.7,2.25,3.2,2.75,2.5,3.4,2.5,2.5,3.3,2.6,2.4,3.3,2.88,34,2.55,2.46,3.4,3.25,2.91,2.69,24,2.1,1.99,1.84,1.76,15,0,1.88,1.81,2.07,1.96
E2,01/11/09,Oldham,Huddersfield,0,1,A,0,0,D,T Kettle,6,11,1,4,13,12,3,4,3,2,0,0,2.63,3.3,2.63,2.3,3.35,2.65,2.4,3.25,2.7,2.3,3.1,2.6,2.5,3.4,2.7,2.38,3.25,2.7,2.5,3.1,2.5,2.38,3.2,2.75,2.5,3.25,2.5,2.5,3.3,2.7,33,2.74,2.51,3.56,3.25,2.75,2.63,24,2.06,1.96,1.86,1.8,17,0,1.99,1.82,1.95,1.88
E2,14/11/09,Brentford,Millwall,2,2,D,2,1,H,A Woolmer,10,10,5,5,11,8,7,10,0,0,0,0,3,3.25,2.38,2.65,3.35,2.3,2.6,3.25,2.45,2.5,3.1,2.4,2.7,3.4,2.5,2.8,3.25,2.3,2.62,3.1,2.37,2.6,3.2,2.5,2.88,3.3,2.3,2.75,3.25,2.4,34,3.16,2.79,3.44,3.23,2.5,2.38,23,2.12,2.04,1.82,1.72,16,0,2.26,2.06,1.76,1.72
E2,14/11/09,Bristol Rvs,Carlisle,3,2,H,1,1,D,G Hegley,16,11,10,6,15,12,10,4,2,1,0,0,2,3.4,3.75,1.95,3.2,3.5,2,3.2,3.5,2,3.2,3.1,2,3.5,3.6,2,3.25,3.4,1.91,3.2,3.5,1.91,3.25,3.75,2,3.3,3.5,2.1,3.3,3.25,35,2.12,2,3.5,3.27,4,3.53,24,1.86,1.79,2.06,1.96,17,0,1.52,1.42,2.9,2.61
E2,14/11/09,Charlton,Milton Keynes Dons,5,1,H,2,1,H,K Hill,12,10,7,7,18,19,7,5,2,5,0,0,2.4,3.25,2.9,2.2,3.2,2.9,2.2,3.2,3,2.2,3.1,2.8,2.2,3.4,3.2,2.2,3.3,2.9,2.2,3.2,2.8,2.1,3.25,3.2,2.4,3.25,2.8,2.3,3.25,2.88,34,2.34,2.22,3.4,3.23,3.3,3.02,23,1.98,1.83,2,1.9,17,0,1.73,1.61,2.35,2.15
E2,14/11/09,Colchester,Exeter,2,2,D,1,2,A,P Taylor,10,7,5,4,7,3,11,1,2,0,1,0,1.57,3.8,6,1.6,3.6,4.8,1.6,3.5,5.25,1.6,3.4,4.6,1.62,3.6,6,1.6,3.5,5.2,1.53,3.5,5.5,1.57,3.6,5.5,1.62,3.5,5.5,1.53,3.5,6.5,34,1.63,1.58,3.94,3.61,6.65,5.64,23,1.88,1.81,2.03,1.93,16,0,1.22,1.18,4.9,4.2
E2,14/11/09,Gillingham,Oldham,1,0,H,0,0,D,M Russell,8,9,4,3,9,17,6,5,0,6,0,0,2.3,3.3,3.1,2.2,3.3,2.8,2.25,3.2,2.9,2.3,3.1,2.6,2.25,3.5,3,2.2,3.25,2.95,2.25,3.2,2.75,2.2,3.25,3,2.2,3.25,3.1,2.25,3.25,3,33,2.4,2.26,3.51,3.26,3.21,2.93,23,2.15,2.01,1.8,1.74,16,0,1.7,1.65,2.2,2.11
E2,14/11/09,Hartlepool,Leyton Orient,1,0,H,0,0,D,C Pawson,14,6,9,4,17,6,8,4,2,0,0,0,1.91,3.4,4,1.8,3.3,3.95,1.9,3.25,3.75,1.9,3.2,3.4,1.91,3.4,4,1.91,3.3,3.6,1.91,3.25,3.4,1.91,3.25,3.75,1.85,3.3,4,1.91,3.3,3.8,35,1.91,1.86,3.71,3.36,4.3,3.92,24,1.96,1.89,1.96,1.85,17,0,1.4,1.36,3.1,2.84
E2,14/11/09,Huddersfield,Wycombe,6,0,H,2,0,H,M Oliver,22,8,11,5,9,12,11,12,2,1,0,0,1.44,4.2,7.5,1.45,3.75,6.5,1.4,4,7.5,1.45,3.8,5.4,1.44,4,8,1.4,3.8,8,1.4,3.75,7,1.4,4,7.5,1.4,4.33,7.5,1.44,3.8,7.5,32,1.45,1.42,4.56,3.97,9,7.61,25,1.8,1.69,2.1,2.03,19,0,1.13,1.11,6.45,5.67
E2,14/11/09,Norwich,Tranmere,2,0,H,0,0,D,D Deadman,16,7,7,4,8,9,14,5,0,2,0,0,1.4,4.33,8.5,1.4,3.75,7.5,1.4,4,7.5,1.4,3.9,6,1.4,4.33,8,1.4,3.8,8,1.4,3.75,7,1.4,4,7.5,1.4,4,8.5,1.44,3.8,7.5,34,1.42,1.39,4.5,4.07,10.1,7.93,23,1.84,1.78,2.08,1.96,17,0,1.11,1.1,7,5.84
E2,14/11/09,Walsall,Stockport,2,0,H,1,0,H,S Rushton,11,13,5,5,10,7,5,4,1,1,0,0,1.83,3.5,4.33,1.8,3.45,3.75,1.8,3.4,4,1.8,3.2,3.7,1.8,3.5,4.5,1.8,3.25,4.2,1.83,3.2,3.75,1.8,3.4,4,1.75,3.4,4.5,1.83,3.3,4.2,35,1.92,1.82,3.62,3.37,4.5,4.11,24,1.94,1.87,1.97,1.87,16,0,1.37,1.34,3.1,2.93
E2,14/11/09,Yeovil,Southend,1,0,H,0,0,D,D Phillips,13,2,5,0,15,5,6,2,2,2,0,1,2.4,3.25,2.9,2.35,3.25,2.65,2.3,3.25,2.8,2.3,3.1,2.6,2.38,3.4,2.88,2.4,3.25,2.65,2.3,3.2,2.62,2.25,3.25,2.88,2.4,3.25,2.8,2.25,3.3,2.88,35,2.52,2.38,3.41,3.24,3.03,2.78,24,2.1,2,1.84,1.76,17,0,1.75,1.69,2.1,2.01
E2,15/11/09,Southampton,Brighton,1,3,A,1,2,A,K Friend,16,11,5,7,11,12,12,5,0,2,0,0,1.57,3.8,6,1.6,3.6,4.75,1.6,3.6,5,1.6,3.4,4.6,1.67,3.5,5.5,1.6,3.5,5.2,1.57,3.3,5.5,1.57,3.6,5.5,1.62,3.5,5.5,1.62,3.5,5.5,34,1.67,1.59,4.15,3.59,6.29,5.47,26,1.86,1.79,2.09,1.95,20,0,1.21,1.19,4.45,4.09
E2,20/11/09,Southend,Milton Keynes Dons,2,1,H,1,1,D,D Deadman,9,10,6,7,15,17,6,8,4,5,0,0,3,3.25,2.38,2.7,3.25,2.3,2.75,3.1,2.4,2.6,3.1,2.3,2.88,3.4,2.38,2.65,3.25,2.4,2.62,3.1,2.37,2.75,3.25,2.38,3,3.3,2.25,2.9,3.25,2.4,36,3.11,2.83,3.47,3.25,2.5,2.37,25,2.18,2.07,1.77,1.7,19,0,2.22,2.07,1.78,1.7
E2,21/11/09,Brentford,Walsall,1,1,D,1,0,H,G Sutton,12,10,7,5,8,10,5,5,0,0,0,0,2.25,3.25,3.25,2.2,3.2,2.9,2.2,3.2,3,2.2,3.1,2.8,2.25,3.5,3,2.2,3.25,2.95,2.15,3.2,2.9,2.2,3.25,3,2.1,3.25,3.4,2.2,3.3,3.25,32,2.35,2.21,3.5,3.27,3.5,3.07,21,2.14,2.03,1.81,1.74,17,0,1.62,1.58,2.35,2.23
E2,21/11/09,Brighton,Leeds,0,3,A,0,2,A,J Linington,7,12,1,5,11,12,4,5,0,1,0,0,4,3.4,1.91,3.75,3.25,1.85,3.5,3.25,1.95,3.4,3.2,1.9,3.75,3.4,2,3.6,3.4,1.9,3.4,3.25,1.91,3.75,3.3,1.91,3.8,3.3,1.91,3.75,3.5,1.95,32,4.09,3.73,3.64,3.36,2,1.92,21,2.06,1.97,1.88,1.78,16,0,2.81,2.71,1.44,1.4
E2,21/11/09,Bristol Rvs,Gillingham,2,1,H,1,1,D,K Evans,7,4,4,3,18,12,3,3,2,3,0,0,1.91,3.4,4,1.95,3.2,3.5,1.9,3.25,3.75,1.85,3.2,3.5,1.91,3.4,4,1.9,3.4,3.6,1.91,3.2,3.5,1.83,3.4,4,1.9,3.4,3.75,2,3.4,3.6,32,2,1.92,3.52,3.34,4.21,3.76,21,2.02,1.88,1.95,1.87,16,0,1.41,1.38,3,2.77
E2,21/11/09,Carlisle,Swindon,0,1,A,0,1,A,C Webster,13,8,7,4,9,10,9,7,0,0,0,0,2.3,3.2,3.1,2.25,3.25,2.8,2.25,3.2,2.9,2.2,3.1,2.8,2.25,3.5,3,2.3,3.25,2.8,2.2,3.2,2.8,2.25,3.3,2.88,2.25,3.25,3,2.3,3.3,3,32,2.38,2.27,3.5,3.26,3.42,2.95,21,2.09,2,1.85,1.77,17,0,1.67,1.62,2.21,2.16
E2,21/11/09,Huddersfield,Hartlepool,2,1,H,0,1,A,P Tierney,14,5,4,3,6,13,10,2,1,3,0,0,1.57,3.75,6,1.6,3.5,5,1.57,3.75,5,1.55,3.5,4.8,1.62,3.75,5.5,1.55,3.75,5.25,1.57,3.5,5,1.57,3.6,5.5,1.5,3.8,6.5,1.53,4,6,32,1.62,1.55,4.08,3.74,6.5,5.73,21,1.86,1.78,2.05,1.97,16,0,1.22,1.18,4.55,4.25
E2,21/11/09,Leyton Orient,Tranmere,2,1,H,1,1,D,D Sheldrake,11,8,4,4,9,13,8,4,1,2,0,0,2,3.4,3.75,1.85,3.2,3.85,1.9,3.25,3.75,1.9,3.2,3.4,2,3.4,3.75,1.9,3.4,3.6,1.83,3.2,3.75,2,3.3,3.4,2.1,3.3,3.25,2.1,3.3,3.5,31,2.11,2.01,3.53,3.31,3.85,3.52,20,1.99,1.91,1.93,1.84,16,0,1.53,1.46,2.62,2.52
E2,21/11/09,Millwall,Wycombe,0,2,A,0,0,D,R Booth,4,4,3,3,15,13,10,4,0,1,0,0,1.44,4.2,7.5,1.5,3.6,6,1.45,3.8,6.5,1.45,3.8,5.4,1.44,4,8,1.44,3.75,7,1.4,3.75,7,1.4,4,7.5,1.44,4,7,1.5,3.8,7,32,1.5,1.44,4.35,3.91,8.5,7.2,21,2.06,1.97,1.88,1.79,17,0,1.14,1.12,6,5.37
E2,21/11/09,Oldham,Colchester,2,2,D,0,1,A,E Ilderton,19,8,8,4,7,8,13,5,1,2,0,1,2.75,3.3,2.5,2.55,3.2,2.45,2.5,3.25,2.5,2.45,3.1,2.45,2.7,3.4,2.5,2.5,3.25,2.55,2.6,3.1,2.4,2.5,3.4,2.5,2.9,3.3,2.3,2.75,3.25,2.5,32,2.97,2.67,3.4,3.23,2.62,2.49,21,2.2,2.06,1.75,1.68,16,0,2.12,1.98,1.84,1.8
E2,21/11/09,Southampton,Norwich,2,2,D,1,0,H,A Penn,12,16,9,7,14,9,7,4,3,2,0,0,2.4,3.3,2.9,2.3,3.25,2.7,2.3,3.25,2.75,2.2,3.1,2.8,2.38,3.4,2.88,2.38,3.25,2.7,2.3,3.2,2.62,2.25,3.3,2.88,2.25,3.3,3,2.38,3.3,2.88,32,2.51,2.37,3.4,3.25,3,2.8,21,1.97,1.83,2,1.92,15,0,1.81,1.74,2.15,2.06
E2,21/11/09,Stockport,Exeter,1,3,A,0,1,A,M Jones,9,11,6,6,9,4,7,2,0,1,0,0,2.5,3.3,2.8,2.35,3.25,2.65,2.3,3.25,2.75,2.3,3.1,2.6,2.38,3.4,2.88,2.35,3.25,2.7,2.25,3.2,2.75,2.25,3.3,2.88,2.4,3.3,2.75,2.5,3.3,2.75,32,2.6,2.41,3.4,3.26,2.95,2.76,21,2.05,1.96,1.86,1.8,17,0,1.77,1.71,2.1,2.01
E2,21/11/09,Yeovil,Charlton,1,1,D,1,0,H,S Hooper,9,10,2,4,11,14,3,12,2,2,0,1,3.3,3.2,2.25,3.1,3.2,2.1,3,3.2,2.2,2.8,3.1,2.2,3.2,3.4,2.2,3.1,3.25,2.15,2.87,3.3,2.1,3,3.25,2.2,3,3.3,2.25,3.1,3.3,2.25,32,3.32,3.08,3.47,3.27,2.27,2.19,21,2.09,1.99,1.83,1.77,17,0,2.38,2.26,1.67,1.57
E2,24/11/09,Charlton,Bristol Rvs,4,2,H,2,1,H,S Cook,15,6,8,3,17,16,5,5,3,5,0,0,1.73,3.5,5,1.65,3.4,4.75,1.65,3.5,4.75,1.65,3.3,4.4,1.73,3.5,5,1.65,3.5,4.75,1.73,3.5,5,1.62,3.4,5.5,1.7,3.4,5,1.67,3.5,5.5,37,1.77,1.68,3.88,3.51,5.59,4.96,27,1.97,1.85,1.98,1.89,20,-0.75,1.96,1.92,1.99,1.95
E2,24/11/09,Colchester,Stockport,2,0,H,2,0,H,P Gibbs,15,15,9,10,10,6,6,6,1,1,0,0,1.53,3.75,7,1.45,3.6,7,1.5,3.75,6,1.5,3.7,5,1.5,4,7,1.5,3.6,6.5,1.5,4,7,1.5,3.75,6,1.44,4,7,1.44,4,7.5,38,1.53,1.49,4.31,3.84,7.8,6.76,28,1.99,1.89,1.93,1.86,20,-1,1.88,1.84,2.09,2.01
E2,24/11/09,Exeter,Millwall,1,1,D,0,1,A,S Hooper,5,7,3,2,8,16,7,5,3,4,1,0,2.88,3.3,2.4,2.65,3.25,2.35,2.65,3.25,2.4,2.5,3.1,2.4,3,3.25,2.38,2.55,3.25,2.5,3,3.2,2.4,2.75,3.2,2.38,2.62,3.3,2.5,2.75,3.25,2.5,36,3,2.74,3.45,3.26,2.58,2.44,26,2.08,1.99,1.86,1.78,19,0,2.1,1.96,1.85,1.73
E2,24/11/09,Gillingham,Yeovil,1,0,H,1,0,H,P Miller,12,8,10,4,9,15,8,4,2,4,0,1,2.05,3.3,3.6,2,3.3,3.25,2.05,3.25,3.25,2.1,3.1,3,2.1,3.25,3.6,2,3.25,3.4,2.05,3.3,3.6,2,3.25,3.5,2,3.3,3.6,2.05,3.3,3.6,37,2.1,2,3.59,3.33,4.1,3.55,27,2.14,2.02,1.82,1.74,20,-0.5,2.07,2.01,1.93,1.86
E2,24/11/09,Hartlepool,Southampton,1,3,A,1,1,D,N Swarbrick,12,10,6,7,8,18,8,3,1,3,1,0,2.9,3.3,2.4,2.75,3.2,2.3,2.75,3.2,2.35,2.6,3.1,2.3,2.9,3.3,2.4,2.7,3.25,2.35,3,3.2,2.4,2.75,3.25,2.38,2.9,3.2,2.38,2.9,3.25,2.38,37,3.21,2.87,3.45,3.27,2.4,2.34,27,2.05,1.9,1.9,1.84,19,0,2.29,2.01,1.73,1.64
E2,24/11/09,Leeds,Leyton Orient,1,0,H,0,0,D,D Foster,11,10,5,5,12,13,4,3,1,0,0,0,1.33,4.75,10,1.3,4.25,9.25,1.3,4.5,9,1.3,4.2,8,1.3,5,10,1.28,4.5,10,1.3,5,11,1.29,4.5,10,1.3,4.8,10.5,1.33,4.5,10,38,1.33,1.3,5.45,4.73,12.7,10.03,28,1.75,1.71,2.25,2.06,20,-1.5,2,1.9,2.03,1.95
E2,24/11/09,Milton Keynes Dons,Carlisle,3,4,A,2,3,A,G Ward,12,10,8,5,16,17,5,4,1,3,0,1,1.67,3.6,5.5,1.6,3.25,5.5,1.6,3.5,5.25,1.6,3.4,4.6,1.62,3.6,6,1.6,3.5,5.25,1.67,3.5,5.5,1.57,3.6,5.5,1.7,3.4,5,1.62,3.5,6,38,1.74,1.63,3.76,3.53,6,5.41,28,1.96,1.87,1.97,1.87,20,-0.75,1.9,1.86,2.03,2.01
E2,24/11/09,Norwich,Brighton,4,1,H,2,0,H,K Hill,13,4,9,2,14,15,8,7,2,4,0,0,1.6,3.8,5.75,1.6,3.45,5,1.6,3.5,5.25,1.55,3.5,4.8,1.62,3.6,6,1.55,3.75,5.25,1.61,3.8,5.5,1.57,3.6,5.5,1.62,3.4,6,1.62,3.75,5.5,37,1.65,1.6,4.05,3.65,6.4,5.52,27,1.86,1.76,2.1,2,19,-0.75,1.8,1.78,2.15,2.1
E2,24/11/09,Swindon,Huddersfield,2,1,H,1,1,D,A Penn,6,10,3,4,2,12,5,7,0,0,0,0,2.9,3.3,2.4,2.55,3.2,2.45,2.75,3.1,2.4,2.5,3.1,2.4,2.9,3.3,2.4,2.55,3.25,2.5,3,3.2,2.4,2.75,3.25,2.38,2.8,3.2,2.4,2.88,3.3,2.38,36,3.2,2.84,3.35,3.24,2.5,2.38,27,1.95,1.88,1.98,1.86,18,0,2.27,2.03,1.77,1.65
E2,24/11/09,Tranmere,Southend,2,0,H,1,0,H,D Webb,10,7,7,2,16,5,7,8,1,3,0,0,2.63,3.25,2.63,2.4,3.2,2.6,2.55,3.2,2.55,2.4,3.1,2.5,2.62,3.3,2.6,2.5,3.25,2.55,2.7,3.1,2.7,2.5,3.2,2.6,2.7,3.1,2.5,2.6,3.3,2.6,38,2.91,2.62,3.32,3.21,2.7,2.57,28,2.1,2,1.86,1.77,19,0,2.04,1.86,1.93,1.8
E2,24/11/09,Walsall,Oldham,3,0,H,2,0,H,A Woolmer,7,7,4,2,7,8,5,4,3,2,0,1,2.25,3.3,3.2,2.15,3.3,2.9,2.2,3.2,3,2.2,3.1,2.8,2.2,3.3,3.25,2.2,3.3,2.9,2.3,3.2,3.2,2.2,3.25,3,2.2,3.25,3.1,2.25,3.25,3.1,38,2.41,2.24,3.42,3.25,3.3,3.06,28,2.1,2.01,1.83,1.76,19,0,1.73,1.58,2.29,2.12
E2,24/11/09,Wycombe,Brentford,1,0,H,0,0,D,K Stroud,9,3,3,1,18,15,10,5,1,3,0,1,2.6,3.25,2.7,2.4,3.2,2.6,2.4,3.2,2.7,2.4,3.1,2.5,2.6,3.3,2.62,2.35,3.25,2.7,2.6,3.2,2.75,2.38,3.25,2.75,2.5,3.25,2.7,2.5,3.3,2.7,37,2.82,2.52,3.35,3.23,2.9,2.67,27,2.14,2.03,1.82,1.74,18,0,2,1.82,1.98,1.85
E2,01/12/09,Brentford,Colchester,1,0,H,1,0,H,G Scott,8,13,3,7,9,11,7,7,0,2,0,0,2.8,3.4,2.4,2.65,3.25,2.35,2.65,3.25,2.4,2.5,3.1,2.4,2.8,3.4,2.4,2.6,3.25,2.45,2.87,3.2,2.5,2.75,3.25,2.38,2.8,3.25,2.4,2.88,3.3,2.4,35,3.04,2.76,3.61,3.27,2.5,2.4,26,2,1.94,1.95,1.81,20,0,2.21,2.03,1.78,1.73
E2,01/12/09,Brighton,Charlton,0,2,A,0,2,A,G Ward,7,10,2,5,15,13,12,3,3,4,0,0,3.25,3.3,2.2,2.9,3.2,2.2,3.2,3.2,2.1,2.8,3.1,2.2,3,3.5,2.25,3.1,3.3,2.1,3.3,3.3,2.2,3,3.25,2.2,3,3.3,2.25,3,3.4,2.25,35,3.46,3.11,3.59,3.3,2.25,2.18,26,1.88,1.82,2.04,1.92,21,0,2.3,2.23,1.62,1.58
E2,01/12/09,Bristol Rvs,Exeter,1,0,H,1,0,H,A Penn,7,13,3,5,7,5,6,10,0,0,0,0,1.83,3.5,4.33,1.8,3.35,3.85,1.83,3.3,4,1.8,3.2,3.7,1.91,3.4,4,1.85,3.25,4,1.91,3.4,4,1.83,3.3,4,1.85,3.4,4,1.83,3.5,4.2,35,1.95,1.85,3.66,3.36,4.85,4.05,26,1.81,1.74,2.2,2.01,21,0,1.41,1.35,3.5,2.95
E2,01/12/09,Carlisle,Hartlepool,3,2,H,1,1,D,A Taylor,11,7,8,4,7,7,5,4,1,0,0,0,2,3.4,3.7,2,3.25,3.3,2,3.25,3.4,2,3.2,3.1,2,3.4,3.75,2,3.25,3.4,2,3.3,3.8,2,3.3,3.4,2,3.4,3.5,2,3.3,3.75,36,2.11,2,3.52,3.32,3.97,3.54,27,1.95,1.85,1.98,1.9,20,0,1.5,1.44,2.75,2.57
E2,01/12/09,Huddersfield,Tranmere,3,3,D,1,1,D,N Swarbrick,19,8,10,7,7,11,10,5,0,1,0,0,1.36,4.5,9,1.35,4,8.25,1.36,4.2,8,1.4,3.9,6,1.36,4.5,9,1.35,4.2,8.5,1.36,4.6,9,1.36,4.33,7.5,1.33,4.5,9,1.4,4.33,8,36,1.4,1.36,4.98,4.38,10.3,8.36,26,1.73,1.67,2.26,2.1,21,0,1.12,1.09,7.5,6.38
E2,01/12/09,Leyton Orient,Gillingham,3,1,H,2,1,H,A D'Urso,15,15,8,6,13,6,7,2,0,0,0,0,2.3,3.4,3,2.15,3.25,2.95,2.3,3.3,2.75,2.2,3.1,2.8,2.25,3.5,3,2.35,3.25,2.7,2.4,3.3,2.9,2.2,3.25,3,2.25,3.3,3,2.3,3.3,3,35,2.63,2.33,3.5,3.26,3.2,2.89,26,2.05,1.97,1.87,1.79,21,0,1.86,1.7,2.26,2.08
E2,01/12/09,Millwall,Milton Keynes Dons,3,2,H,2,0,H,R East,7,4,5,3,13,16,6,7,0,4,0,0,2.2,3.3,3.25,2.3,3,2.9,2.1,3.2,3.2,2.2,3.1,2.8,2.25,3.3,3.2,2.3,3.2,2.8,2.25,3.2,3.3,2.2,3.25,3,2.25,3.1,3.2,2.3,3.25,3.1,36,2.3,2.22,3.38,3.22,3.61,3.09,25,2.03,1.9,1.92,1.85,19,0,1.65,1.59,2.38,2.22
E2,01/12/09,Oldham,Leeds,0,2,A,0,1,A,C Webster,5,11,0,6,9,8,1,6,2,0,0,0,4.33,3.5,1.83,4,3.3,1.8,3.9,3.3,1.85,4,3.2,1.75,4.33,3.5,1.83,4.2,3.4,1.75,4.5,3.4,1.83,4,3.3,1.83,4.33,3.4,1.8,4.33,3.4,1.85,36,5.59,4.43,3.64,3.41,1.85,1.77,27,2.15,1.98,1.82,1.78,21,0,3.4,3.11,1.35,1.31
E2,01/12/09,Southampton,Wycombe,1,0,H,1,0,H,D Whitestone,17,7,10,3,8,11,3,3,1,2,0,0,1.5,4,7,1.45,3.75,6.5,1.5,3.75,6,1.45,3.8,5.4,1.5,4,7,1.45,3.75,7,1.5,4,7,1.5,4,5.5,1.5,4,6,1.5,4,6.5,35,1.5,1.46,4.76,4,7.5,6.68,26,1.75,1.71,2.26,2.06,21,-1,1.79,1.74,2.19,2.13
