T1,21/05/05,Besiktas,Kayserispor,3,2,H,3,1,H,1.4,3.75,7,1.3,4.55,8,1.3,4.5,7.25,1.45,3.8,5.4,1.4,4.5,5,1.44,4,6.5,1.3,4.5,7.5,1.56,2.1,,,,,,,,,,,,,,
T1,21/05/05,Diyarbakirspor,Rizespor,1,1,D,1,1,D,1.53,3.4,5.5,1.5,3.6,5.9,1.55,3.6,4.8,,,,1.62,3.5,4.5,,,,1.6,3.4,4.8,,,,,,,,,,,,,,,,
T1,21/05/05,Gaziantepspor,Malatyaspor,4,3,H,2,1,H,2,3.2,3.2,1.85,3.4,3.6,1.8,3.4,3.6,1.85,3.2,3.5,1.8,3.4,3.6,2,3.3,3.4,1.8,3.4,3.6,1.66,1.95,1.8,1.75,-0.5,,,,,,,,,,,
T1,21/05/05,Sakaryaspor,A. Sebatspor,4,2,H,2,0,H,1.2,5,11,,,,1.2,5.5,9,1.27,4.5,7,1.3,4.5,7,1.2,5.5,12,,,,1.61,2,,,,,,,,,,,,,,
T1,22/05/05,Denizlispor,Genclerbirligi,1,1,D,0,0,D,2.2,3.25,2.75,2.25,3.2,2.8,2.1,3.25,2.9,2.1,3.2,2.9,2.2,3.25,2.75,2.1,3.3,3.1,2.1,3.25,2.9,1.56,2.1,2.1,1.53,-0.5,,,,,,,,,,,
T1,22/05/05,Fenerbahce,Galatasaray,1,0,H,0,0,D,2.2,3.25,2.75,2.15,3.25,2.95,2.05,3.25,3,2.2,3.1,2.8,2.25,3.2,2.8,2.2,3.2,3,2.05,3.2,3.05,1.66,1.95,2.05,1.56,-0.5,,,,,,,,,,,
T1,22/05/05,Trabzonspor,Samsunspor,3,0,H,0,0,D,1.2,5,11,1.25,4.8,9.5,1.2,5,10,1.25,4.5,9,1.2,5.5,10,1.2,5.5,12,1.2,5,10.5,1.46,2.3,,,,,,,,,,,,,,
T1,29/05/05,A. Sebatspor,Besiktas,2,2,D,2,2,D,6.5,4.2,1.36,7,3.9,1.4,5.5,3.45,1.5,5,3.5,1.5,5,3.75,1.53,7,3.4,1.5,6,4.5,1.35,1.56,2.1,,,,,,,,,,,,,,
T1,29/05/05,Galatasaray,Denizlispor,4,0,H,1,0,H,1.19,5.5,9,1.25,4.8,9.5,1.22,5,9,,,,1.2,5,10,1.22,6,8.5,1.2,5.5,9,1.56,2.1,,,,,,,,,,,,,,
T1,29/05/05,Genclerbirligi,Gaziantepspor,2,1,H,1,0,H,1.57,3.5,5,1.7,3.3,4.5,1.7,3.4,4,1.75,3.4,3.5,1.57,3.6,4.5,1.8,3.4,4,1.8,3.4,3.6,1.56,2.1,1.7,1.84,-0.5,,,,,,,,,,,
T1,29/05/05,Istanbulspor,Trabzonspor,0,5,A,0,3,A,,,,10.5,5.5,1.2,9,5,1.22,7,4.8,1.27,10,5,1.2,9,4.75,1.29,10,6,1.16,1.56,2.1,,,,,,,,,,,,,,
T1,29/05/05,Kayserispor,Ankaraspor,0,0,D,0,0,D,1.8,2.87,4.5,1.75,3.15,4.5,1.55,3.5,5,,,,1.91,2.88,4,1.85,3,4.33,1.65,3.4,4.5,1.61,2,,,,,,,,,,,,,,
T1,29/05/05,Konyaspor,Fenerbahce,4,2,H,4,1,H,,,,3.45,3.35,1.9,3.3,3.25,1.9,3.4,3.2,1.9,3.4,3.25,1.91,3.5,3.6,1.85,3.1,3.4,1.95,1.61,2,1.64,1.9,-0.5,,,,,,,,,,,
T1,29/05/05,Malatyaspor,Sakaryaspor,4,2,H,1,1,D,3,3.39,2,,,,2.6,3.7,2.1,,,,2.8,3.6,2,2.88,3.6,2.1,,,,,,,,,,,,,
T1,29/05/05,Rizespor,Ankaragucu,1,2,A,1,0,H,2.25,2.87,3,1.7,3.3,4.5,1.7,3.4,4,,,,1.91,3.25,3.4,1.83,3.25,4,1.8,3.5,3.5,,,1.7,1.84,-0.5,,,,,
T1,29/05/05,Samsunspor,Diyarbakirspor,0,1,A,0,0,D,2.79,3.75,2,,,,2.6,3.7,2.1,,,,2.6,3.5,2.2,3,3.75,2,,,,,,1.53,2.1,-0.5,,,,,
