Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E1,20/12/03,Sunderland,Wimbledon,2,1,H,1,1,D,M Warren,14,5,8,3,13,8,7,2,3,2,1,0,1.444,3.75,6.5,1.42,3.95,6.8,1.4,3.4,6,1.533,3.5,5.5,1.44,3.75,6.5,1.44,3.75,6.5,1.4,3.75,7,1.85,1.85,1.85,1.95,1.85,2,-1,1.9,1.95,-1.25,2.05,1.8,-1.25
E1,20/12/03,Walsall,West Ham,1,1,D,0,1,A,S Mathieson,8,8,4,5,10,4,8,4,1,0,0,1,2.8,3.25,2.2,2.85,3.25,2.25,2.5,2.9,2.3,2.75,3.25,2.2,2.8,3.2,2.25,2.8,3.2,2.25,2.75,3.2,2.25,1.95,1.75,2,1.8,1.8,2.05,0.25,1.95,1.9,0.25,1.8,2.05,0.25
E1,20/12/03,Watford,Stoke,1,3,A,1,1,D,A Butler,9,13,5,10,11,19,3,2,3,1,0,1,2,3.25,3.25,2,3.25,3.35,1.9,3,3.1,1.727,3.2,4.333,2,3.25,3.25,2,3.25,3.25,1.9,3.1,3.6,1.85,1.85,2,1.8,2,1.85,-0.5,1.95,1.9,-0.5,2.025,1.825,-0.5
E1,21/12/03,Ipswich,Norwich,0,2,A,0,1,A,A Kaye,20,6,9,2,9,17,7,2,1,1,0,0,2.2,3.25,2.8,2.15,3.25,3,2.1,3,2.8,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3,3.2,1.85,1.85,1.85,1.95,1.85,2,-0.25,1.8,2.05,-0.25,1.925,1.925,-0.25
E1,26/12/03,Cardiff,Walsall,0,1,A,0,0,D,P Crossley,19,5,7,2,11,11,5,4,0,1,0,0,1.8,3.25,4,1.75,3.3,4.4,1.7,3.1,3.8,1.667,3.4,4.333,1.67,3.4,4.5,1.7,3.25,4.5,1.61,3.3,5,1.85,1.85,1.9,1.9,2,1.85,-0.75,,,,1.85,2,-0.5
E1,26/12/03,Coventry,Sheffield United,0,1,A,0,0,D,C Penton,16,6,6,1,23,15,6,4,2,2,0,0,2.6,3.2,2.4,2.55,3.25,2.5,2.4,2.9,2.4,2.375,3.2,2.6,2.62,3.2,2.38,2.6,3.2,2.4,2.5,2.9,2.62,1.85,1.85,2,1.8,1.95,1.9,0,1.85,2,0,1.95,1.9,0
E1,26/12/03,Crewe,Burnley,3,1,H,1,0,H,T Parkes,7,19,5,10,7,13,4,13,0,0,0,0,1.909,3.25,3.5,1.95,3.25,3.5,1.9,3.1,3,1.909,3.4,3.25,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.85,1.85,1.8,2,1.95,1.9,-0.5,,,,2.05,1.8,-0.5
E1,26/12/03,Crystal Palace,Millwall,0,1,A,0,1,A,P Walton,13,3,9,2,12,14,12,0,0,3,0,0,2.375,3.2,2.625,2.38,3.25,2.7,2.2,3,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.2,2.8,2.25,3.1,2.8,1.9,1.79,2,1.8,1.8,2.05,0,1.9,1.95,-0.25,1.825,2.025,0
E1,26/12/03,Gillingham,Watford,1,0,H,0,0,D,I Williamson,9,7,5,3,25,13,14,2,3,1,0,0,1.909,3.25,3.5,2.1,3.25,3.25,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.1,3.3,1.85,1.85,1.9,1.9,1.8,2.05,-0.25,,,,1.75,2.1,-0.25
E1,26/12/03,Norwich,Nott'm Forest,1,0,H,1,0,H,K Hill,14,21,10,12,14,16,7,3,0,0,0,0,1.615,3.4,5,1.65,3.35,5.1,1.6,3.3,4,1.615,3.25,5,1.57,3.4,5.5,1.57,3.4,5.5,1.61,3.3,5,1.85,1.85,1.85,1.95,1.8,2.05,-0.75,1.8,2.05,-0.25,1.85,2,-0.75
E1,26/12/03,Reading,Wimbledon,0,3,A,0,2,A,P Taylor,9,10,4,5,11,9,6,4,0,2,0,0,1.444,3.75,6.5,1.44,3.75,7.5,1.45,3.5,5,1.4,4,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.4,3.75,7,1.79,1.9,1.85,1.95,2,1.85,-1.25,1.9,1.95,-0.75,1.825,2.025,-1
E1,26/12/03,Stoke,Preston,1,1,D,0,0,D,E Evans,10,5,4,2,10,14,13,5,1,3,0,1,2.3,3.2,2.7,2.38,3.25,2.7,2.2,3,2.6,2.375,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.4,3.1,2.6,1.75,1.95,1.95,1.85,1.8,2.05,0,1.9,1.95,-1,1.9,1.95,0
E1,26/12/03,Sunderland,Bradford,3,0,H,1,0,H,L Mason,20,2,9,1,19,15,3,6,2,1,0,0,1.5,3.5,6,1.55,3.4,6.25,1.55,3.3,4.5,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.57,3.3,5.5,1.95,1.75,1.95,1.85,1.95,1.9,-1,1.85,2,0,1.95,1.9,-1
E1,26/12/03,West Brom,Derby,1,1,D,0,0,D,G Cain,6,12,4,5,8,5,4,8,0,0,0,0,1.444,3.75,6.5,1.5,3.65,6.5,1.5,3.4,4.7,1.571,3.25,5.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.85,1.85,2,1.8,1.95,1.9,-1,2.1,1.75,-1,1.95,1.9,-1
E1,26/12/03,West Ham,Ipswich,1,2,A,0,0,D,B Knight,14,8,3,4,10,11,4,2,2,1,0,0,1.909,3.25,3.5,2.05,3.25,3.25,2,2.9,3,1.909,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3,3.4,1.79,1.9,1.85,1.95,1.8,2.05,-0.25,2,1.85,-1,2.05,1.8,-0.5
E1,26/12/03,Wigan,Rotherham,1,2,A,0,0,D,M Cowburn,13,5,9,5,15,15,7,0,2,2,0,0,1.615,3.4,5,1.7,3.35,4.75,1.65,3.1,4,1.615,3.25,5,1.67,3.4,4.5,1.66,3.4,4.5,1.61,3.3,5,1.85,1.85,2,1.8,1.9,1.95,-0.75,1.9,1.95,-0.75,1.95,1.9,-0.75
E1,28/12/03,Bradford,Coventry,1,0,H,1,0,H,C Boyeson,8,14,5,4,13,13,1,10,4,3,0,0,2.62,3.2,2.37,2.6,3.3,2.4,2.4,3,2.3,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.2,2.3,2,1.71,1.95,1.85,2.05,1.8,0,2.1,1.75,0,1.95,1.9,0
E1,28/12/03,Burnley,Stoke,0,1,A,0,0,D,D Gallagher,9,8,4,4,15,13,9,4,2,2,0,1,2,3.25,3.25,1.95,3.3,3.4,1.9,3,3.1,2.2,3.25,2.75,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4,1.71,2,1.85,1.95,1.8,2.05,-0.25,1.75,2.1,-0.25,1.8,2.05,-0.25
E1,28/12/03,Derby,Norwich,0,4,A,0,0,D,G Laws,10,16,4,10,15,21,5,10,2,2,0,0,2.62,3.2,2.37,2.7,3.2,2.35,2.5,2.9,2.3,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2.05,1.75,0,1.75,2.1,0.25,2.05,1.8,0
E1,28/12/03,Ipswich,Crystal Palace,1,3,A,1,0,H,S Tomlin,14,14,7,10,14,18,5,5,2,2,0,0,1.5,3.5,6,1.6,3.4,5.5,1.55,3.3,4.5,1.5,3.4,6,1.57,3.4,5.5,1.57,3.4,5.5,1.61,3.5,4.5,1.85,1.85,1.75,2.05,2.05,1.75,-1,1.9,1.95,-0.75,1.85,2,-0.75
E1,28/12/03,Millwall,Gillingham,1,2,A,0,1,A,P Armstrong,13,8,6,6,9,14,8,3,1,1,0,0,1.8,3.25,4,1.8,3.4,4,1.8,3,3.5,1.73,3.5,3.75,1.8,3.25,4,1.8,3.25,4,2,3.2,3.2,1.9,1.79,2,1.8,1.85,2,-0.5,2,1.85,-0.5,1.85,2,-0.5
E1,28/12/03,Nott'm Forest,West Ham,0,2,A,0,1,A,R Beeby,12,15,7,12,12,11,5,6,2,0,0,0,2.62,3.2,2.37,2.65,3.2,2.4,2.5,2.9,2.3,2.75,3.2,2.25,2.62,3.25,2.38,2.75,3.25,2.25,2.62,3.1,2.37,1.9,1.79,2,1.8,2.05,1.8,0,2.05,1.8,0,2.05,1.8,0
E1,28/12/03,Preston,Crewe,0,0,D,0,0,D,R Pearson,24,10,7,2,9,4,7,7,1,0,0,0,1.72,3.5,4,1.7,3.5,4.3,1.65,3.1,4,1.57,3.5,5,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.4,4.33,1.79,1.9,1.8,2,1.95,1.9,-0.75,1.95,1.9,-0.75,2,1.85,-0.75
E1,28/12/03,Rotherham,Sunderland,0,2,A,0,2,A,C Foy,5,11,1,5,17,11,4,5,3,2,0,0,2.5,3.2,2.5,2.5,3.25,2.5,2.4,2.9,2.4,2.38,3.2,2.6,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,2,1.71,2,1.8,1.92,1.92,0,2,1.85,0,1.9,1.95,0
E1,28/12/03,Sheffield United,Wigan,1,1,D,1,1,D,M Warren,8,13,4,6,14,18,7,3,2,0,0,0,1.72,3.5,4,1.83,3.4,3.75,1.7,3.1,3.8,1.91,3.25,3.4,1.8,3.4,3.75,1.8,3.4,3.75,1.72,3.4,4,1.85,1.85,1.9,1.9,1.8,2.05,-0.5,2.05,1.8,-0.75,1.8,2.05,-0.5
E1,28/12/03,Walsall,Reading,1,1,D,1,0,H,A Bates,7,11,2,7,16,7,6,12,1,0,0,0,2.2,3.25,2.8,2.35,3.2,2.75,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3,1.95,1.75,1.95,1.85,1.8,2.05,0,2,1.85,-0.25,1.9,1.95,-0.25
E1,28/12/03,Watford,Cardiff,2,1,H,0,0,D,M Thorpe,14,11,8,10,17,5,5,4,2,2,0,0,2.37,3.2,2.62,2.55,3.15,2.55,2.4,2.9,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5,1.85,1.85,2,1.8,1.85,2,0,,,,1.8,2.05,0
E1,30/12/03,Wimbledon,West Brom,0,0,D,0,0,D,P Walton,14,8,7,3,8,19,4,3,0,2,0,0,4,3.5,1.72,5,3.4,1.65,4.2,3.2,1.6,4.33,3.2,1.73,4.5,3.4,1.67,4.5,3.4,1.67,5,3.3,1.61,1.79,1.9,1.95,1.85,1.9,1.95,0.75,2.05,1.8,-0.25,2.05,1.8,0.5
E1,09/01/04,West Brom,Walsall,2,0,H,0,0,D,B Knight,14,9,7,3,13,11,5,1,1,0,0,0,1.66,3.5,5,1.67,3.4,4.75,1.65,3.1,4,1.62,3.25,5,1.62,3.4,5,1.62,3.4,5,1.66,3.3,4.5,1.9,1.79,2.05,1.75,1.95,1.9,-0.75,2,1.85,-0.75,2.025,1.825,-0.75
E1,10/01/04,Cardiff,Rotherham,3,2,H,3,2,H,A Marriner,18,4,8,3,4,17,5,2,1,3,0,0,1.9,3.25,3.5,2.05,3.2,3.3,2,3,2.9,1.83,3.2,3.75,2,3.25,3.25,2,3.2,3.3,2,3,3.4,1.85,1.85,1.9,1.9,2.05,1.8,-0.5,1.9,1.95,-0.5,2.1,1.75,-0.5
E1,10/01/04,Coventry,Watford,0,0,D,0,0,D,M Pike,13,11,6,5,6,9,12,6,0,1,0,0,2,3.25,3.25,2,3.25,3.4,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.2,3.3,2.1,3.1,3.1,1.9,1.79,2.05,1.75,1.8,2.05,-0.25,2.05,1.8,-0.5,2.075,1.775,-0.5
E1,10/01/04,Crewe,Wimbledon,1,0,H,0,0,D,B Curson,13,27,7,12,8,8,0,6,1,0,0,0,1.66,3.4,4.5,1.67,3.4,4.75,1.65,3.1,4,1.67,3.25,4.5,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5,1.75,1.95,1.8,2,1.95,1.9,-0.75,2,1.85,-0.75,1.85,2,-0.5
E1,10/01/04,Crystal Palace,Burnley,0,0,D,0,0,D,A Wiley,14,6,6,5,10,9,7,5,0,1,0,0,1.8,3.25,4,1.9,3.25,3.75,1.85,3,3.3,1.8,3.4,3.6,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.2,3.75,1.79,1.9,1.95,1.85,1.9,1.95,-0.5,1.95,1.9,-0.5,1.9,1.95,-0.5
E1,10/01/04,Gillingham,Sheffield United,0,3,A,0,1,A,J P Robinson,13,13,5,6,14,10,3,4,2,1,0,0,2.8,3.25,2.4,2.6,3.2,2.45,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2,1.85,0,2,1.85,0,1.925,1.925,0
E1,10/01/04,Norwich,Bradford,0,1,A,0,1,A,K Friend,13,11,3,7,15,16,6,8,1,4,0,0,1.36,4,7.5,1.4,4,7.5,1.35,3.8,6.2,1.33,4,8,1.36,4,7.5,1.36,4,7.5,1.33,4,8,1.71,2,1.8,2,1.85,2,-1.25,1.9,1.95,-1.25,1.95,1.9,-1.25
E1,10/01/04,Reading,Ipswich,1,1,D,0,0,D,M Ryan,9,11,6,3,6,9,5,6,0,2,0,0,2.37,3.2,2.62,2.45,3.2,2.6,2.35,3,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.5,3.25,2.4,1.9,1.8,1.95,1.85,1.85,2,0,1.9,1.95,0,1.775,2.075,0
E1,10/01/04,Stoke,Derby,2,1,H,1,1,D,A Kaye,10,12,5,7,13,15,6,1,2,2,0,0,1.8,3.25,4,1.77,3.3,4.3,1.75,3.1,3.6,1.73,3.4,4,1.8,3.25,4,1.8,3.25,4,1.72,3.25,4.2,1.85,1.85,2,1.8,2.05,1.8,-0.75,2.1,1.75,-0.75,2,1.85,-0.5
E1,10/01/04,Sunderland,Nott'm Forest,1,0,H,1,0,H,M Atkinson,11,5,5,0,10,11,7,2,1,1,0,0,1.61,3.4,5,1.67,3.4,4.75,1.6,3.2,4.2,1.62,3.25,5,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5,1.95,1.75,2,1.8,1.95,1.9,-0.75,2.05,1.8,-0.75,2.025,1.825,-0.75
E1,10/01/04,West Ham,Preston,1,2,A,1,0,H,M Warren,6,6,2,5,12,13,7,9,2,5,0,0,1.72,3.25,4.33,1.75,3.3,4.5,1.7,3.1,3.8,1.73,3.4,4,1.73,3.4,4.2,1.73,3.4,4.2,1.72,3.25,4.2,1.71,2,1.9,1.9,1.75,2.1,-0.5,2.05,1.8,-0.75,1.85,2,-0.5
E1,10/01/04,Wigan,Millwall,0,0,D,0,0,D,E Ilderton,11,8,5,5,9,16,8,6,1,4,0,0,1.83,3.25,3.75,1.95,3.25,3.6,1.9,3.1,3,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.2,3.6,1.9,3.2,3.5,1.85,1.85,2,1.8,1.95,1.9,-0.5,2.05,1.8,-0.5,1.9,1.95,-0.5
E1,17/01/04,Bradford,Cardiff,0,1,A,0,0,D,C Webster,14,14,4,5,19,17,5,1,2,2,0,1,2.5,3.2,2.5,2.6,3.2,2.5,2.4,2.9,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2,1.85,0,2,1.85,0,1.875,1.975,0
E1,17/01/04,Burnley,West Brom,1,1,D,0,0,D,N Miller,7,10,2,6,13,16,3,3,2,2,0,1,3,3.25,2.1,3.2,3.2,2.1,2.9,3,2,2.75,3.25,2.2,3,3.25,2.1,3,3.25,2.1,3.2,3.2,2,1.85,1.85,2,1.8,1.95,1.9,0.25,1.85,2,0.25,1.925,1.925,0.25
E1,17/01/04,Derby,Gillingham,2,1,H,1,0,H,K Wright,19,7,12,5,12,18,10,3,0,4,0,2,2.25,3.25,2.75,2.35,3.25,2.75,2.2,3,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.79,1.9,1.85,1.95,2.05,1.8,-0.25,2,1.85,-0.25,2.1,1.75,-0.25
E1,17/01/04,Ipswich,Crewe,6,4,H,2,1,H,D Crick,22,15,15,10,13,7,7,3,0,0,0,0,1.61,3.4,5,1.65,3.4,5,1.65,3.1,4,1.62,3.5,4.5,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5,1.65,2.05,1.85,1.95,1.95,1.9,-0.75,1.8,2.05,-0.75,1.85,2,-0.75
E1,17/01/04,Millwall,Sunderland,2,1,H,1,1,D,G Cain,13,7,7,5,7,12,12,3,0,2,0,0,2.4,3.2,2.6,2.5,3.1,2.65,2.3,3,2.4,2.4,3.25,2.5,2.4,3.2,2.6,2.4,3.2,2.6,2.3,3.2,2.62,1.95,1.75,2.1,1.7,1.85,2,0,1.75,2.1,0,2.05,1.8,-0.25
E1,17/01/04,Nott'm Forest,Reading,0,1,A,0,1,A,M Thorpe,14,9,10,3,16,11,7,4,3,0,0,0,2.37,3.2,2.62,2.35,3.2,2.75,2.2,3,2.6,2.25,3.2,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.4,3.25,2.5,1.85,1.85,2,1.8,2.05,1.8,-0.25,2,1.85,-0.25,2.025,1.825,-0.25
E1,17/01/04,Preston,Wigan,2,4,A,1,2,A,A Leake,13,13,7,8,10,16,8,4,1,2,0,0,1.9,3.25,3.5,2,3.2,3.45,1.9,3,3.1,1.91,3.2,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,1.95,1.75,1.9,1.9,2,1.85,-0.5,1.95,1.9,-0.25,1.875,1.975,-0.25
E1,17/01/04,Rotherham,Norwich,4,4,D,2,3,A,M Jones,12,14,8,10,15,14,8,6,2,0,1,0,2.75,3.25,2.25,2.85,3.2,2.3,2.6,3,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.8,3.1,2.25,1.85,1.85,2.05,1.75,1.8,2.05,0.25,1.85,2,0.25,1.75,2.1,0.25
E1,17/01/04,Sheffield United,West Ham,3,3,D,1,3,A,P Durkin,10,9,7,7,10,17,11,3,0,0,0,0,2.2,3.2,3.25,2.1,3.2,3.2,2,2.9,3,2.1,3.2,3,2,3.25,3.25,2.1,3.2,3.1,2.1,3.2,3,2,1.71,2.05,1.75,1.85,2,-0.25,1.8,2.05,-0.25,1.85,2,-0.25
E1,17/01/04,Walsall,Coventry,1,6,A,1,1,D,L Mason,11,18,6,8,14,10,5,4,2,1,1,0,2.2,3.25,2.8,2.1,3.2,3.2,2.1,2.9,2.9,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2,3.1,3.3,1.9,1.79,2.05,1.75,1.85,2,-0.25,2.05,1.8,-0.25,1.85,2,-0.25
E1,17/01/04,Watford,Crystal Palace,1,5,A,0,3,A,H Webb,14,13,8,11,13,15,6,5,1,2,1,0,2.2,3.25,2.8,2.25,3.2,2.9,2.2,2.9,2.7,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.88,2.1,3.2,3,1.85,1.85,2,1.8,2,1.85,-0.25,2.05,1.8,-0.25,1.925,1.925,-0.25
E1,17/01/04,Wimbledon,Stoke,0,1,A,0,0,D,L Probert,12,18,5,8,20,17,5,7,3,4,0,1,2.5,3.4,2.37,2.65,3.3,2.4,2.6,3,2.2,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.8,3.2,2.2,1.85,1.85,2,1.8,2.05,1.8,0,2,1.85,0,1.9,1.95,0
E1,24/01/04,Bradford,Crystal Palace,1,2,A,1,2,A,M Pike,20,12,11,10,11,9,11,4,0,0,0,0,2.6,3.2,2.4,2.7,3.2,2.4,2.35,3,2.35,2.75,3.2,2.25,2.75,3.25,2.25,2.6,3.2,2.4,2.75,3.2,2.25,1.85,1.85,,,2,1.85,0,2.05,1.8,0,1.925,1.925,0
E1,28/01/04,Derby,Sheffield United,2,0,H,0,0,D,D Crick,14,7,5,2,14,14,4,1,2,1,0,0,2.8,3.25,2.2,3,3.2,2.2,3,3.1,2.1,2.8,3.2,2.2,3.25,3.25,2,3.25,3.25,2,3,3.2,2.1,1.85,1.85,1.85,1.95,1.9,1.95,0.25,1.9,1.95,0.25,1.95,1.9,0.25
E1,31/01/04,Cardiff,Nott'm Forest,0,0,D,0,0,D,P Walton,5,8,1,4,8,13,5,5,1,0,0,0,1.667,3.4,4.5,1.67,3.5,4.75,1.65,3.2,3.9,1.571,3.5,5,1.67,3.4,4.5,1.66,3.4,4.5,1.61,3.3,5,1.85,1.85,1.9,1.9,2,1.85,-0.75,2,1.85,-0.75,1.8,2.05,-0.5
E1,31/01/04,Coventry,Ipswich,1,1,D,1,0,H,T Kettle,13,11,10,4,16,10,12,3,3,1,0,0,2.5,3.2,2.5,2.55,3.25,2.5,2.6,2.8,2.3,2.6,3.2,2.375,2.6,3.2,2.4,2.6,3.2,2.4,2.6,3.1,2.4,1.85,1.85,1.95,1.85,2,1.85,0,2,1.85,0,1.925,1.925,0
E1,31/01/04,Crewe,Millwall,1,2,A,0,1,A,S Tanner,9,13,2,9,6,20,4,7,0,1,0,0,2.25,3.25,2.75,2.2,3.2,3,2.2,2.9,2.7,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,1.9,1.8,1.95,1.85,1.95,1.9,-0.25,1.95,1.9,-0.25,2.05,1.8,-0.25
E1,31/01/04,Crystal Palace,Wimbledon,3,1,H,1,0,H,K Hill,14,5,13,5,13,11,6,3,1,2,0,0,1.571,3.4,5.5,1.6,3.5,5.2,1.6,3.3,4,1.571,3.5,5,1.62,3.4,5,1.61,3.4,5,1.57,3.5,5,1.75,1.95,1.9,1.9,1.77,2.08,-0.75,1.8,2.05,-0.75,1.75,2.1,-0.75
E1,31/01/04,Gillingham,Bradford,1,0,H,1,0,H,D Crick,16,3,12,2,12,11,12,3,0,2,0,1,1.727,3.25,4.333,1.75,3.35,4.3,1.8,3.1,3.4,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.8,3.3,3.75,1.85,1.85,1.95,1.85,2.08,1.77,-0.75,2.05,1.8,-0.75,2.05,1.8,-0.75
E1,31/01/04,Norwich,Sheffield United,1,0,H,0,0,D,B Knight,12,10,6,2,12,11,9,6,1,0,0,0,2.2,3.25,2.8,2.2,3.2,3,2.1,2.9,2.9,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.87,2.1,3.2,3,1.85,1.85,1.95,1.85,1.95,1.9,-0.25,1.95,1.9,-0.25,1.85,2,-0.25
E1,31/01/04,Reading,Derby,3,1,H,2,0,H,M Cowburn,10,11,6,8,13,12,3,7,1,2,0,0,1.615,3.4,5,1.65,3.5,4.75,1.75,3.1,3.6,1.615,3.5,4.5,1.62,3.4,5,1.61,3.4,5,1.57,3.5,5,1.79,1.9,2,1.8,2,1.85,-0.75,1.95,1.9,-0.75,1.825,2.025,-0.5
E1,31/01/04,Stoke,Walsall,3,2,H,2,2,D,P Armstrong,20,10,14,7,7,11,7,5,1,2,0,0,1.727,3.5,4,1.75,3.4,4.25,1.75,3.1,3.6,1.667,3.4,4.333,1.8,3.25,4,1.8,3.25,4,1.83,3.3,3.6,1.95,1.75,2.05,1.75,1.9,1.95,-0.5,1.95,1.9,-0.5,1.9,2,-0.5
E1,31/01/04,West Brom,Watford,3,1,H,1,0,H,P Crossley,7,3,3,2,12,11,8,2,0,0,0,1,1.533,3.5,5.5,1.55,3.5,6,1.55,3.3,4.5,1.571,3.5,5,1.5,3.5,6,1.5,3.5,6,1.5,3.4,6,1.95,1.75,1.95,1.85,2.05,1.8,-1,1.95,1.9,-1,2,1.85,-1
E1,31/01/04,West Ham,Rotherham,2,1,H,1,1,D,G Hegley,19,6,9,3,5,8,7,3,0,1,0,0,1.533,3.5,5.5,1.57,3.45,5.75,1.65,3.1,4,1.533,3.5,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.5,3.4,6,1.79,1.9,1.85,1.95,1.77,2.08,-0.75,1.75,2.1,-0.75,1.95,1.9,-1
E1,31/01/04,Wigan,Burnley,0,0,D,0,0,D,U Rennie,18,6,7,6,11,16,10,4,1,4,0,0,1.615,3.4,5,1.67,3.5,4.75,1.7,3.2,3.7,1.571,3.5,5,1.62,3.4,5,1.61,3.4,5,1.66,3.3,4.5,1.85,1.85,1.9,1.9,1.95,1.9,-0.75,1.95,1.9,-0.75,1.9,1.95,-0.75
E1,07/02/04,Bradford,West Ham,1,2,A,1,0,H,M Halsey,12,16,7,13,9,16,7,13,1,0,0,0,4.333,3.25,1.727,4.15,3.3,1.8,3.2,3.1,1.85,4.333,3.2,1.727,4,3.25,1.8,4,3.25,1.8,3.75,3.3,1.8,1.79,1.9,2,1.8,2,1.85,0.5,1.95,1.9,0.5,2,1.85,0.5
E1,07/02/04,Burnley,Gillingham,1,0,H,0,0,D,P Danson,4,9,2,4,13,14,7,5,1,0,0,0,2.1,3.25,3,2.1,3.3,3.1,2,3,2.9,1.909,3.25,3.4,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,1.85,1.85,1.85,1.95,2.1,1.75,-0.5,2.05,1.8,-0.5,2.1,1.75,-0.5
E1,07/02/04,Derby,Cardiff,2,2,D,0,0,D,M Pike,16,16,8,8,5,4,6,7,0,2,0,0,2.4,3.2,2.6,2.35,3.25,2.7,2.3,2.9,2.5,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,1.75,1.95,1.9,1.9,2.05,1.8,-0.25,1.75,2.1,0,2.05,1.8,-0.25
E1,07/02/04,Ipswich,Wigan,1,3,A,0,2,A,P Taylor,13,20,7,10,4,14,4,8,1,1,0,1,1.909,3.25,4,1.95,3.3,3.5,1.9,3,3.1,1.833,3.2,3.75,1.91,3.25,3.5,1.9,3.25,3.5,2,3.1,3.3,1.75,1.95,1.7,2.1,2,1.85,-0.5,1.95,1.9,-0.5,2.05,1.8,-0.5
E1,07/02/04,Millwall,Stoke,1,1,D,1,1,D,L Cable,8,11,8,11,17,12,3,5,3,1,0,0,1.833,3.25,3.75,1.85,3.3,3.9,1.85,3.1,3.2,1.909,3.25,3.4,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.85,2,-0.5,1.85,2,-0.5,1.85,2,-0.5
E1,07/02/04,Nott'm Forest,Coventry,0,1,A,0,1,A,G Salisbury,10,4,2,2,11,11,9,6,1,0,0,0,2.25,3.25,2.75,2.35,3.25,2.7,2.2,3,2.6,2.2,3.25,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.3,3.1,2.75,1.95,1.75,2.05,1.75,2.05,1.8,-0.25,1.9,1.95,-0.25,1.9,1.95,-0.25
E1,07/02/04,Preston,West Brom,3,0,H,1,0,H,J Winter,13,9,4,4,13,12,9,4,1,1,0,0,2.5,3.2,2.5,2.5,3.2,2.6,2.4,2.9,2.4,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.9,1.79,2,1.8,1.85,2,0,1.85,2,0,1.8,2.05,0
