Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,23/12/06,Arsenal,Blackburn,6,2,H,3,1,H,H Webb,18,11,12,7,14,14,7,6,3,3,0,0,1.33,4.5,9.5,1.3,4.75,8.25,1.33,4.5,9.5,1.33,4.2,8,1.33,4,8,1.33,4.33,8.5,1.3,4.2,8.5,1.33,4.33,8.5,1.33,4.5,8.5,45,1.36,1.33,5,4.45,10,8.7,34,2.05,1.91,1.91,1.82,26,-1.25,1.95,1.9,2.03,1.97
E0,23/12/06,Aston Villa,Man United,0,3,A,0,0,D,S Bennett,11,14,3,10,12,11,6,8,2,2,0,0,5.5,3.6,1.61,5.4,3.45,1.6,5.75,3.6,1.6,4.8,3.6,1.6,5,3.5,1.57,5.5,3.4,1.6,5,3.3,1.61,5,3.5,1.62,5.5,3.5,1.6,45,6.8,5.62,3.75,3.52,1.65,1.6,34,2.13,2.02,1.84,1.7,27,1,1.83,1.8,2.1,2.05
E0,23/12/06,Fulham,West Ham,0,0,D,0,0,D,C Foy,11,13,7,4,17,17,2,7,1,2,0,1,2.37,3.25,2.87,2.3,3.1,2.95,2.3,3.2,3,2.3,3.2,2.7,2.25,3.2,2.75,2.25,3.2,2.88,2.25,3.2,2.75,2.2,3.2,3,2.3,3.25,2.9,44,2.5,2.32,3.34,3.21,3.05,2.89,35,2.3,2.15,1.72,1.62,26,-0.25,2.13,2.07,1.83,1.8
E0,23/12/06,Liverpool,Watford,2,0,H,0,0,D,P Dowd,15,7,10,4,10,17,7,6,0,0,0,0,1.2,6,13,1.2,6,10,1.2,6,13,1.2,5.2,11,1.17,5.5,12,1.2,5.75,11,1.2,5,11,1.22,5,13,1.2,6,12,45,1.23,1.2,6.5,5.59,16,13.07,34,1.83,1.74,2.1,1.98,26,-1.75,1.96,1.88,2.06,1.99
E0,23/12/06,Man City,Bolton,0,2,A,0,2,A,M Riley,5,9,3,3,23,16,8,2,1,3,1,0,2.4,3.25,2.87,2.35,3.1,2.85,2.45,3.2,2.8,2.45,3.1,2.65,2.38,3.2,2.6,2.38,3.2,2.75,2.37,3,2.7,2.38,3.2,2.75,2.35,3.25,2.8,45,2.62,2.43,3.3,3.18,3,2.77,34,2.3,2.19,1.65,1.59,26,0,1.87,1.8,2.1,2.01
E0,23/12/06,Middlesbrough,Charlton,2,0,H,1,0,H,R Styles,16,8,9,6,1,9,11,4,0,1,0,0,1.72,3.4,5,1.7,3.3,4.75,1.72,3.4,5,1.75,3.3,4.2,1.67,3.3,4.5,1.73,3.4,4.33,1.72,3.25,4.2,1.73,3.4,4.33,1.73,3.4,4.5,44,1.78,1.71,3.6,3.37,5.6,4.82,33,2.22,2.09,1.72,1.66,26,-0.75,2.1,2,1.94,1.86
E0,23/12/06,Newcastle,Tottenham,3,1,H,3,1,H,A Wiley,12,17,9,6,12,18,5,5,1,1,0,0,2.5,3.2,2.75,2.35,3.15,2.8,2.4,3.2,2.9,2.4,3.1,2.7,2.38,3.2,2.6,2.38,3.2,2.75,2.4,3.1,2.6,2.5,3.2,2.6,2.35,3.25,2.8,45,2.5,2.42,3.3,3.2,3.05,2.76,34,2.25,2.11,1.72,1.64,26,0,1.83,1.77,2.15,2.03
E0,23/12/06,Portsmouth,Sheffield United,3,1,H,0,1,A,G Poll,13,11,6,6,14,6,6,3,0,2,0,0,1.66,3.6,5,1.6,3.4,5.5,1.65,3.5,5.5,1.65,3.5,4.5,1.67,3.3,4.5,1.67,3.3,5,1.61,3.3,5,1.67,3.25,5,1.65,3.4,5,45,1.75,1.66,3.65,3.43,5.8,5.08,34,2.25,2.07,1.75,1.66,27,-0.75,2.15,2.05,1.9,1.81
E0,23/12/06,Reading,Everton,0,2,A,0,1,A,S Tanner,11,10,7,7,10,6,12,4,0,0,0,0,2.3,3.25,3,2.3,3.1,2.9,2.25,3.2,3.1,2.2,3.1,3,2.2,3.2,2.8,2.25,3.2,2.88,2.1,3.2,3,2.2,3.2,3,2.35,3.25,2.8,45,2.4,2.27,3.27,3.2,3.25,2.97,34,2.3,2.13,1.69,1.62,27,-0.25,2.08,2.04,1.88,1.83
E0,23/12/06,Wigan,Chelsea,2,3,A,1,2,A,M Dean,14,8,6,5,10,10,3,6,3,4,0,0,7.5,4.33,1.4,7.5,4,1.4,8,4.2,1.4,6.5,4,1.4,8,4,1.33,7.5,4,1.4,7,3.75,1.4,7.5,3.75,1.4,7.5,4.35,1.4,45,9.5,7.86,4.5,4.12,1.43,1.39,36,2.18,2.01,1.8,1.72,26,1.25,1.93,1.88,2.01,1.99
E0,26/12/06,Blackburn,Liverpool,1,0,H,0,0,D,R Styles,8,18,4,12,13,6,3,5,3,2,0,0,4.2,3.4,1.83,4,3.35,1.8,4.5,3.3,1.8,4.3,3.4,1.7,4.33,3.2,1.73,4.2,3.25,1.8,4.33,3.3,1.7,3.8,3.4,1.83,4.5,3.4,1.73,47,4.8,4.35,3.6,3.34,1.85,1.78,33,2.25,2.08,1.8,1.67,25,0,3.4,3.16,1.36,1.31
E0,26/12/06,Bolton,Newcastle,2,1,H,1,1,D,H Webb,10,10,7,5,15,14,5,2,3,3,0,0,1.9,3.3,4,1.85,3.25,4,1.95,3.3,3.8,1.9,3.2,3.6,1.8,3.2,4,1.91,3.25,3.75,1.8,3.3,3.75,1.8,3.2,4.33,1.85,3.4,4,47,2.05,1.9,3.4,3.25,4.33,3.91,32,2.25,2.11,1.75,1.64,26,0,1.5,1.4,2.9,2.73
E0,26/12/06,Chelsea,Reading,2,2,D,1,0,H,A Wiley,16,6,5,1,14,9,6,7,1,1,0,0,1.18,6,15,1.18,6,12,1.17,6,15,1.17,5.7,12,1.17,5.5,12,1.17,5.75,15,1.2,5,11,1.2,5.5,12,1.2,6,12,47,1.2,1.18,7,5.91,20,14.38,32,1.82,1.73,2.15,1.99,23,-1.75,1.9,1.86,2.04,2.01
E0,26/12/06,Everton,Middlesbrough,0,0,D,0,0,D,P Dowd,10,7,4,2,12,17,12,2,2,1,0,0,1.83,3.25,4.5,1.75,3.25,4.5,1.8,3.3,4.5,1.8,3.2,4,1.73,3.2,4.33,1.75,3.25,4.5,1.72,3.25,4.2,1.8,3.2,4.33,1.73,3.5,4.5,47,1.87,1.78,3.5,3.3,5,4.48,32,2.25,2.1,1.75,1.66,25,-0.5,1.88,1.84,2.1,2.03
E0,26/12/06,Man United,Wigan,3,1,H,0,0,D,M Riley,17,6,8,3,12,14,8,1,0,0,0,0,1.18,6,15,1.18,6,12,1.17,6,15,1.2,5.2,11,1.2,5,11,1.2,5.75,11,1.22,5,9.5,1.2,5.5,12,1.2,6,12,47,1.22,1.19,6.75,5.75,18,13.59,32,1.73,1.64,2.28,2.11,23,-1.75,1.85,1.82,2.1,2.04
E0,26/12/06,Sheffield United,Man City,0,1,A,0,0,D,M Clattenburg,19,11,13,8,7,9,8,5,2,1,0,0,2.3,3.25,3,2.25,3.15,2.95,2.3,3.25,3,2.2,3.1,3,2.2,3.25,2.75,2.25,3.25,2.88,2.25,3.3,2.62,2.25,3.25,2.88,2.25,3.25,3,47,2.45,2.29,3.35,3.21,3.2,2.92,32,2.35,2.16,1.69,1.62,25,0,1.76,1.67,2.2,2.1
E0,26/12/06,Tottenham,Aston Villa,2,1,H,0,0,D,U Rennie,12,9,10,7,12,14,4,4,1,2,0,0,1.8,3.2,4.75,1.75,3.25,4.5,1.8,3.3,4.5,1.75,3.3,4.2,1.8,3.2,4,1.83,3.2,4.2,1.8,3.3,3.75,1.73,3.4,4.33,1.75,3.4,4.5,47,1.87,1.78,3.5,3.29,5,4.49,32,2.2,2.08,1.8,1.67,25,-0.5,1.85,1.81,2.13,2.06
E0,26/12/06,Watford,Arsenal,1,2,A,1,1,D,M Dean,6,16,3,8,11,6,7,5,2,0,0,0,8,4.2,1.4,7,3.75,1.45,8,4,1.42,6.5,4,1.4,6,3.75,1.44,7.5,3.6,1.44,7,4,1.36,7,3.75,1.44,7,4.35,1.4,46,8.2,7.37,4.35,3.96,1.5,1.42,33,2,1.88,1.92,1.83,25,1.25,2.05,1.97,1.95,1.9
E0,26/12/06,West Ham,Portsmouth,1,2,A,0,2,A,M Atkinson,14,12,7,6,12,13,6,4,2,1,0,0,2.25,3.2,3.1,2.2,3.2,3,2.25,3.3,3,2.3,3.1,2.8,2.2,3.25,2.75,2.25,3.25,2.88,2.2,3.3,2.7,2.38,3.2,2.75,2.25,3.25,3,44,2.38,2.25,3.35,3.21,3.4,3.01,32,2.22,2.1,1.75,1.65,26,-0.25,2.07,2,1.9,1.87
E0,27/12/06,Charlton,Fulham,2,2,D,2,1,H,G Poll,12,15,7,9,14,15,4,9,0,0,0,0,2.5,3.25,2.7,2.4,3.2,2.7,2.5,3.2,2.75,2.4,3.2,2.6,2.5,3.25,2.4,2.4,3.2,2.7,2.37,3.3,2.5,2.38,3.2,2.75,2.5,3.25,2.65,44,2.6,2.45,3.4,3.19,3,2.73,31,2.3,2.17,1.7,1.61,24,0,1.85,1.79,2.1,2
E0,30/12/06,Blackburn,Middlesbrough,2,1,H,1,0,H,M Atkinson,14,8,7,5,16,21,6,3,1,3,0,0,2,3.2,3.75,2,3.2,3.45,1.95,3.25,3.8,2,3.2,3.3,1.8,3.2,4,1.91,3.2,3.75,1.83,3.2,3.75,1.91,3.25,3.75,1.9,3.25,4,46,2.07,1.95,3.35,3.23,4.05,3.75,36,2.2,2.12,1.76,1.64,28,-0.5,2.09,2.02,1.88,1.84
E0,30/12/06,Bolton,Portsmouth,3,2,H,2,1,H,P Walton,12,14,7,7,11,13,8,7,0,1,0,0,2,3.2,3.75,2,3.15,3.55,1.95,3.25,3.8,2,3.2,3.3,1.83,3.2,3.75,2,3.2,3.5,1.9,3.2,3.5,1.91,3.25,3.75,2,3.25,3.6,47,2.07,1.94,3.45,3.23,4.3,3.8,37,2.25,2.1,1.76,1.65,29,-0.5,2.1,2.03,1.88,1.83
E0,30/12/06,Charlton,Aston Villa,2,1,H,0,1,A,R Styles,14,6,8,2,10,10,7,4,2,1,0,1,2.6,3.2,2.62,2.65,3.1,2.5,2.7,3.2,2.5,2.55,3.1,2.55,2.5,3.25,2.4,2.7,3.2,2.4,2.75,3.2,2.25,2.6,3.2,2.5,2.65,3.25,2.5,42,2.77,2.62,3.28,3.17,2.85,2.56,36,2.26,2.14,1.69,1.63,25,0,1.96,1.89,1.99,1.9
E0,30/12/06,Chelsea,Fulham,2,2,D,1,1,D,H Webb,15,11,4,6,14,11,5,5,1,1,0,0,1.14,6.5,21,1.18,6,12,1.17,6.25,15,1.2,5.2,11,1.22,5,10,1.15,6,15,1.16,5.5,12,1.2,5.5,12,1.18,6,15,46,1.22,1.17,7.4,5.86,20,14.67,36,1.75,1.66,2.3,2.09,27,-1.75,1.94,1.86,2.05,2
E0,30/12/06,Everton,Newcastle,3,0,H,1,0,H,D Gallagher,16,7,9,3,7,11,7,12,2,3,0,0,2.1,3.25,3.4,2.1,3.15,3.25,2.1,3.25,3.4,2,3.2,3.3,1.9,3.2,3.5,2,3.2,3.5,2,3.2,3.2,2,3.25,3.4,2.1,3.2,3.4,46,2.25,2.1,3.35,3.2,3.85,3.33,37,2.28,2.13,1.77,1.65,29,-0.25,1.94,1.88,2.01,1.98
E0,30/12/06,Man United,Reading,3,2,H,1,1,D,M Dean,28,7,12,3,9,11,13,4,1,2,0,1,1.2,6,13,1.22,5,12,1.2,5.75,13,1.2,5.2,11,1.2,5,11,1.15,6,15,1.16,5.5,12,1.2,5.5,12,1.18,6,15,45,1.25,1.19,6.25,5.62,17,13.21,36,1.75,1.63,2.3,2.13,26,-1.75,2.07,2,1.91,1.86
E0,30/12/06,Sheffield United,Arsenal,1,0,H,1,0,H,L Mason,11,9,5,4,11,5,5,9,2,3,0,0,6,4,1.5,7,3.7,1.45,6.5,3.8,1.5,5.5,3.8,1.5,5.5,3.5,1.53,7.5,4,1.4,6.5,3.6,1.44,6.5,3.6,1.5,7,3.75,1.5,46,7.25,6.39,4.25,3.75,1.57,1.5,39,2,1.88,1.95,1.84,29,1,1.95,1.88,2.05,1.96
E0,30/12/06,Tottenham,Liverpool,0,1,A,0,1,A,M Halsey,9,10,3,5,5,21,2,3,0,0,0,0,2.6,3.2,2.62,2.6,3.1,2.55,2.6,3.2,2.6,2.55,3.1,2.55,2.6,3.2,2.37,2.6,3.2,2.5,2.5,3.1,2.5,2.5,3.2,2.6,2.7,3.2,2.5,46,2.8,2.62,3.35,3.17,2.7,2.56,37,2.35,2.1,1.7,1.65,27,0,2.08,1.95,1.93,1.85
E0,30/12/06,West Ham,Man City,0,1,A,0,0,D,S Bennett,12,7,6,5,12,15,6,2,1,2,0,0,2.1,3.2,3.5,2.05,3.2,3.3,2.1,3.2,3.4,2.1,3.1,3.2,2,3.2,3.2,2,3.25,3.4,2.2,3.1,2.87,2.25,3.25,2.88,2.1,3.25,3.3,47,2.2,2.06,3.35,3.22,3.85,3.41,37,2.3,2.14,1.73,1.63,29,-0.25,1.85,1.8,2.14,2.06
E0,01/01/07,Fulham,Watford,0,0,D,0,0,D,S Bennett,16,13,4,5,6,17,6,7,1,2,0,1,1.66,3.4,5.5,1.6,3.4,5.55,1.65,3.4,5.5,1.7,3.4,4.3,1.61,3.5,4.5,1.62,3.4,5.25,1.66,3.3,4.5,1.67,3.25,5,1.65,3.5,5,43,1.77,1.67,3.6,3.4,6,5.12,35,2.2,2.06,1.78,1.68,24,-0.75,2.09,2.01,1.9,1.84
E0,01/01/07,Liverpool,Bolton,3,0,H,0,0,D,G Poll,19,1,9,0,18,12,8,8,0,3,0,0,1.61,3.4,6,1.55,3.45,6,1.57,3.6,6,1.6,3.5,5,1.61,3.25,5,1.57,3.5,5.5,1.57,3.5,5,1.62,3.5,5,1.6,3.5,5.5,39,1.65,1.59,3.76,3.51,6.3,5.67,35,2.25,2.09,1.75,1.67,24,-0.75,1.9,1.86,2.05,2
E0,01/01/07,Man City,Everton,2,1,H,0,0,D,U Rennie,11,15,7,5,13,13,4,6,2,3,0,0,2.37,3.2,2.9,2.35,3.15,2.8,2.3,3.1,3.1,2.2,3.1,3,2.25,3.2,2.75,2.38,3.2,2.75,2.2,3.2,2.8,2.2,3.2,3,2.35,3.2,2.9,43,2.47,2.34,3.4,3.19,3.1,2.91,35,2.38,2.17,1.66,1.61,24,0,1.8,1.71,2.19,2.08
E0,01/01/07,Middlesbrough,Sheffield United,3,1,H,1,1,D,C Foy,13,6,7,3,10,11,7,3,2,1,0,0,1.8,3.4,4.5,1.8,3.25,4.25,1.83,3.3,4.25,1.8,3.2,4,1.72,3.2,4.33,1.8,3.25,4.2,1.8,3.3,3.75,1.91,3.25,3.75,1.8,3.4,4.35,42,1.91,1.81,3.5,3.31,5.2,4.31,34,2.34,2.09,1.75,1.66,24,-0.5,1.91,1.86,2.06,2
E0,01/01/07,Newcastle,Man United,2,2,D,1,1,D,R Styles,8,20,8,8,11,10,1,10,1,2,0,0,6.5,3.75,1.53,6,3.55,1.53,6,3.6,1.57,5,3.7,1.55,5.5,3.5,1.53,6,3.5,1.53,6,3.4,1.5,6.5,3.6,1.5,6,3.6,1.55,41,6.95,6,3.97,3.61,1.6,1.55,35,1.96,1.82,2,1.9,26,1,1.85,1.79,2.14,2.04
E0,01/01/07,Portsmouth,Tottenham,1,1,D,1,0,H,A Marriner,15,9,9,7,12,12,10,6,1,4,0,0,2.4,3.2,2.87,2.3,3.05,2.95,2.35,3.1,3,2.3,3.1,2.8,2.1,3.2,3,2.3,3.2,2.8,2.3,3.2,2.62,2.25,3.25,2.88,2.25,3.25,3,43,2.4,2.32,3.4,3.2,3.15,2.93,36,2.17,2.02,1.83,1.72,24,0,1.76,1.7,2.23,2.1
E0,01/01/07,Reading,West Ham,6,0,H,4,0,H,L Mason,18,9,9,3,6,13,3,3,1,0,0,0,2.1,3.2,3.5,2,3.2,3.45,2.05,3.25,3.5,1.9,3.2,3.6,1.9,3.2,3.5,2,3.25,3.4,1.9,3.25,3.4,2,3.25,3.4,2,3.25,3.6,43,2.15,2.02,3.4,3.26,3.75,3.49,35,2.3,2.07,1.75,1.68,25,0,1.55,1.47,2.75,2.52
E0,01/01/07,Wigan,Blackburn,0,3,A,0,1,A,M Clattenburg,14,8,5,5,10,16,5,5,0,5,0,0,2.37,3.2,2.9,2.25,3.15,2.95,2.25,3.2,3,2.2,3.1,3,2.25,3.2,2.75,2.3,3.2,2.8,2.2,3.2,2.8,2.2,3.2,3,2.25,3.25,3,43,2.47,2.29,3.4,3.21,3.25,2.95,35,2.2,2.04,1.77,1.71,24,0,1.8,1.69,2.3,2.12
E0,02/01/07,Arsenal,Charlton,4,0,H,2,0,H,M Riley,16,4,10,2,13,9,8,2,0,1,0,1,1.22,5.5,13,1.22,5.2,12,1.2,5.5,14,1.22,5,10,1.16,5.5,12,1.17,6,13,1.16,5.5,12,1.22,5,12,1.22,5.5,12,41,1.27,1.21,6.2,5.47,17,12.75,32,1.7,1.62,2.35,2.13,22,-1.75,2.12,2.03,1.87,1.83
E0,02/01/07,Aston Villa,Chelsea,0,0,D,0,0,D,P Dowd,4,22,2,12,7,13,5,8,1,3,0,0,6.5,3.75,1.53,6.4,3.6,1.5,6.5,3.75,1.53,5,3.5,1.6,5.5,3.5,1.53,6,3.5,1.53,5.5,3.5,1.53,5,3.5,1.62,6,3.6,1.55,42,7,6.14,3.9,3.62,1.62,1.54,33,2.1,1.93,1.89,1.8,26,1,1.92,1.83,2.1,2.01
E0,13/01/07,Blackburn,Arsenal,0,2,A,0,1,A,C Foy,13,6,7,4,15,5,8,2,4,0,0,1,4.2,3.4,1.83,4.4,3.3,1.75,4.25,3.4,1.8,4,3.2,1.8,3.6,3.25,1.83,4,3.4,1.8,3.75,3.2,1.83,4,3.25,1.83,4.35,3.4,1.8,42,4.5,4.12,3.55,3.35,1.9,1.82,36,2.14,2.01,1.83,1.71,25,0.5,2.13,2.04,1.86,1.81
E0,13/01/07,Bolton,Man City,0,0,D,0,0,D,A Marriner,8,7,4,0,14,13,5,2,2,2,0,0,1.8,3.25,4.75,1.8,3.2,4.35,1.8,3.25,4.5,1.8,3.2,4,1.72,3.2,4.33,1.8,3.25,4.2,1.72,3.2,4.33,1.8,3.2,4.33,1.75,3.25,5,41,1.84,1.77,3.42,3.28,5.1,4.49,34,2.25,2.11,1.76,1.64,24,-0.5,1.81,1.78,2.13,2.07
E0,13/01/07,Charlton,Middlesbrough,1,3,A,1,1,D,M Dean,16,12,9,9,12,15,5,3,3,1,0,0,2.5,3.2,2.75,2.4,3.15,2.75,2.5,3.2,2.75,2.3,3.1,2.8,2.37,3.2,2.6,2.5,3.2,2.6,2.3,3.1,2.75,2.38,3.2,2.75,2.5,3.25,2.65,41,2.62,2.45,3.36,3.19,2.95,2.72,34,2.25,2.07,1.74,1.66,23,0,1.92,1.82,2.05,1.98
E0,13/01/07,Chelsea,Wigan,4,0,H,1,0,H,M Atkinson,12,2,6,1,15,17,7,3,1,3,0,0,1.2,6,13,1.2,5.75,11,1.2,5.75,13,1.2,5.2,11,1.16,5.5,12,1.18,5.5,13,1.16,5.5,12,1.2,5.5,12,1.17,6,15,40,1.23,1.2,6.2,5.63,16,13.11,33,1.75,1.67,2.2,2.05,22,-1.5,1.81,1.76,2.19,2.09
E0,13/01/07,Man United,Aston Villa,3,1,H,3,0,H,H Webb,27,7,17,5,8,15,8,4,1,1,0,0,1.25,5.5,11,1.22,5.5,10,1.25,5.25,11,1.27,4.6,9,1.25,4.5,10,1.22,5.25,11,1.28,4.2,9,1.25,5,10,1.25,5.5,10,40,1.31,1.25,5.75,5.11,15,10.89,35,1.77,1.67,2.23,2.07,25,-1.5,1.98,1.91,2.02,1.93
E0,13/01/07,Sheffield United,Portsmouth,1,1,D,1,0,H,L Probert,6,13,3,6,14,19,2,10,0,2,0,0,2.6,3.2,2.62,2.45,3.15,2.65,2.7,3.2,2.5,2.55,3.1,2.55,2.37,3.2,2.6,2.5,3.2,2.6,2.5,3.1,2.5,2.5,3.2,2.6,2.5,3.25,2.65,40,2.8,2.57,3.31,3.17,2.75,2.59,33,2.23,2.04,1.75,1.68,21,0,1.98,1.89,2,1.9
E0,13/01/07,Watford,Liverpool,0,3,A,0,2,A,M Clattenburg,8,22,4,13,9,10,3,12,0,0,0,0,6.5,3.75,1.53,6.7,3.5,1.5,7,3.75,1.5,5.5,3.8,1.5,6.5,3.6,1.44,6.5,3.6,1.5,6.5,3.6,1.44,6.5,3.6,1.5,7.5,3.8,1.45,41,8,6.92,4,3.75,1.56,1.48,35,2.19,2,1.83,1.73,26,1,2.01,1.9,2,1.93
E0,13/01/07,West Ham,Fulham,3,3,D,1,1,D,G Poll,10,9,7,6,20,21,8,5,3,6,1,0,2.1,3.3,3.4,2.2,3.15,3.05,2.15,3.2,3.3,2.2,3.1,3,2.1,3.2,3,2.1,3.2,3.2,2.1,3.2,3,2.2,3.2,3,2.1,3.25,3.25,41,2.3,2.11,3.3,3.22,3.75,3.3,34,2.21,2.04,1.75,1.68,25,0,1.65,1.52,2.65,2.35
E0,14/01/07,Everton,Reading,1,1,D,0,1,A,M Riley,14,7,7,3,12,17,8,5,2,2,0,0,2,3.2,3.75,2,3.15,3.5,2.05,3.2,3.6,1.9,3.2,3.6,1.9,3.2,3.5,2,3.2,3.5,1.95,3.1,3.5,2,3.25,3.4,1.9,3.4,3.75,40,2.1,1.98,3.35,3.24,3.85,3.62,33,2.14,2.03,1.81,1.69,24,0,1.5,1.44,2.75,2.58
E0,14/01/07,Tottenham,Newcastle,2,3,A,1,1,D,S Bennett,25,12,17,7,8,9,5,3,1,4,0,0,1.8,3.4,4.5,1.75,3.3,4.4,1.8,3.25,4.5,1.75,3.3,4.2,1.8,3.2,4,1.7,3.3,4.75,1.7,3.3,4.33,1.73,3.4,4.33,1.75,3.4,4.5,41,1.85,1.78,3.45,3.32,5,4.48,35,2.15,2.02,1.81,1.71,24,-0.5,1.83,1.8,2.13,2.07
E0,20/01/07,Aston Villa,Watford,2,0,H,0,0,D,P Walton,17,11,6,6,11,20,7,6,2,0,0,0,1.57,3.6,6,1.6,3.4,5.55,1.57,3.5,6.25,1.6,3.5,5,1.62,3.25,5,1.62,3.5,5,1.57,3.3,5.5,1.57,3.5,5.5,1.6,3.5,5.5,48,1.67,1.6,3.65,3.46,6.5,5.56,40,2.16,2.03,1.76,1.7,28,-0.75,1.9,1.85,2.13,2.02
E0,20/01/07,Fulham,Tottenham,1,1,D,0,0,D,M Dean,9,9,3,4,14,16,5,6,3,2,1,0,2.87,3.2,2.4,2.6,3.1,2.55,2.7,3.1,2.55,2.5,3,2.7,2.38,3.2,2.6,2.75,3.2,2.38,2.4,3.1,2.6,2.5,3.2,2.6,2.7,3.2,2.5,46,2.9,2.66,3.25,3.16,2.7,2.5,38,2.12,2,1.81,1.72,24,0,2.18,2.02,1.85,1.78
E0,20/01/07,Liverpool,Chelsea,2,0,H,2,0,H,R Styles,17,11,8,3,10,17,3,7,0,1,0,0,2.87,3,2.5,2.65,3.15,2.45,2.7,3.1,2.6,2.6,3,2.6,2.5,3.2,2.5,2.75,3.1,2.4,2.5,2.9,2.62,2.75,3.2,2.38,2.75,3.1,2.5,46,3,2.71,3.22,3.08,2.75,2.53,40,2.37,2.19,1.69,1.59,25,0,2.02,1.94,1.93,1.86
E0,20/01/07,Man City,Blackburn,0,3,A,0,1,A,P Dowd,13,12,9,5,14,11,6,3,1,3,0,0,2.25,3.2,3.1,2.25,3.15,2.95,2.25,3.2,3.1,2.2,3.1,3,2.1,3.2,3,2.2,3.2,3,2.1,3.1,3.1,2.1,3.2,3.2,2.2,3.25,3.1,48,2.35,2.21,3.3,3.2,3.25,3.08,41,2.24,2.07,1.76,1.66,28,0,1.74,1.64,2.3,2.17
E0,20/01/07,Middlesbrough,Bolton,5,1,H,4,1,H,A Wiley,10,11,5,5,12,13,1,8,1,3,0,1,2.5,3.2,2.75,2.35,3.15,2.8,2.45,3.25,2.7,2.4,3.1,2.7,2.2,3.2,2.8,2.4,3.1,2.75,2.4,3.1,2.6,2.38,3.2,2.75,2.4,3.25,2.75,48,2.55,2.42,3.3,3.18,2.95,2.74,40,2.2,2.09,1.76,1.65,26,0,1.9,1.81,2.09,2
E0,20/01/07,Newcastle,West Ham,2,2,D,1,2,A,U Rennie,14,12,7,7,16,26,10,2,3,4,0,0,1.8,3.4,4.33,1.8,3.25,4.2,1.8,3.3,4.25,1.8,3.2,4,1.73,3.2,4.33,1.91,3.2,3.75,1.8,3.25,3.8,1.8,3.2,4.33,1.84,3.25,4.35,46,1.95,1.82,3.45,3.28,4.55,4.16,38,2.04,1.91,1.94,1.82,27,-0.5,2.05,1.97,2.02,1.88
E0,20/01/07,Portsmouth,Charlton,0,1,A,0,0,D,M Clattenburg,9,8,3,5,9,11,10,7,0,3,0,0,1.57,3.8,5.5,1.5,3.5,6.7,1.55,3.75,6,1.6,3.6,4.8,1.57,3.5,5,1.53,3.6,6,1.57,3.3,5.5,1.57,3.5,5.5,1.53,3.8,6,45,1.6,1.55,3.8,3.59,7,5.97,39,2.02,1.9,1.93,1.83,28,-1,2.08,2.03,1.87,1.82
E0,20/01/07,Reading,Sheffield United,3,1,H,1,0,H,M Halsey,17,4,10,1,12,8,7,2,1,1,0,1,1.83,3.3,4.33,1.75,3.3,4.4,1.85,3.2,4.5,1.8,3.2,4,1.8,3.2,4,1.8,3.25,4.2,1.8,3.1,4,1.8,3.2,4.33,1.85,3.4,4,47,1.87,1.81,3.5,3.28,4.75,4.27,39,2.09,1.98,1.87,1.76,28,-0.5,1.95,1.9,2,1.96
E0,21/01/07,Arsenal,Man United,2,1,H,0,0,D,S Bennett,18,10,11,6,13,11,8,6,1,3,0,0,2.5,3.1,2.8,2.5,3.15,2.6,2.5,3.1,2.8,2.5,3.1,2.6,2.38,3,2.75,2.5,3.1,2.62,2.37,3,2.7,2.38,3.2,2.75,2.5,3.1,2.8,48,2.65,2.51,3.24,3.1,2.9,2.73,41,2.25,2.1,1.74,1.65,27,0,1.85,1.79,2.15,2.01
E0,21/01/07,Wigan,Everton,0,2,A,0,0,D,H Webb,13,8,6,5,11,17,6,6,0,1,0,0,2.5,3.2,2.75,2.4,3.15,2.75,2.5,3.2,2.7,2.55,3.1,2.55,2.5,3.2,2.5,2.5,3.2,2.6,2.4,3.1,2.6,2.5,3.2,2.6,2.5,3.25,2.65,45,2.7,2.51,3.3,3.17,2.85,2.66,38,2.25,2.07,1.76,1.67,24,0,1.92,1.86,2.02,1.94
E0,23/01/07,Watford,Blackburn,2,1,H,1,1,D,D Gallagher,15,15,7,3,14,7,9,6,2,0,0,0,3.4,3.25,2.1,3,3.2,2.2,3.2,3.2,2.2,3.2,3.1,2.1,3.6,3.3,1.83,3.1,3.3,2.1,2.9,3.2,2.15,3.2,3.2,2.1,3.25,3.3,2.1,42,3.6,3.2,3.3,3.22,2.3,2.15,29,2.25,2.1,1.73,1.65,23,0.25,2.03,1.98,1.93,1.88
