Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,,,,,
I1,27/02/05,Inter,Milan,0,1,A,0,0,D,2.62,3,2.75,2.6,2.9,2.7,2.65,2.8,2.75,2.8,2.7,2.5,2.6,2.8,2.62,2.62,2.9,2.8,2.6,2.7,2.7,1.95,1.75,2.2,1.65,2.65,1.39,-0.5,1.94,1.9,0,1.975,1.925,0,,,,,,
I1,27/02/05,Juventus,Siena,3,0,H,1,0,H,1.25,4.5,11,1.25,5,10,1.25,5,10,1.22,4.8,9.5,1.25,4.5,10,1.25,5,10,1.2,5,11,1.79,1.9,1.75,2.05,1.25,3.33,-0.5,1.96,1.88,-1.5,2,1.9,-1.5
I1,27/02/05,Lazio,Parma,2,0,H,1,0,H,2,3,3.5,2,2.95,3.8,2,2.9,3.9,1.9,2.9,3.8,1.91,3,3.75,1.91,3.1,4,1.83,3,4,1.85,1.85,2.1,1.7,2,1.66,-0.5,2.04,1.8,-0.5,2.05,1.85,-0.5
I1,27/02/05,Lecce,Messina,1,0,H,0,0,D,1.8,3,4.33,1.83,3.2,4.2,1.85,3.1,4.4,1.75,3,4.4,1.83,3,4,1.83,3.1,4.33,1.83,2.87,4.33,1.65,2.05,1.65,2.2,1.85,1.82,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5
I1,27/02/05,Palermo,Roma,2,0,H,0,0,D,2.37,3,2.75,2.3,3,3,2.4,2.95,2.95,2.4,2.9,2.7,2.38,3,2.75,2.4,3,2.88,2.3,2.9,2.9,1.95,1.75,2.05,1.75,2.4,1.48,-0.5,1.7,2.14,0,1.7,2.2,0
I1,27/02/05,Reggina,Chievo,1,0,H,1,0,H,1.8,3,4.33,1.85,3,4.4,1.85,3,4.5,1.85,2.8,4.2,1.8,3,4.33,1.85,3,4.5,1.8,3,4.2,2.05,1.65,2.2,1.65,1.85,1.8,-0.5,1.86,1.98,-0.5,1.85,2.05,-0.5
I1,05/03/05,Atalanta,Milan,1,2,A,0,0,D,6.5,3.4,1.5,7.5,3.6,1.45,7.5,3.6,1.45,5,3.4,1.55,6.5,3.25,1.5,6.5,3.6,1.5,7,3.5,1.44,1.71,2,2.3,1.6,1.47,2.12,1.5,1.78,2.06,1,1.8,2.1,1
I1,05/03/05,Roma,Juventus,1,2,A,1,2,A,2.8,3,2.6,2.7,2.9,2.6,2.75,2.9,2.55,2.6,2.8,2.6,2.62,2.88,2.5,2.75,3,2.6,2.62,2.9,2.5,1.79,1.9,2.2,1.65,1.41,2.55,0.5,1.9,1.94,0,1.975,1.925,0
I1,06/03/05,Fiorentina,Reggina,2,1,H,0,0,D,1.9,3.1,3.75,1.85,3.05,4.25,1.9,3,4.2,1.9,2.9,3.8,1.91,3,3.75,1.85,3,4.33,1.9,2.87,4,1.65,2.05,2.1,1.7,3.3,1.18,-1.5,1.84,2,-0.5,1.9,2,-0.5
I1,06/03/05,Inter,Lecce,2,1,H,1,1,D,1.4,4,9,1.35,4.3,8,1.35,4.2,8.25,1.35,4,7,1.36,3.75,8,1.4,4,8.5,1.33,3.75,9,2.25,1.55,1.6,2.3,1.91,1.58,-1.5,2.06,1.78,-1.25,2.125,1.775,-1.25
I1,06/03/05,Livorno,Palermo,2,2,D,0,1,A,2.62,2.8,2.62,2.7,2.75,2.75,2.65,2.75,2.8,2.5,2.7,2.8,2.5,2.75,2.8,2.6,2.88,2.7,2.4,2.75,2.9,1.6,2.15,2.4,1.53,2.65,1.39,-0.5,1.78,2.06,0,1.8,2.1,0
I1,06/03/05,Messina,Lazio,1,0,H,1,0,H,2.37,2.87,2.87,2.5,2.9,2.85,2.4,2.9,2.95,2.3,2.9,2.8,2.25,2.88,3,2.38,2.88,3,2.3,2.8,3,1.75,1.95,2.2,1.65,4.85,1.05,-1.5,2.04,1.8,-0.25,2.05,1.85,-0.25
I1,06/03/05,Parma,Cagliari,3,2,H,2,1,H,1.72,3.2,4.5,1.8,3.05,4.65,1.8,3,4.75,1.75,3.1,4.2,1.73,3.1,4.5,1.73,3.1,5,1.83,3,4,1.85,1.85,1.95,1.85,3,1.22,-1.5,1.92,1.92,-0.75,1.7,2.2,-0.5
I1,06/03/05,Sampdoria,Chievo,1,0,H,0,0,D,1.57,3.25,6,1.6,3.25,6,1.6,3.25,6,1.6,3.2,5,1.57,3.25,5.5,1.6,3.25,6,1.57,3.1,6,1.65,2.05,2.37,1.55,2.5,1.33,-1.5,1.88,1.96,-0.75,1.925,1.975,-0.75
I1,06/03/05,Siena,Brescia,2,3,A,0,2,A,1.9,3.1,3.75,1.9,3.1,4,1.93,3,4,2,2.7,3.8,1.83,3,4,2,2.88,4,1.9,2.87,4,1.65,2.05,2.4,1.53,3.45,1.15,-1.5,2.06,1.78,-0.5,2.1,1.8,-0.5
I1,06/03/05,Udinese,Bologna,0,1,A,0,1,A,1.72,3,5,1.8,3,4.75,1.8,3,4.75,1.7,3,4.6,1.73,2.88,5,1.75,3.1,4.75,1.7,3,5,1.65,2.05,2.37,1.55,3,1.22,-1.5,2.08,1.76,-0.75,2.125,1.775,-0.75
I1,12/03/05,Lazio,Inter,1,1,D,1,0,H,3.1,3,2.37,3.4,2.95,2.15,3.3,2.9,2.2,2.8,2.8,2.4,3,3,2.2,3.2,3,2.3,3.1,2.87,2.2,1.95,1.75,2,1.8,1.54,2.2,0.5,1.84,2,0.25,1.875,2.025,0.25
I1,12/03/05,Lecce,Fiorentina,2,2,D,2,0,H,2,3.1,3.4,2.05,3.25,3.25,2,3.2,3.5,2,2.9,3.4,1.91,3.2,3.5,2,3.1,3.6,1.9,3,3.75,1.7,2,1.8,2,2,1.67,-0.5,2.08,1.76,-0.5,2.15,1.75,-0.5,,,,,
I1,13/03/05,Atalanta,Parma,1,0,H,0,0,D,2.4,3,2.75,2.45,3,2.8,2.5,2.9,2.75,2.4,2.8,2.8,2.38,3,2.75,2.4,3,2.88,2.5,2.8,2.75,2.05,1.65,2.2,1.65,2.45,1.45,-0.5,1.78,2.06,0,1.8,2.1,0,,,,,
I1,13/03/05,Bologna,Siena,1,1,D,0,0,D,1.72,3,5,1.8,3.1,4.5,1.7,3.1,5.1,1.75,2.9,4.6,1.73,2.88,5,1.73,3.1,5,1.72,3,4.8,2,1.7,2.2,1.65,1.75,1.89,-0.5,1.86,1.98,-0.5,1.9,2,-0.5,,,,,
I1,13/03/05,Brescia,Livorno,2,3,A,1,0,H,2,2.87,3.75,2.05,2.85,3.8,2.1,2.9,3.5,2,2.8,3.6,2,2.88,3.6,2,2.88,4,2.15,2.9,3.2,2.15,1.6,2.4,1.53,2.1,1.59,-0.5,1.98,1.86,-0.5,2.025,1.875,-0.5,,,,,
I1,13/03/05,Cagliari,Roma,3,0,H,2,0,H,2.6,2.87,2.6,2.6,2.9,2.7,2.55,2.9,2.7,2.55,2.9,2.55,2.5,2.88,2.62,2.6,2.88,2.7,2.5,2.9,2.62,1.75,1.95,1.8,2,2.55,1.4,-0.5,1.88,1.96,0,1.9,2,0,,,,,
I1,13/03/05,Chievo,Juventus,0,1,A,0,0,D,5.5,3.4,1.57,6.5,3.55,1.5,5.9,3.2,1.6,5,3.2,1.6,6,3.4,1.5,6,3.4,1.57,6,3.1,1.57,2,1.7,2.1,1.7,2.07,1.6,0.5,1.96,1.88,0.75,1.925,1.975,0.75,,,,,
I1,13/03/05,Milan,Sampdoria,1,0,H,0,0,D,1.5,3.4,6.5,1.45,3.65,7.5,1.45,3.5,7.5,1.45,3.5,6,1.44,3.6,6.5,1.5,3.4,7,1.44,3.6,6.5,1.95,1.75,2.1,1.7,1.5,2.31,-0.5,2.02,1.82,-1,2.05,1.85,-1,,,,,
I1,13/03/05,Palermo,Udinese,1,5,A,0,3,A,2.2,2.8,2.6,2.2,2.75,3.55,2.15,2.8,3.5,2,2.8,3.6,2,2.8,3.75,2.2,2.88,3.4,2.05,2.8,3.6,2.15,1.6,2.4,1.53,2.15,1.56,-0.5,1.9,1.94,-0.25,1.9,2,-0.25,,,,,
I1,13/03/05,Reggina,Messina,0,2,A,0,2,A,1.9,2.9,4,2,2.85,4,2,2.9,3.9,1.9,2.8,4,1.83,2.88,4.33,1.95,3,4,1.95,2.75,4,2,1.7,2.25,1.62,2,1.66,-0.5,1.98,1.86,-0.5,2.05,1.85,-0.5,,,,,
I1,19/03/05,Juventus,Reggina,1,0,H,0,0,D,1.25,4.5,11,1.25,5,10,1.22,5.25,11,1.25,4.5,9,1.25,4.5,10,1.25,5,10,1.22,5,9.5,1.79,1.9,1.85,1.95,1.22,3.55,-0.5,1.9,1.94,-1.5,1.95,1.95,-1.5,,,,,
I1,19/03/05,Siena,Lazio,1,0,H,0,0,D,2.37,2.87,2.87,2.4,2.9,2.95,2.37,2.9,3,2.3,2.7,3,2.38,2.8,2.88,2.38,2.88,3,2.4,2.87,2.8,2,1.71,2.15,1.66,2.37,1.47,-0.5,1.74,2.1,0,1.75,2.15,0,,,,,
I1,20/03/05,Chievo,Brescia,3,1,H,0,1,A,1.9,3.1,3.75,1.9,3.15,3.95,1.91,3.1,3.95,2,3,3.3,1.91,3,3.75,1.91,3.1,4,1.95,2.87,3.8,2.15,1.6,2.25,1.61,1.91,1.74,-0.5,1.88,1.96,-0.5,1.925,1.975,-0.5,,,,,
I1,20/03/05,Inter,Fiorentina,3,2,H,1,1,D,1.44,3.8,8,1.45,3.65,7.5,1.45,3.75,7,1.45,3.6,5.8,1.4,3.6,7.5,1.44,4,7.5,1.36,3.75,8,1.79,1.9,1.8,2,2.12,1.47,-1.5,2.1,1.74,-1.25,2.15,1.75,-1.25,,,,,
I1,20/03/05,Livorno,Cagliari,3,3,D,2,2,D,2,3,3.5,2.1,2.85,3.7,2.05,2.9,3.75,1.9,2.8,4,1.91,3,3.75,2.05,3,3.6,1.95,2.87,3.8,1.95,1.75,2,1.8,2.05,1.64,-0.5,2.04,1.8,-0.5,2,1.9,-0.5,,,,,
I1,20/03/05,Messina,Bologna,0,0,D,0,0,D,2.1,2.75,3.6,2.2,2.7,3.65,2.2,2.85,3.4,2.2,2.6,3.3,2.1,2.8,3.4,2.2,2.8,3.5,2.15,2.75,3.4,2.15,1.6,2.37,1.55,2.2,1.55,-0.5,2,1.84,-0.25,2.05,1.85,-0.25,,,,,
I1,20/03/05,Parma,Palermo,3,3,D,1,2,A,2.3,2.87,3,2.55,2.75,2.9,2.5,2.8,2.9,2.3,2.7,3,2.25,3,2.88,2.5,2.8,2.9,2.3,2.8,3,1.95,1.75,2.1,1.7,2.5,1.42,-0.5,2.06,1.78,-0.25,2.1,1.8,-0.25,,,,,
I1,20/03/05,Roma,Milan,0,2,A,0,0,D,3.3,3.1,2.2,3.65,3.1,2,3.25,3.2,2.1,3,2.9,2.2,3.4,3,2,3.5,3.1,2.1,3.3,2.8,2.15,2,1.71,2.15,1.66,1.61,2.1,0.5,1.96,1.88,0.25,2,1.9,0.25,,,,,,
I1,20/03/05,Sampdoria,Atalanta,1,2,A,1,1,D,1.5,3.5,6,1.45,3.75,7,1.47,3.6,7,1.45,3.6,5.8,1.4,3.75,7,1.5,3.6,6.5,1.4,3.75,7,2.15,1.6,2.2,1.65,2.15,1.45,-1.5,1.74,2.1,-0.75,1.725,2.175,-0.75,,,,,,
I1,20/03/05,Udinese,Lecce,2,1,H,1,1,D,1.66,3.2,5,1.65,3.35,5.1,1.67,3.25,5.2,1.7,3.1,4.4,1.67,3.2,5,1.67,3.3,5,1.66,3.1,5,1.55,2.25,1.65,2.2,1.67,2,-0.5,1.84,2,-0.75,1.875,2.025,-0.75,,,,,,
I1,09/04/05,Bologna,Inter,0,1,A,0,1,A,3.25,3,2.1,3,2.85,2.4,2.95,2.9,2.35,2.8,2.8,2.4,3.2,2.75,2.25,3.25,2.88,2.25,3,2.8,2.3,2,1.71,2.1,1.7,1.46,2.35,0.5,1.78,2.06,0.25,1.8,2.1,0.25,,,,,,
I1,09/04/05,Fiorentina,Juventus,3,3,D,2,1,H,5,3.3,1.72,4.4,3.15,1.8,4.5,3.2,1.75,4,3,1.8,4.33,3.2,1.73,4.8,3.3,1.75,5,3,1.7,2.05,1.65,2.3,1.6,1.87,1.75,0.5,2,1.84,0.5,2.05,1.85,0.5,,,,,,
I1,09/04/05,Milan,Brescia,1,1,D,1,0,H,1.22,5.5,13,1.17,5.6,15,1.18,5.25,15,1.2,5,10,1.17,5.5,12,1.22,5.5,12,1.2,5,11,1.85,1.85,1.9,1.9,,,,1.86,1.98,-1.5,1.875,2.025,-1.5,,,,,,
I1,10/04/05,Atalanta,Chievo,3,0,H,2,0,H,2.1,2.87,3.4,2.2,3,3.2,2.15,3,3.25,2.2,2.9,3,2,3.2,3.2,2.1,3.1,3.3,2.1,2.8,3.4,2.05,1.65,2.37,1.55,2.15,1.56,-0.5,1.78,2.06,-0.25,1.775,2.125,-0.25,,,,,,
I1,10/04/05,Cagliari,Sampdoria,0,0,D,0,0,D,2.4,2.87,2.87,2.4,2.8,3.1,2.3,2.9,3.05,2.3,2.9,2.8,2.25,2.88,3,2.3,2.9,3.1,2.3,2.8,3,1.9,1.75,2,1.8,2.3,1.49,-0.5,2.06,1.78,-0.25,2.075,1.825,-0.25,,,,,,
I1,10/04/05,Lazio,Livorno,3,1,H,2,0,H,1.72,3,5,1.7,3.1,5.3,1.7,3.1,5,1.75,3.1,4.2,1.73,3.2,4.33,1.73,3.1,5,1.72,3,4.8,1.95,1.75,2.05,1.75,1.7,1.91,-0.5,1.88,1.96,-0.75,1.875,2.025,-0.75,,,,,,
I1,10/04/05,Lecce,Siena,2,2,D,1,1,D,1.9,3.2,3.6,2,3.1,3.6,1.95,3.1,3.65,2,3.1,3.2,1.91,3,3.75,1.95,3.1,3.75,1.83,3.2,3.75,1.71,2,1.8,2,1.95,1.68,-0.5,2.04,1.8,-0.5,2.05,1.85,-0.5,,,,,,
I1,10/04/05,Palermo,Messina,2,1,H,0,0,D,1.72,3.2,4.5,1.8,3.1,4.55,1.75,3.2,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.73,3.1,5,1.72,3,4.8,2.15,1.6,1.75,2.05,1.75,1.87,-0.5,1.78,2.06,-0.5,1.775,2.125,-0.5,,,,,,
I1,10/04/05,Reggina,Parma,1,3,A,0,1,A,2,3,3.5,2.15,2.75,3.7,2.1,2.8,3.6,2.2,2.7,3.2,2.1,2.8,3.4,2.1,2.88,3.6,2,2.75,3.8,2.05,1.65,2.37,1.55,2.1,1.58,-0.5,1.82,2.02,-0.25,1.9,2,-0.25,,,,,,
I1,10/04/05,Udinese,Roma,3,3,D,2,3,A,1.72,3.25,4.33,1.75,3.3,4.45,1.75,3.2,4.5,1.75,3.1,4.2,1.73,3.2,4.33,1.73,3.25,4.75,1.7,3.3,4.33,1.85,1.85,1.85,1.95,1.75,1.87,-0.5,1.88,1.96,-0.75,1.95,1.95,-0.75,,,,,,
I1,16/04/05,Messina,Udinese,1,0,H,0,0,D,2.62,2.8,2.62,2.75,2.8,2.65,2.6,2.7,2.8,2.6,2.7,2.7,2.5,2.75,2.8,2.7,2.8,2.7,2.62,2.75,2.62,2.05,1.65,2.2,1.65,2.6,1.37,-0.5,2.04,1.8,0,2.05,1.85,0,,,,,,
I1,16/04/05,Roma,Reggina,1,2,A,1,0,H,1.53,3.4,6,1.55,3.4,6.3,1.55,3.35,6,1.55,3.4,5,1.5,3.4,6,1.53,3.5,6,1.53,3.25,6,1.79,1.9,1.9,1.9,1.55,2.15,-0.5,1.92,1.92,-1,1.95,1.95,-1,,,,,,
I1,16/04/05,Sampdoria,Palermo,1,0,H,0,0,D,2.1,2.7,3.75,2.25,2.7,3.55,2.2,2.65,3.55,2.1,2.8,3.3,2.1,2.75,3.5,2.2,2.8,3.5,2.1,2.7,3.6,2.15,1.6,2.3,1.6,2.2,1.52,-0.5,1.86,1.98,-0.25,1.9,2,-0.25,,,,,,
I1,17/04/05,Bologna,Lazio,1,2,A,1,0,H,2.25,2.7,3.3,2.35,2.5,3.65,2.25,2.6,3.55,2.2,2.6,3.3,2.2,2.62,3.5,2.25,2.75,3.4,2.25,2.5,3.6,2.15,1.6,2.3,1.6,,,,2.02,1.82,-0.25,2.1,1.8,-0.25,,,,,
I1,17/04/05,Brescia,Atalanta,1,0,H,0,0,D,2.2,3.2,2.87,2.25,3.05,3.05,2.1,3.15,3.15,2.2,2.9,3,2.2,3,3,2.2,3.1,3.1,2.1,3.2,3,2.05,1.65,2.15,1.66,2.1,1.58,-0.5,1.96,1.88,-0.25,1.95,1.95,-0.25,,,,,
I1,17/04/05,Chievo,Parma,2,0,H,0,0,D,2.25,2.87,3.1,2.35,2.8,3.2,2.25,2.8,3.2,2.3,2.8,2.9,2.25,2.88,3,2.3,3,3,2.25,2.75,3.2,2.05,1.65,2.2,1.65,2.25,1.49,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25,,,,,
I1,17/04/05,Inter,Cagliari,2,0,H,1,0,H,1.36,4,7.5,1.4,3.85,8,1.35,4,8,1.4,3.7,6.5,1.36,3.75,8,1.36,4,8.5,1.33,3.75,9,1.71,2,1.75,2.05,2,1.54,-1.5,1.94,1.9,-1.25,2,1.9,-1.25,,,,,
I1,17/04/05,Juventus,Lecce,5,2,H,3,1,H,1.25,5,8.5,1.25,5.25,9,1.25,5,9,1.25,4.5,9,1.25,4.5,10,1.25,5,10,1.2,5,11,1.65,2.05,1.7,2.1,,,,2.06,1.78,-1.5,2.075,1.825,-1.5,,,,,
I1,17/04/05,Livorno,Fiorentina,2,0,H,2,0,H,2.3,2.75,3.2,2.45,2.5,3.45,2.35,2.7,3.15,2.3,2.6,3.1,2.2,2.8,3.2,2.3,2.8,3.2,2.3,2.6,3.25,2.05,1.65,2.2,1.65,2.35,1.45,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25,,,,,
I1,17/04/05,Siena,Milan,2,1,H,0,0,D,5.5,3.4,1.57,6.25,3.4,1.55,6.2,3.4,1.53,5,3.2,1.6,6,3.4,1.5,6,3.4,1.57,7,3.2,1.5,2.05,1.65,2.3,1.6,2.2,1.53,0.5,1.8,2.04,1,1.8,2.1,1,,,,,
I1,20/04/05,Cagliari,Lazio,1,1,D,0,0,D,2.2,2.6,3.6,2.4,2.6,3.35,2.3,2.6,3.4,2.2,2.5,3.5,2,2.7,4,2.1,2.88,3.6,2.25,2.62,3.3,2,1.71,,,2.3,1.47,-0.5,1.98,1.86,-0.25,2.025,1.875,-0.25,,,,,
I1,20/04/05,Fiorentina,Messina,1,1,D,0,0,D,1.72,3,5,1.8,3.1,4.6,1.75,3.1,4.5,1.75,3,4.4,1.73,2.88,5,1.91,3,4.2,1.72,3.1,4.5,1.85,1.85,,,2.75,1.22,-1.5,1.88,1.96,-0.75,1.9,2,-0.75,,,,,
I1,20/04/05,Juventus,Inter,0,1,A,0,1,A,2,2.87,4.33,1.9,3,4.15,1.91,3,4.33,1.75,2.9,4.6,1.8,3.2,4,1.91,3,4.5,1.9,2.87,4,2,1.71,,,1.91,1.77,-0.5,1.98,1.86,-0.5,1.975,1.925,-0.5,,,,,
I1,20/04/05,Lecce,Bologna,1,1,D,1,1,D,2.2,2.6,3.6,2.4,2.6,3.4,2.2,2.7,3.5,2.2,2.4,3.7,2.25,2.75,3.2,2.2,2.75,3.6,2.15,2.6,3.6,1.85,1.85,,,2.2,1.52,-0.5,1.96,1.88,-0.25,2,1.9,-0.25,,,,,
I1,20/04/05,Milan,Chievo,1,0,H,0,0,D,1.22,5,11,1.17,6,13,1.2,5,12,1.22,4.8,9.5,1.17,5.5,12,1.22,5.25,11,1.22,5,9.5,1.71,2,,,,,,1.96,1.88,-1.5,2.025,1.875,-1.5,,,,,
I1,20/04/05,Palermo,Brescia,3,3,D,2,2,D,1.57,3.3,5.5,1.65,3.2,5.5,1.6,3.2,5.75,1.55,3.3,5.2,1.62,3.25,5,1.62,3.3,5.5,1.57,3.3,5.5,2,1.71,,,1.6,2.06,-0.5,1.9,1.94,-0.75,1.95,1.95,-0.75,,,,,
I1,20/04/05,Parma,Sampdoria,1,1,D,1,1,D,2.37,2.87,2.87,2.5,2.9,2.8,2.5,2.7,2.9,2.4,2.7,2.9,2.38,2.88,2.8,2.38,2.88,3,2.37,2.7,3,2.05,1.65,,,2.5,1.4,-0.5,1.72,2.12,0,1.7,2.2,0,,,,,
I1,20/04/05,Reggina,Atalanta,0,0,D,0,0,D,1.9,2.87,4,1.9,3.1,4,1.87,3,4.1,1.9,3,3.6,2,3.2,3.2,2,3.1,3.6,1.83,3,4,2.15,1.6,,,1.87,1.73,-0.5,2.04,1.8,-0.5,2.075,1.825,-0.5,,,,,
I1,20/04/05,Roma,Siena,0,2,A,0,0,D,1.66,3.2,5,1.65,3.4,5,1.65,3.25,5,1.65,3.2,4.6,1.62,3.25,5,1.62,3.3,5.5,1.61,3.3,5,1.75,1.95,,,1.65,1.97,-0.5,1.88,1.96,-0.75,1.9,2,-0.75,,,,,
I1,20/04/05,Udinese,Livorno,1,1,D,1,0,H,1.61,3.2,5.5,1.65,3.25,5.4,1.6,3.1,6,1.6,3.2,5,1.67,3.1,5,1.62,3.2,6,1.57,3.3,5.5,1.75,1.95,,,1.6,2.04,-0.5,1.78,2.06,-0.75,1.775,2.125,-0.75,,,,,
I1,23/04/05,Milan,Parma,3,0,H,1,0,H,1.4,3.75,7.5,1.35,4,9,1.35,4,9,1.4,3.7,6.5,1.3,4,9,1.3,4.5,9,1.28,4.5,8,1.95,1.75,2,1.8,,,,2.04,1.8,-1.25,2.125,1.75,-1.25,,,,,
I1,23/04/05,Siena,Udinese,2,3,A,1,1,D,2.5,2.87,2.7,2.5,2.75,2.95,2.45,2.8,2.9,2.4,2.7,2.9,2.25,2.88,3,2.5,2.75,3,2.5,2.8,2.75,2,1.71,2.05,1.75,2.45,1.42,-0.5,1.76,2.08,0,1.85,2.05,0,,,,,
I1,24/04/05,Atalanta,Palermo,1,0,H,0,0,D,2.5,3,2.62,2.7,3.15,2.45,2.6,3,2.5,2.6,2.8,2.6,2.5,2.88,2.62,2.5,3,2.7,2.5,2.9,2.62,2.05,1.65,2.2,1.65,1.39,2.5,0.5,,,,1.9,2,0,,,,,
I1,24/04/05,Bologna,Fiorentina,0,0,D,0,0,D,2.25,2.62,3.4,2.25,2.6,3.65,2.2,2.6,3.75,2.1,2.6,3.6,2.2,2.62,3.5,2.2,2.75,3.6,2,2.87,3.6,2.05,1.65,2.15,1.66,,,,2.04,1.8,-0.25,2.05,1.85,-0.25,,,,,
I1,24/04/05,Brescia,Reggina,2,0,H,0,0,D,2,3,3.5,2,3,3.7,2.05,2.9,3.55,2.1,2.7,3.5,2,3,3.4,2,2.88,4,2.05,2.87,3.5,1.95,1.75,2.15,1.66,2.05,1.6,-0.5,1.74,2.1,-0.25,1.95,1.95,-0.5,,,,,
I1,24/04/05,Chievo,Cagliari,1,1,D,1,0,H,1.9,2.9,4,2,3,3.8,1.95,3,3.75,1.85,2.9,4,1.91,3,3.75,1.91,3,4.2,1.83,3,4,1.95,1.75,2.05,1.75,1.95,1.67,-0.5,1.92,1.92,-0.5,1.9,2,-0.5,,,,,
I1,24/04/05,Lazio,Juventus,0,1,A,0,0,D,3.25,3,2.1,3.2,3,2.2,3.25,2.85,2.2,3.2,2.9,2.1,3.75,3,1.91,3.75,3,2.1,3.75,3,1.9,2,1.71,2.1,1.7,1.52,2.2,0.5,1.74,2.1,0.5,2.05,1.85,0.25,,,,,
I1,24/04/05,Livorno,Lecce,1,0,H,0,0,D,2,2.7,4,2,2.8,4.15,1.95,2.75,4.25,2,2.6,4,1.83,2.88,4.33,2,2.75,4.2,2,2.75,3.8,1.85,1.85,1.75,2.05,1.95,1.67,-0.5,1.78,2.06,-0.25,1.8,2.1,-0.25,,,,,
I1,24/04/05,Messina,Inter,2,1,H,0,0,D,3.5,3,2,3.85,2.95,2,3.9,2.8,2,3.5,2.7,2.1,3.75,2.8,2,4.2,2.75,2,4.2,2.75,1.9,1.95,1.75,2.05,1.75,1.64,2,0.5,1.74,2.1,0.5,1.75,2.125,0.5,,,,,
I1,24/04/05,Sampdoria,Roma,2,1,H,1,0,H,1.72,3.25,4.33,1.85,3.25,4.05,1.8,3,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.83,3.1,4.33,1.8,3,4.2,1.95,1.75,2,1.8,1.8,1.8,-0.5,1.82,2.02,-0.5,1.825,2.075,-0.5,,,,,
I1,30/04/05,Cagliari,Reggina,1,1,D,0,1,A,,,,,,,2.5,1.63,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I1,30/04/05,Fiorentina,Milan,1,2,A,1,0,H,4.5,3.25,1.83,4.3,3.25,1.8,4,3.2,1.8,4.2,3.1,1.75,4.5,3.2,1.7,4.5,3.3,1.8,4.33,3.2,1.72,2,1.71,2.2,1.65,,,,1.92,1.92,0.5,1.7,2.2,0.75,,,,,
I1,01/05/05,Inter,Siena,2,0,H,2,0,H,1.4,3.75,7,1.45,3.5,8,1.4,3.75,7.6,1.45,3.5,6,1.4,3.75,7,1.44,3.75,7,1.33,4,8,1.75,1.95,1.8,2,2.08,1.48,-1.5,2.1,1.74,-1.25,1.9,2,-1,,,,,
I1,01/05/05,Juventus,Bologna,2,1,H,2,1,H,1.3,4.33,8,1.3,4.45,9.5,1.3,4.35,9,1.27,4.3,8.5,1.29,4,10,1.3,4.5,9,1.25,5,8,1.95,1.75,2,1.8,1.83,1.64,-1.5,1.82,2.02,-1.25,1.875,2.025,-1.25,,,,,
I1,01/05/05,Lecce,Lazio,5,3,H,2,1,H,1.9,3.1,3.75,1.95,3.05,3.8,1.85,3.1,4,1.8,2.9,4.2,2,3,3.4,1.91,3.2,3.75,1.9,3,3.75,1.75,1.95,1.8,2,,,,1.76,2.08,-0.25,1.75,2.15,-0.25,,,,,
I1,01/05/05,Messina,Sampdoria,2,2,D,1,1,D,2.75,2.5,2.8,3,2.3,3,2.75,2.35,3,2.6,2.4,3,2.75,2.38,3,2.75,2.4,3.1,2.62,2.5,2.87,2.25,1.55,2.35,1.57,,,,1.86,1.98,0,1.9,2,0,,,,,
I1,01/05/05,Palermo,Chievo,2,2,D,2,1,H,1.72,3.2,4.33,1.75,3.2,4.7,1.72,3.15,4.7,1.65,3.2,4.6,1.73,3.2,4.33,1.75,3.25,4.5,1.72,3.2,4.33,2,1.71,2.2,1.65,1.72,1.89,-0.5,1.84,2,-0.5,1.85,2.05,-0.5,,,,,
I1,01/05/05,Parma,Livorno,6,4,H,3,2,H,1.57,3.5,5,1.5,3.6,6.4,1.55,3.5,5.5,1.5,3.5,5.4,1.5,3.4,6,1.57,3.5,5.5,1.57,3.5,5,1.95,1.75,1.9,1.9,,,,1.7,2.14,-0.75,2,1.9,-1,,,,,
I1,01/05/05,Roma,Brescia,2,2,D,1,0,H,1.66,3.2,5,1.6,3.4,5.5,1.6,3.3,5.5,1.75,3.1,4.2,1.67,3.25,4.5,1.62,3.4,5.25,1.66,3.3,4.5,1.79,1.9,1.85,1.95,1.6,2.06,-0.5,1.92,1.92,-0.75,1.95,1.95,-0.75,,,,,
I1,01/05/05,Udinese,Atalanta,2,1,H,2,1,H,1.61,3.25,5,1.6,3.5,5.35,1.6,3.4,5.25,1.6,3.3,4.8,1.62,3.5,4.5,1.62,3.5,5,1.57,3.5,5,1.95,1.75,2.05,1.75,1.6,2.06,-0.5,,,,1.875,2.025,-0.75,,,,,
