Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
F1,22/12/09,Lens,St Etienne,1,0,H,0,0,D,16,8,9,1,20,15,4,4,0,2,0,0,2,3.2,4,1.95,3.25,3.85,2,3.2,3.6,1.9,3.2,4.1,1.83,3,4,1.9,3.1,4,1.95,3.25,4.1,2.05,3.1,4,1.95,3.2,4,1.95,3.1,4,38,2.05,1.95,3.41,3.18,4.43,3.99,33,2.44,2.3,1.64,1.56,25,-0.5,2.05,1.97,1.95,1.88
F1,23/12/09,Le Mans,Monaco,1,1,D,1,0,H,14,17,3,5,13,15,8,3,1,4,0,0,2.5,3,3,2.4,3.1,2.9,2.4,3,2.95,2.6,3,2.7,2.4,3.1,2.6,2.4,3,2.85,2.4,3.1,3.1,2.38,3.2,3,2.38,3,3,2.38,3.1,2.88,38,2.59,2.41,3.2,3.04,3.2,2.95,32,2.42,2.28,1.6,1.56,20,0,1.75,1.71,2.23,2.1
F1,23/12/09,Lorient,Valenciennes,3,2,H,1,2,A,20,9,6,6,11,18,3,7,1,3,0,0,2,3.2,4,2,3.1,3.85,2,3.1,3.75,2.05,3.15,3.6,1.91,3,3.75,2,3.1,3.6,2.05,3.1,4,2.05,3,4.2,1.95,3.2,4,2,3.1,3.75,37,2.09,2,3.29,3.12,4.25,3.86,32,2.35,2.24,1.66,1.58,21,-0.5,2.09,2.03,1.87,1.83
F1,23/12/09,Lyon,Montpellier,1,2,A,0,0,D,10,5,2,3,21,13,6,6,3,3,0,0,1.53,3.75,7,1.5,3.75,6.8,1.5,3.75,6.5,1.5,3.8,6.7,1.44,3.5,7,1.5,3.6,6.5,1.5,3.75,7.5,1.44,4,8,1.5,3.6,7.5,1.5,3.6,7,38,1.56,1.51,4.05,3.68,8,6.93,32,2.22,2.09,1.75,1.68,22,-1,1.97,1.92,1.96,1.93
F1,23/12/09,Marseille,Auxerre,0,2,A,0,1,A,13,9,4,2,18,17,5,1,2,2,0,0,1.44,4,8.5,1.45,4,7,1.45,3.75,7.5,1.45,4,7,1.5,3.4,6,1.45,3.75,7,1.44,4,8,1.44,4,8,1.44,3.75,8,1.44,3.8,7.5,38,1.5,1.45,4.3,3.85,8.61,7.67,32,2.26,2.12,1.72,1.66,22,-1,1.9,1.8,2.13,2.06
F1,23/12/09,Nancy,Lille,0,4,A,0,1,A,11,18,1,6,8,15,7,10,1,2,1,0,3.75,3.1,2.1,3.65,3.1,2.05,3.75,3.1,2,3.2,3.2,2.2,3,3,2.2,3.6,3.1,2,3.75,3.1,2.1,3.4,3.2,2.2,3.75,3,2.05,3.4,3.1,2.1,38,4.02,3.58,3.27,3.11,2.2,2.09,31,2.25,2.12,1.73,1.65,23,0.25,2.14,2.09,1.84,1.79
F1,23/12/09,Nice,Boulogne,2,2,D,0,0,D,18,10,6,6,13,11,9,4,2,1,0,0,1.62,3.6,6,1.6,3.55,5.65,1.6,3.5,5.5,1.65,3.5,5.3,1.62,3.25,5,1.6,3.4,5.5,1.67,3.4,6,1.62,3.4,6.5,1.57,3.6,6,1.57,3.5,6,38,1.67,1.61,3.85,3.5,6.6,5.76,30,2.38,2.16,1.7,1.63,21,-0.75,1.86,1.8,2.11,2.06
F1,23/12/09,Paris SG,Grenoble,4,0,H,2,0,H,11,15,6,7,20,14,0,7,2,1,0,0,1.44,4,8,1.45,3.8,7.75,1.42,4,7.5,1.5,3.8,6.7,1.36,3.75,8,1.4,3.8,8,1.44,4,8,1.5,3.75,8,1.4,4,8.5,1.44,3.75,7.5,38,1.51,1.45,4.25,3.89,8.87,7.75,33,2.35,2.18,1.67,1.62,22,-1,1.9,1.84,2.07,2.01
F1,23/12/09,Sochaux,Rennes,2,0,H,1,0,H,13,12,6,2,11,12,11,6,0,4,0,1,2.75,3,2.7,2.75,3.05,2.55,2.7,3,2.6,2.65,3,2.65,2.38,3,2.7,2.6,3,2.6,2.8,3,2.7,2.88,3,2.63,2.88,3,2.5,2.8,3,2.5,38,3.04,2.78,3.16,3,2.75,2.59,33,2.62,2.44,1.53,1.5,20,0,2.09,1.99,1.91,1.82
F1,23/12/09,Toulouse,Bordeaux,1,2,A,1,1,D,18,11,5,5,21,15,3,3,2,2,1,0,3.5,3.1,2.2,3.75,3.15,2,3.4,3.1,2.1,3.4,3.25,2.1,3,3,2.2,3.4,3,2.1,3.5,3,2.25,3.5,3.2,2.15,3.6,3,2.1,3.4,3.1,2.1,38,3.89,3.48,3.29,3.11,2.25,2.13,33,2.44,2.25,1.62,1.57,24,0,2.7,2.49,1.55,1.49
F1,13/01/10,Boulogne,Sochaux,0,0,D,0,0,D,9,12,2,2,14,10,4,2,0,1,0,0,3,3,2.38,3.2,3,2.3,3,3,2.4,2.85,3,2.55,2.88,3,2.25,2.85,3,2.4,2.9,3,2.4,3,3,2.5,3,3,2.38,3.1,3,2.3,30,3.25,3.03,3.32,3.02,2.52,2.41,26,2.6,2.42,1.57,1.52,17,0,2.17,2.09,1.82,1.74
F1,13/01/10,Monaco,Montpellier,4,0,H,1,0,H,20,13,8,2,19,24,9,2,1,2,0,1,2.3,3,3.1,2.3,2.95,3.25,2.25,3,3.25,2.25,3.05,3.2,2.25,2.9,3,2.3,3,3,2.3,3,3.1,2.15,3.1,3.6,2.2,3,3.4,2.38,3.1,2.88,32,2.38,2.3,3.22,3.05,3.6,3.16,29,2.37,2.22,1.66,1.59,19,0,1.66,1.6,2.5,2.28
F1,16/01/10,Auxerre,Boulogne,0,0,D,0,0,D,13,6,4,0,13,15,6,1,1,3,0,0,1.44,4,8,1.4,3.85,9.25,1.47,3.75,7.5,1.5,3.8,6.7,1.4,3.75,7,1.45,3.75,7,1.44,3.8,7,1.5,3.75,8,1.4,4,8.5,1.44,3.8,7.5,38,1.5,1.45,4.19,3.85,9.25,7.88,32,2.3,2.17,1.68,1.62,20,-1,1.83,1.79,2.14,2.07
F1,16/01/10,Grenoble,St Etienne,1,2,A,1,2,A,25,12,4,4,16,23,6,4,0,1,0,0,2.5,3,3,2.55,3,2.8,2.45,3,3,2.4,3,3.05,2.4,2.9,2.75,2.45,3,2.8,2.5,3,2.8,2.7,3.1,2.7,2.5,2.88,3,2.3,3,3.1,38,2.7,2.45,3.15,2.99,3.2,2.97,33,2.65,2.44,1.55,1.5,18,0,1.85,1.74,2.2,2.08
F1,16/01/10,Le Mans,Lorient,0,3,A,0,2,A,9,11,5,4,13,14,9,1,1,3,0,0,2.38,3,3.2,2.35,3,3.15,2.35,3,3.1,2.35,3,3.1,2.25,3,2.88,2.3,3.1,2.9,2.37,3,2.9,2.25,3.2,3.25,2.25,3,3.25,2.38,3.1,2.88,38,2.45,2.36,3.2,3.02,3.34,3.08,32,2.38,2.27,1.62,1.57,20,0,1.7,1.63,2.33,2.21
F1,16/01/10,Lille,Paris SG,3,1,H,1,0,H,21,5,8,2,14,22,8,2,3,2,0,0,1.91,3.25,4.2,1.9,3.15,4.2,1.9,3.2,4.2,2,3.2,3.7,1.83,3,4,1.9,3.2,3.8,1.85,3.25,4,1.9,3.25,4.33,1.91,3.25,4,1.83,3.25,4.2,38,1.96,1.88,3.44,3.22,4.7,4.2,32,2.34,2.19,1.68,1.61,20,-0.5,1.92,1.88,2.03,1.98
F1,16/01/10,Monaco,Sochaux,2,0,H,0,0,D,17,7,8,3,15,16,5,5,1,3,0,0,2,3.2,4,1.95,3.05,4.15,2,3.1,3.9,1.9,3.2,4,1.91,3,3.75,1.9,3.1,4,1.95,3.1,3.8,1.9,3.25,4.33,2,3,4,2,3.1,3.75,38,2.05,1.98,3.36,3.13,4.5,3.95,33,2.51,2.33,1.58,1.54,20,-0.5,2.05,2.01,1.9,1.86
F1,16/01/10,Montpellier,Nice,1,0,H,0,0,D,22,6,8,0,12,27,2,2,1,4,0,0,1.75,3.4,5,1.65,3.5,5.2,1.67,3.5,5,1.75,3.4,4.7,1.73,3.2,4.33,1.7,3.3,4.75,1.73,3.3,4.8,1.73,3.5,5,1.73,3.4,5,1.75,3.4,4.5,38,1.8,1.73,3.65,3.4,5.6,4.92,32,2.35,2.2,1.65,1.6,20,-0.5,1.8,1.76,2.2,2.13
F1,16/01/10,Nancy,Lyon,0,2,A,0,0,D,11,8,5,3,13,20,5,7,1,2,0,0,4.33,3.25,1.91,4.2,3.2,1.9,3.6,3.2,2.05,3.6,3.3,2,3.5,3,2,3.5,3.15,2,3.4,3.2,2.05,4.5,3.4,1.83,4,3.2,1.91,3.4,3.1,2.1,38,4.33,3.82,3.36,3.16,2.1,1.99,32,2.25,2.1,1.73,1.67,20,0.5,1.9,1.88,2.04,2
F1,16/01/10,Rennes,Lens,1,1,D,0,0,D,15,17,4,6,15,13,3,11,1,1,0,1,1.75,3.4,5,1.7,3.3,5.2,1.75,3.25,5,1.75,3.4,4.7,1.73,3.2,4.33,1.7,3.25,4.8,1.73,3.3,4.8,1.8,3.25,5,1.67,3.4,5.5,1.75,3.3,4.75,38,1.8,1.74,3.55,3.32,5.73,4.97,32,2.5,2.27,1.61,1.57,20,-0.75,2.03,1.99,1.9,1.88
F1,16/01/10,Valenciennes,Toulouse,1,3,A,1,1,D,15,13,3,5,21,29,2,2,1,4,0,0,2.15,3.1,3.6,2.2,3,3.4,2.15,3.1,3.4,2.1,3.1,3.55,2.1,3,3.2,2.1,3.1,3.3,2.2,3,3.25,2.25,3.2,3.25,2.1,3,3.6,2.05,3.2,3.5,38,2.25,2.14,3.28,3.08,3.85,3.45,33,2.51,2.35,1.6,1.54,20,0,1.57,1.5,2.62,2.46
F1,17/01/10,Bordeaux,Marseille,1,1,D,1,0,H,11,14,2,4,18,21,6,12,1,3,1,0,2,3.2,4,1.95,3.15,3.95,2,3.2,3.75,2,3.3,3.6,2,3,3.5,1.9,3.2,3.8,1.95,3.1,3.8,1.9,3.25,4.33,1.95,3.2,4,1.95,3.25,3.8,38,2.1,1.99,3.41,3.18,4.33,3.85,32,2.3,2.15,1.7,1.64,20,-0.5,2.07,2.02,1.88,1.85
F1,19/01/10,St Etienne,Rennes,0,0,D,0,0,D,10,15,2,2,13,11,7,6,0,0,0,0,2.88,3,2.6,2.65,3.05,2.65,2.75,3,2.55,2.65,3.1,2.6,2.6,3,2.5,2.65,3,2.55,2.75,3.1,2.62,2.6,3.1,2.8,2.75,3,2.62,2.8,3,2.5,38,2.9,2.75,3.18,3.02,2.8,2.62,34,2.62,2.38,1.58,1.53,20,0,2,1.93,1.95,1.86
F1,20/01/10,Boulogne,Valenciennes,0,2,A,0,0,D,9,12,4,5,10,12,7,5,0,1,0,0,3,3.1,2.45,2.9,3,2.5,2.9,3,2.45,2.6,3,2.7,2.8,3,2.3,2.85,3,2.4,3,3,2.5,2.75,3.2,2.6,2.88,3,2.5,3,3,2.38,37,3.1,2.91,3.21,3.05,2.63,2.47,33,2.31,2.13,1.7,1.65,19,0,2.15,2.03,1.8,1.74
F1,20/01/10,Grenoble,Bordeaux,1,3,A,1,0,H,11,10,2,5,7,16,5,4,0,4,1,0,8,4,1.44,7.4,4.25,1.4,7.5,3.75,1.45,6.5,3.9,1.5,7,3.75,1.4,7.25,4,1.4,8,4,1.44,8.5,3.6,1.5,8,3.75,1.44,7.5,3.75,1.44,37,8.66,7.71,4.27,3.88,1.5,1.45,33,2.28,2.13,1.71,1.65,19,1,2.09,2.03,1.9,1.82
F1,20/01/10,Lens,Montpellier,0,1,A,0,0,D,18,14,4,5,15,20,5,3,1,3,0,0,2.3,3.1,3.2,2.25,3.1,3.2,2.25,3,3.2,2.2,3.2,3.2,2.25,3,2.88,2.25,3,3.1,2.4,3.1,3.1,2.2,3.2,3.4,2.3,3,3.2,2.3,3.1,3,37,2.41,2.3,3.22,3.08,3.42,3.16,33,2.52,2.33,1.62,1.55,20,0,1.64,1.6,2.46,2.27
F1,20/01/10,Lorient,Lyon,1,3,A,1,0,H,15,20,6,6,13,22,7,11,1,2,0,0,3.6,3.2,2.1,3.7,3.2,2,3.5,3.2,2.05,3.4,3.25,2.1,3.5,3,2,3.5,3.2,2,3.5,3.2,2.15,3.75,3.25,2.05,3.5,3.2,2.1,3.3,3.2,2.1,37,3.79,3.49,3.32,3.17,2.23,2.1,33,2.27,2.13,1.73,1.65,21,0.25,2.05,2.02,1.92,1.85
F1,20/01/10,Marseille,Le Mans,2,1,H,1,1,D,21,6,5,1,13,25,7,6,2,3,0,0,1.33,4.75,9.5,1.3,4.75,9.6,1.33,4.5,9,1.35,4.7,8,1.25,4.5,10,1.29,4.5,10,1.3,4.8,11,1.27,5.25,12,1.3,4.75,11,1.3,4.5,10,37,1.37,1.33,5.25,4.51,12,9.88,33,1.91,1.82,2.02,1.92,19,-1.25,1.83,1.79,2.15,2.09
F1,20/01/10,Nice,Auxerre,0,1,A,0,0,D,11,13,6,6,14,12,2,4,2,2,0,0,2.6,3,2.88,2.6,3.1,2.7,2.55,3,2.75,2.5,3.1,2.8,2.38,3,2.75,2.5,3,2.7,2.62,3,2.88,2.38,3,3.2,2.5,2.88,3,2.5,3,2.8,37,2.71,2.55,3.13,3.01,3.2,2.83,33,2.63,2.38,1.58,1.52,17,0,1.87,1.81,2.09,2
F1,20/01/10,Paris SG,Monaco,0,1,A,0,0,D,19,10,9,0,21,19,9,2,2,5,0,0,1.8,3.3,4.75,1.85,3.3,4.15,1.8,3.2,4.5,1.8,3.3,4.5,1.8,3.2,4,1.85,3.25,4,1.83,3.3,4.6,1.9,3.25,4.33,1.83,3.25,4.5,1.85,3.3,4,37,1.9,1.82,3.51,3.29,5.19,4.48,33,2.37,2.21,1.64,1.6,21,-0.5,1.9,1.82,2.1,2.05
F1,20/01/10,Sochaux,Lille,2,1,H,2,0,H,7,22,4,9,15,15,5,11,3,3,0,0,4.2,3.25,1.91,4.3,3.25,1.85,4,3.2,1.9,3.7,3.2,2,3.75,3.2,1.83,4,3.2,1.85,4.33,3.25,1.91,3.8,3.3,2,4,3.2,1.91,4,3.3,1.85,37,4.54,4.09,3.44,3.24,2,1.9,33,2.26,2.1,1.73,1.67,20,0.5,1.96,1.92,2,1.93
F1,20/01/10,Toulouse,Nancy,0,0,D,0,0,D,12,17,2,3,20,23,4,5,2,4,0,0,1.95,3.2,4.2,1.95,3.2,3.9,1.9,3.2,4,1.85,3.3,4.2,1.8,3.2,4,1.9,3.2,3.8,1.95,3.2,4.2,1.8,3.4,4.75,1.83,3.2,4.5,1.91,3.25,3.8,37,2,1.92,3.35,3.2,4.65,4.08,33,2.49,2.31,1.61,1.56,21,-0.5,2.01,1.95,1.95,1.9
F1,30/01/10,Bordeaux,Boulogne,0,0,D,0,0,D,23,8,4,2,7,19,8,2,2,4,0,0,1.17,6.5,17,1.2,5.75,13,1.2,5.5,14,1.25,5,12,1.14,6,12,1.15,6,15,1.17,6,15,1.18,6,21,1.14,6.5,19,1.17,6,15,35,1.21,1.18,6.55,6,21,14.97,32,1.75,1.7,2.18,2.06,21,-2,2.11,2.05,1.83,1.79
F1,30/01/10,Le Mans,Toulouse,1,3,A,0,0,D,8,16,6,8,19,20,2,3,1,2,0,0,2.7,2.88,2.9,2.5,3.1,2.8,2.6,2.9,2.8,2.6,3,2.7,2.5,2.88,2.62,2.5,2.9,2.8,2.5,3,2.8,2.5,3,3,2.62,2.88,2.88,2.6,2.88,2.75,36,2.78,2.57,3.1,2.94,3.1,2.84,31,2.75,2.51,1.53,1.48,17,0,1.87,1.81,2.07,2.01
F1,30/01/10,Lille,Lens,1,0,H,1,0,H,16,9,4,1,19,21,5,3,1,3,0,0,1.44,4,8,1.5,3.65,7,1.44,3.75,8,1.5,3.8,6.7,1.44,3.5,7,1.4,3.8,8,1.4,4,7.5,1.44,4,8.5,1.4,4,8.5,1.4,4,8,36,1.5,1.44,4.23,3.88,9.5,7.98,32,2.17,2.05,1.79,1.72,22,-1.25,2.11,2.07,1.85,1.81
F1,30/01/10,Monaco,Nice,3,2,H,1,0,H,12,18,7,7,18,21,3,3,2,1,0,1,1.57,3.6,6.5,1.55,3.6,6.25,1.57,3.5,6,1.65,3.4,5.5,1.53,3.25,6,1.55,3.5,6,1.57,3.4,6,1.67,3.4,6,1.57,3.5,6.5,1.57,3.5,6,36,1.68,1.6,3.73,3.49,6.86,6.07,32,2.5,2.32,1.61,1.55,21,-0.75,1.94,1.88,2.07,1.99
F1,30/01/10,Montpellier,Marseille,2,0,H,0,0,D,8,8,2,2,27,13,4,5,4,3,0,0,3.5,3,2.25,3.2,3.1,2.25,3.25,3,2.25,3,3.2,2.3,3.1,2.88,2.2,3.2,3,2.2,3.1,3.1,2.2,3.5,3.3,2.1,3.4,3,2.2,3.1,3.1,2.25,36,3.68,3.27,3.3,3.05,2.3,2.24,32,2.36,2.21,1.68,1.61,22,0.25,2.01,1.96,1.95,1.91
F1,30/01/10,Nancy,Lorient,1,0,H,1,0,H,13,9,2,4,18,15,11,5,2,0,0,0,2.5,2.9,3.1,2.35,3.1,3,2.45,2.9,3,2.3,3.1,3.1,2.38,3,2.7,2.4,2.85,2.9,2.37,3,2.9,2.6,3,2.88,2.5,2.88,3,2.5,3,2.8,36,2.61,2.46,3.1,2.99,3.23,2.95,31,2.5,2.39,1.59,1.52,19,0,1.79,1.73,2.16,2.07
F1,30/01/10,Rennes,Grenoble,4,0,H,2,0,H,15,7,7,3,13,10,4,3,1,3,0,1,1.4,4.2,9,1.4,3.9,9,1.4,4,8.25,1.4,4.3,7.5,1.36,3.75,8,1.4,4,7.5,1.36,4,9,1.4,4.2,9,1.4,4,9,1.4,4,8,36,1.45,1.41,4.41,4,9.79,8.48,32,2.14,2.04,1.8,1.73,20,-1.25,2.11,2.05,1.86,1.82
F1,31/01/10,Auxerre,St Etienne,1,0,H,0,0,D,9,10,3,3,8,12,3,6,0,2,0,0,1.83,3.3,4.75,1.8,3.2,4.75,1.85,3.2,4.25,1.8,3.4,4.3,1.73,3.2,4.33,1.8,3.1,4.5,1.8,3.2,4.33,1.8,3.25,5,1.83,3.2,4.5,1.8,3.2,4.5,36,1.92,1.84,3.36,3.19,5,4.48,32,2.62,2.45,1.54,1.5,21,-0.5,1.9,1.88,2.04,1.99
F1,31/01/10,Lyon,Paris SG,2,1,H,0,1,A,22,15,8,6,11,19,11,7,0,2,0,1,1.73,3.4,5.25,1.75,3.2,5,1.75,3.3,4.75,1.7,3.4,5.1,1.7,3,5,1.7,3.2,5,1.7,3.3,5,1.67,3.5,5.5,1.73,3.4,5,1.67,3.4,5.4,35,1.76,1.71,3.59,3.36,5.6,5.08,31,2.26,2.1,1.72,1.66,19,-0.75,2.02,1.99,1.91,1.89
F1,31/01/10,Valenciennes,Sochaux,1,1,D,1,0,H,12,14,2,4,18,18,3,6,2,1,0,0,2,3.1,4.2,1.95,3.15,4,2,3.1,3.75,2,3.1,3.9,1.91,3,3.75,2,3,3.75,2,3.1,3.75,2,3.1,4.2,2,3,4,2,3.1,3.75,36,2.12,2,3.26,3.12,4.25,3.84,32,2.55,2.4,1.55,1.52,20,-0.5,2.12,2.04,1.86,1.83
F1,06/02/10,Boulogne,Montpellier,0,2,A,0,1,A,8,11,0,6,21,22,4,4,3,1,0,0,3.75,3,2.15,3.9,3.2,1.95,3.6,3,2.1,3.3,3.1,2.2,3.2,3,2.1,3.5,3.1,2.05,3.5,3,2.1,3.6,3.25,2.1,3.6,3,2.1,3.6,3.1,2.05,37,3.9,3.52,3.34,3.11,2.21,2.12,30,2.3,2.19,1.68,1.61,22,0.25,2.05,2,1.92,1.88
F1,06/02/10,Grenoble,Auxerre,5,0,H,4,0,H,13,5,6,3,17,9,4,4,3,1,0,0,3.5,3,2.25,3.55,3.2,2.05,3.6,3,2.1,3.55,3.1,2.1,3.4,3,2,3.3,3.1,2.1,3.6,3,2.1,3.75,3.1,2.1,3.5,3,2.2,3.4,3.1,2.1,37,3.75,3.41,3.21,3.1,2.33,2.16,30,2.63,2.48,1.5,1.48,22,0.25,1.94,1.9,2,1.96
F1,06/02/10,Lens,Le Mans,2,1,H,1,0,H,14,10,7,4,14,19,1,9,2,3,0,0,1.83,3.25,4.75,1.75,3.3,4.85,1.8,3.25,4.5,1.7,3.3,5.2,1.73,3.2,4.33,1.8,3.25,4.2,1.75,3.2,4.8,1.83,3.25,4.75,1.8,3.25,4.75,1.8,3.25,4.5,37,1.88,1.8,3.51,3.28,5.15,4.58,30,2.5,2.35,1.58,1.53,22,-0.5,1.87,1.84,2.09,2
F1,06/02/10,Nice,Lille,1,1,D,1,0,H,11,23,4,9,18,17,2,5,3,3,0,0,4.75,3.25,1.83,4.25,3.45,1.8,4,3.2,1.9,4.1,3.2,1.9,3.6,3.1,1.91,3.8,3.2,1.9,4.2,3.2,1.83,4.33,3.25,1.91,4.5,3.25,1.83,4.2,3.3,1.83,37,4.75,4.2,3.51,3.26,1.94,1.86,30,2.18,2.06,1.83,1.72,21,0.5,2.01,1.94,1.95,1.9
F1,06/02/10,Paris SG,Lorient,0,3,A,0,3,A,16,17,8,8,12,9,14,4,1,2,0,0,1.83,3.25,4.75,1.72,3.4,4.9,1.8,3.25,4.5,1.75,3.3,4.8,1.73,3.2,4.33,1.8,3.25,4.2,1.75,3.2,4.8,1.75,3.4,5,1.83,3.2,4.5,1.83,3.4,4,37,1.91,1.81,3.4,3.31,5.06,4.5,30,2.41,2.28,1.63,1.56,22,-0.5,1.88,1.83,2.08,2.02
F1,06/02/10,Rennes,Bordeaux,4,2,H,2,0,H,11,16,6,6,22,16,4,7,3,1,0,0,3.25,2.9,2.4,3.15,3.05,2.45,3.1,3,2.3,3.1,3.1,2.3,3,3,2.2,3.1,3,2.25,2.9,3,2.37,2.63,3.2,2.38,3.2,3,2.3,2.88,3.1,2.38,37,3.37,3.05,3.2,3.04,2.5,2.37,29,2.5,2.29,1.62,1.56,21,0,2.32,2.18,1.75,1.65
F1,06/02/10,Sochaux,Nancy,1,1,D,0,1,A,7,12,1,4,24,18,5,4,3,2,0,0,2.2,3,3.6,2.15,3,3.5,2.1,3,3.6,2.2,3,3.4,2,3,3.4,2.1,3.1,3.3,2.1,3,3.5,2.1,3.2,3.6,2.1,3,3.75,2.1,3.1,3.4,37,2.25,2.13,3.25,3.1,3.88,3.49,30,2.38,2.25,1.65,1.58,22,0,1.55,1.49,2.7,2.5
F1,07/02/10,Marseille,Valenciennes,5,1,H,2,0,H,22,10,10,2,9,19,5,4,1,3,0,0,1.4,4.33,8,1.42,4.35,8.5,1.4,4.2,7.5,1.45,3.8,7.5,1.4,3.75,7,1.4,4.2,7,1.4,4,7.5,1.44,4.33,7.5,1.4,4,9,1.4,4,8,37,1.45,1.41,4.5,4.16,9.22,7.71,30,2.16,2.06,1.8,1.71,23,-1.25,2.04,2,1.9,1.87
F1,07/02/10,St Etienne,Monaco,3,0,H,1,0,H,19,16,7,6,14,13,6,4,1,1,0,0,2.5,3,3,2.65,3.1,2.6,2.5,3,2.8,2.7,3,2.7,2.38,3.1,2.62,2.55,3,2.65,2.4,3,2.87,2.6,3.2,2.75,2.5,2.88,3,2.6,3,2.7,37,2.66,2.51,3.2,3.02,3.18,2.87,30,2.63,2.43,1.56,1.5,19,0,1.82,1.75,2.17,2.07
F1,07/02/10,Toulouse,Lyon,0,0,D,0,0,D,16,5,4,0,15,16,7,6,2,1,0,1,3.5,3,2.25,3.25,3.25,2.15,3.25,3,2.25,3.05,3,2.4,3.2,3,2.1,3.1,3.1,2.2,3.2,3,2.25,3.4,3.2,2.2,3.25,3,2.25,3,3.1,2.3,37,3.5,3.19,3.25,3.09,2.4,2.27,30,2.45,2.27,1.65,1.57,20,0,2.38,2.26,1.69,1.61
F1,13/02/10,Le Mans,Sochaux,0,0,D,0,0,D,11,12,3,1,14,9,8,1,2,1,0,1,2.38,3,3.25,2.35,3,3.1,2.4,3,3,2.4,3.1,2.95,2.3,2.9,2.9,2.4,2.95,2.9,2.3,3,3.1,2.25,3,3.5,2.25,3,3.25,2.3,3,3.1,34,2.45,2.33,3.23,3.03,3.51,3.15,30,2.39,2.28,1.61,1.56,21,0,1.72,1.62,2.38,2.23
F1,13/02/10,Lille,Boulogne,3,1,H,3,1,H,20,5,10,2,11,24,6,6,1,3,0,0,1.29,4.75,13,1.25,5,12,1.25,5,11,1.3,4.8,9.5,1.25,4.5,10,1.25,4.75,11,1.25,4.8,11,1.22,5.5,15,1.25,4.75,15,1.25,5,11,34,1.3,1.26,5.64,4.95,15.51,12.69,31,1.88,1.8,2.05,1.95,21,-1.5,1.91,1.83,2.07,2.02
F1,13/02/10,Lyon,Lens,1,0,H,0,0,D,11,12,4,4,18,19,6,3,1,2,0,0,1.44,4,8,1.45,4.2,8,1.42,4,7.5,1.5,3.8,6.7,1.36,3.75,8,1.35,4.2,8.5,1.44,3.75,7.5,1.4,4.2,9,1.4,4,8.5,1.4,4,8,34,1.52,1.44,4.25,3.95,9,7.82,31,2.13,2.01,1.83,1.75,22,-1,1.88,1.84,2.06,2
F1,13/02/10,Monaco,Marseille,1,2,A,1,1,D,7,16,3,5,28,20,3,3,3,3,1,0,3,3,2.5,3,3.15,2.5,3,3,2.4,3.1,3.1,2.3,2.7,3,2.38,2.8,3,2.45,2.9,3,2.4,2.8,3.25,2.5,3,3,2.38,2.8,3,2.5,34,3.21,2.95,3.25,3.07,2.52,2.42,30,2.35,2.22,1.69,1.59,19,0,2.26,2.13,1.78,1.71
F1,13/02/10,Montpellier,Grenoble,1,0,H,1,0,H,12,7,4,2,22,22,3,1,0,5,0,0,1.53,3.75,7,1.5,3.75,6.75,1.5,3.75,6.5,1.45,4,7,1.44,3.75,6,1.45,3.75,6.75,1.5,3.5,7,1.5,3.8,7.5,1.5,3.6,7.5,1.5,3.8,6,34,1.57,1.51,4,3.75,7.78,6.76,31,2.14,2.03,1.82,1.74,22,-1,2.06,2,1.89,1.84
F1,13/02/10,Nancy,Paris SG,0,0,D,0,0,D,14,8,4,2,13,19,0,3,1,1,0,0,2.7,2.9,2.9,2.5,3,2.85,2.6,3,2.7,2.6,3.1,2.65,2.5,2.88,2.62,2.5,2.9,2.8,2.6,2.9,2.75,2.6,3.2,2.75,2.5,3,2.88,2.5,3,2.8,34,2.75,2.55,3.2,2.98,3.04,2.83,31,2.5,2.4,1.57,1.52,18,0,1.88,1.82,2.05,1.99
F1,13/02/10,Valenciennes,Nice,2,1,H,0,0,D,14,8,5,1,15,17,7,4,1,3,0,0,2,3.2,4,1.9,3.3,3.95,1.95,3.2,3.8,2.1,3.15,3.5,1.9,3.1,3.6,1.9,3.1,4,1.91,3.25,3.75,2.1,3.25,3.6,2,3,4,1.95,3.2,3.8,34,2.08,1.98,3.31,3.17,4.23,3.89,30,2.37,2.24,1.68,1.58,21,-0.5,2.07,1.99,1.9,1.86
F1,14/02/10,Auxerre,Rennes,1,0,H,1,0,H,10,15,4,4,14,12,8,2,1,0,0,0,2.5,2.9,3.1,2.4,3.1,2.9,2.4,3,3,2.5,3.1,2.8,2.3,2.9,2.9,2.4,3,2.85,2.5,2.9,2.87,2.3,3.2,3.2,2.5,2.88,3,2.38,3,3,34,2.63,2.44,3.2,3.01,3.2,2.97,31,2.62,2.43,1.55,1.51,19,0,1.83,1.73,2.2,2.06
