Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SC0,11/03/07,Celtic,Rangers,0,1,A,0,0,D,S Dougal,15,4,3,3,14,15,4,4,2,3,0,0,1.9,3.25,4,1.83,3.2,4,1.83,3.2,4,1.9,3.1,3.5,1.83,3.2,3.75,1.8,3.25,4.2,1.8,3.1,4,1.83,3.25,4,1.9,3.2,3.6,43,2.1,1.89,3.35,3.22,4.1,3.8,30,2.18,2.01,1.8,1.73,25,-0.5,2.11,2.06,1.86,1.81
SC0,13/03/07,Motherwell,Aberdeen,0,2,A,0,1,A,D McDonald,5,5,3,4,10,18,9,5,0,2,0,0,3.1,3.25,2.25,2.9,3.2,2.2,2.9,3.2,2.2,3,3.1,2.1,2.8,3.2,2.2,2.88,3.2,2.25,2.8,3.2,2.2,3,3.2,2.2,2.9,3.2,2.2,33,3.25,2.99,3.26,3.21,2.3,2.18,22,2.21,2.09,1.7,1.64,19,0,2.45,2.21,1.67,1.59
SC0,17/03/07,Hearts,Dundee United,0,4,A,0,0,D,C MacKay,12,14,2,9,14,18,9,4,1,1,1,1,1.57,3.6,5,1.5,3.5,6.4,1.55,3.5,5.5,1.5,3.7,5,1.44,3.6,6.5,1.53,3.6,6,1.53,3.5,5.5,1.53,3.75,5.5,1.55,3.4,5.5,43,1.58,1.51,3.75,3.57,6.95,5.98,32,2.08,1.96,1.89,1.77,24,-1,2.02,1.92,1.99,1.91
SC0,17/03/07,Inverness C,Dunfermline,1,3,A,1,0,H,C MacKay,12,14,2,9,14,18,9,4,1,1,1,1,1.66,3.4,4.5,1.65,3.2,5.25,1.62,3.4,5,1.7,3.2,4.2,1.66,3.3,4.5,1.62,3.5,5,1.6,3.4,4.8,1.57,3.5,5.5,1.6,3.4,5,42,1.7,1.62,3.5,3.39,5.7,5.09,32,2.3,2.06,1.8,1.68,22,-0.75,1.94,1.92,2.03,1.95
SC0,17/03/07,Rangers,Aberdeen,3,0,H,3,0,H,M McCurry,11,8,7,3,15,9,4,2,0,2,0,0,1.57,3.6,5,1.5,3.5,6.4,1.52,3.5,6,1.55,3.5,4.8,1.44,3.75,6,1.53,3.75,5.5,1.53,3.5,5.5,1.57,3.5,5.5,1.5,3.5,6,43,1.62,1.52,3.85,3.56,6.5,5.91,32,2.14,1.96,1.91,1.75,23,-0.75,1.91,1.94,1.98,1.96
SC0,18/03/07,Falkirk,Celtic,1,0,H,1,0,H,J Underhill,10,14,4,5,11,16,1,8,3,4,1,1,8,4.5,1.36,7.5,4.75,1.3,8,4.5,1.3,7.5,4,1.33,8,4.5,1.28,8.5,4.6,1.3,8.5,4.8,1.25,8,4.5,1.33,8,4.5,1.3,42,9,8.17,4.85,4.36,1.41,1.32,32,1.9,1.76,2.1,1.94,21,1.25,1.88,1.82,2.13,2.07
SC0,31/03/07,Dundee United,Celtic,1,1,D,0,0,D,I Brines,15,8,9,3,11,15,2,5,1,3,1,0,7.5,4,1.44,7.75,3.75,1.4,7.5,3.75,1.4,5.4,3.8,1.45,6,3.75,1.44,7,3.75,1.44,7,3.75,1.4,7,3.75,1.44,7.5,3.75,1.4,42,7.5,6.6,4,3.77,1.57,1.46,28,1.94,1.84,1.98,1.88,22,1.25,1.75,1.73,2.25,2.15
SC0,31/03/07,Falkirk,St Mirren,2,0,H,2,0,H,D Somers,7,6,4,3,17,14,2,3,1,2,0,0,2,3.2,3.4,1.85,3.25,3.8,1.9,3.2,3.6,1.85,3.1,3.6,1.9,3.25,3.4,1.91,3.25,3.75,1.8,3.3,3.75,2,3.2,3.4,1.9,3.25,3.5,43,2.1,1.93,3.3,3.21,4,3.62,29,2.35,2.12,1.7,1.62,21,-0.5,2.11,2.08,1.83,1.77
SC0,31/03/07,Kilmarnock,Aberdeen,1,2,A,0,0,D,B Winter,12,3,7,2,8,13,4,2,2,1,0,0,2.62,3.25,2.37,2.5,3.2,2.5,2.6,3.2,2.4,2.6,3,2.4,2.37,3.2,2.6,2.6,3.2,2.5,2.62,3.2,2.3,2.75,3.2,2.38,2.65,3.2,2.4,43,2.8,2.61,3.3,3.19,2.6,2.44,29,2.15,1.99,1.75,1.71,22,0,2.13,2,1.82,1.78
SC0,31/03/07,Motherwell,Dunfermline,2,0,H,0,0,D,S Finnie,9,8,5,3,19,23,7,3,3,4,0,0,1.83,3.4,3.75,1.9,3.25,3.6,1.83,3.3,3.75,1.8,3.1,3.8,1.83,3.2,3.75,1.8,3.4,4,1.72,3.25,4.2,1.91,3.4,3.5,1.8,3.25,4,43,1.95,1.82,3.4,3.27,4.6,3.94,29,2.25,2.06,1.75,1.68,22,-0.5,2,1.95,1.96,1.9
SC0,31/03/07,Rangers,Inverness C,1,1,D,1,0,H,W Collum,20,7,4,3,14,7,15,3,2,1,0,1,1.25,5,9.5,1.25,5,9,1.25,5,9,1.3,4.2,8,1.25,4.5,10,1.25,5,10,1.25,4.8,8.5,1.25,5,10,1.2,5.5,10,43,1.33,1.25,5.5,4.85,11,9.7,30,1.91,1.8,2.05,1.93,21,-1.5,2.15,2.09,1.82,1.76
SC0,01/04/07,Hibernian,Hearts,0,1,A,0,0,D,K Clarke,15,6,5,3,17,26,4,1,1,5,0,0,2.3,3.25,3,2.3,3.2,2.75,2.25,3.2,2.8,2.3,3,2.7,2.2,3.2,2.8,2.25,3.2,2.88,2.2,3.1,2.87,2.2,3.2,3,2.2,3.2,2.9,42,2.3,2.24,3.25,3.18,3.25,2.91,30,2.05,1.9,1.9,1.81,22,0,1.7,1.63,2.27,2.16
SC0,03/04/07,Motherwell,Kilmarnock,0,1,A,0,0,D,K Clarke,13,6,5,5,17,20,8,4,1,1,0,0,2.5,3.25,2.5,2.45,3.2,2.55,2.5,3.2,2.6,2.3,3,2.7,2.25,3.2,2.75,2.4,3.25,2.65,2.3,3.2,2.62,2.38,3.2,2.75,2.25,3.25,2.75,43,2.55,2.41,3.28,3.2,2.91,2.66,31,2.05,1.9,2,1.83,20,0,1.83,1.76,2.19,1.99
SC0,04/04/07,St Mirren,Hibernian,1,1,D,0,1,A,I Brines,8,9,2,5,15,23,7,2,0,4,0,0,3.2,3.2,2.1,3.3,3.25,2,3.5,3.2,2,2.7,3,2.3,3.2,3.2,2,3.2,3.2,2.1,3.2,3.2,2,3.4,3.25,2,3,3.2,2.1,35,4,3.38,3.5,3.28,2.1,1.96,21,1.7,1.68,2.15,2.01,13,0.5,1.9,1.85,2.03,2
SC0,07/04/07,Aberdeen,Dundee United,2,4,A,2,3,A,M Tumilty,8,5,5,4,12,18,5,2,2,3,0,0,1.57,3.6,5,1.6,3.4,5.25,1.6,3.5,5,1.6,3.4,4.6,1.61,3.5,4.5,1.57,3.5,5.5,1.6,3.4,4.8,1.67,3.25,5,1.6,3.4,5,40,1.67,1.6,3.6,3.45,6.5,5.24,28,2.2,2.01,1.8,1.7,19,-0.75,1.88,1.85,2.08,2.01
SC0,07/04/07,Celtic,Motherwell,1,0,H,0,0,D,E Smith,12,13,2,7,12,11,5,9,1,2,0,0,1.28,5,10,1.2,5.5,10.5,1.22,5.25,10,1.25,4.5,9,1.2,5,11,1.22,5.25,11,1.2,5,11,1.2,5.5,12,1.25,5,8.5,40,1.3,1.24,5.5,5.09,12,9.64,28,1.75,1.68,2.15,2.04,19,-1.5,1.98,1.94,1.98,1.9
SC0,07/04/07,Dunfermline,Hibernian,1,0,H,0,0,D,C MacKay,13,5,5,2,7,16,4,8,1,2,0,0,3.2,3.3,1.95,3.1,3.25,2.1,3.25,3.25,2,3.1,3.2,2,3,3.2,2.1,3.4,3.25,2,3,3.4,2,3.4,3.25,2,3.25,3.25,2,40,3.8,3.27,3.3,3.23,2.1,2.03,28,2.15,2.02,1.75,1.7,20,0.25,2.12,2.06,1.83,1.81
SC0,07/04/07,Hearts,Kilmarnock,1,0,H,0,0,D,M Ritchie,16,9,5,4,15,14,9,6,0,1,1,0,1.66,3.5,4.33,1.75,3.4,4.1,1.65,3.4,4.75,1.7,3.3,4,1.66,3.3,4.5,1.7,3.5,4.33,1.66,3.4,4.33,1.67,3.25,5,1.6,3.4,5,40,1.8,1.69,3.5,3.36,5,4.53,28,2.2,2.02,1.75,1.69,19,-0.75,2.02,1.99,1.91,1.87
SC0,07/04/07,Inverness C,Falkirk,1,1,D,0,0,D,C Allan,9,5,4,1,11,10,6,5,1,1,0,0,1.9,3.25,3.5,2.2,3.25,2.9,2.1,3.25,3,2.1,3.1,3,2,3.4,3,2.05,3.25,3.25,2.05,3.3,3,2.2,3.2,3,2,3,3.5,40,2.2,2.09,3.4,3.21,3.6,3.08,28,2.22,2.04,1.75,1.68,21,-0.25,1.85,1.81,2.1,2.05
SC0,08/04/07,St Mirren,Rangers,0,1,A,0,1,A,C Richmond,8,5,2,2,12,20,1,2,1,2,0,0,7.5,4,1.44,6.5,3.75,1.45,7.5,3.75,1.4,5.4,3.8,1.45,8,4,1.33,7.5,4,1.4,7,3.75,1.4,7.5,4,1.4,7.5,4,1.35,38,8,6.92,4,3.85,1.5,1.43,29,2,1.87,1.91,1.84,20,1,2.11,2.01,1.84,1.81
SC0,21/04/07,Aberdeen,Hibernian,2,2,D,1,2,A,S Dougal,12,4,4,3,13,17,7,3,4,4,0,2,1.8,3.3,4.5,1.8,3.4,3.85,1.9,3.2,3.6,1.75,3.2,4,1.73,3.4,4,1.8,3.4,4,1.72,3.4,4,1.83,3.25,4,1.8,3.25,4,20,1.85,1.75,3.65,3.39,4.9,4.27,19,2.1,1.99,1.84,1.76,14,-0.5,1.82,1.77,2.2,2.13
SC0,21/04/07,Dunfermline,Dundee United,1,0,H,1,0,H,A Freeland,8,8,4,2,14,23,3,3,0,2,0,0,2.37,3.2,2.62,2.35,3.25,2.65,2.35,3.2,2.65,2.1,3.2,2.9,2.38,3.2,2.6,2.3,3.4,2.7,2.25,3.4,2.6,2.5,3.2,2.6,2.25,3.25,2.75,22,2.5,2.39,3.35,3.23,2.9,2.69,19,2.23,2.11,1.7,1.63,12,0,1.8,1.73,2.2,2.04
SC0,21/04/07,Inverness C,Motherwell,2,0,H,2,0,H,C MacKay,9,4,6,3,14,13,3,4,1,1,0,0,2.1,3.25,3,2.1,3.25,3.05,2.1,3.25,3,2.2,3,2.9,2,3.2,3.2,2.1,3.2,3.2,2.1,3.3,2.87,2.25,3.25,2.88,2.1,3.25,3,23,2.2,2.13,3.3,3.22,3.4,3.1,21,2.25,2.11,1.71,1.65,14,-0.25,1.99,1.95,1.97,1.95
SC0,21/04/07,Rangers,Hearts,2,1,H,0,1,A,I Brines,10,9,7,4,10,21,5,2,1,5,0,0,1.57,3.6,5,1.6,3.5,5,1.6,3.5,5,1.65,3.3,4.4,1.5,3.4,6,1.53,3.75,5.5,1.57,3.6,4.8,1.57,3.5,5.5,1.5,3.5,6,24,1.65,1.58,3.6,3.51,6,5.4,21,2.1,1.98,1.86,1.76,14,-0.75,1.93,1.91,2.02,1.98
SC0,22/04/07,Kilmarnock,Celtic,1,2,A,0,1,A,C Thomson,11,15,6,7,15,14,4,11,2,2,0,0,7,3.75,1.5,6.5,3.75,1.45,6,3.6,1.5,4.6,3.4,1.6,6,3.75,1.44,6,3.75,1.5,5.5,3.6,1.5,7,3.75,1.44,7,3.6,1.45,26,7,6.04,3.8,3.66,1.6,1.52,20,1.94,1.82,2,1.89,14,1,1.86,1.82,2.1,2.06
SC0,23/04/07,Falkirk,St Mirren,0,2,A,0,1,A,D McDonald,6,9,1,4,17,15,3,11,3,2,1,0,2,3.25,3.2,2.1,3.25,3.05,2.15,3.2,2.9,2.1,3.1,3,1.83,3.2,3.75,2.1,3.3,3.1,2.1,3.3,2.87,2.1,3.2,3.2,2.1,3.25,3,27,2.2,2.08,3.4,3.24,3.5,3.19,19,2.25,2.14,1.67,1.61,13,0,1.55,1.5,2.62,2.37
SC0,28/04/07,Aberdeen,Kilmarnock,3,0,H,1,0,H,J Underhill,9,5,6,3,7,8,6,3,0,0,0,0,1.72,3.25,4.33,1.7,3.5,4.25,1.72,3.3,4.25,1.7,3.2,4.2,1.61,3.5,4.5,1.73,3.5,4.2,1.66,3.3,4.5,1.8,3.2,4.33,1.75,3.25,4.35,42,1.8,1.71,3.5,3.34,5.25,4.49,31,2.05,1.92,1.95,1.81,21,-0.75,2.01,1.96,1.94,1.92
SC0,28/04/07,Dundee United,Inverness C,1,1,D,1,0,H,S Conroy,13,6,6,3,15,5,6,6,2,1,0,0,1.9,3.25,3.5,2,3.2,3.35,2,3.2,3.3,2,3.1,3.2,2,3.2,3.2,2,3.25,3.4,2.1,3.2,3,2,3.25,3.4,1.9,3.25,3.5,41,2.25,2.03,3.3,3.21,3.56,3.3,31,2.24,2.07,1.75,1.67,22,-0.25,2.01,1.93,2.03,1.94
SC0,28/04/07,Hibernian,Rangers,3,3,D,2,1,H,C Richmond,9,8,5,4,20,17,7,3,2,2,1,0,4,3.25,1.8,4.4,3.4,1.7,4.25,3.3,1.75,4.2,3.2,1.7,4.33,3.4,1.66,4.33,3.4,1.73,5,3.3,1.61,4.33,3.4,1.73,4.5,3.4,1.65,41,5,4.33,3.5,3.33,1.85,1.73,29,2.04,1.9,1.9,1.82,19,0.5,2.1,2.03,1.87,1.84
SC0,28/04/07,Motherwell,Falkirk,3,3,D,2,0,H,W Collum,9,10,6,4,16,10,4,3,0,0,0,0,2.1,3.25,3,2.1,3.25,3.05,2.1,3.2,3.1,2,3.1,3.2,2.2,3.25,2.75,2.1,3.2,3.2,2.1,3.2,3,2.2,3.2,3,2.2,3.25,2.8,42,2.2,2.11,3.3,3.22,3.49,3.12,30,2.21,2.07,1.74,1.68,22,-0.25,1.87,1.83,2.1,2.04
SC0,29/04/07,Celtic,Hearts,1,3,A,0,0,D,S Dougal,18,6,8,5,11,19,8,1,3,4,0,0,1.53,3.8,6,1.45,3.8,6.4,1.48,3.75,5.75,1.5,3.7,5,1.5,3.6,5.5,1.53,3.75,5.5,1.44,3.75,6,1.5,4,5,1.55,3.6,5,43,1.65,1.53,4,3.63,6.5,5.63,32,1.91,1.8,2.07,1.91,21,-1,2.27,2.1,1.8,1.74
SC0,30/04/07,St Mirren,Dunfermline,0,1,A,0,0,D,M McCurry,7,13,3,7,18,15,8,3,1,2,0,0,2.2,3.25,3.2,2.2,3.25,2.9,2.15,3.2,3,2.1,3.1,3,2.25,3.2,2.75,2.25,3.25,2.88,2.1,3.2,3,2.25,3.25,2.88,2.25,3.25,2.75,40,2.3,2.2,3.25,3.19,3.25,2.97,28,2.29,2.13,1.67,1.63,22,-0.25,1.99,1.93,1.98,1.94
SC0,05/05/07,Dundee United,St Mirren,0,2,A,0,1,A,K Clarke,4,8,0,1,18,7,1,8,4,3,1,0,2.2,3.25,2.8,2,3.25,3.3,2.15,3.2,3,2.2,3.1,2.8,2.1,3.2,3,2.1,3.3,3.1,2.1,3.4,2.8,2.1,3.2,3.2,2,3.25,3.25,45,2.35,2.12,3.3,3.22,3.3,3.09,27,2.24,2.07,1.75,1.65,21,0,1.65,1.57,2.5,2.27
SC0,05/05/07,Falkirk,Inverness C,1,0,H,0,0,D,S Finnie,9,7,2,2,8,11,3,4,1,0,0,0,2.1,3.25,3,2.15,3.25,2.95,2.2,3.2,2.9,2.1,3.1,3,2.1,3.2,3,2.1,3.3,3.1,2.1,3.2,3,2.1,3.2,3.2,2.1,3.25,3,45,2.5,2.19,3.3,3.2,3.2,2.97,27,2.2,2.06,1.7,1.66,22,0,1.72,1.62,2.25,2.13
SC0,05/05/07,Hibernian,Kilmarnock,0,1,A,0,0,D,D Somers,14,4,10,4,11,16,14,3,0,2,0,0,1.8,3.25,4,1.9,3.25,3.65,1.85,3.25,3.75,1.9,3.1,3.5,1.8,3.3,3.75,1.91,3.25,3.75,1.9,3.25,3.4,1.91,3.25,3.75,1.8,3.25,4,45,1.95,1.86,3.4,3.26,4.2,3.8,28,1.83,1.76,2.14,1.95,22,-0.5,1.92,1.88,2.04,1.97
SC0,05/05/07,Rangers,Celtic,2,0,H,1,0,H,C Thomson,12,7,8,5,12,16,5,4,1,5,0,0,2.37,3.2,2.9,2.3,3.2,2.75,2.3,3.2,2.75,2.4,3.1,2.7,2.25,3.2,2.75,2.3,3.2,2.8,2.3,3.2,2.62,2.38,3.2,2.75,2.25,3.2,2.8,45,2.55,2.33,3.35,3.18,3,2.77,33,2.02,1.9,1.89,1.82,24,0,1.75,1.68,2.21,2.05
SC0,06/05/07,Hearts,Aberdeen,1,1,D,1,0,H,B Winter,14,14,7,6,17,14,11,7,1,4,0,1,2,3.3,3.6,2.1,3.25,3.05,2.05,3.25,3.1,2,3.1,3.2,2,3.2,3.2,1.9,3.25,3.75,2.05,3.3,3,2,3.25,3.4,2,3.25,3.25,44,2.15,2.04,3.35,3.23,3.6,3.25,30,2.17,1.98,1.85,1.74,23,0,1.59,1.49,2.62,2.41
SC0,07/05/07,Dunfermline,Motherwell,4,1,H,2,0,H,D McDonald,10,5,7,3,20,18,7,3,1,1,1,2,1.9,3.4,3.4,1.85,3.4,3.65,1.95,3.25,3.4,2,3.1,3.2,1.8,3.5,3.5,1.91,3.4,3.5,2,3.4,3,2,3.25,3.4,1.8,3.4,3.75,40,2.01,1.92,3.5,3.3,4,3.54,25,2.25,2.1,1.8,1.64,20,-0.5,2.07,2.01,1.87,1.83
SC0,12/05/07,Celtic,Aberdeen,2,1,H,1,1,D,C Richmond,14,11,10,7,7,8,5,8,1,1,0,0,1.61,3.6,4.5,1.6,3.6,4.8,1.65,3.5,4.5,1.7,3.3,4,1.61,3.5,4.5,1.67,3.4,4.75,1.61,3.5,4.5,1.62,3.5,5,1.6,3.6,4.5,40,1.8,1.64,3.8,3.46,5.5,4.74,28,2,1.87,1.93,1.86,19,-0.75,2.16,2.09,1.83,1.79
SC0,12/05/07,Falkirk,Dundee United,2,0,H,1,0,H,C Boyle,11,9,9,1,12,18,2,1,1,2,0,1,2.1,3.4,2.87,2,3.25,3.3,2.05,3.25,3.1,2,3.1,3.2,2,3.2,3.2,2.1,3.2,3.2,1.95,3.25,3.3,2,3.4,3.25,2,3.25,3.25,41,2.25,2.09,3.4,3.24,3.35,3.12,27,2.08,1.96,1.86,1.78,18,-0.25,1.94,1.91,2.02,1.95
SC0,12/05/07,Hearts,Hibernian,2,0,H,2,0,H,S Dougal,14,11,9,3,15,12,3,6,3,4,0,0,1.9,3.25,4,1.85,3.3,3.75,1.85,3.25,3.75,1.85,3.1,3.6,1.72,3.4,4,1.83,3.25,4,1.83,3.2,3.75,1.83,3.4,3.8,1.8,3.25,4,39,1.95,1.85,3.4,3.27,4.33,3.84,28,2.11,1.96,1.85,1.78,18,-0.5,1.99,1.95,1.97,1.93
SC0,12/05/07,Inverness C,Dunfermline,2,1,H,0,1,A,M Ritchie,10,11,6,6,15,14,3,4,1,1,0,0,2.25,3.4,2.62,2.25,3.3,2.75,2.4,3.2,2.6,2.4,3.2,2.4,2.62,3.4,2.25,2.5,3.3,2.5,2.5,3.4,2.3,2.38,3.4,2.6,2.4,3.3,2.5,41,2.75,2.46,3.4,3.26,2.7,2.51,27,2.18,2.02,1.8,1.73,18,0,1.93,1.86,2.01,1.92
SC0,12/05/07,Motherwell,St Mirren,2,3,A,1,0,H,M Tumilty,12,6,9,3,17,15,6,6,2,1,0,0,2.3,3.3,2.62,2.25,3.25,2.8,2.25,3.25,2.75,2.1,3.2,2.9,2.37,3.5,2.37,2.38,3.3,2.65,2.3,3.3,2.6,2.25,3.4,2.75,2.4,3,2.75,41,2.44,2.3,3.5,3.24,2.9,2.73,26,2.2,2,1.83,1.74,18,0,1.75,1.69,2.17,2.08
SC0,13/05/07,Rangers,Kilmarnock,0,1,A,0,0,D,I Brines,14,6,8,3,11,21,6,2,2,3,0,0,1.44,4.33,6.5,1.4,4,7,1.4,4,6.5,1.45,3.8,5.4,1.36,4,7,1.4,4,7.25,1.4,3.75,7,1.4,4,7.5,1.28,4.5,8.5,40,1.45,1.39,4.5,4.04,8.5,7.15,29,1.8,1.69,2.23,2.03,19,-1,1.82,1.78,2.19,2.08
SC0,19/05/07,Dundee United,Motherwell,0,0,D,0,0,D,A Crawford,12,6,7,0,8,11,12,4,0,0,0,0,1.9,3.25,3.5,1.95,3.3,3.4,1.92,3.25,3.5,1.9,3.1,3.5,1.83,3.2,3.75,2,3.25,3.4,1.95,3.25,3.3,2,3.25,3.4,2,3.25,3.25,38,2,1.93,3.35,3.25,4.2,3.53,27,2.05,1.95,1.87,1.8,19,-0.25,1.8,1.75,2.17,2.13
SC0,19/05/07,Dunfermline,Falkirk,0,3,A,0,0,D,E Smith,9,10,3,7,14,13,4,4,2,4,0,0,2.5,3.25,2.7,2.5,3.15,2.55,2.5,3.2,2.5,2.4,3,2.6,2.38,3.2,2.6,2.5,3.2,2.6,2.6,3.3,2.3,2.5,3.2,2.6,2.4,3.2,2.6,38,2.8,2.49,3.3,3.2,2.75,2.55,27,2.1,1.98,1.84,1.77,20,0,2,1.88,1.98,1.9
SC0,19/05/07,St Mirren,Inverness C,0,1,A,0,0,D,D McDonald,12,12,5,7,11,14,5,5,2,2,0,0,2.25,3.25,2.75,2.3,3.2,2.75,2.25,3.25,2.75,2.3,3,2.7,2.2,3.25,2.75,2.3,3.2,2.8,2.3,3.3,2.6,2.38,3.2,2.75,2.2,3.25,2.8,38,2.5,2.31,3.4,3.22,2.8,2.73,26,2.25,2.06,1.75,1.69,20,-0.25,2.13,2.08,1.83,1.79
SC0,20/05/07,Aberdeen,Rangers,2,0,H,2,0,H,C Thomson,5,5,3,1,27,17,2,4,3,4,0,0,2.37,3.4,2.5,2.4,3.2,2.6,2.4,3.2,2.6,2.1,3.2,2.9,2.38,3.2,2.6,2.3,3.4,2.7,2.3,3.3,2.6,2.38,3.2,2.75,2.2,3.25,2.75,38,2.5,2.35,3.4,3.26,2.9,2.66,27,1.94,1.84,2,1.9,20,-0.25,2.08,2.04,1.86,1.83
SC0,20/05/07,Hibernian,Celtic,2,1,H,0,0,D,I Brines,13,10,6,6,12,11,13,3,1,2,0,0,3.75,3.25,1.83,3.7,3.3,1.85,3.25,3.25,2,3.1,3,2.1,3.2,3.2,2,3.6,3.3,1.91,3,3.3,2.05,3.4,3.25,2,3.25,3.25,2,38,3.75,3.31,3.4,3.25,2.15,2.01,27,1.92,1.82,2.05,1.92,20,0.5,1.85,1.8,2.12,2.07
SC0,20/05/07,Kilmarnock,Hearts,1,0,H,0,0,D,W Collum,7,14,3,5,21,19,4,9,3,4,0,0,4,3.25,1.9,3.6,3.25,1.9,3.4,3.25,1.95,3.2,3.1,2,3.5,3.2,1.91,3.75,3.5,1.83,3.5,3.5,1.8,3.6,3.4,1.83,3.9,3.25,1.8,37,4,3.65,3.45,3.3,2,1.88,27,2,1.87,2,1.86,18,0.5,2.02,2,1.91,1.88
