Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,01/01/03,Stockport,Port Vale,1,1,D,1,0,H,C Webster,14,6,8,3,19,8,10,0,3,2,0,1,2.1,3.25,3,2.02,3.3,3.26,2,3,2.9,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E2,01/01/03,Tranmere,Oldham,1,2,A,0,1,A,C Foy,16,11,6,8,18,17,9,12,3,3,0,0,2.3,3.2,2.7,2.28,3.25,2.8,2.1,3,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2,3.2,3.2
E2,01/01/03,Wigan,Notts County,3,1,H,1,0,H,J P Robinson,27,3,18,2,10,10,15,4,0,1,0,0,1.364,4,7.5,1.42,4,7.5,1.35,3.8,6.2,1.36,3.75,8,1.36,3.75,8.5,1.364,3.75,8.5,1.33,4,8
E2,01/01/03,Wycombe,Bristol City,2,1,H,0,0,D,G Salisbury,8,13,2,8,13,10,5,5,4,1,0,0,3,3.25,2.1,3.2,3.25,2.06,2.9,3,2,3,3.2,2.1,3.25,3.25,2,3.25,3.25,2,3.4,3.25,1.9
E2,04/01/03,Colchester,Tranmere,2,2,D,1,1,D,L Cable,12,16,4,10,11,13,6,6,1,0,0,0,2.4,3.2,2.6,2.47,3.3,2.52,2.35,3,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,04/01/03,Northampton,Wycombe,0,5,A,0,2,A,M Ryan,18,15,4,11,5,18,4,1,3,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E2,04/01/03,Oldham,Peterboro,0,0,D,0,0,D,M Cowburn,13,6,6,4,17,13,6,7,0,1,0,0,1.533,3.6,5.5,1.57,3.5,5.5,1.65,3.2,3.9,1.5,3.4,6,1.5,3.5,6,1.5,3.5,6,1.57,3.5,5
E2,04/01/03,QPR,Stockport,1,0,H,0,0,D,M Thorpe,8,8,5,1,11,14,8,4,0,2,0,0,1.615,3.4,5,1.71,3.4,4.5,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4
E2,04/01/03,Swindon,Chesterfield,3,0,H,1,0,H,S Tomlin,19,3,11,1,9,8,8,0,0,0,0,0,2.1,3.25,3,2.1,3.3,3.1,2.1,3,2.8,2.1,3.4,2.8,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3
E2,10/01/03,Bristol City,Wigan,0,1,A,0,0,D,D Pugh,14,11,5,6,12,14,4,2,2,3,0,0,2.5,3.2,2.5,2.42,3.2,2.62,2.3,3,2.4,2.38,3.2,2.6,2.63,3.2,2.38,2.4,3.2,2.6,2.3,3.2,2.62
E2,11/01/03,Colchester,Crewe,1,2,A,1,0,H,K Hill,11,17,6,9,12,7,8,8,3,0,0,0,2.8,3.25,2.2,2.85,3.3,2.2,2.6,3,2.2,2.75,3.25,2.2,2.8,3.2,2.25,2.8,3.2,2.25,2.8,3.2,2.2
E2,11/01/03,Huddersfield,Peterboro,0,1,A,0,0,D,E Wolstenholme,9,5,7,2,16,14,6,7,1,1,0,0,2.1,3.25,3,2.05,3.25,3.2,2.1,3,2.8,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3
E2,11/01/03,Mansfield,Wycombe,0,0,D,0,0,D,L Mason,14,4,6,3,11,16,12,3,2,2,0,0,2.4,3.2,2.6,2.25,3.3,2.8,2.3,3,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62
E2,11/01/03,QPR,Barnsley,1,0,H,1,0,H,G Hegley,4,6,1,2,12,11,8,8,0,3,0,0,1.615,3.6,4.5,1.75,3.4,4.15,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.7,3.4,4.333,1.61,3.3,5
E2,14/01/03,Oldham,Brentford,2,1,H,1,1,D,M Clattenburg,8,6,4,3,16,19,7,4,5,2,1,0,1.727,3.5,4,1.7,3.45,4.25,1.7,3.2,3.7,1.91,3.2,3.5,1.73,3.25,4.33,1.727,3.4,4.2,1.72,3.4,4
E2,18/01/03,Barnsley,Luton,2,3,A,1,1,D,S Mathieson,17,9,9,6,13,15,5,3,4,2,0,1,2.5,3.2,2.5,2.45,3.3,2.55,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.75,3.2,2.25
E2,18/01/03,Blackpool,Northampton,2,1,H,0,1,A,H Webb,21,3,14,1,7,18,5,5,1,2,0,0,1.667,3.5,4.333,1.7,3.4,4.5,1.7,3.2,3.7,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33
E2,18/01/03,Brentford,Notts County,1,1,D,0,1,A,M Jones,13,6,6,2,9,12,4,8,1,1,0,0,1.667,3.5,4.333,1.7,3.4,4.5,1.65,3.2,3.9,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33
E2,18/01/03,Cardiff,Cheltenham,2,1,H,2,1,H,D Gallagher,13,6,7,3,5,10,10,3,0,0,0,0,1.364,4,7.5,1.4,4,7.25,1.35,3.6,6.5,1.4,3.75,7,1.36,4,7.5,1.364,4,7.5,1.36,3.75,8
E2,18/01/03,Chesterfield,Mansfield,1,2,A,1,1,D,A Hall,8,14,4,7,15,18,5,2,0,3,1,0,1.8,3.25,4,1.72,3.4,4.3,1.75,3.2,3.5,1.73,3.4,4,1.73,3.25,4.33,1.727,3.4,4.2,1.8,3.3,3.75
E2,18/01/03,Crewe,Huddersfield,1,0,H,0,0,D,M Cowburn,19,9,11,4,8,8,4,4,2,1,0,1,1.4,3.75,7.5,1.4,4,7.25,1.4,3.5,5.6,1.36,4,7,1.36,4,7.5,1.364,4,7.5,1.4,3.75,7
E2,18/01/03,Peterboro,Port Vale,1,2,A,0,0,D,K Hill,6,6,2,5,17,14,2,3,2,4,1,0,2,3.25,3.25,2.05,3.3,3.2,2,3,2.9,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E2,18/01/03,Plymouth,QPR,0,1,A,0,0,D,P Walton,19,4,10,1,2,14,10,4,0,1,0,1,2.2,3.25,2.8,2.15,3.3,3,2.1,3,2.8,2,3.4,3,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.2,2.8
E2,18/01/03,Stockport,Swindon,2,5,A,0,2,A,S Baines,12,10,7,7,12,9,2,3,0,0,0,0,2.2,3.25,2.8,2.15,3.3,3,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.2,3.2,2.8
E2,18/01/03,Tranmere,Bristol City,1,1,D,0,1,A,B Curson,7,7,5,3,12,13,11,4,0,2,0,0,2.375,3.2,2.625,2.4,3.3,2.6,2.3,3,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E2,18/01/03,Wigan,Colchester,2,1,H,1,0,H,A Penn,15,5,7,4,7,10,6,4,3,1,0,0,1.286,5,7.5,1.33,4.4,8,1.3,3.8,7.5,1.29,4.5,8,1.3,4.5,8,1.3,4.5,8,1.28,4.5,8
E2,18/01/03,Wycombe,Oldham,2,2,D,0,1,A,C Penton,12,9,6,7,9,9,5,7,1,1,0,1,2.625,3.2,2.375,2.7,3.4,2.3,2.35,3,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.3,2.37
E2,21/01/03,Notts County,Stockport,3,2,H,0,2,A,P Danson,9,15,8,10,11,11,4,9,2,4,0,0,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3,3.3,1.73,3.4,4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4
E2,22/01/03,Swindon,Blackpool,1,1,D,1,0,H,D Crick,6,8,4,4,13,6,6,2,1,0,0,0,2.1,3.25,3,2.2,3.25,2.95,1.9,3.1,3,1.83,3.4,3.5,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3
E2,25/01/03,Bristol City,Stockport,1,1,D,0,1,A,P Armstrong,25,5,11,3,15,8,16,2,1,1,0,1,1.44,3.6,7,1.45,3.75,6.75,1.45,3.5,5,1.4,3.75,7,1.44,3.6,7,1.44,3.6,7,1.44,3.6,6.5
E2,25/01/03,Cheltenham,Chesterfield,0,0,D,0,0,D,M Cowburn,6,0,3,0,16,10,6,2,0,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62
E2,25/01/03,Colchester,Blackpool,0,2,A,0,0,D,C Webster,9,10,5,8,11,11,7,3,3,1,1,0,2.5,3.2,2.5,2.3,3.2,2.8,2.3,3,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.25,3.2,2.75
E2,25/01/03,Huddersfield,Cardiff,1,0,H,0,0,D,G Cain,16,7,9,3,6,11,4,3,0,0,0,0,4,3.25,1.8,4.2,3.25,1.8,3.6,3.1,1.75,4,3.4,1.73,3.75,3.25,1.83,3.75,3.25,1.83,4,3.4,1.72
E2,25/01/03,Luton,Wycombe,1,0,H,0,0,D,C Wilkes,12,2,7,1,15,15,11,5,2,3,0,0,1.72,3.5,4,1.8,3.25,4.2,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75
E2,25/01/03,Northampton,Peterboro,0,1,A,0,0,D,J P Robinson,8,9,3,6,18,12,5,2,3,2,1,0,2,3.25,3.25,2.1,3.25,3.15,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3
E2,25/01/03,Notts County,Plymouth,0,2,A,0,1,A,A D'Urso,15,16,5,6,13,7,8,4,4,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62
E2,25/01/03,Oldham,Crewe,1,3,A,0,0,D,A Butler,12,18,3,9,10,9,8,7,1,0,1,0,2.1,3.25,3,2.17,3.25,3,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3
E2,25/01/03,Port Vale,Barnsley,0,0,D,0,0,D,M Warren,11,6,7,1,13,16,6,3,1,2,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.91,3.25,3.4,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75
E2,25/01/03,QPR,Tranmere,1,2,A,0,0,D,P Rejer,7,6,2,4,10,8,5,9,1,1,0,0,1.72,3.5,4,1.85,3.25,3.9,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75
E2,25/01/03,Swindon,Wigan,2,1,H,2,0,H,M Jones,10,8,3,2,13,13,3,7,2,2,0,0,3.25,3.25,2,3.55,3.25,1.95,3.1,3,1.9,3.2,3.5,1.91,3.25,3.25,2,3.25,3.25,2,3.4,3.25,1.9
E2,28/01/03,Mansfield,Wigan,1,2,A,0,2,A,P Walton,7,17,3,8,8,6,6,4,1,2,0,0,4.33,3.5,1.66,4.5,3.4,1.65,3.3,3,1.85,4.33,3.4,1.66,4,3.4,1.75,4.2,3.25,1.75,4.33,3.4,1.66
E2,31/01/03,Cardiff,Oldham,1,1,D,1,0,H,P Walton,16,10,10,4,7,10,9,9,2,0,0,0,1.83,3.25,3.75,1.9,3.25,3.65,1.9,3,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5
E2,01/02/03,Barnsley,Swindon,1,1,D,1,1,D,D Pugh,10,11,7,9,11,18,8,8,1,1,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4
E2,01/02/03,Blackpool,Bristol City,0,0,D,0,0,D,C Boyeson,9,10,4,5,13,15,1,1,2,2,0,0,2.25,3.25,2.75,2.45,3.2,2.55,2.35,3,2.35,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5
E2,01/02/03,Crewe,Northampton,3,3,D,2,1,H,P Taylor,12,15,7,10,9,16,9,8,2,1,0,0,1.36,4,7.5,1.4,3.85,7.3,1.4,3.6,5.5,1.33,4,8,1.36,4,7.5,1.36,4,7.5,1.44,3.6,6.5
E2,01/02/03,Peterboro,Luton,1,1,D,1,1,D,P Joslin,5,15,3,13,16,15,5,11,0,1,0,0,2.6,3.2,2.4,2.62,3.25,2.37,2.4,3,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37
E2,01/02/03,Plymouth,Mansfield,3,1,H,1,1,D,S Tomlin,16,12,10,7,13,16,3,9,2,4,0,0,1.66,3.5,4.33,1.73,3.3,4.35,1.7,3.1,3.8,1.73,3.4,4,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.2,4.33
E2,01/02/03,Stockport,Colchester,1,1,D,1,0,H,J Ross,9,6,5,3,8,4,4,7,0,2,0,0,1.9,3.25,3.5,1.93,3.3,3.45,1.9,3.1,3,2,3.4,3,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.4,3.25
E2,01/02/03,Tranmere,Port Vale,1,0,H,1,0,H,J P Robinson,11,13,4,6,26,9,8,5,1,0,0,0,1.66,3.5,4.33,1.63,3.4,4.9,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5
E2,01/02/03,Wigan,Cheltenham,0,0,D,0,0,D,M Warren,16,6,7,3,7,7,11,2,0,1,0,0,1.3,4.5,8,1.28,4.5,8.5,1.3,3.8,7.5,1.29,4.5,8,1.3,4.33,8.5,1.3,4.33,8.5,1.28,4.5,8
E2,01/02/03,Wycombe,Notts County,3,1,H,2,0,H,G Barber,11,14,6,7,10,20,6,8,0,1,0,0,1.8,3.4,3.75,1.87,3.25,3.75,1.85,3,3.3,1.83,3.4,3.5,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.25,3.4
E2,02/02/03,Chesterfield,QPR,2,4,A,1,2,A,M Evans,11,11,5,7,8,13,6,7,2,2,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3,2.35,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5
E2,04/02/03,Cheltenham,Tranmere,3,1,H,1,0,H,C Penton,14,12,8,6,14,17,5,8,3,1,0,0,2.625,3.2,2.375,2.75,3.4,2.25,2.6,3,2.2,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.25,2.2
E2,04/02/03,Huddersfield,Plymouth,1,0,H,0,0,D,E Ilderton,14,12,6,6,13,13,3,8,0,0,0,0,2.5,3.2,2.5,2.52,3.3,2.47,2.4,2.9,2.4,2.5,3.25,2.4,2.6,3.2,2.4,2.6,3.2,2.4,2.5,3.1,2.5
E2,04/02/03,Mansfield,Brentford,0,0,D,0,0,D,E Evans,12,6,6,3,13,12,8,3,0,1,0,0,2.375,3.2,2.625,2.37,3.35,2.62,2.3,3,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5
E2,04/02/03,Northampton,Cardiff,0,1,A,0,0,D,R Olivier,8,7,3,5,19,22,5,6,3,4,0,0,3.75,3.25,1.833,3.5,3.35,1.93,2.9,3,2,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,3.75,3.3,1.8
E2,04/02/03,Notts County,Crewe,2,2,D,0,2,A,M Thorpe,10,16,6,9,16,12,7,8,2,0,0,0,3.25,3.25,2,3,3.4,2.1,2.6,3,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,3,3.2,2.1,,
E2,08/02/03,Brentford,Crewe,1,2,A,1,0,H,I Williamson,5,9,5,7,17,13,4,6,2,1,1,0,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3,2.2,2.6,3.2,2.38,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.2,2.3,,
E2,08/02/03,Bristol City,Colchester,1,2,A,0,1,A,A Hall,8,9,3,6,14,10,7,6,0,0,0,0,1.5,3.5,6,1.55,3.5,5.5,1.5,3.5,4.5,1.44,3.6,6.5,1.53,3.4,6,1.533,3.4,6,1.53,3.4,5.5,,
E2,08/02/03,Cardiff,Barnsley,1,1,D,0,0,D,F Stretton,14,3,4,1,11,25,9,2,0,4,0,0,1.444,3.75,6.5,1.45,3.75,6.4,1.4,3.5,5.6,1.44,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5,,
E2,08/02/03,Cheltenham,Stockport,0,2,A,0,0,D,P Crossley,21,12,7,7,12,14,7,6,1,3,0,1,2,3.25,3.25,2.1,3.2,3.1,2.1,3,2.8,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,
E2,08/02/03,Chesterfield,Peterboro,0,0,D,0,0,D,E Wolstenholme,11,12,9,11,12,17,9,3,1,1,0,0,1.833,3.25,3.75,1.9,3.3,3.5,1.85,3,3.3,1.91,3.2,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,
E2,08/02/03,Mansfield,Notts County,3,2,H,0,0,D,R Pearson,17,7,10,3,11,15,8,3,2,3,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,,
E2,08/02/03,Northampton,QPR,1,1,D,1,0,H,C Webster,2,9,2,7,12,24,5,5,1,2,0,0,2.625,3.2,2.375,2.75,3.25,2.25,2.6,3,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.8,3.2,2.25,2.8,3.2,2.2,,
E2,08/02/03,Oldham,Plymouth,0,1,A,0,1,A,H Webb,12,15,6,7,11,24,4,6,2,0,0,0,1.727,3.25,4.333,1.75,3.4,4,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.4,4,1.7,3.4,4.333,1.72,3.4,4,,
E2,08/02/03,Port Vale,Luton,1,2,A,0,0,D,L Mason,13,8,6,2,13,10,6,7,2,1,0,0,2.6,3.2,2.4,2.65,3.2,2.35,2.4,3,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.3,,
E2,08/02/03,Tranmere,Swindon,0,1,A,0,0,D,E Ilderton,16,6,6,4,10,14,11,3,0,0,0,0,1.833,3.25,3.75,1.85,3.3,3.7,1.8,3,3.5,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,,
E2,08/02/03,Wigan,Blackpool,1,1,D,1,0,H,G Laws,14,8,6,4,10,16,11,3,1,4,0,0,1.533,3.4,6,1.55,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6,1.53,3.4,6,1.533,3.4,6,1.53,3.4,5.5,,
E2,08/02/03,Wycombe,Huddersfield,0,0,D,0,0,D,M Thorpe,9,12,2,4,14,14,4,5,0,2,0,0,1.727,3.25,4.333,1.65,3.5,4.5,1.6,3.2,4.2,1.73,3.2,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5,,
E2,11/02/03,Bristol City,Brentford,0,0,D,0,0,D,S Mathieson,23,4,12,3,12,14,8,6,0,0,0,0,1.667,3.4,4.5,1.67,3.5,4.6,1.65,3.2,3.9,1.8,3.25,3.75,1.73,3.25,1.33,1.727,3.25,4.333,1.72,3.4,4,,
E2,11/02/03,Luton,Blackpool,1,3,A,0,1,A,G Hegley,10,4,5,3,15,10,9,1,4,2,0,0,1.909,3.25,3.5,1.9,3.25,3.75,1.8,3,3.5,2,3.4,3,1.91,3.25,3.5,1.909,3.25,3.5,1.8,3.3,3.75,,
E2,11/02/03,Port Vale,Chesterfield,5,2,H,4,2,H,C Boyeson,9,2,6,1,4,12,6,5,0,5,0,0,2.1,3.25,3,2.2,3.25,2.95,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,
E2,14/02/03,Colchester,Mansfield,1,0,H,0,0,D,I Williamson,16,13,11,7,9,14,5,7,1,2,0,0,2.1,3.25,3,2.1,3.25,3.15,2,3,2.9,2.1,3.4,2.8,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2,,,,,
E2,15/02/03,Barnsley,Chesterfield,2,1,H,2,1,H,B Curson,11,10,6,6,19,13,3,2,0,2,0,1,2.2,3.25,2.8,2.15,3.25,3.05,2.1,3,2.8,2,3.4,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,,,,
E2,15/02/03,Blackpool,Brentford,1,0,H,1,0,H,R Olivier,7,6,4,4,18,10,9,6,0,1,0,0,1.727,3.25,4.333,1.85,3.3,3.85,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75,,,,,
E2,15/02/03,Huddersfield,Cheltenham,3,3,D,0,2,A,A Butler,13,8,8,5,5,14,4,8,2,1,0,0,1.909,3.25,3.5,2,3.25,3.4,1.85,3.1,3.2,1.73,3.4,4,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75,,,,,
E2,15/02/03,Luton,Northampton,3,2,H,1,1,D,K Hill,11,2,3,2,20,20,12,1,1,2,0,0,1.615,3.6,4.5,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,,,,,
E2,15/02/03,Notts County,Bristol City,2,0,H,0,0,D,G Hegley,5,9,4,4,19,13,3,3,2,3,0,0,2.5,3.2,2.5,2.65,3.2,2.42,2.4,3,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,,,,,
E2,15/02/03,Plymouth,Tranmere,0,1,A,0,0,D,D Crick,20,11,5,2,10,20,8,3,0,2,0,0,1.909,3.25,3.5,2.05,3.25,3.25,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,,,,
E2,15/02/03,QPR,Port Vale,4,0,H,0,0,D,S Tomlin,14,4,12,2,15,16,9,4,2,3,0,0,1.571,3.6,5,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,,,,,
E2,15/02/03,Stockport,Oldham,1,2,A,0,1,A,P Prosser,8,10,2,5,21,15,3,2,1,1,0,0,2.7,3.2,2.3,2.8,3.2,2.3,2.6,3,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,,,,,
E2,15/02/03,Swindon,Wycombe,0,3,A,0,1,A,M Halsey,9,4,5,2,16,12,4,2,1,0,0,0,1.833,3.25,3.75,1.9,3.25,3.7,1.85,3,3.3,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.1,4,,,,,
E2,18/02/03,Cheltenham,Barnsley,1,3,A,1,1,D,P Armstrong,9,21,2,5,14,6,3,6,0,0,0,0,2.2,3.25,2.8,2.27,3.25,2.8,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,,,,,
E2,21/02/03,Cardiff,Plymouth,1,1,D,1,0,H,M Warren,10,18,6,9,15,14,5,5,2,2,0,0,1.615,3.4,5,1.65,3.45,4.8,1.6,3.3,4,1.57,3.5,5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,,,,,
E2,22/02/03,Barnsley,Huddersfield,0,1,A,0,1,A,G Laws,10,11,2,4,18,11,6,5,2,3,0,0,2,3.25,3.25,2.05,3.25,3.25,2,3,2.9,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2.1,3.1,3.1,,,,,
E2,22/02/03,Cheltenham,Colchester,1,1,D,1,1,D,S Baines,16,9,10,4,13,6,7,2,0,0,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3,2.6,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,,,,,
E2,22/02/03,Chesterfield,Crewe,0,2,A,0,1,A,M Clattenburg,12,10,6,8,10,4,4,11,2,0,0,0,3,3.25,2.1,3.25,3.25,2.05,2.9,3,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2,3.4,3.25,1.9,,,,,
E2,22/02/03,Luton,Brentford,0,1,A,0,0,D,A Hall,8,4,2,3,21,19,9,3,1,2,0,0,1.667,3.4,4.5,1.75,3.35,4.3,1.75,3.2,3.5,1.83,3.2,3.75,1.73,3.4,4,1.75,3.4,4,1.72,3.4,4,,,,,
E2,22/02/03,Northampton,Bristol City,1,2,A,1,2,A,A Butler,4,11,3,4,12,12,3,6,3,0,0,0,2.625,3.2,2.375,2.7,3.25,2.35,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.7,3.2,2.3,2.5,3.25,2.4,,,
E2,22/02/03,Oldham,Notts County,1,1,D,1,0,H,G Salisbury,23,8,13,6,15,12,4,4,0,1,0,0,1.571,3.6,5,1.65,3.45,4.85,1.6,3.3,4,1.57,3.5,5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,,,
E2,22/02/03,Peterboro,Stockport,2,0,H,0,0,D,M Cooper,11,10,7,7,14,17,7,11,0,1,0,0,2,3.25,3.25,2.05,3.25,3.25,2,3,2.9,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,,
E2,22/02/03,Port Vale,Swindon,1,1,D,0,0,D,R Pearson,4,13,4,7,7,11,4,8,0,0,0,0,2.375,3.2,2.625,2.35,3.2,2.75,2.3,3,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,,,
E2,22/02/03,QPR,Mansfield,2,2,D,1,1,D,J P Robinson,17,7,8,3,14,16,5,3,3,5,0,1,1.533,3.5,5.5,1.55,3.55,5.65,1.55,3.3,4.5,1.5,3.4,6,1.53,3.5,5.5,1.533,3.6,5.5,1.5,3.4,6,,,
E2,22/02/03,Tranmere,Blackpool,2,1,H,1,0,H,J Winter,17,9,7,4,12,10,7,3,1,1,0,0,2.1,3.25,3,2.2,3.25,2.92,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,,,
E2,22/02/03,Wycombe,Wigan,0,2,A,0,1,A,P Rejer,9,8,5,0,13,10,6,9,0,0,0,0,2.8,3.25,2.2,2.92,3.25,2.2,2.8,3,2.1,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.87,3.3,2.1,,,
E2,25/02/03,Brentford,Huddersfield,1,0,H,0,0,D,R Beeby,11,10,4,7,18,11,12,9,1,0,0,0,1.73,3.4,4,1.75,3.4,4,1.8,3.4,3.6,,,,,,,,,,,,,,,
E2,25/02/03,Crewe,Wigan,0,1,A,0,1,A,E Wolstenholme,4,23,2,14,5,14,8,9,1,3,1,0,2.38,3.2,2.62,2.3,3.2,2.75,2.37,3.1,2.62,,,,,,,,,,,,,,,
