Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E1,08/11/04,Leicester,Coventry,3,0,H,2,0,H,M Clattenburg,11,12,8,4,2,16,7,4,0,1,0,0,1.9,3.2,3.75,1.85,3.2,3.85,1.87,3.2,4,1.8,3.1,3.6,1.8,3.25,3.75,1.83,3.25,4,1.83,3,4,1.95,1.75,1.9,1.9,1.87,1.78,-0.5,1.84,2,-0.5,1.925,1.925,-0.5
E1,13/11/04,Burnley,Nott'm Forest,1,0,H,1,0,H,A Marriner,4,14,1,2,14,11,5,7,1,0,0,0,1.9,3.25,3.6,1.95,3.1,3.6,1.97,3.25,3.55,2.1,3,3,2,3.4,3,2,3.25,3.25,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.97,1.7,-0.5,2.12,1.72,-0.5,2.1,1.75,-0.5
E1,13/11/04,Coventry,Plymouth,2,1,H,2,0,H,M Jones,12,14,6,9,22,12,6,4,1,2,0,0,2.25,3.25,2.8,2.4,3.2,2.6,2.25,3.25,2.9,2.2,3,2.8,2.1,3.2,3,2.25,3.2,2.8,2.15,3.2,2.9,1.85,1.85,2,1.8,2.25,1.53,-0.5,2.1,1.74,-0.25,2.075,1.775,-0.25
E1,13/11/04,Gillingham,Derby,0,2,A,0,1,A,A Penn,9,15,4,12,10,15,5,6,1,1,0,0,2.5,3.1,2.62,2.6,3.2,2.4,2.65,3.2,2.45,2.6,3,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.1,2.37,2,1.71,2.1,1.7,1.45,2.45,0.5,1.96,1.88,0,1.95,1.9,0
E1,13/11/04,Ipswich,Leeds,1,0,H,0,0,D,A Wiley,13,7,8,6,12,19,9,5,1,3,0,0,1.66,3.5,4.5,1.65,3.5,4.5,1.7,3.45,4.55,1.7,3.2,4.2,1.62,3.25,5,1.67,3.4,4.5,1.7,3,5,1.75,1.95,1.7,2.1,1.7,1.96,-0.5,1.86,1.98,-0.75,1.825,2.025,-0.75
E1,13/11/04,Leicester,Sunderland,0,1,A,0,0,D,C Penton,17,11,11,7,13,21,3,2,2,4,0,0,2.25,3.2,2.87,2.3,3.2,2.75,2.3,3.2,2.85,2.1,3,3,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,2,1.71,2.15,1.66,2.3,1.51,-0.5,1.88,1.96,-0.25,1.925,1.925,-0.25
E1,13/11/04,Preston,Millwall,1,1,D,1,0,H,B Curson,11,13,6,4,16,13,6,4,1,0,0,0,2.25,3.25,2.8,2.1,3.3,3,2.2,3.25,3,2.2,3,2.8,2.25,3.2,2.75,2.2,3.2,2.88,2.15,3.2,2.9,2,1.71,2.1,1.7,2.2,1.56,-0.5,2.02,1.82,-0.25,2.025,1.825,-0.25
E1,13/11/04,QPR,Wigan,1,0,H,0,0,D,B Knight,11,6,4,1,20,16,6,3,0,0,0,0,2.62,3.1,2.5,2.65,3.1,2.45,2.65,3.1,2.5,2.6,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.1,2.37,1.95,1.75,2.05,1.75,1.43,2.5,0.5,2.14,1.7,0,2.125,1.725,0
E1,13/11/04,Reading,Cardiff,2,1,H,2,0,H,E Evans,8,11,4,4,12,8,0,6,0,1,0,1,1.66,3.5,4.5,1.6,3.5,4.9,1.7,3.3,4.85,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.4,4.5,1.72,3,4.8,1.85,1.85,2.05,1.75,1.7,1.96,-0.5,2.08,1.76,-0.75,2.05,1.8,-0.75
E1,13/11/04,Rotherham,Wolves,1,2,A,1,0,H,M Halsey,9,15,4,7,9,9,5,8,0,0,0,0,2.8,3.25,2.25,2.8,3.2,2.25,2.85,3.2,2.3,2.8,3,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.75,3.2,2.25,2,1.71,2.15,1.66,1.51,2.3,0.5,1.86,1.98,0.25,1.9,1.95,0.25
E1,13/11/04,Sheffield United,Watford,1,1,D,1,0,H,J P Robinson,17,4,7,2,6,9,5,2,0,1,0,0,1.8,3.3,4,1.95,3.25,3.4,1.95,3.25,3.6,2,3.1,3.1,1.91,3.2,3.5,1.91,3.2,3.6,1.95,3.1,3.5,2,1.71,2.1,1.7,1.95,1.71,-0.5,1.98,1.86,-0.5,1.975,1.875,-0.5
E1,13/11/04,Stoke,Crewe,1,0,H,0,0,D,P Crossley,7,2,4,0,12,4,8,3,1,0,0,0,1.8,3.2,4.33,1.9,3.3,3.55,1.9,3.2,3.85,1.85,3.1,3.5,1.8,3.25,3.75,1.83,3.25,3.75,1.95,3.2,3.3,1.95,1.75,2,1.8,1.9,1.75,-0.5,2,1.84,-0.5,2,1.85,-0.5,,
E1,13/11/04,West Ham,Brighton,0,1,A,0,0,D,P Armstrong,15,4,2,1,9,13,4,0,1,1,1,1,1.4,4,7,1.4,4,6.5,1.45,3.8,6.8,1.45,3.7,5.2,1.4,3.75,7,1.44,3.75,6.5,1.44,3.6,6.5,1.75,1.95,1.9,1.9,2.2,1.49,-1.5,1.9,1.94,-1.25,1.95,1.9,-1.25,,
E1,19/11/04,Cardiff,Preston,0,1,A,0,1,A,P Crossley,17,4,8,3,7,10,9,3,0,2,0,0,2.1,3.25,3.4,2.15,3.1,3.1,2.1,3.2,3.2,1.9,3.1,3.3,1.91,3.2,3.5,2,3.25,3.4,2.05,3.2,3.1,1.85,1.85,2.1,1.7,2.05,1.65,-0.5,1.78,2.06,-0.25,1.7,2.15,-0.25,,
E1,20/11/04,Brighton,Burnley,0,1,A,0,0,D,K Wright,5,9,1,4,7,16,4,7,0,1,0,0,2.2,3.2,3,2.2,3.1,3,2.25,3.2,2.9,2.2,3,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.25,3.1,2.8,2.05,1.65,2.2,1.65,2.25,1.52,-0.5,1.98,1.86,-0.25,2,1.85,-0.25,,
E1,20/11/04,Crewe,Gillingham,4,1,H,1,0,H,L Mason,16,10,11,7,10,18,13,2,0,2,0,0,1.9,3.25,3.6,1.95,3.1,3.6,1.95,3.25,3.55,1.9,3.1,3.3,1.91,3.25,3.4,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.85,1.85,1.95,1.95,1.7,-0.5,2.02,1.82,-0.5,2.025,1.825,-0.5,,
E1,20/11/04,Derby,Sheffield United,0,1,A,0,0,D,P Joslin,13,10,8,4,19,15,5,2,1,0,0,0,2.1,3.2,3.2,2.2,3.1,3,2.25,3.1,3,2.1,3,3,2.1,3.2,3,2.1,3.25,3,2.2,3.1,2.87,1.75,1.95,1.8,2,2.25,1.52,-0.5,1.92,1.92,-0.25,1.925,1.925,-0.25,,
E1,20/11/04,Leeds,QPR,6,1,H,5,1,H,C Webster,10,2,8,2,8,8,6,2,0,1,0,0,2.3,3.25,2.75,2.45,3.15,2.6,2.35,3.15,2.8,2.3,3,2.6,2.2,3.2,2.8,2.3,3.2,2.75,2.3,3.1,2.75,1.95,1.75,2.1,1.7,2.35,1.48,-0.5,1.7,2.14,0,1.725,2.125,0,,
E1,20/11/04,Nott'm Forest,Reading,1,0,H,1,0,H,U Rennie,10,10,5,5,13,15,3,5,2,3,0,0,2.7,3.2,2.37,2.7,3.15,2.35,2.7,3.1,2.45,2.6,3,2.3,2.5,3.25,2.4,2.7,3.1,2.38,2.6,3.1,2.4,1.95,1.75,2.05,1.75,1.44,2.45,0.5,2.06,1.78,0,2.05,1.8,0,,
E1,20/11/04,Plymouth,Stoke,0,0,D,0,0,D,P Taylor,13,6,8,4,16,18,4,5,0,2,0,0,2.1,3.2,3.2,2.05,3.1,3.3,2.1,3.2,3.2,2,3,3.2,1.91,3.2,3.5,2,3.25,3.25,2,3,3.4,1.95,1.75,2.15,1.66,2.1,1.6,-0.5,1.82,2.02,-0.25,1.825,2.025,-0.25,,
E1,20/11/04,Watford,Rotherham,0,0,D,0,0,D,G Laws,19,6,12,2,17,18,11,2,0,3,0,0,1.61,3.5,5,1.5,3.6,6,1.57,3.55,5.5,1.55,3.5,4.6,1.57,3.5,5,1.57,3.4,5.5,1.53,3.5,5.5,1.85,1.85,1.8,2,1.57,2.16,-0.5,1.98,1.86,-1,1.975,1.875,-1,,
E1,20/11/04,Wigan,Leicester,0,0,D,0,0,D,R Beeby,13,8,4,4,17,15,4,3,2,2,0,0,1.72,3.4,4.33,1.75,3.25,4.3,1.83,3.3,4,1.85,3.1,3.5,1.67,3.25,4.5,1.8,3.25,4,1.83,2.87,4.33,1.85,1.85,1.95,1.85,1.83,1.81,-0.5,1.9,1.94,-0.5,1.925,1.925,-0.5,,
E1,20/11/04,Wolves,Coventry,0,1,A,0,0,D,M Atkinson,8,8,7,6,2,4,4,4,0,0,0,0,1.9,3.25,4.33,1.85,3.2,4,1.9,3.2,3.85,1.8,3.1,3.6,1.73,3.4,4,1.8,3.25,4,1.8,3.1,4,1.75,1.95,1.85,1.95,1.9,1.75,-0.5,1.82,2.02,-0.5,1.875,1.975,-0.5,,
E1,21/11/04,Millwall,West Ham,1,0,H,0,0,D,P Walton,11,5,2,2,11,13,6,3,3,3,0,1,2.4,3.1,2.75,2.3,3.15,2.8,2.4,3.15,2.75,2.3,2.9,2.7,2.2,3.2,2.8,2.38,3.2,2.62,2.37,3.1,2.62,1.85,1.85,2.1,1.7,2.4,1.47,-0.5,1.74,2.1,0,1.75,2.1,0,,
E1,21/11/04,Sunderland,Ipswich,2,0,H,0,0,D,J P Robinson,23,7,12,4,15,15,8,5,1,2,0,0,2.3,3.25,3,2.25,3.1,2.9,2.3,3.15,2.9,2.2,2.9,2.9,2.2,3.2,2.8,2.3,3.2,2.88,2.3,3.1,2.75,1.85,1.85,1.9,1.9,2.3,1.51,-0.5,1.7,2.14,0,1.725,2.125,0,,
E1,24/11/04,Leeds,Watford,2,2,D,1,1,D,M Jones,17,13,10,7,15,17,7,6,1,2,0,0,1.9,3.25,3.6,1.9,3.25,3.6,1.91,3.3,3.7,1.8,3.1,3.6,1.83,3.2,3.75,1.91,3.25,3.5,1.8,3.3,3.75,1.9,1.79,2.05,1.75,1.91,1.74,-0.5,1.88,1.96,-0.5,1.975,1.875,-0.5,,
E1,27/11/04,Burnley,Millwall,1,0,H,0,0,D,E Ilderton,6,16,2,8,10,18,1,4,3,1,0,0,2.2,3.3,2.87,2.1,3.2,3.1,2.35,3.2,2.75,2.3,2.8,2.8,2.38,3.2,2.6,2.25,3.2,2.8,2.3,3.1,2.75,2.05,1.65,2.25,1.61,2.35,1.48,-0.5,2.02,1.82,-0.25,1.825,2.025,0,,
E1,27/11/04,Coventry,Crewe,0,1,A,0,1,A,P Taylor,35,6,21,2,13,13,19,4,0,1,0,0,1.8,3.3,4,1.9,3.2,3.65,1.83,3.3,4,1.75,3.2,3.8,1.73,3.4,4,1.8,3.25,4,1.8,3.3,3.75,1.65,2.05,1.8,2,1.83,1.81,-0.5,1.84,2,-0.5,1.875,1.975,-0.5
E1,27/11/04,Gillingham,Nott'm Forest,2,1,H,0,1,A,C Penton,11,12,5,5,16,16,4,5,1,3,0,0,2.3,3.25,2.75,2.2,3.1,3,2.25,3.2,2.9,2.4,3,2.5,2.4,3.25,2.5,2.3,3.2,2.75,2.2,3.2,2.8,1.9,1.79,2.15,1.66,2.25,1.52,-0.5,2.08,1.76,-0.25,1.875,1.975,0
E1,27/11/04,Ipswich,Brighton,1,0,H,1,0,H,T Kettle,22,10,14,5,18,8,7,3,3,3,0,0,1.4,4,7,1.45,3.75,6.35,1.44,3.8,7,1.45,3.7,5.2,1.36,3.75,8,1.4,3.75,7.5,1.4,3.6,7.5,1.6,2.15,1.7,2.1,2.2,1.49,-1.5,1.9,1.94,-1.25,1.925,1.925,-1.25
E1,27/11/04,Leicester,Plymouth,2,1,H,0,1,A,P Armstrong,7,10,4,7,18,16,5,4,1,1,0,0,1.83,3.2,4,1.95,3.4,3.25,1.91,3.25,3.7,1.9,3.1,3.3,1.73,3.2,4.33,1.83,3.25,3.75,1.9,3,3.75,1.85,1.85,2.05,1.75,1.91,1.73,-0.5,1.88,1.96,-0.5,1.9,1.95,-0.5
E1,27/11/04,Preston,Derby,3,0,H,2,0,H,M Jones,16,6,7,4,15,10,7,4,1,1,0,0,2.1,3.2,3.2,2.3,3.1,2.8,2.25,3.2,2.9,2.1,3,3,2.1,3.2,3,2.2,3.2,2.88,2.1,3.2,3,1.95,1.75,1.9,1.9,2.25,1.52,-0.5,1.96,1.88,-0.25,1.925,1.925,-0.25
E1,27/11/04,QPR,Cardiff,1,0,H,1,0,H,D Gallagher,7,4,3,0,19,12,7,1,1,2,0,0,1.72,3.6,4,1.6,3.45,5,1.73,3.4,4.4,1.8,3.1,3.6,1.73,3.4,4,1.8,3.25,4,1.72,3.2,4.33,1.71,2,1.9,1.9,1.73,1.92,-0.5,2,1.84,-0.75,1.85,2,-0.5
E1,27/11/04,Reading,Wigan,1,1,D,1,1,D,A Marriner,6,9,5,3,9,16,4,7,0,1,0,0,2.25,3.25,2.8,2.25,3.2,2.8,2.3,3.25,2.8,2.2,3,2.8,2.2,3.25,2.75,2.3,3.2,2.75,2.3,3.2,2.62,2.05,1.65,2.1,1.7,2.3,1.5,-0.5,1.74,2.1,0,1.825,2.025,0
E1,27/11/04,Sheffield United,Wolves,3,3,D,1,1,D,L Mason,12,13,6,8,8,14,10,1,0,0,0,0,1.83,3.4,3.75,1.85,3.25,3.75,1.91,3.3,3.65,1.9,3.1,3.3,1.91,3.2,3.5,1.91,3.2,3.6,2,2.87,3.6,1.95,1.75,2.1,1.7,1.91,1.73,-0.5,2.04,1.8,-0.5,2.05,1.8,-0.5
E1,27/11/04,Stoke,Sunderland,0,1,A,0,0,D,U Rennie,1,6,1,3,8,8,3,6,0,0,0,0,2.62,3.1,2.5,2.5,3.2,2.5,2.5,3.15,2.6,2.45,3,2.45,2.6,3.2,2.38,2.6,3.2,2.4,2.5,2.9,2.62,2.15,1.6,2.3,1.6,2.5,1.42,-0.5,1.98,1.86,0,2,1.85,0
E1,27/11/04,West Ham,Watford,3,2,H,2,2,D,K Wright,20,9,14,4,11,20,9,2,1,2,0,0,1.66,3.5,4.5,1.8,3.25,4,1.7,3.4,4.6,1.7,3.2,4,1.73,3.2,4.33,1.73,3.25,4.33,1.66,3.1,5,1.85,1.85,1.95,1.85,1.7,1.96,-0.5,1.96,1.88,-0.75,1.975,1.875,-0.75
E1,29/11/04,Rotherham,Leeds,1,0,H,0,0,D,P Crossley,5,15,2,7,8,8,1,9,1,0,0,0,3,3.25,2.3,3,3.3,2.1,2.9,3.2,2.25,3,3,2.1,3.5,3.2,1.91,3,3.25,2.2,2.9,3.2,2.15,1.95,1.75,1.95,1.85,1.52,2.25,0.5,,,,1.925,1.925,0.25
E1,30/11/04,Crewe,Millwall,2,1,H,1,0,H,C Webster,6,15,2,10,6,13,7,9,0,3,0,0,2.3,3.2,2.7,2.35,3.1,2.75,2.4,3.2,2.7,2.4,3,2.5,2.6,3.2,2.38,2.3,3.2,2.7,2.3,3.2,2.62,1.9,1.79,2,1.8,2.4,1.46,-0.5,1.96,1.88,0,1.825,2.025,0
E1,04/12/04,Brighton,Rotherham,1,0,H,0,0,D,R Beeby,10,8,8,2,15,18,9,4,1,2,0,0,1.8,3.3,4,1.85,3.25,3.9,1.83,3.3,4,1.8,3.1,3.6,1.8,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.6,2,1.71,2.15,1.66,1.83,1.81,-0.5,2,1.84,-0.5,1.975,1.875,-0.5
E1,04/12/04,Cardiff,Gillingham,3,1,H,2,1,H,K Wright,13,6,9,3,8,15,8,3,0,3,0,0,1.83,3.4,3.75,1.85,3.25,3.75,1.85,3.3,3.9,1.8,3.1,3.6,1.8,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75,1.95,1.75,2.05,1.75,1.85,1.79,-0.5,1.96,1.88,-0.5,1.975,1.875,-0.5
E1,04/12/04,Crewe,Ipswich,2,2,D,2,0,H,R Olivier,8,20,4,11,4,14,4,8,0,2,0,0,2.87,3.3,2.2,2.75,3.1,2.35,2.75,3.2,2.35,2.8,3,2.2,3,3.4,2,2.88,3.2,2.2,2.9,3.2,2.15,1.71,2,1.65,2.2,1.48,2.35,0.5,1.92,1.92,0.25,1.925,1.925,0.25
E1,04/12/04,Derby,Coventry,2,2,D,0,1,A,P Joslin,19,14,9,8,7,14,8,5,1,0,0,0,1.9,3.25,3.6,1.85,3.1,4,1.93,3.2,3.7,2,3.1,3.1,1.8,3.25,3.75,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.85,1.85,1.95,1.93,1.72,-0.5,2.02,1.82,-0.5,1.95,1.9,-0.5
E1,04/12/04,Leeds,Leicester,0,2,A,0,0,D,U Rennie,7,7,4,2,15,9,10,4,0,1,0,0,2.25,3.25,2.8,2.15,3.2,3,2.35,3.2,2.75,2.3,2.9,2.7,2.2,3.25,2.75,2.3,3.2,2.75,2.25,3.2,2.75,2.05,1.65,2.1,1.7,2.35,1.48,-0.5,1.72,2.12,0,1.775,2.075,0
E1,04/12/04,Millwall,Sheffield United,1,2,A,0,0,D,I Williamson,9,9,6,7,19,16,7,1,0,2,1,1,2.1,3.2,3.2,2.15,3.2,3,2.25,3.2,2.9,2,3.1,3.1,2,3.2,3.2,2.1,3.25,3,1.95,3.2,3.3,2,1.71,2.05,1.75,2.25,1.52,-0.5,1.9,1.94,-0.25,1.9,1.95,-0.25
E1,04/12/04,Nott'm Forest,QPR,2,1,H,1,0,H,L Mason,11,11,8,6,20,18,10,5,2,1,0,0,2.37,3.25,2.62,2.4,3.2,2.6,2.45,3.2,2.65,2.3,3,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.1,2.6,1.85,1.85,2,1.8,2.45,1.45,-0.5,2.04,1.8,-0.25,2.05,1.8,-0.25
E1,04/12/04,Plymouth,Burnley,1,0,H,0,0,D,L Probert,18,2,14,0,6,17,14,3,2,3,0,0,2.2,3.3,2.87,2.15,3,3.2,2.25,3.2,2.9,2.1,3,3,2,3.2,3.2,2.2,3.2,2.88,2.15,3.1,3,2,1.71,2.15,1.66,2.25,1.52,-0.5,1.86,1.98,-0.25,1.825,2.025,-0.25
E1,04/12/04,Sunderland,West Ham,0,2,A,0,0,D,G Salisbury,6,11,4,6,11,18,2,5,1,3,1,0,1.9,3.25,3.6,1.85,3.1,4,1.93,3.2,3.7,1.9,3.1,3.3,1.8,3.25,3.75,1.91,3.2,3.6,1.9,3.2,3.5,1.9,1.79,2.1,1.7,1.93,1.72,-0.5,1.96,1.88,-0.5,1.975,1.875,-0.5
E1,04/12/04,Watford,Stoke,0,1,A,0,1,A,A Kaye,13,9,5,6,7,21,4,3,0,2,0,0,2,3.25,3.4,2.05,2.95,3.5,2.1,3.2,3.2,2.2,2.8,3,2.1,3,3.2,2,3.25,3.25,2.1,3,3.2,2,1.71,2.2,1.65,2.1,1.6,-0.5,1.84,2,-0.25,1.85,2,-0.25
E1,04/12/04,Wolves,Reading,4,1,H,2,0,H,S Bennett,12,8,6,7,9,13,2,9,0,1,0,0,2.3,3.25,2.75,2.25,3.2,2.8,2.35,3.2,2.75,2.2,3,2.8,2.2,3.25,2.75,2.3,3.2,2.75,2.3,3.2,2.62,1.85,1.85,1.9,1.9,2.35,1.48,-0.5,2,1.84,-0.25,2.025,1.825,-0.25
E1,05/12/04,Wigan,Preston,5,0,H,1,0,H,M Atkinson,13,8,9,4,12,10,6,4,1,2,0,0,1.66,3.4,5.5,1.65,3.45,4.6,1.62,3.4,5.25,1.65,3.3,4.2,1.67,3.25,4.5,1.67,3.4,5,1.66,3.1,5,1.85,1.85,1.95,1.85,1.62,2.06,-0.5,1.84,2,-0.75,1.825,2.025,-0.75
E1,07/12/04,Wolves,Millwall,1,2,A,0,1,A,T Kettle,9,7,1,5,16,25,6,4,2,2,0,0,1.9,3.25,3.5,2,3.2,3.35,2,3.2,3.45,1.85,3.1,3.5,1.91,3.2,3.5,2,3.25,3.4,2,3.2,3.2,1.95,1.75,2,1.8,2,1.66,-0.5,1.98,1.86,-0.5,2.025,1.825,-0.5
E1,10/12/04,West Ham,Leeds,1,1,D,0,0,D,M Pike,9,8,7,7,9,10,11,6,1,1,0,0,1.66,3.4,5.5,1.6,3.5,5,1.67,3.3,5,1.7,3.2,4,1.62,3.25,5,1.67,3.4,5.25,1.61,3.3,5,1.9,1.79,2,1.8,1.67,1.99,-0.5,1.82,2.02,-0.75,1.875,1.975,-0.75
E1,11/12/04,Burnley,Preston,2,0,H,1,0,H,T Leake,8,9,4,3,14,20,3,8,3,1,0,0,2.1,3.2,3.2,1.95,3.25,3.4,2.05,3.2,3.35,2,3.1,3.1,2.2,3.2,2.8,2,3.25,3.4,1.9,3.1,3.6,1.95,1.75,2.2,1.61,2.05,1.64,-0.5,1.8,2.04,-0.25,1.775,2.075,-0.25
E1,11/12/04,Cardiff,Sunderland,0,2,A,0,0,D,B Curson,9,6,5,4,9,18,11,8,1,1,0,0,2.62,3.25,2.4,2.75,3.2,2.3,2.7,3.2,2.4,2.6,3,2.3,2.75,3.25,2.2,2.8,3.25,2.3,2.75,3.2,2.25,2.05,1.65,2,1.72,1.46,2.4,0.5,2.04,1.8,0,2.025,1.825,0
E1,11/12/04,Crewe,Plymouth,3,0,H,1,0,H,K Wright,9,16,5,8,9,14,3,8,0,1,0,0,2.2,3.2,3,2.3,3.2,2.75,2.2,3.2,3,2.2,3,2.8,2.2,3.25,2.75,2.2,3.2,3,2.1,3.2,3,1.65,2.05,1.66,2.1,2.2,1.55,-0.5,2,1.84,-0.25,2.025,1.825,-0.25
E1,11/12/04,Derby,Nott'm Forest,3,0,H,1,0,H,G Laws,10,8,6,4,16,21,9,6,4,5,0,0,2,3.1,3.6,1.8,3.25,4,2,3.1,3.6,1.9,3.1,3.3,1.91,3.2,3.5,1.91,3.2,3.75,2.1,2.87,3.3,1.85,1.85,1.83,1.83,2,1.67,-0.5,1.96,1.88,-0.5,1.975,1.875,-0.5
E1,11/12/04,Leicester,Reading,0,2,A,0,0,D,P Taylor,10,10,4,5,16,18,6,5,3,3,0,0,1.9,3.2,3.75,2.1,3.15,3.15,2.1,3.2,3.2,1.9,3.1,3.3,1.83,3.2,3.75,2,3.2,3.5,1.95,3.2,3.3,1.95,1.75,2,1.72,2.1,1.6,-0.5,1.74,2.1,-0.25,1.75,2.1,-0.25
E1,11/12/04,Millwall,Brighton,2,0,H,1,0,H,M Messias,12,8,9,6,18,18,2,4,3,0,0,0,1.66,3.5,4.5,1.75,3.25,4.25,1.73,3.3,4.5,1.7,3.2,4,1.67,3.25,4.5,1.73,3.25,4.5,1.66,3.3,4.5,2.05,1.65,2.1,1.66,1.73,1.9,-0.5,1.94,1.9,-0.75,1.95,1.9,-0.75
E1,11/12/04,QPR,Ipswich,2,4,A,2,1,H,C Boyeson,10,15,4,12,14,15,3,9,0,1,0,0,2.5,3.25,2.5,2.35,3.1,2.75,2.45,3.1,2.7,2.3,3,2.6,2.4,3.25,2.5,2.5,3.2,2.6,2.4,3.25,2.5,1.9,1.79,1.72,2,2.45,1.44,-0.5,1.9,1.94,0,2,1.85,0
E1,11/12/04,Rotherham,Sheffield United,2,2,D,0,1,A,M Halsey,16,16,9,12,10,15,5,7,0,1,0,0,3.75,3.2,2,3.9,3.35,1.8,3.6,3.1,2,3.5,3.1,1.85,3.2,3.2,2,3.75,3.2,2,3.75,3.2,1.83,1.95,1.75,2,1.72,1.67,2,0.5,1.88,1.96,0.5,1.875,1.975,0.5
E1,11/12/04,Stoke,Coventry,1,0,H,1,0,H,C Penton,4,8,2,3,10,10,2,13,1,1,0,0,2.1,3.2,3.2,1.95,3.25,3.45,2.1,3.2,3.2,2,3.1,3.1,2.1,3,3.2,2.1,3.2,3.2,1.95,3,3.6,2.05,1.65,2.1,1.66,2.1,1.6,-0.5,1.8,2.04,-0.25,1.825,2.025,-0.25
E1,11/12/04,Watford,Wolves,1,1,D,1,1,D,P Armstrong,13,9,8,7,13,15,5,5,0,1,0,0,2.37,3.25,2.62,2.2,3.2,2.9,2.35,3.2,2.75,2.4,2.8,2.7,2.38,3.2,2.6,2.3,3.2,2.88,2.3,3.2,2.62,1.85,1.85,1.9,1.8,2.35,1.48,-0.5,2.04,1.8,-0.25,1.75,2.1,0
E1,11/12/04,Wigan,Gillingham,2,0,H,1,0,H,M Jones,17,5,10,1,6,13,8,7,0,2,0,0,1.36,4,8.5,1.4,3.85,7.25,1.36,4,8.25,1.35,3.9,6.5,1.36,3.75,8,1.36,4,8.5,1.33,4,8,1.75,1.95,1.72,2,2,1.59,-1.5,1.8,2.04,-1.25,1.825,2.025,-1.25
E1,17/12/04,Brighton,Stoke,0,1,A,0,0,D,G Salisbury,7,10,2,4,8,14,8,4,1,1,0,0,2.4,3.25,2.62,2.5,3.2,2.5,2.4,3.15,2.7,2.45,3,2.45,2.38,3.2,2.6,2.4,3.2,2.7,2.37,3.1,2.62,2.25,1.55,2.37,1.55,2.4,1.45,-0.5,1.88,1.96,0,1.8,2.05,0
E1,17/12/04,Nott'm Forest,Leicester,1,1,D,0,0,D,I Williamson,11,13,7,6,13,15,4,8,1,1,0,0,2.6,3.2,2.62,2.5,3.15,2.55,2.45,3.15,2.65,2.45,3,2.45,2.5,3.2,2.5,2.6,3.2,2.6,2.37,3,2.7,1.95,1.75,2.15,1.66,2.45,1.44,-0.5,2.08,1.76,0,2.05,1.8,0
E1,18/12/04,Coventry,Watford,1,0,H,1,0,H,C Webster,14,16,5,10,14,15,5,11,1,2,0,0,2.2,3.2,3,2.15,3.2,3,2.2,3.2,3,2.1,3,3,2.2,3.2,2.8,2.2,3.2,3,2.15,3.1,3,1.9,1.79,1.95,1.85,2.2,1.55,-0.5,1.96,1.88,-0.25,2,1.85,-0.25
E1,18/12/04,Gillingham,Rotherham,3,1,H,0,0,D,R Styles,12,6,7,5,13,11,8,6,1,3,0,0,1.9,3.25,3.6,2.1,3.2,3.1,2,3.25,3.4,1.9,3.1,3.3,1.83,3.2,3.75,2,3.25,3.4,1.9,3.2,3.5,2.05,1.65,2.2,1.65,2,1.66,-0.5,1.74,2.1,-0.25,1.725,2.125,-0.25
E1,18/12/04,Plymouth,Derby,0,2,A,0,1,A,T Kettle,10,6,2,3,8,13,8,3,1,1,0,0,2.2,3.2,3,2.25,3.15,2.85,2.25,3.2,2.9,2.1,3,3,2.2,3.25,2.75,2.25,3.25,2.88,2.15,3.2,2.9,1.95,1.75,2.05,1.75,2.25,1.52,-0.5,1.94,1.9,-0.25,1.925,1.925,-0.25
E1,18/12/04,Preston,West Ham,2,1,H,2,0,H,A Kaye,15,9,11,3,12,6,4,6,2,0,0,0,2.5,3.25,2.5,2.6,3.2,2.4,2.6,3.15,2.5,2.45,3,2.45,2.38,3.2,2.6,2.5,3.2,2.6,2.5,3.1,2.5,1.85,1.85,1.95,1.85,1.42,2.5,0.5,2.04,1.8,0,2.025,1.825,0
E1,18/12/04,Reading,QPR,1,0,H,0,0,D,R Beeby,6,10,2,4,15,20,2,3,2,2,0,1,1.8,3.3,4.5,1.85,3.35,3.55,1.83,3.3,4,1.8,3.1,3.6,1.73,3.2,4.33,1.85,3.25,4.33,1.8,3.1,4,1.85,1.85,1.95,1.85,1.83,1.81,-0.5,1.9,1.94,-0.5,1.85,2,-0.5
