Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
G1,18/03/12,Panionios,Doxa Dramas,2,0,H,2,0,H,1.53,3.75,7,1.5,3.5,7.75,1.57,3.4,6.5,1.45,3.7,7,1.44,3.4,7,1.533,3.6,7,1.55,3.5,7,1.53,3.5,7.5,1.53,3.7,9,1.44,3.75,7,33,1.57,1.49,3.75,3.5,9.5,7.46,20,2.63,2.46,1.55,1.49,13,-0.75,1.65,1.62,2.4,2.35
G1,18/03/12,Xanthi,Giannina,1,2,A,0,0,D,1.91,3.1,4.5,1.93,3.1,4.2,1.85,3.1,4.5,1.8,3.1,4.5,1.8,3,4.33,1.833,3.3,4.5,1.75,3.25,5.2,1.87,3,4.75,1.87,3.2,5.2,1.83,3.1,4,33,1.93,1.85,3.3,3.12,5.2,4.33,20,2.73,2.5,1.51,1.47,14,-0.5,1.91,1.88,2.02,1.98
G1,24/03/12,Aris,Panionios,4,2,H,1,1,D,1.8,3.25,5,1.7,3.2,5.5,1.75,3.1,5,1.75,3.1,4.6,1.73,3,5,1.666,3.4,5.75,1.8,3.1,5.5,1.67,3.3,5.75,1.8,3.25,5.75,1.67,3.2,5,35,1.84,1.75,3.4,3.16,5.75,5.06,22,2.72,2.55,1.51,1.46,15,-0.75,2.16,2.11,1.81,1.76
G1,24/03/12,Atromitos,Xanthi,1,0,H,0,0,D,1.8,3.2,5,1.8,3.25,4.6,1.8,3.2,4.5,1.75,3.2,4.5,1.73,3,5,1.75,3.3,5,1.8,3.3,5,1.73,3.3,5.25,1.8,3.3,5.25,1.67,3.2,5,35,1.89,1.76,3.43,3.21,5.25,4.81,22,2.55,2.32,1.61,1.55,15,-0.75,2.22,2.1,1.79,1.77
G1,24/03/12,OFI,Panathinaikos,0,1,A,0,1,A,5,3.2,1.8,4.75,3.1,1.83,4.5,3.2,1.8,3.7,3.3,1.9,5,3,1.73,5.2,3.4,1.7,5.5,3.25,1.75,4.75,3.2,1.8,5.5,3.25,1.8,5,3.2,1.67,35,5.59,4.89,3.5,3.2,1.9,1.76,22,2.7,2.47,1.55,1.49,15,0.75,1.83,1.78,2.16,2.08
G1,25/03/12,AEK,Panetolikos,1,0,H,1,0,H,1.67,3.4,6,1.67,3.25,5.75,1.7,3.3,5,1.6,3.4,5.3,1.66,3.2,5,1.65,3.5,5.5,1.7,3.3,5.9,1.62,3.3,6.5,1.7,3.4,6.5,1.57,3.4,5.5,35,1.75,1.67,3.7,3.27,6.5,5.55,22,2.56,2.4,1.57,1.52,15,-0.75,2.03,1.98,1.93,1.88
G1,25/03/12,Doxa Dramas,Levadeiakos,0,2,A,0,1,A,6,3.5,1.62,5.75,3.3,1.66,5.5,3.25,1.65,4.6,3.3,1.7,5.5,3.2,1.6,6,3.5,1.615,6.5,3.25,1.67,5.25,3.4,1.7,6.5,3.5,1.67,4.75,3.3,1.67,35,6.86,5.65,3.75,3.4,1.7,1.63,22,2.76,2.53,1.5,1.47,15,0.5,2.35,2.29,1.69,1.65
G1,25/03/12,Giannina,Ergotelis,1,1,D,0,0,D,2.1,3,4,2,3,4.1,2,3.1,3.75,2,3.05,3.55,2.1,2.87,3.5,2.15,3.1,3.5,2.05,3.1,4,2.05,3.1,3.8,2.15,3.1,4,2,3,3.6,35,2.16,2.06,3.2,3.04,4.1,3.68,22,2.72,2.6,1.51,1.45,15,-0.5,2.18,2.13,1.78,1.75
G1,25/03/12,Kerkyra,PAOK,0,4,A,0,2,A,3.5,3,2.25,3.25,2.95,2.3,3.1,3,2.3,2.65,3.1,2.5,3.2,2.8,2.2,3.25,3.1,2.25,3.6,2.9,2.3,3.25,3,2.3,3.6,3,2.3,2.88,3,2.3,35,3.64,3.2,3.1,2.98,2.5,2.28,22,2.77,2.55,1.55,1.47,15,0.25,1.96,1.91,1.99,1.95
G1,25/03/12,Olympiakos,Asteras Tripolis,7,2,H,1,2,A,1.25,5.5,12,1.23,5.25,13,1.25,5,11,1.2,5.5,12,1.2,5,11,1.2,5.75,15,1.2,6,15,1.22,5.5,13,1.25,5.75,15,1.2,5.25,11,35,1.28,1.23,6,5.16,16.03,12.45,30,1.87,1.75,2.11,2.03,17,-1.5,1.9,1.84,2.06,2
G1,01/04/12,Asteras Tripolis,OFI,2,2,D,2,1,H,2,3.2,4,1.95,3,4.25,1.9,3.2,4,1.9,3.2,3.8,2,3,3.5,2,3.1,4,2.1,2.8,3.5,1.95,3.2,4,2.1,3.1,3.9,1.91,3,4,35,2.18,2.03,3.2,3.05,4.25,3.71,23,2.77,2.5,1.55,1.48,16,-0.5,2.2,2.13,1.78,1.73
G1,01/04/12,Ergotelis,Atromitos,2,2,D,0,0,D,2.25,3.1,3.4,2.05,3,3.8,2.1,3,3.6,2.2,3,3.2,2.2,2.88,3.25,2.1,3,3.8,2.15,3,3.4,2.05,3.1,3.8,2.2,3,3.7,2.25,3,3.1,35,2.3,2.15,3.11,3,3.8,3.43,23,2.7,2.5,1.52,1.48,14,-0.5,2.28,2.17,1.77,1.69
G1,01/04/12,Kerkyra,AEK,2,2,D,1,2,A,3.75,3.25,2.05,3.7,3.1,2.05,3.75,3.1,2,3.4,3,2.1,3.25,3,2.1,3.5,3.2,2.1,3.25,2.9,2.15,3.8,3.2,2,3.7,3.12,2.1,3.5,3.1,2,35,3.8,3.46,3.26,3.09,2.3,2.1,23,2.38,2.28,1.66,1.57,16,0.5,1.77,1.73,2.23,2.14
G1,01/04/12,Panathinaikos,Aris,1,0,H,0,0,D,1.8,3.25,5,1.72,3.25,5.25,1.75,3.4,4.5,1.75,3.3,4.4,1.73,3.2,4.33,1.8,3.4,4.5,1.75,3.2,4.2,1.7,3.4,5.25,1.75,3.4,5.2,1.75,3.25,4.33,35,1.85,1.77,3.45,3.3,5.25,4.52,23,2.5,2.32,1.62,1.55,16,-0.75,2.16,2.1,1.8,1.76
G1,01/04/12,Panetolikos,Olympiakos,0,1,A,0,0,D,5.5,3.5,1.67,5.25,3.5,1.65,5.25,3.5,1.65,4.4,3.3,1.75,5,3.25,1.62,5,3.75,1.666,6,3.4,1.65,6.5,3.5,1.57,6,3.4,1.67,6,3.5,1.53,35,6,5.29,3.75,3.39,1.75,1.66,21,2.25,2.08,1.75,1.68,16,0.75,2,1.93,1.98,1.92
G1,01/04/12,Panionios,Levadeiakos,2,0,H,0,0,D,2.2,2.9,3.75,2,2.85,4.33,2.1,3,3.6,1.9,3,4,2.1,2.88,3.4,2.2,3,3.5,2.1,2.8,3.5,2.1,3,3.75,2.2,3,3.7,2.1,2.88,3.5,35,2.25,2.12,3.1,2.91,4.33,3.62,23,2.66,2.48,1.53,1.49,16,-0.25,1.88,1.83,2.08,2.01
G1,01/04/12,PAOK,Giannina,1,2,A,0,1,A,1.5,3.75,7.5,1.45,3.75,8,1.45,3.75,7.5,1.45,3.7,7,1.44,3.6,6.5,1.45,3.75,8.5,1.5,3.5,6,1.44,3.8,8.5,1.5,3.75,8.5,1.44,3.6,7.5,35,1.55,1.46,4.16,3.74,8.76,7.28,23,2.25,2.13,1.72,1.65,16,-1.25,2.28,2.2,1.73,1.69
G1,01/04/12,Xanthi,Doxa Dramas,1,0,H,1,0,H,,,,1.34,4.1,11,1.33,4.2,10,1.2,5.5,12,1.29,4,10,1.285,5,10.5,1.29,5,11,,,,1.29,4.8,11,1.33,4,9,26,1.35,1.3,5.5,4.37,12,9.9,14,2.5,2.36,1.65,1.53,,,,,,
G1,08/04/12,Aris,Asteras Tripolis,0,3,A,,,,1.8,3.25,5,1.8,3.2,4.75,1.8,3.25,4.25,1.8,3.1,4.2,1.73,3.2,4.33,1.8,3.4,4.5,1.8,3.2,5,1.8,3.25,4.75,1.83,3.3,5.2,1.75,3.2,4.33,36,1.8,1.74,3.55,3.3,5.91,4.78,21,2.52,2.38,1.6,1.53,16,-0.5,1.76,1.71,2.25,2.16
G1,08/04/12,Atromitos,PAOK,0,0,D,0,0,D,2.63,3.1,2.75,2.45,2.95,3,2.5,3,2.75,2.5,3,2.8,2.4,3,2.75,2.6,3.2,2.7,2.5,3,3,2.5,3.1,2.88,2.7,3,2.9,2.5,3,2.62,36,2.79,2.57,3.2,3,3,2.76,21,2.62,2.38,1.57,1.53,16,-0.25,2.35,2.25,1.69,1.65
G1,08/04/12,Doxa Dramas,Ergotelis,1,1,D,1,1,D,,,,7.5,3.6,1.5,6,3.5,1.57,,,,6.5,3.75,1.44,7.5,4,1.45,8,4.3,1.4,7,3.75,1.5,7,3.7,1.57,6,3.4,1.53,22,8,6.72,4.3,3.67,1.6,1.5,15,2.4,2.24,1.65,1.59,,,,,,
G1,08/04/12,Giannina,AEK,2,1,H,0,0,D,3,3.1,2.45,3.2,3,2.3,2.9,3,2.4,3,2.8,2.4,,,,2.9,3.2,2.4,3.1,3,2.4,3,3.1,2.38,3.1,3.1,2.5,2.88,2.88,2.4,36,3.2,2.96,3.2,3.02,2.6,2.39,21,2.46,2.3,1.6,1.56,16,0.25,1.8,1.76,2.14,2.09
G1,08/04/12,OFI,Panetolikos,1,0,H,1,0,H,2.88,3,2.3,3.2,2.85,2.4,3.1,3.1,2.25,,,,3,2.88,2.3,3,3.2,2.375,3,3,2.5,3,2.9,2.5,3.3,3.1,2.38,2.88,2.88,2.4,22,3.3,3.02,3.25,3.02,2.5,2.35,14,2.63,2.34,1.57,1.54,,,,,,
G1,08/04/12,Olympiakos,Kerkyra,0,1,A,0,0,D,1.22,6,13,1.18,6.25,14,1.2,5.75,11,1.22,5.3,8,1.17,5.5,12,1.222,5.75,13,1.18,6.5,14,1.2,6,13,1.22,6.5,15,1.22,5.25,9.5,35,1.23,1.2,6.5,5.78,17,12.41,24,1.55,1.48,2.68,2.5,15,-2,2.16,2.11,1.8,1.76
G1,08/04/12,Panathinaikos,Panionios,3,0,H,0,0,D,1.44,3.8,9,1.45,3.9,7.5,1.5,3.6,6.5,1.55,3.7,5.4,1.4,3.6,8,1.45,4,7.5,1.44,3.7,9,1.44,3.8,8.5,1.45,4.1,9,1.44,3.5,7.5,36,1.55,1.44,4.25,3.74,9.28,7.96,24,2.1,2.03,1.79,1.72,16,-1.25,2.13,2.06,1.84,1.79
G1,09/04/12,Levadeiakos,Xanthi,2,0,H,2,0,H,2,3.2,4,1.95,3,4.25,2,3,3.75,2,2.9,3.6,1.91,3,3.75,2,3.25,3.75,2,3.2,3.9,2,3.1,4,2,3.25,4.2,2,2.88,3.75,36,2.05,1.98,3.26,3.09,4.5,3.87,21,2.56,2.46,1.56,1.5,16,-0.25,1.73,1.69,2.26,2.18
G1,18/04/12,AEK,Atromitos,0,0,D,0,0,D,2,3.1,4.2,1.9,3.2,4.1,1.9,3.1,4,1.9,3.1,4,1.91,3,3.75,1.909,3.25,4.2,2,3.15,4,2,3.2,3.75,1.95,3.12,4,1.95,3.1,3.6,40,2.04,1.96,3.3,3.15,4.55,3.91,26,2.36,2.18,1.71,1.63,17,-0.5,2.05,2,1.9,1.85
G1,18/04/12,Asteras Tripolis,Panathinaikos,0,2,A,0,0,D,3.2,3.1,2.3,3.2,3,2.3,3,3,2.35,3.3,3,2.1,2.88,3,2.25,3,3.1,2.4,3.1,3.1,2.4,3.25,3.2,2.2,3.1,3.1,2.3,3,3,2.25,40,3.3,3.06,3.2,3.06,2.43,2.32,26,2.38,2.19,1.7,1.62,15,0.5,1.64,1.6,2.47,2.37
G1,18/04/12,Ergotelis,Levadeiakos,0,1,A,0,0,D,1.67,3.5,5.5,1.75,3.3,4.75,1.75,3.25,4.75,1.8,3.2,4.2,1.73,3.2,4.5,1.727,3.4,5,1.73,3.4,5.2,1.83,3.25,4.5,1.75,3.3,5,1.73,3.25,4.33,38,1.83,1.74,3.5,3.31,5.5,4.81,26,2.5,2.23,1.67,1.6,17,-0.5,1.81,1.76,2.17,2.1
G1,18/04/12,Giannina,Olympiakos,0,4,A,0,0,D,5,3.5,1.73,5,3.5,1.67,5,3.3,1.7,4.2,3.2,1.8,4.5,3.25,1.67,4.6,3.5,1.75,5.25,3.4,1.73,5,3.4,1.73,5.2,3.4,1.7,4.2,3.3,1.75,40,5.8,5.03,3.55,3.4,1.8,1.7,26,2.05,1.97,1.88,1.77,17,0.75,2.07,1.98,1.92,1.87
G1,18/04/12,Kerkyra,OFI,4,1,H,3,1,H,1.4,4.33,8.5,1.45,3.8,7.75,1.44,4,7,1.3,4.8,8,1.4,3.8,7,1.4,4.3,8,1.44,4.1,7.5,1.47,3.8,7.5,1.44,4,7.5,1.33,4.2,8,39,1.47,1.41,4.8,4.1,8.5,7.59,25,2.3,2.08,1.75,1.68,16,-1.25,2.17,2.1,1.82,1.76
G1,18/04/12,Panetolikos,Aris,5,1,H,2,0,H,2.05,3.2,3.75,2.1,3.1,3.5,2,3,3.75,1.9,3.3,3.7,2,3,3.6,2.05,3.25,3.6,2,3.15,4,2.05,3.2,3.6,2,3.12,3.9,2.1,3,3.3,39,2.15,2.03,3.3,3.15,4,3.63,25,2.39,2.21,1.7,1.61,17,-0.25,1.79,1.75,2.16,2.12
G1,18/04/12,Panionios,Xanthi,1,1,D,0,1,A,2.3,2.9,3.5,2.25,2.75,3.7,2.2,2.9,3.4,2.2,2.7,3.4,2.2,2.8,3.2,2.375,2.8,3.4,2.1,2.88,3.6,2.25,2.9,3.5,2.3,2.8,3.4,2.25,2.88,3.1,40,2.45,2.28,3.1,2.85,3.9,3.35,26,2.61,2.41,1.56,1.52,17,-0.25,2.03,1.98,1.92,1.88
G1,18/04/12,PAOK,Doxa Dramas,2,0,H,1,0,H,1.17,6.5,17,1.18,5.75,16.5,1.2,5.5,13,1.15,6.2,14,1.17,5.5,13,,,,1.2,5.5,13,1.18,6,17,1.17,6.25,17,1.17,6,11,33,1.2,1.18,7,5.92,21,14.86,22,2.08,1.99,1.88,1.75,2,-1.75,2.04,1.97,1.86,1.78
G1,22/04/12,Aris,Kerkyra,1,1,D,1,1,D,3.75,3.3,1.83,4.33,3.2,1.87,3.75,3.25,1.9,3.7,3.1,1.9,3.8,3.25,1.83,4.5,3.25,1.85,3.8,3.25,1.8,4,3.2,1.83,4.33,3.3,1.85,,,,35,4.45,4.01,3.6,3.34,2.05,1.82,21,2.3,2.09,1.8,1.69,16,0.5,2.14,2.09,1.83,1.79
G1,22/04/12,Asteras Tripolis,Panionios,2,0,H,1,0,H,1.83,3.1,4,1.83,3.3,4.33,1.85,3.2,4,1.8,3.1,4.2,1.8,3.2,4,1.85,3.6,3.9,1.85,3,4,1.87,3.25,4.33,1.85,3.4,4.2,,,,35,1.87,1.83,3.6,3.28,4.55,4.1,24,2.3,2.12,1.78,1.68,16,-0.5,1.87,1.83,2.09,2.04
G1,22/04/12,Atromitos,Olympiakos,0,2,A,0,0,D,4.33,3.25,1.73,4.1,3.6,1.8,4,3.4,1.8,4,3.2,1.85,4,3.25,1.8,4.5,3.4,1.8,3.75,3.2,1.85,4,3.3,1.87,4.2,3.4,1.85,,,,35,4.5,4.17,3.6,3.36,1.9,1.79,32,2.09,1.99,1.91,1.79,16,0.5,2.16,2.13,1.79,1.77
G1,22/04/12,Doxa Dramas,AEK,1,1,D,0,0,D,9,5,1.25,13,4.5,1.28,10,5,1.25,8.5,4.8,1.25,11,5,1.22,9,5.2,1.3,11,5,1.2,8,4.33,1.33,11,4.8,1.29,,,,35,12,9.56,6,4.83,1.37,1.28,30,2.18,2.06,1.85,1.73,19,1.5,1.89,1.79,2.16,2.07
G1,22/04/12,Levadeiakos,PAOK,4,3,H,1,1,D,3.5,3.3,1.91,3.75,3.3,1.95,3.5,3.3,1.95,3.5,3,2,3.4,3.2,1.91,3.75,3.3,2,3.2,3,2.1,3.5,3.2,2.05,3.6,3.2,2.05,,,,35,4,3.68,3.5,3.23,2.1,1.95,22,2.29,2.13,1.75,1.66,14,0.25,2.28,2.24,1.72,1.69
G1,22/04/12,OFI,Giannina,0,2,A,0,0,D,1.95,3.3,3.4,1.95,3.1,4.1,1.85,3.4,3.75,1.9,3,4,1.8,3.2,4,1.85,3.4,4.2,1.83,3.1,4,1.87,3.1,4.33,1.83,3.3,4.5,,,,35,1.97,1.84,3.5,3.25,4.55,4.09,22,2.32,2.19,1.7,1.62,14,-0.5,1.84,1.81,2.12,2.06
G1,22/04/12,Panathinaikos,Panetolikos,4,0,H,1,0,H,1.7,3.6,4,1.65,4.1,4.33,1.6,3.75,4.75,1.5,3.6,5,1.57,3.75,4.5,1.571,4.2,5,1.53,3.75,5,1.73,3.75,4.2,1.6,3.9,5.2,,,,35,1.73,1.61,4.6,3.81,5.25,4.73,31,1.91,1.85,2.1,1.92,17,-1,2.33,2.25,1.76,1.66
G1,22/04/12,Xanthi,Ergotelis,4,2,H,0,0,D,3.4,3.4,1.91,3.7,3.6,1.87,3.5,3.5,1.9,3.3,3.3,2,3.4,3.25,1.91,3.75,3.5,1.95,3.5,3.3,1.91,3.5,3.4,1.87,3.7,3.4,1.95,,,,35,3.9,3.56,3.6,3.44,2.1,1.91,21,2.2,2.06,1.84,1.71,16,0.25,2.28,2.2,1.74,1.71
