Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,,,
G1,06/03/11,AEK,PAOK,4,0,H,2,0,H,2.15,3.2,3.5,2.15,3.1,3.4,2.1,3.1,3.3,2.2,3,3.2,2.1,3.2,3,2.15,3.2,3.5,2.15,3.2,3.5,2.1,3.2,3.4,2.15,3.25,3.8,,,,32,2.15,2.07,3.3,3.14,4,3.51,16,2.5,2.37,1.57,1.52,16,-0.25,1.86,1.79,2.13,2.09,,,
G1,06/03/11,Atromitos,Panionios,1,2,A,0,0,D,2.2,3.1,3.5,2.25,2.95,3.4,2.2,3,3.2,2.3,2.9,3.1,2.1,3.2,3,2.3,2.9,3.3,2.35,3,3.3,2.25,3,3.5,2.2,3.12,3.6,,,,30,2.25,2.15,3.2,3.03,3.88,3.41,17,2.7,2.52,1.55,1.46,16,-0.25,1.86,1.81,2.11,2.06,,,
G1,06/03/11,Kavala,Asteras Tripolis,1,0,H,0,0,D,1.91,3.4,4,1.95,3.1,4.1,1.9,3.25,3.75,1.9,3.2,3.8,1.91,3.2,3.5,1.9,3.2,4.2,2.05,3.2,3.8,1.91,3.4,4,2,3.3,4,,,,32,2.05,1.94,3.4,3.16,4.44,3.9,17,2.75,2.56,1.5,1.45,18,-0.5,2.02,1.98,1.91,1.87,,,
G1,06/03/11,Larisa,Panathinaikos,2,0,H,2,0,H,4,3.4,1.91,4.1,3.2,1.91,3.8,3.2,1.9,3.7,3.3,1.9,3.75,3,1.91,3.75,3.4,2,4,3.1,2.05,4,3.2,2,4,3.4,2.05,,,,27,4.35,3.87,3.4,3.19,2.05,1.95,16,2.3,2.23,1.62,1.58,17,0.5,1.91,1.86,2.04,1.98,,,
G1,06/03/11,Olympiakos,Ergotelis,3,0,H,0,0,D,1.22,5.5,15,1.22,5.75,11.5,1.22,5,12,1.22,5.3,11,1.25,4.5,10,1.2,5.5,15,1.25,6,11,1.22,5.75,13,1.25,6,15,,,,30,1.25,1.22,6,5.42,15,11.61,26,1.97,1.87,1.99,1.9,16,-1.75,2.13,2.04,1.87,1.83,,,
G1,09/03/11,PAOK,Ergotelis,2,0,H,1,0,H,1.5,3.6,6.5,1.5,3.85,6.35,1.45,3.75,7,1.5,3.8,5.7,1.44,3.6,6.5,1.5,3.6,6.5,1.45,4,8,1.44,4,7,1.44,3.8,8,1.53,3.6,5.5,23,1.58,1.47,4,3.7,8,6.57,10,2.25,2.21,1.6,1.56,12,-1,2.13,2.08,1.82,1.78,,,
G1,12/03/11,Asteras Tripolis,Olympiakos Volou,2,1,H,1,1,D,2.25,3,3.5,2.3,3,3.2,2.25,3.1,3,2.3,3.2,2.8,2.38,2.8,2.88,2.15,3.2,3.3,2.35,3,3.3,2.3,3.1,3.2,2.25,3,3.3,2.25,3.25,2.75,36,2.38,2.24,3.25,3.05,3.63,3.17,19,2.7,2.49,1.55,1.47,18,-0.25,2.03,1.95,1.98,1.91,,,
G1,12/03/11,Iraklis,Panathinaikos,1,3,A,1,1,D,4.75,3.2,1.83,4.5,3.3,1.8,4,3.1,1.9,3.5,3.1,2,4.33,3.2,1.73,4.1,3.4,1.9,4.2,3.1,2,4.5,3.3,1.85,4.6,3.12,1.85,4.2,3.25,1.8,37,5,4.26,3.35,3.17,2,1.85,20,2.5,2.34,1.62,1.52,20,0.5,2,1.95,1.93,1.9,,,
G1,12/03/11,Panserraikos,Xanthi,2,1,H,1,0,H,4.2,3.1,2,4.25,3.1,1.91,3.75,3,2,4,3.2,1.85,3.2,3,2.1,3.5,3.25,2.05,3.6,3,2.2,4,3,2.05,3.5,3.12,2.1,3.9,2.9,1.91,37,4.26,3.78,3.4,3.07,2.2,2.01,20,2.6,2.42,1.57,1.49,19,0.5,1.89,1.82,2.06,2.02,,,
G1,13/03/11,AEK,Kavala,1,0,H,0,0,D,1.73,3.4,5.25,1.65,3.5,5.25,1.65,3.4,5,1.7,3.4,4.5,1.62,3.25,5,1.6,3.6,5.5,1.7,3.4,5.5,1.62,3.6,5.75,1.7,3.4,5,1.62,3.5,5,37,1.76,1.67,3.6,3.4,5.75,5.04,20,2.3,2.14,1.68,1.62,18,-0.75,2.06,1.99,1.92,1.86,,,
G1,13/03/11,Ergotelis,Atromitos,1,1,D,1,0,H,2.3,3,3.4,2.25,2.95,3.4,2.2,3,3.2,2.1,2.8,3.6,2.1,2.88,3.3,2.2,3.1,3.25,2.2,3,3.6,2.25,3,3.4,2.3,3,3.25,2.15,3,3.25,37,2.4,2.25,3.1,2.99,3.6,3.23,20,2.56,2.43,1.55,1.48,18,-0.25,2.04,1.99,1.9,1.86,,,
G1,13/03/11,Kerkyra,Aris,3,4,A,2,1,H,2.8,2.88,2.75,2.75,2.85,2.75,2.7,2.9,2.6,2.5,2.6,3.2,2.5,2.8,2.75,2.7,3.1,2.6,2.75,2.95,2.75,2.75,3,2.7,2.75,3,2.62,2.6,2.88,2.7,36,2.88,2.69,3.1,2.9,2.88,2.68,19,2.75,2.57,1.5,1.43,23,0,2.04,1.95,1.95,1.87,,,
G1,13/03/11,Panionios,Larisa,3,3,D,2,0,H,2.15,3,3.75,2.25,2.95,3.4,2.2,3,3.2,1.9,3.3,3.7,2.1,3,3.2,2.3,3.2,3,2.1,3.2,3.6,2.15,3.2,3.4,2.1,3,3.6,2.15,3,3.25,32,2.25,2.13,3.2,3.05,3.92,3.47,18,2.6,2.44,1.55,1.49,17,-0.25,1.86,1.82,2.08,2.03,,,
G1,13/03/11,PAOK,Olympiakos,2,1,H,1,1,D,3,3,2.5,2.85,2.95,2.55,2.75,3,2.5,2.6,3,2.6,2.8,2.88,2.38,2.7,3.1,2.7,2.7,3.1,2.7,2.88,3,2.63,2.88,3,2.5,2.6,3,2.6,36,3.16,2.81,3.1,2.97,2.75,2.52,18,2.5,2.38,1.55,1.5,16,0.25,1.78,1.75,2.18,2.13,,,
G1,20/03/11,Aris,Panserraikos,3,1,H,3,1,H,1.33,4.75,9,1.37,4.33,8.25,1.35,4.25,8.5,1.35,4.5,7.3,1.33,4.33,7,1.25,5.2,11,1.35,5,8.5,1.33,4.5,10,1.36,5,9,1.33,4.5,7.5,34,1.37,1.33,5,4.59,10.5,8.34,28,2.17,2.01,1.82,1.77,18,-1.25,1.75,1.72,2.23,2.17,,,
G1,20/03/11,Atromitos,PAOK,2,2,D,1,1,D,2.7,2.9,2.8,2.55,2.85,2.95,2.6,2.85,2.75,2.5,2.8,3,2.5,3,2.6,2.7,3,2.8,2.7,2.9,2.9,2.75,2.9,2.75,2.75,3,2.88,2.62,2.88,2.62,33,2.86,2.61,3,2.9,2.95,2.78,14,2.63,2.54,1.54,1.46,21,0,1.91,1.85,2.06,1.99,,,
G1,20/03/11,Iraklis,Panionios,1,1,D,0,1,A,2.35,2.75,3.5,2.25,2.9,3.4,2.3,2.9,3.1,2.4,2.7,3.2,2.2,3,3,2.5,2.8,3.1,2.4,2.9,3.3,2.38,2.75,3.5,2.5,3,3.4,2.38,2.88,3,35,2.52,2.38,3.05,2.92,3.5,3.1,17,2.7,2.52,1.57,1.46,18,-0.25,2.13,2.07,1.82,1.8,,,
G1,20/03/11,Kavala,Olympiakos Volou,0,1,A,0,0,D,1.91,3.25,4.33,2.05,3.1,3.7,2,3.3,3.3,2.1,3.2,3.2,2.1,3,3.2,2.05,3.2,3.6,2.1,3.1,3.8,2.1,3.1,3.6,2,3.25,4,2,3,3.75,32,2.1,1.96,3.4,3.16,4.33,3.84,17,2.52,2.38,1.57,1.51,13,-0.5,2.06,2.01,1.88,1.81,,,
G1,20/03/11,Larisa,Ergotelis,3,3,D,1,1,D,1.73,3.4,5,1.65,3.5,5.25,1.65,3.5,4.75,1.65,3.5,4.6,1.62,3.25,5,1.6,3.75,5.25,1.62,3.75,5.5,1.67,3.5,5.5,1.8,3.5,5.25,1.73,3.25,4.5,32,1.91,1.75,3.5,3.35,5.5,4.71,16,2.25,2.17,1.7,1.62,17,-0.75,2.19,2.11,1.83,1.77,,,
G1,20/03/11,Olympiakos,AEK,6,0,H,3,0,H,1.67,3.6,5.25,1.65,3.5,5.25,1.7,3.3,4.75,1.65,3.5,4.6,1.73,3.2,4.33,1.65,3.75,5.25,1.62,3.6,6,1.73,3.4,5,1.67,3.75,6,1.67,3.5,4.5,35,1.73,1.63,3.76,3.51,6.38,5.26,17,2.21,2.1,1.7,1.66,18,-0.75,1.88,1.83,2.09,2.03,,,
G1,20/03/11,Panathinaikos,Kerkyra,2,1,H,2,1,H,1.22,6,12,1.25,5.25,11,1.2,5.5,12,1.25,5,10,1.2,5,11,1.22,5.5,13,1.25,5.5,12,1.2,6,13,1.29,6,12,1.2,5.5,11,33,1.29,1.25,6,5.17,13,10.8,28,1.88,1.81,2.04,1.97,17,-1.5,1.97,1.92,1.96,1.92,,,
G1,20/03/11,Xanthi,Asteras Tripolis,1,0,H,0,0,D,2.1,3.1,3.75,2,3,4.1,2.05,3.1,3.5,2.1,2.9,3.5,2.1,3.2,3,2.2,3.1,3.25,2.2,3,3.6,2.1,3.1,3.6,2.15,3.12,4,2.1,2.88,3.5,34,2.15,2.07,3.2,3.04,4.16,3.64,15,2.63,2.56,1.52,1.44,20,-0.5,2.14,2.08,1.83,1.78,,,
G1,03/04/11,AEK,Atromitos,1,0,H,1,0,H,1.6,3.6,5.25,1.55,3.75,6,1.6,3.5,5.25,1.7,3.4,4.5,1.67,3.3,4.5,1.6,3.6,5.5,1.6,3.6,6,1.6,3.5,6,1.57,3.6,6,1.53,3.6,5.5,27,1.7,1.58,3.75,3.53,6.5,5.6,19,2.08,2,1.75,1.72,4,0,1.22,1.18,4.6,4.33,,,
G1,03/04/11,Asteras Tripolis,Aris,1,2,A,1,1,D,1.91,3.3,3.75,2,3.1,3.9,1.9,3.3,3.7,1.8,3.4,4,2,3.4,3,2.1,3.5,3.3,1.9,3.2,4.33,1.83,3.4,3.75,,,,1.83,3.3,3.8,25,2.1,1.9,3.5,3.26,4.33,3.78,19,2.38,2.22,1.67,1.59,3,0,1.4,1.37,3,2.81,,,
G1,03/04/11,Ergotelis,Iraklis,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.4,3.4,1.65,1.65,4.55,4.22,2,2.65,2.32,1.45,1.32,,,,,,,,,
G1,03/04/11,Kerkyra,Panionios,1,2,A,0,1,A,2.3,2.8,3.2,2.45,2.95,3,2.4,2.8,3.1,2.3,2.5,3.5,2.25,2.88,3,2.4,2.8,3.3,2.5,2.75,3.35,2.38,2.88,3.3,2.3,2.88,3.4,2.3,2.88,3,27,2.55,2.39,2.88,2.77,3.5,3.18,17,2.55,2.45,1.53,1.49,5,0,1.67,1.63,2.2,2.13,,,
G1,03/04/11,Olympiakos,Kavala,3,1,H,0,0,D,1.3,4.5,10,1.33,4.75,8.5,1.33,4.5,8,1.35,4.5,7.3,1.33,4.33,7,1.35,4.5,8.5,1.36,4.33,10,1.3,4.75,10,1.33,4.4,10,1.3,4.5,8,28,1.42,1.33,5.4,4.65,10,8,19,1.8,1.72,2.1,2,4,0,1.12,1.08,8,6.93,,,
G1,03/04/11,Olympiakos Volou,Xanthi,3,0,H,1,0,H,1.67,3.2,5.5,1.65,3.4,5.5,1.65,3.3,5.25,1.65,3.5,4.6,1.62,3.25,5,1.65,3.5,5.25,1.65,3.4,6,1.67,3.4,5.5,1.67,3.3,5.5,1.62,3.3,5.25,27,1.7,1.64,4,3.34,6,5.43,18,2.38,2.27,1.58,1.55,4,0,1.22,1.2,4.2,4.03,,,
G1,03/04/11,Panserraikos,Panathinaikos,1,0,H,1,0,H,11,5,1.25,10,5.5,1.25,9,4.75,1.28,7.3,4.5,1.35,8,5,1.25,10,5.5,1.25,9.5,4.5,1.35,11,5.5,1.25,11,4.75,1.29,9,5,1.25,27,11,9.32,5.8,5.01,1.35,1.27,18,1.73,1.65,2.2,2.12,4,0,10,8.32,1.08,1.05,,,
G1,03/04/11,PAOK,Larisa,1,0,H,0,0,D,1.5,3.75,6.5,1.57,3.6,6,1.55,3.6,5.75,1.65,3.8,4,1.5,3.5,6,1.6,4,5.5,1.6,3.5,6.5,1.53,3.75,6.5,1.5,3.75,6.5,1.5,3.75,5.5,24,1.6,1.53,4.05,3.65,6.68,6,16,2.3,2.19,1.67,1.6,3,0,1.17,1.15,5,4.8,,,
G1,10/04/11,Aris,Olympiakos Volou,2,1,H,0,1,A,1.7,3.3,5,1.67,3.5,5,1.67,3.4,4.75,1.7,3.5,4.4,1.61,3.25,5,,,,1.65,3.15,5,1.73,3.3,5.25,1.67,3.3,5.5,1.62,3.3,5.5,20,1.7,1.65,3.8,3.35,5.8,5.3,11,2.3,2.19,1.66,1.61,4,0,1.25,1.21,4.25,3.99,,,
G1,10/04/11,Atromitos,Olympiakos,3,1,H,2,1,H,4.33,3.4,1.75,3.85,3.35,1.9,4.25,3.25,1.8,3.7,3.3,1.9,4,3.4,1.72,4.75,3.3,1.75,5,3.25,1.8,4.75,3.4,1.75,4.75,3.4,1.75,4.33,3.3,1.75,26,5,4.31,3.5,3.29,2.1,1.81,17,2.3,2.17,1.67,1.63,4,0,3.25,3.19,1.33,1.31,,,
G1,10/04/11,Iraklis,PAOK,0,0,D,0,0,D,3.4,2.8,2.25,3.7,2.9,2.15,3.25,2.8,2.3,3.2,2.6,2.5,3.25,2.5,2.37,3.4,2.95,2.25,3.3,2.9,2.4,3.4,2.75,2.38,3.5,2.75,2.3,3.1,2.88,2.3,24,3.7,3.36,2.9,2.78,2.54,2.29,14,2.63,2.51,1.55,1.47,4,0,2.38,2.33,1.57,1.53,,,
G1,10/04/11,Kavala,Xanthi,1,1,D,0,1,A,1.8,3.25,4.33,1.8,3.4,4.33,1.8,3.2,4.33,1.8,3.1,4.3,1.8,3.2,4,1.8,3.1,5,1.85,3.1,5,1.8,3.25,4.75,1.8,3.25,4.75,1.8,3.1,4.33,26,1.9,1.8,3.4,3.2,4.8,4.42,17,2.4,2.19,1.7,1.61,4,0,1.33,1.3,3.4,3.28,,,
G1,10/04/11,Kerkyra,Ergotelis,1,0,H,1,0,H,1.33,4.33,9,1.34,4.4,9.5,1.33,4.5,8,1.4,4.1,7,1.25,4.5,10,,,,1.35,4.7,9.4,1.33,4.5,9.5,1.33,4.5,9,1.3,4.5,9,25,1.35,1.31,5,4.5,10,9.07,16,2.4,2.16,1.7,1.63,4,0,1.07,1.06,8,7.53,,,
G1,10/04/11,Larisa,AEK,2,3,A,1,3,A,3.4,3.1,2.1,3.5,3.1,2.1,3.3,3.1,2.1,3,3.2,2.2,3.2,3,2.1,3.6,3.25,2.1,3.65,3.1,2.15,3.5,3.2,2.1,3.5,3.12,2.1,3.3,3.1,2.1,24,3.8,3.43,3.5,3.11,2.15,2.09,17,2.3,2.17,1.7,1.62,3,0,2.5,2.41,1.53,1.52,,,
G1,10/04/11,Panathinaikos,Asteras Tripolis,1,0,H,0,0,D,1.4,4,8,1.4,4,8.5,1.4,4,7,1.5,3.9,5.5,1.4,4,6.5,1.4,4.5,8,1.45,4.5,6.5,1.4,4.2,8,1.4,4.2,8.5,1.36,4.33,7,26,1.55,1.4,4.5,4.07,8.5,7.41,17,2.08,1.99,1.75,1.73,4,0,1.1,1.1,6.5,6.06,,,
G1,10/04/11,Panionios,Panserraikos,0,0,D,0,0,D,1.6,3.5,5.5,1.53,3.8,6.25,1.6,3.5,5.25,1.5,3.9,5.5,1.57,3.5,5,1.62,3.5,5.75,1.6,3.6,6.2,1.62,3.5,5.75,1.62,3.5,6,1.62,3.4,5.25,26,1.62,1.58,3.8,3.52,8,5.88,17,2.3,2.09,1.71,1.67,4,0,1.22,1.18,4.5,4.26,,,
G1,17/04/11,AEK,Iraklis,0,0,D,0,0,D,1.4,4.2,7,1.45,4.2,6.5,1.4,4,7,1.35,4.2,7.5,1.36,3.75,8,1.35,4.5,10,1.38,4.4,9,1.4,4.2,7,1.36,4.33,9,1.4,4,7,22,1.45,1.39,4.4,4.13,8.6,7.25,12,1.85,1.8,2,1.91,3,0,1.12,1.11,6.5,5.8,,,
G1,17/04/11,Asteras Tripolis,Panionios,3,1,H,3,0,H,2.38,3.25,2.75,2.5,3,2.85,2.5,3,2.7,2.5,3,2.7,2.38,3.2,2.6,2.3,3.3,2.9,2.55,3.2,2.8,2.5,3,2.75,2.4,3.2,2.88,2.38,3.1,2.75,22,2.6,2.47,3.25,3.09,2.88,2.72,12,2.2,2.12,1.7,1.65,3,0,1.8,1.76,1.97,1.93,,,
G1,17/04/11,Atromitos,Kavala,0,0,D,0,0,D,2.2,3,3.25,2.1,3.25,3.4,2.2,3.1,3.1,2.1,3,3.4,2,3.2,3.2,,,,2.25,3.1,3.4,2.2,3,3.25,2.15,3.1,3.4,2.2,3.1,3,22,2.2,2.16,3.25,3.06,3.46,3.24,12,2.2,2.07,1.75,1.69,3,0,1.54,1.53,2.38,2.33,,,
G1,17/04/11,Olympiakos,Larisa,6,0,H,3,0,H,1.2,6,11,1.14,7.25,15.5,1.15,6,15,1.2,5,12,1.17,5.5,12,1.22,5.5,12,1.15,7.5,15,1.14,6.5,13,1.2,6,13,1.17,6,11,20,1.2,1.16,7.25,6.48,15.5,13.24,12,1.57,1.52,2.55,2.4,2,0,1.02,1.02,13,12.93,,,
G1,17/04/11,Olympiakos Volou,Panathinaikos,3,2,H,1,0,H,2.38,3.25,2.75,2.35,3.55,2.7,2.3,3.5,2.6,,,,2.2,3.2,2.8,2.5,3.25,2.8,2.3,3.5,2.88,2.38,3.25,2.75,2.4,3.3,2.75,2.38,3.25,2.62,21,2.4,2.32,3.55,3.35,2.9,2.71,9,2.19,2.11,1.67,1.65,3,0,1.73,1.71,2.04,2,,,
G1,17/04/11,Panserraikos,Ergotelis,0,4,A,0,2,A,2.2,3.2,3.1,2.4,3.2,2.85,2.25,3.25,2.9,2.5,3,2.7,2,3.2,3.2,2.15,3.3,3.2,2.5,3.1,2.9,2.25,3.2,3,2.2,3.2,3.2,2.25,3,3,21,2.4,2.28,3.25,3.12,3.26,2.97,12,2.05,2.02,1.75,1.72,3,0,1.66,1.63,2.2,2.14,,,
G1,17/04/11,PAOK,Kerkyra,2,0,H,1,0,H,1.25,5,11,1.25,5.25,11,1.25,4.75,11,1.3,4.8,8.5,1.2,5,11,1.25,4.75,11,1.28,4.85,13,1.25,5,11,1.29,4.75,11,1.25,5,9,21,1.3,1.26,5.25,4.85,12,10.4,11,2.1,2.01,1.8,1.72,3,0,1.06,1.05,10,8.4,,,
G1,17/04/11,Xanthi,Aris,1,2,A,1,1,D,7,5,1.33,8.5,4.2,1.38,9,4.5,1.3,,,,8,4.5,1.29,8.5,5.2,1.3,9,5,1.3,7,5,1.33,8.5,5,1.3,9,4.5,1.29,19,9.75,8.22,5,4.69,1.35,1.31,5,1.97,1.93,1.8,1.79,3,0,7.5,6.95,1.08,1.07,,,
