Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,04/01/03,Torquay,Rushden & D,1,1,D,1,0,H,B Curson,18,15,10,7,8,15,10,4,1,2,0,0,2.625,3.2,2.375,2.47,3.3,2.52,2.35,3,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.5,3.1,2.5
E3,11/01/03,Hull,Exeter,2,2,D,0,0,D,P Rejer,19,13,11,8,12,14,7,3,1,3,0,1,1.571,3.6,5,1.58,3.55,5.25,1.5,3.5,4.5,1.5,3.4,6,1.53,3.5,5.5,1.533,3.5,5.5,1.5,3.4,6
E3,11/01/03,Kidderminster,Rushden & D,0,2,A,0,1,A,A Butler,10,11,3,6,8,13,5,5,0,2,0,0,2.5,3.2,2.5,2.5,3.25,2.5,2.35,3,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,11/01/03,Scunthorpe,Leyton Orient,2,1,H,1,1,D,R Pearson,11,5,8,3,13,8,10,7,1,2,0,0,2.8,3.25,2.2,3.05,3.4,2.05,2.8,3,2.1,2.75,3.2,2.25,3,3.25,2.1,3,3.25,2.1,2.75,3.25,2.2
E3,11/01/03,Torquay,York,3,1,H,3,1,H,I Williamson,19,4,12,3,19,14,11,8,3,4,0,0,2,3.25,3.25,1.92,3.35,3.48,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2,3.2,3.2
E3,14/01/03,Bristol Rvs,Torquay,1,1,D,1,1,D,P Durkin,4,16,3,5,17,13,3,8,0,1,0,0,2.5,3.2,2.5,2.6,3.3,2.35,2.4,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.7,3.2,2.3,2.6,3.1,2.4
E3,14/01/03,Oxford,Darlington,1,1,D,0,0,D,D Crick,12,14,4,3,7,12,3,0,0,2,0,0,1.615,3.6,4.5,1.65,3.4,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.62,3.4,5,1.615,3.4,5,1.66,3.4,4.33
E3,14/01/03,Shrewsbury,Southend,0,1,A,0,1,A,M Pike,8,12,3,3,9,11,8,4,0,3,0,0,2,3.25,3.25,,,,,,,1.83,3.4,3.5,2,3.25,3.25,2,3.25,3.25,1.9,3.3,3.3
E3,14/01/03,Swansea,Bury,2,3,A,0,3,A,P Rejer,7,9,3,4,13,12,8,3,1,2,0,0,2.8,3.25,2.2,2.8,3.3,2.2,2.6,3,2.2,2.8,3.2,2.2,3,3.25,2.1,3,3.25,2.1,2.75,3.25,2.2
E3,18/01/03,Bournemouth,Macclesfield,2,2,D,0,2,A,P Armstrong,13,14,7,9,12,11,8,1,0,0,0,0,1.615,3.6,4.5,1.68,3.45,4.5,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5,1.615,3.4,5,1.61,3.5,4.5
E3,18/01/03,Bristol Rvs,Scunthorpe,2,1,H,0,0,D,G Salisbury,9,10,4,7,10,10,1,3,1,2,0,1,2.7,3.2,2.3,2.7,3.3,2.3,2.6,3,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2
E3,18/01/03,Bury,Boston,0,0,D,0,0,D,G Cain,4,11,3,4,3,8,7,5,0,0,0,0,1.571,3.6,5,1.62,3.5,4.9,1.55,3.3,4.5,1.62,3.25,5,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5
E3,18/01/03,Darlington,Kidderminster,2,1,H,0,0,D,E Wolstenholme,8,11,4,6,14,16,6,4,1,1,0,0,2.375,3.2,2.625,2.4,3.25,2.6,2.3,3,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E3,18/01/03,Exeter,Carlisle,1,0,H,0,0,D,P Taylor,8,6,4,2,16,23,2,6,3,1,0,0,2.1,3.25,3,2.05,3.25,3.2,2,3,2.9,1.91,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3
E3,18/01/03,Hartlepool,Oxford,3,1,H,2,1,H,A Bates,21,10,15,5,10,13,6,6,2,1,0,0,1.8,3.4,3.75,1.82,3.4,3.8,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75
E3,18/01/03,Leyton Orient,Hull,2,0,H,2,0,H,R Beeby,15,7,8,5,10,12,3,8,0,2,0,0,2.3,3.2,2.7,2.35,3.2,2.7,2.3,3,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E3,18/01/03,Lincoln,Shrewsbury,1,1,D,1,0,H,F Stretton,9,4,5,2,11,16,6,1,2,4,0,0,1.833,3.5,3.5,1.9,3.35,3.55,1.85,3.1,3.2,2,3.2,3.2,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6
E3,18/01/03,Rushden & D,Cambridge,4,1,H,1,0,H,M Warren,16,13,14,8,10,10,5,6,2,1,0,0,1.667,3.5,4.333,1.7,3.5,4.3,1.7,3.2,3.7,1.73,3.4,4,1.67,3.4,4.5,1.7,3.4,4.333,1.66,3.4,4.33
E3,18/01/03,Southend,Rochdale,1,0,H,0,0,D,I Williamson,16,8,5,5,11,17,6,5,1,1,0,0,2.1,3.25,3,2.25,3.25,2.82,2.2,3,2.6,2.5,3.25,2.4,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E3,18/01/03,Wrexham,Torquay,2,1,H,1,1,D,L Cable,17,9,5,3,10,15,2,4,1,1,0,0,2.2,3.25,2.8,2.18,3.3,2.9,2.1,3,2.8,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3
E3,18/01/03,York,Swansea,3,1,H,2,1,H,A Butler,12,11,8,4,12,11,4,6,2,4,0,0,1.615,3.6,4.5,1.6,3.6,5.05,1.6,3.2,4.2,1.57,3.5,5,1.57,3.6,5,1.571,3.6,5,1.61,3.3,5
E3,21/01/03,Macclesfield,Hartlepool,0,1,A,0,1,A,M Fletcher,4,10,1,4,14,12,7,9,5,2,0,0,3.5,3.25,1.9,3.15,3.25,2.1,2.7,3.1,2.1,3,3.2,2.1,3,3.25,2.1,3,3.25,2.1,3.4,3.25,1.9
E3,21/01/03,Rochdale,Lincoln,0,1,A,0,0,D,C Boyeson,10,11,5,7,14,10,7,6,1,2,0,0,2,3.25,3.25,2.1,3.25,3.15,2.1,2.8,3,1.91,3.25,3.4,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2
E3,21/01/03,Scunthorpe,Exeter,1,1,D,1,0,H,A Butler,14,9,11,7,11,17,6,2,1,1,0,0,1.57,3.6,5,1.6,3.6,5,1.7,3.1,3.8,1.57,3.5,5,1.57,3.6,5,1.57,3.6,5,1.53,3.4,5.5
E3,21/01/03,Southend,Oxford,2,1,H,1,0,H,Paul Armstrong,19,8,11,3,14,18,5,6,1,1,0,0,2.62,3.2,2.37,2.57,3.25,2.45,2.3,3,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.38,2.5,3.1,2.5
E3,25/01/03,Boston,Bristol Rvs,0,0,D,0,0,D,L Mason,12,6,5,1,16,9,5,2,1,1,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.2,3.75
E3,25/01/03,Cambridge,Hartlepool,0,0,D,0,0,D,E Wolstenholme,16,11,8,6,11,14,12,3,0,2,0,0,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.5,3.1,2.5
E3,25/01/03,Carlisle,Leyton Orient,3,0,H,0,0,D,H Webb,14,6,6,3,17,13,5,0,1,3,0,0,2.5,3.2,2.5,2.4,3.25,2.65,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,25/01/03,Hull,York,0,0,D,0,0,D,G Hegley,12,6,3,2,9,9,10,6,1,3,0,0,1.9,3.25,3.5,1.85,3.25,3.9,1.8,3.1,3.4,1.67,3.25,4.5,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75
E3,25/01/03,Kidderminster,Bury,3,2,H,2,0,H,M Thorpe,6,10,5,6,13,10,4,3,1,2,0,0,2.3,3.2,2.7,2.4,3.25,2.65,2.35,3,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62
E3,25/01/03,Macclesfield,Exeter,1,1,D,0,0,D,M Pike,13,11,12,11,7,10,3,4,1,0,0,1,1.9,3.25,3.5,2,3.25,3.4,2.1,3,2.8,2.1,3.2,3,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4
E3,25/01/03,Oxford,Rushden & D,3,0,H,0,0,D,P Crossley,8,11,3,1,18,12,7,3,2,1,0,0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62
E3,25/01/03,Scunthorpe,Southend,4,1,H,3,1,H,A Leake,16,10,12,2,11,7,11,5,0,1,0,0,1.72,3.5,4,1.75,3.4,4.25,1.8,3,3.5,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4
E3,25/01/03,Swansea,Lincoln,2,0,H,1,0,H,D Crick,5,6,4,0,14,15,8,10,1,1,0,0,2.5,3.2,2.5,2.6,3.25,2.45,2.4,3,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37
E3,25/01/03,Torquay,Darlington,3,1,H,3,1,H,P Danson,20,10,7,6,11,12,5,3,2,1,0,1,1.8,3.25,4,1.8,3.35,4,1.75,3.2,3.5,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75
E3,28/01/03,Kidderminster,Oxford,1,3,A,0,2,A,S Tomlin,8,7,2,3,12,11,4,5,2,1,0,0,2.375,3.2,2.625,2.4,3.2,2.55,2.3,3,2.4,2.25,3.4,2.62,2.3,3.2,2.7,2.3,3.2,2.7,2.4,2.35,2.5
E3,28/01/03,Leyton Orient,Cambridge,1,1,D,0,1,A,I Williamson,18,11,12,5,17,13,5,4,4,2,0,0,2.25,3.25,2.75,2.2,3.25,2.8,2.2,3,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.75
E3,01/02/03,Bournemouth,Boston,2,1,H,0,0,D,I Williamson,9,11,7,6,13,14,14,7,0,3,0,1,1.66,3.5,4.33,1.6,3.45,5.1,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5
E3,01/02/03,Bristol Rvs,Carlisle,1,2,A,1,1,D,S Bennett,10,14,7,11,14,13,3,6,0,2,0,1,2,3.25,3.25,1.91,3.35,3.5,1.9,3,3.1,1.91,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2,3.3,3.1
E3,01/02/03,Exeter,Shrewsbury,1,1,D,1,0,H,L Cable,13,7,4,4,16,11,5,3,1,3,0,0,2.2,3.25,2.8,2,3.25,3.25,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E3,01/02/03,Hartlepool,Torquay,3,2,H,0,1,A,G Salisbury,16,9,6,6,3,9,8,3,0,0,0,0,1.66,3.5,4.33,1.61,3.45,4.95,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5,1.62,3.4,5,1.61,3.3,5
E3,01/02/03,Rushden & D,Swansea,1,1,D,0,1,A,M Ryan,14,8,6,4,9,14,10,3,2,0,0,0,1.36,4,7.5,1.35,4,7.75,1.35,3.6,6.5,1.36,3.75,8,1.36,4,7.5,1.36,4,7.5,1.36,3.75,8,,
E3,01/02/03,Southend,Hull,3,0,H,3,0,H,A Penn,9,10,5,5,9,17,6,5,0,5,1,0,2.2,3.25,2.8,2.2,3.3,2.85,2.2,3,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,,
E3,01/02/03,Wrexham,Scunthorpe,2,1,H,1,0,H,M Pike,12,5,2,4,10,13,11,8,0,1,0,1,2.25,3.25,2.75,2.05,3.3,3.1,2.2,3,2.6,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62,,
E3,02/02/03,York,Macclesfield,2,1,H,1,0,H,P Prosser,14,9,6,4,16,12,4,2,2,4,0,0,1.72,3.5,4,1.72,3.25,4.5,1.7,3,3.9,1.8,3.25,3.75,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.25,4.2,,
E3,04/02/03,Cambridge,Bury,1,2,A,1,0,H,R Beeby,13,16,7,9,13,14,2,7,0,3,0,0,2.2,3.25,2.8,2.25,3.33,2.8,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3,,
E3,04/02/03,Carlisle,Lincoln,1,4,A,0,2,A,M Ryan,7,7,3,5,11,12,4,4,2,0,0,0,2.25,3.25,2.75,2.2,3.33,2.85,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.75,,
E3,04/02/03,Kidderminster,Bournemouth,1,0,H,0,0,D,G Cain,12,5,9,3,5,8,6,4,0,2,0,0,2.2,3.25,2.8,2.2,3.33,2.85,2.2,3,2.6,2.1,3.2,3,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,
E3,04/02/03,Oxford,Wrexham,0,2,A,0,0,D,P Joslin,12,13,6,5,18,12,10,8,1,2,0,0,1.8,3.25,4,1.9,3.33,3.65,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2,3.2,3.2,,
E3,04/02/03,Swansea,Darlington,1,0,H,1,0,H,F Stretton,9,7,7,3,10,11,7,3,1,4,0,0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3,2.4,2.38,3.2,2.6,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,,
E3,08/02/03,Boston,Scunthorpe,1,0,H,0,0,D,A D'Urso,10,3,3,2,13,17,7,1,2,2,0,1,2.625,3.2,2.375,2.75,3.25,2.25,2.35,3,2.35,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.5,3.1,2.5,,
E3,08/02/03,Bournemouth,Wrexham,2,0,H,0,0,D,A Butler,8,8,3,3,19,13,4,7,1,1,0,0,2.2,3.25,2.8,2,3.2,3.3,2.1,3,2.8,2.1,3.2,3,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.2,3,,
E3,08/02/03,Cambridge,Shrewsbury,5,0,H,2,0,H,P Danson,10,7,9,4,10,16,10,3,2,7,0,0,1.727,3.5,4,1.8,3.4,3.8,1.7,3.2,3.7,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.66,3.4,4.33,,
E3,08/02/03,Carlisle,Kidderminster,2,2,D,2,1,H,A Leake,14,6,9,3,16,11,7,3,1,0,0,0,2.5,3.2,2.5,2.35,3.2,2.65,2.3,3,2.4,2.25,3.4,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62,,
E3,08/02/03,Darlington,Rushden & D,2,2,D,0,0,D,S Baines,10,6,7,4,3,7,4,7,0,1,0,0,2.75,3.25,2.25,2.65,3.2,2.35,2.4,3,2.3,2.5,3.2,2.5,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,,
E3,08/02/03,Hartlepool,Exeter,2,1,H,0,0,D,S Mathieson,20,6,12,2,11,14,8,6,0,2,0,0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.4,6,1.44,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,,
E3,08/02/03,Hull,Lincoln,0,1,A,0,0,D,M Clattenburg,11,7,5,3,17,18,3,3,3,3,0,0,1.909,3.25,3.5,1.85,3.3,3.7,1.9,3,3.1,1.83,3.2,3.75,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4,,
E3,08/02/03,Leyton Orient,York,0,1,A,0,0,D,B Curson,14,5,7,4,7,9,6,5,0,1,0,0,2.2,3.25,2.8,2.15,3.25,2.9,2.1,3,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2,3.2,3.2,,
E3,08/02/03,Macclesfield,Swansea,1,3,A,1,1,D,M Cooper,11,11,5,6,18,8,2,3,4,0,0,0,2,3.25,3.25,1.9,3.25,3.55,1.9,3,3.1,2,3.4,3,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,
E3,08/02/03,Rochdale,Oxford,2,1,H,1,0,H,M Pike,16,9,9,4,11,14,9,7,1,0,0,0,2.625,3.2,2.375,2.55,3.2,2.45,2.4,3,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.25,2.4,,
E3,08/02/03,Southend,Bristol Rvs,2,2,D,1,0,H,D Crick,12,10,7,6,10,14,5,3,0,2,0,0,1.667,3.4,4.5,1.7,3.4,4.3,1.6,3.2,4.2,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5,,
E3,08/02/03,Torquay,Bury,1,1,D,1,1,D,T Parkes,20,5,11,3,9,10,15,3,0,2,0,2,2.1,3.25,3,2.05,3.25,3.15,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,,
E3,11/02/03,Bournemouth,Swansea,3,0,H,1,0,H,M Fletcher,13,3,7,2,12,17,9,2,2,4,0,0,1.571,3.6,5,1.67,3.5,4.6,1.6,3.3,4,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,,
E3,11/02/03,Darlington,Rochdale,0,1,A,0,1,A,E Ilderton,13,5,4,3,9,11,6,2,2,1,0,0,2,3.25,3.25,2.1,3.25,3.15,2.1,3,2.8,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,
E3,11/02/03,Shrewsbury,York,2,2,D,1,0,H,K Hill,10,12,6,6,14,15,4,4,0,3,0,0,2.5,3.2,2.5,2.65,3.25,2.4,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,,
E3,11/02/03,Torquay,Exeter,1,0,H,1,0,H,T Bates,12,13,7,6,14,9,5,7,2,3,0,0,1.727,3.25,4.333,1.67,3.5,4.6,1.7,3.2,3.7,1.73,3.4,4,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4,,
E3,15/02/03,Bristol Rvs,Bournemouth,0,0,D,0,0,D,S Mathieson,9,9,5,3,11,8,5,3,1,0,0,0,2.625,3.2,2.375,2.67,3.2,2.4,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.7,3.2,2.3,2.6,3.1,2.4,,
E3,15/02/03,Bury,Leyton Orient,0,1,A,0,0,D,M Cowburn,13,7,6,7,11,6,14,10,1,0,0,0,1.727,3.25,4.333,1.65,3.5,4.75,1.6,3.3,4,1.67,3.25,4.5,1.62,3.4,5,1.667,3.4,4.333,1.57,3.5,5,,
E3,15/02/03,Exeter,Boston,0,2,A,0,1,A,M Warren,9,8,6,5,10,14,6,2,0,0,0,0,2.1,3.25,3,2.05,3.25,3.25,2,3,2.9,1.91,3.2,3.5,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2,,
E3,15/02/03,Kidderminster,Torquay,2,0,H,1,0,H,M Messias,8,6,4,0,10,5,10,2,0,0,0,0,2.2,3.25,2.8,2.1,3.2,3.2,2,3,2.9,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,
E3,15/02/03,Lincoln,Darlington,1,1,D,1,1,D,A Bates,10,9,5,4,15,14,8,1,1,3,0,0,1.727,3.5,4,1.77,3.35,4.15,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,,
E3,15/02/03,Scunthorpe,Hull,3,1,H,0,0,D,T Parkes,11,6,6,5,8,12,11,10,2,0,0,0,1.909,3.25,3.5,1.83,3.35,3.85,1.8,3.1,3.4,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,,
E3,15/02/03,Swansea,Cambridge,2,0,H,0,0,D,A Leake,13,5,7,2,18,9,6,8,2,2,0,0,2.3,3.2,2.7,2.45,3.2,2.62,2.3,3,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,,
E3,15/02/03,Wrexham,Southend,3,0,H,1,0,H,P Walton,12,8,9,4,16,8,2,5,1,2,0,0,1.8,3.25,4,1.83,3.35,3.85,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75,,,,
E3,15/02/03,York,Hartlepool,0,0,D,0,0,D,S Baines,8,14,6,8,7,4,4,6,0,0,0,0,2.625,3.2,2.375,2.6,3.2,2.47,2.4,3,2.3,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,,,,
E3,18/02/03,Exeter,Kidderminster,2,5,A,1,3,A,D Crick,4,12,3,8,12,10,5,7,4,1,1,0,2.625,3.2,2.375,2.65,3.25,2.4,2.35,3,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.1,2.5,,,,
E3,22/02/03,Boston,Kidderminster,3,0,H,2,0,H,E L Ilderton,6,3,4,1,10,16,5,6,0,1,0,0,2.375,3.2,2.625,2.47,3.25,2.55,2.3,3,2.4,2.25,3.4,2.62,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62,,,,
E3,22/02/03,Bournemouth,Exeter,2,0,H,1,0,H,S Tomlin,10,5,4,3,13,14,3,3,3,5,0,0,1.533,3.5,5.5,1.5,3.55,6.5,1.5,3.5,4.5,1.5,3.4,6,1.44,3.75,6.5,1.444,3.75,6.5,1.5,3.4,6,,,,
E3,22/02/03,Bristol Rvs,Macclesfield,1,1,D,0,0,D,L Cable,9,4,4,2,16,16,7,4,0,0,0,0,2.1,3.25,3,2.1,3.25,3.15,2.1,3,2.8,2,3.4,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,22/02/03,Hartlepool,Swansea,4,0,H,2,0,H,N Barry,24,8,15,4,11,9,1,1,2,2,0,1,1.444,3.75,6.5,1.45,3.7,7,1.45,3.5,5,1.44,3.6,6.5,1.44,3.75,6.5,1.4,3.75,7.5,1.44,3.6,6.5,,,,
E3,22/02/03,Hull,Cambridge,1,1,D,0,1,A,M Cowburn,12,8,5,5,13,9,6,1,1,0,0,1,2.2,3.25,2.8,2.15,3.25,3.05,2.1,3,2.8,2,3.2,3.2,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,22/02/03,Leyton Orient,Shrewsbury,0,2,A,0,0,D,S Mathieson,2,8,1,7,12,11,11,3,1,1,0,0,1.727,3.5,4,1.77,3.35,4.2,1.75,3.2,3.5,1.83,3.4,3.5,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75,,,,
E3,22/02/03,Rochdale,Carlisle,0,1,A,0,0,D,R Beeby,15,15,9,12,7,15,2,8,1,0,0,0,1.8,3.25,4,1.8,3.35,4,1.75,3.2,3.5,1.73,3.4,4,1.73,3.4,4,1.75,3.4,4,1.8,3.3,3.75,,,,
E3,22/02/03,Scunthorpe,Lincoln,0,0,D,0,0,D,C Webster,9,10,3,3,10,21,7,3,2,4,0,0,2.1,3.25,3,2.03,3.25,3.3,2,3,2.9,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,,,,
E3,22/02/03,Southend,Rushden & D,2,1,H,2,1,H,C Penton,10,11,9,7,17,6,3,8,1,4,0,0,2.6,3.2,2.4,2.62,3.2,2.45,2.4,3,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.1,2.4,,,,
E3,22/02/03,Torquay,Oxford,2,3,A,0,0,D,M Jones,19,16,11,10,12,18,8,5,2,1,0,0,2,3.25,3.25,2.1,3.25,3.15,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,22/02/03,York,Bury,1,1,D,0,0,D,H Webb,6,10,1,5,13,13,2,3,3,1,0,0,2.1,3.25,3,2.1,3.25,3.15,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,23/02/03,Wrexham,Darlington,0,0,D,0,0,D,C Boyeson,7,5,4,2,15,17,6,5,5,3,0,1,1.667,3.4,4.5,1.6,3.5,5.2,1.65,3.2,3.9,1.62,3.5,4.5,1.62,3.4,5,1.615,3.4,5,1.66,3.3,4.5,,,,
E3,25/02/03,Leyton Orient,Rochdale,0,1,A,0,1,A,F Stretton,8,3,5,0,11,12,9,5,2,2,0,0,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,,,,,,,,,,,,,
E3,01/03/03,Bury,Bournemouth,2,1,H,1,1,D,C Wilkes,9,9,7,6,12,16,10,2,1,1,0,0,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3,2.6,2.38,3.2,2.6,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,,,
E3,01/03/03,Cambridge,Torquay,0,1,A,0,1,A,F Stretton,5,7,4,6,13,19,14,5,1,2,0,0,2.1,3.25,3,2.1,3.3,3.1,2.1,3,2.8,2.1,3.2,3,2.2,3.25,2.8,2.2,3.2,2.875,2.1,3.2,3,,,,
E3,01/03/03,Carlisle,Hull,1,5,A,0,3,A,M Fletcher,12,14,6,11,11,15,3,8,0,2,0,0,2.25,3.25,2.75,2.2,3.3,2.9,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,,,,
E3,01/03/03,Darlington,Hartlepool,2,2,D,1,0,H,M Ryan,10,15,7,8,17,14,2,6,4,2,1,0,3,3.25,2.1,3.1,3.3,2.1,2.6,3,2.2,2.8,3.2,2.2,3,3.25,2.1,3,3.25,2.1,2.75,3.2,2.25,,,,
E3,01/03/03,Exeter,Bristol Rvs,0,0,D,0,0,D,A Butler,5,5,2,3,17,15,7,6,2,2,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,,,
E3,01/03/03,Kidderminster,Scunthorpe,1,3,A,0,2,A,I Williamson,7,6,3,5,10,11,4,4,1,0,0,0,2,3.25,3.25,2,3.3,3.35,2,3,2.9,1.91,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,,,
E3,01/03/03,Lincoln,Leyton Orient,1,1,D,0,0,D,R Oliver,7,7,4,3,12,19,6,2,0,4,0,0,1.8,3.25,4,1.85,3.35,3.75,1.8,3.1,3.4,1.73,3.2,4.33,1.8,3.25,4,1.8,3.25,4,1.72,3.2,4.33,,,,
